horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
15,0.28420578037309235,0.34181499191609743,0.4740958877168502,1.3045849551598623,-1.671755407444172,2.6199471828778726,-1.703371660896337,1.1572289245829555,-3.606843854709762,0.20010053291708818,2268,cumulative,lag1,contractionary
16,-0.4620004863501156,0.37317467070895577,-2.019327756762463,1.5177372970524006,-4.515783454578627,0.47712794105370104,3.051106283738769,0.902034491099879,1.567391579417808,4.53482098805973,2241,cumulative,lag1,contractionary
17,0.9465813864994626,0.478680303118434,-2.9597145553359283,1.5006686236866065,-5.428094783859116,-0.4913343268127406,-1.2161172769476403,1.401999307149482,-3.522200922295916,1.0899663684006355,2214,cumulative,lag1,contractionary
18,-0.11065832643954762,0.42992909539504093,-0.1292816419124566,1.3978081748314792,-2.4284714880664318,2.1699082042415183,0.2746745725525263,1.504240553790029,-2.199580958156493,2.7489301032615456,2187,cumulative,lag1,contractionary
19,-0.17279919929923812,0.40532106329898243,-0.5818820906233982,1.3274209741662288,-2.7652952944721756,1.6015311132253789,1.0135530794154421,0.9379392070009887,-0.529219627080121,2.5563257859110053,2160,cumulative,lag1,contractionary
20,0.29683354548128693,0.5356764123467254,-0.002886226664092803,1.44873807810302,-2.3858483089345497,2.3800758556063637,-1.1464418018756133,1.723988665056499,-3.9821508104170213,1.6892672066657948,2133,cumulative,lag1,contractionary
21,-0.30459577943883026,0.40620611996329087,1.3323733598021616,1.2542595675804764,-0.7307000390711693,3.395446758675493,-0.2050656340499145,1.094925879642532,-2.0060584384229636,1.5959271703231348,2106,cumulative,lag1,contractionary
22,-0.19785657091698663,0.46778134597816473,-1.0266316622516583,1.216322007945747,-3.027303328562117,0.9740400040588002,1.409441475167555,1.677135839189228,-1.3492014928131464,4.168084443148256,2079,cumulative,lag1,contractionary
23,1.269450709060153,0.4252878044688747,-1.2101819492868318,1.340573995744304,-3.4152299483836766,0.994866049810013,-3.75651384682908,1.4365709948154872,-6.119462858024618,-1.3935648356335424,2052,cumulative,lag1,contractionary
24,-0.6362666876597882,0.4011586764713655,1.4450592658987484,1.310716567462007,-0.7108776339965166,3.6009961657940135,0.8638747381465515,1.1367018873374573,-1.005833484003048,2.733582960296151,2025,cumulative,lag1,contractionary
