horizon,term,regime,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,panel_effect
18,mp_abs_x_ph2m,expansionary,-0.44618586541091043,-1.2013474132525253,0.3089756824307044,0.4591056222073762,0.013484248346499642,-0.006016481017898581,-0.016199266870721984,0.004166304834924825,2025,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
19,mp_abs_x_ph2m,expansionary,-0.23272638062169088,-1.032954991435517,0.5675022301921353,0.48650445103553003,0.013484248346499642,-0.0031381403130848816,-0.013928621635272921,0.00765234100910316,1998,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
20,mp_abs_x_ph2m,expansionary,-0.7877516565881671,-2.3166846788845628,0.7411813657082286,0.9295252764406035,0.013484248346499642,-0.010622238972801347,-0.03123875155061022,0.009994273605007528,1971,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
21,mp_abs_x_ph2m,expansionary,-0.807781494600698,-2.052223155867013,0.43666016666561736,0.7565668098824884,0.013484248346499642,-0.010892326282902471,-0.02767268669614805,0.005888034130343109,1944,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
22,mp_abs_x_ph2m,expansionary,-0.3475464949407072,-1.1790563412196493,0.48396335133823487,0.505522091847188,0.013484248346499642,-0.004686403249735978,-0.015898688519520972,0.006525882020049019,1917,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
23,mp_abs_x_ph2m,expansionary,-1.2711431475481978,-2.1902767138631947,-0.3520095812332008,0.5587935310806318,0.013484248346499642,-0.017140409885491138,-0.029534235157286454,-0.00474658461369582,1890,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
24,mp_abs_x_ph2m,expansionary,-0.9797722166586059,-3.0075794833954546,1.048035050078243,1.2328192816129988,0.013484248346499642,-0.013211491892425096,-0.04055494867594141,0.014131964891091217,1863,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
25,mp_abs_x_ph2m,expansionary,-0.8324822032418546,-2.1086836427795435,0.4437192362958342,0.7758753840625728,0.013484248346499642,-0.011225396772554358,-0.0284340139234409,0.005983220378332187,1836,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
26,mp_abs_x_ph2m,expansionary,-1.2096219299153677,-2.1626084958917065,-0.25663536393902897,0.5793746935054512,0.013484248346499642,-0.016310842508351003,-0.02916115003485382,-0.003460534981848185,1809,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
27,mp_abs_x_ph2m,expansionary,-2.2510327597460154,-4.335794190648182,-0.16627132884384954,1.267444954823128,0.013484248346499642,-0.030353484768521732,-0.058464925646010496,-0.0022420438910329766,1782,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
28,mp_abs_x_ph2m,expansionary,-1.5606877750355506,-2.6983031113008082,-0.4230724387702929,0.6916210157700683,0.013484248346499642,-0.02104470154992533,-0.036384589266912765,-0.005704813832937893,1755,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
29,mp_abs_x_ph2m,expansionary,-0.6716331727627499,-2.0410779248440303,0.6978115793185306,0.8325632929535337,0.013484248346499642,-0.009056468499280419,-0.027522401633155037,0.0094094646345942,1728,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
30,mp_abs_x_ph2m,expansionary,-2.982146848285993,-5.166780131129967,-0.7975135654420202,1.3281627295268301,0.013484248346499642,-0.040212008708019525,-0.06967014643991645,-0.010753870976122596,1701,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
31,mp_abs_x_ph2m,expansionary,-1.19204147270737,-2.4367020796743306,0.05261913425959075,0.7566999194170134,0.013484248346499642,-0.016073783257313352,-0.03285709598876083,7.095294741341293e-4,1674,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
32,mp_abs_x_ph2m,expansionary,-0.09233229399821637,-1.3672208994524553,1.1825563114560227,0.7750772376123729,0.013484248346499642,-0.0012450315826739678,-0.018435946152741522,0.01594588298739359,1647,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
33,mp_abs_x_ph2m,expansionary,-2.6392783046415764,-5.207849117821677,-0.07070749146147604,1.561580174122011,0.013484248346499642,-0.03558868411531556,-0.07022393085580657,-9.534373748245458e-4,1620,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
34,mp_abs_x_ph2m,expansionary,-1.0107992825006105,-2.388610380255958,0.36701181525473703,0.8376496699642183,0.013484248346499642,-0.013629868553701881,-0.03220861557039829,0.00494887846299452,1593,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
35,mp_abs_x_ph2m,expansionary,-0.20010961465697685,-1.2888208978717133,0.8886016685577595,0.6618894626098282,0.013484248346499642,-0.0026983277405570206,-0.017378781061060833,0.011982125579946792,1566,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
36,mp_abs_x_ph2m,expansionary,-1.9206994508359427,-5.747145907883186,1.9057470062113007,2.3263142655064564,0.013484248346499642,-0.025899188394057332,-0.07749594270546603,0.025697565917351374,1539,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
37,mp_abs_x_ph2m,expansionary,-1.311348037868085,-3.4966416467150543,0.8739455709788844,1.328564179231641,0.013484248346499642,-0.017682542611308277,-0.04714958434301926,0.011784499120402707,1512,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
38,mp_abs_x_ph2m,expansionary,0.8909331977084903,-1.1752794854237534,2.9571458808407343,1.2561681168929957,0.013484248346499642,0.01201356449804235,-0.015847760458000196,0.0398748894540849,1485,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
39,mp_abs_x_ph2m,expansionary,-2.105836769827512,-5.4529558518644405,1.2412823122094165,2.034903913146601,0.013484248346499642,-0.028395625981544777,-0.07352901092903863,0.016737758965949076,1458,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
40,mp_abs_x_ph2m,expansionary,0.27034998520787445,-0.5301237875721875,1.0708237579879363,0.48665349892782794,0.013484248346499642,0.003645466341015484,-0.007148320806010397,0.014439253488041363,1431,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
41,mp_abs_x_ph2m,expansionary,1.3278991517849925,-1.9290361490548293,4.584834452624815,1.9800760672401838,0.013484248346499642,0.017905721941775064,-0.02601160250323062,0.06182304638678075,1404,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
42,mp_abs_x_ph2m,expansionary,1.188558830560077,-1.9419206119006087,4.319038273020762,1.9031963642033203,0.013484248346499642,0.016026822445697267,-0.026185339800054358,0.058238984691448885,1377,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
43,mp_abs_x_ph2m,expansionary,0.03133037082348542,-1.6755751584945655,1.7382359001415362,1.037724877976884,0.013484248346499642,4.2246650097180395e-4,-0.02259387156036622,0.023438804562309828,1350,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
44,mp_abs_x_ph2m,expansionary,3.2594343213208403,0.7585673660862251,5.760301276555456,1.5204191511372698,0.013484248346499642,0.043951021857794724,0.01022871075185677,0.07767333296373269,1323,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
45,mp_abs_x_ph2m,expansionary,-0.6710411223893986,-4.518116914264459,3.176034669485662,2.3388560105528233,0.013484248346499642,-0.009048485145012513,-0.060923410530462595,0.04282644024043757,1296,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
46,mp_abs_x_ph2m,expansionary,3.500943112298484,-0.43428186001403946,7.436168084611008,2.3924469070272028,0.013484248346499642,0.04720758637320015,-0.005855964452809101,0.1002711371992094,1269,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
47,mp_abs_x_ph2m,expansionary,3.253479629218814,2.417201837080979,4.089757421356649,0.5084207971062873,0.013484248346499642,0.04387072731066406,0.03259414987481509,0.05514730474651303,1242,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
48,mp_abs_x_ph2m,expansionary,-2.1368456341129005,-6.4671584335478585,2.193467165322058,2.6326432507314625,0.013484248346499642,-0.02881375720851186,-0.08720477041411892,0.029577255997095216,1215,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
0,mp_abs_x_wh2m,expansionary,0.44675307197118624,-0.8370840312648573,1.73059017520723,0.7805175379741682,0.015756301808010444,0.007039176235633822,-0.013189348635275142,0.027267701106542787,2511,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
1,mp_abs_x_wh2m,expansionary,0.04395247882931837,-1.4147313058523743,1.502636263511011,0.8868167724961514,0.015756301808010444,6.925285216449297e-4,-0.02229093343225074,0.0236759904755406,2484,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
2,mp_abs_x_wh2m,expansionary,0.5862475393448661,-0.07302640177259434,1.2455214804623265,0.4008100966037576,0.015756301808010444,0.009237093164121187,-0.0011506260262820252,0.019624812354524398,2457,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
3,mp_abs_x_wh2m,expansionary,0.11520984019964055,-1.1444497412770966,1.374869421676378,0.7658186484419025,0.015756301808010444,0.0018152810134381906,-0.0180322955276614,0.021662857554537788,2430,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
4,mp_abs_x_wh2m,expansionary,0.05229626912006458,-1.0331529452067638,1.137745483446893,0.6599062655432577,0.015756301808010444,8.239957996886743e-4,-0.016278669618512646,0.017926661217889994,2403,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
5,mp_abs_x_wh2m,expansionary,0.31742089006171015,-0.5759424130414356,1.210784193164856,0.54312632350082235,0.015756301808010444,0.005001379343979608,-0.009074722483914669,0.019077481171873887,2376,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
6,mp_abs_x_wh2m,expansionary,-0.6466839669009388,-1.4269073380634851,0.13353940426160749,0.4743421289155022,0.015756301808010444,-0.010189347756892628,-0.02248278267059306,0.0021040871568078034,2349,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
7,mp_abs_x_wh2m,expansionary,0.17291127989382057,-0.6775582182607497,1.0233807780483908,0.5170487417356449,0.015756301808010444,0.002724442312016405,-0.010675811779414185,0.016124696403446995,2322,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
8,mp_abs_x_wh2m,expansionary,0.7485679111134294,-0.17683825156858735,1.673974073795446,0.5626069988957864,0.015756301808010444,0.011794661931295128,-0.0027863168629155386,0.026375640725505793,2295,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
9,mp_abs_x_wh2m,expansionary,-0.17581717406271327,-0.8124527785484326,0.4608184304230061,0.3870469651853722,0.015756301808010444,-0.002770228457563616,-0.012801251183565777,0.007260794268438546,2268,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
10,mp_abs_x_wh2m,expansionary,0.6915120807735929,-0.32928581700922555,1.7123099785564113,0.6206010559582363,0.015756301808010444,0.010895673048554027,-0.005188326713894657,0.02697967281100271,2241,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
11,mp_abs_x_wh2m,expansionary,0.16904440268941287,-1.1727320708197526,1.5108208761985784,0.8157421739683784,0.015756301808010444,0.0026635146277292415,-0.0184779204477691,0.023804949703227583,2214,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
12,mp_abs_x_wh2m,expansionary,-0.10886826846722976,-0.7326695509823826,0.5149330140479231,0.37924425146041096,0.015756301808010444,-0.0017153612952851786,-0.011544162570817916,0.008113439980247559,2187,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
13,mp_abs_x_wh2m,expansionary,-0.07761044596360521,-1.307974674090844,1.1527537821636338,0.7480083382298056,0.015756301808010444,-0.0012228536100568495,-0.020608843722209436,0.01816313650209574,2160,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
14,mp_abs_x_wh2m,expansionary,0.5534334091359042,-0.4624784527700482,1.5693452710418567,0.6176305570659297,0.015756301808010444,0.00872006382498143,-0.007286950081546582,0.024727077731509447,2133,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
15,mp_abs_x_wh2m,expansionary,-0.22377870054239013,-0.7693295358593424,0.3217721347745621,0.3316713574861137,0.015756301808010444,-0.003525924743950289,-0.012121788356816392,0.005069938868915813,2106,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
16,mp_abs_x_wh2m,expansionary,0.23597194002120597,-0.7094607163285036,1.1814045963709154,0.574782242540298,0.015756301808010444,0.0037180451051958595,-0.011178477167399186,0.018614567377790905,2079,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
17,mp_abs_x_wh2m,expansionary,1.0199293283334911,0.16956724514951582,1.8702914115174665,0.5169834380704221,0.015756301808010444,0.016070314320063863,0.002671752691328666,0.029468875948799062,2052,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
18,mp_abs_x_wh2m,expansionary,0.34830620683130764,-0.23971716734514348,0.9363295810077588,0.35749282765438417,0.015756301808010444,0.0054880177164373925,-0.0037770560372514263,0.01475309147012621,2025,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
19,mp_abs_x_wh2m,expansionary,0.29932006625063007,-0.3634929370453122,0.9621330695465724,0.40296169363372625,0.015756301808010444,0.004716177301038608,-0.005727304421166079,0.015159659023243297,1998,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
20,mp_abs_x_wh2m,expansionary,0.830417070582786,-0.4788890772252874,2.139723218390859,0.796001617623999,0.015756301808010444,0.013084301990626287,-0.007545520833321249,0.03371412481457382,1971,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
21,mp_abs_x_wh2m,expansionary,0.625905889396075,-0.3836373090291799,1.6354490878213301,0.6137586845926929,0.015756301808010444,0.009861962096735762,-0.006044705225876729,0.025768629419348255,1944,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
22,mp_abs_x_wh2m,expansionary,0.3788227558099391,-0.24744244839040636,1.0050879600102847,0.38074220948221943,0.015756301808010444,0.005968845672283642,-0.0038987778969522906,0.015836469241519577,1917,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
23,mp_abs_x_wh2m,expansionary,1.3298463210711338,0.496946755187868,2.1627458869543994,0.5063669813750782,0.015756301808010444,0.02095345999306914,0.007830043057251528,0.03407687692888675,1890,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
24,mp_abs_x_wh2m,expansionary,0.7940163406721735,-0.862789627350581,2.450822308694928,1.007266507411626,0.015756301808010444,0.012510761104122805,-0.013594373765356615,0.038615895973602224,1863,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
25,mp_abs_x_wh2m,expansionary,0.7499215519234649,-0.27048979880903457,1.7703329026559644,0.6203660520381399,0.015756301808010444,0.011815990304437687,-0.004261918906023172,0.02789389951489855,1836,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
26,mp_abs_x_wh2m,expansionary,1.233281588564656,0.23818640337407637,2.228376773755236,0.6049749162391204,0.015756301808010444,0.01943195692368728,0.0037529368581264645,0.0351109769892481,1809,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
27,mp_abs_x_wh2m,expansionary,1.8760693332011282,0.14180286865199299,3.6103357977502633,1.054359145478117,0.015756301808010444,0.029559914626669886,0.0022342887957224646,0.056885540457617303,1782,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
28,mp_abs_x_wh2m,expansionary,1.205636101311304,0.2510496527499815,2.1602225498726266,0.5803473530532489,0.015756301808010444,0.018996366282893962,0.003955614097524927,0.034037118468262996,1755,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
29,mp_abs_x_wh2m,expansionary,0.7582832004722891,-0.47995912033238286,1.9965255212769613,0.7527978784954853,0.015756301808010444,0.011947738962585474,-0.007562380755464226,0.03145785868063518,1728,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
30,mp_abs_x_wh2m,expansionary,2.5383836663148696,0.5843717209588066,4.492395611670933,1.1879549118164257,0.015756301808010444,0.039995539150981155,0.00920753720349342,0.0707835410984689,1701,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
31,mp_abs_x_wh2m,expansionary,0.832569284292048,-0.3008581395862149,1.965996708170311,0.6890749458229468,0.015756301808010444,0.013118212919384756,-0.004740411648716936,0.03097683748748645,1674,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
32,mp_abs_x_wh2m,expansionary,0.22929208507552196,-0.9705075270108368,1.4290916971618808,0.7294263710929926,0.015756301808010444,0.003612795294637931,-0.015291609502528591,0.022517200091804454,1647,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
33,mp_abs_x_wh2m,expansionary,2.4436963330390262,-0.006023573912594671,4.893416239990647,1.489323953701502,0.015756301808010444,0.0385036169504913,-9.490924852969995e-5,0.0771021431495123,1620,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
34,mp_abs_x_wh2m,expansionary,0.535459835321918,-0.6202632948390643,1.6911829654829003,0.7026297727798243,0.015756301808010444,0.008436866771399711,-0.009773055673915263,0.026646789216714685,1593,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
35,mp_abs_x_wh2m,expansionary,0.3462766071511809,-0.6650491835160888,1.3576023978184506,0.6148424237247385,0.015756301808010444,0.005456038731327874,-0.01047871565265042,0.021390793115306166,1566,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
36,mp_abs_x_wh2m,expansionary,1.4762116990022691,-1.6923070412277594,4.644730439232298,1.9263226151633188,0.015756301808010444,0.02325963706199562,-0.02666450049340575,0.07318377461739699,1539,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
37,mp_abs_x_wh2m,expansionary,0.9131061932838727,-0.7946183586812448,2.6208307452489903,1.0382228083906586,0.015756301808010444,0.014387176764144216,-0.012520246681567588,0.04129460020985602,1512,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
38,mp_abs_x_wh2m,expansionary,-0.60488901008302,-2.216621668923648,1.0068436487576078,0.9798638811574807,0.015756301808010444,-0.009530813803216735,-0.0349257600097368,0.015864132403303328,1485,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
39,mp_abs_x_wh2m,expansionary,1.872981111499243,-1.2053128342887733,4.951275057287259,1.8714698349744623,0.015756301808010444,0.02951125567348493,-0.01899127279012239,0.07801378413709226,1458,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
40,mp_abs_x_wh2m,expansionary,-0.5779811734165609,-1.2341079673071453,0.07814562047402374,0.3988967669461463,0.015756301808010444,-0.009106845807699356,-0.019444977596561667,0.001231285981162958,1431,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
41,mp_abs_x_wh2m,expansionary,-1.1712438187099754,-3.8421338756254464,1.4996462382054956,1.6237858573869752,0.015756301808010444,-0.01845447109836104,-0.0605378209311354,0.02362887873441331,1404,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
42,mp_abs_x_wh2m,expansionary,-1.3091283602341628,-3.75676552117215,1.1385088007038244,1.4880577340333763,0.015756301808010444,-0.020627021549275287,-0.05919273137351604,0.017938688274965472,1377,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
43,mp_abs_x_wh2m,expansionary,-0.3477893032490809,-1.6399954835395971,0.9444168770414354,0.785605575546231,0.015756301808010444,-0.005479873227590186,-0.025840263802423914,0.014880517347243546,1350,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
44,mp_abs_x_wh2m,expansionary,-2.478479537699307,-4.551071985806056,-0.4058870895925586,1.260046738595237,0.015756301808010444,-0.03905167162096848,-0.07170806375834164,-0.006395279483595328,1323,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
45,mp_abs_x_wh2m,expansionary,0.33775404558826494,-2.821837579268148,3.497345670444678,1.9208953143826646,0.015756301808010444,0.00532175467916522,-0.044461724552134534,0.05510523391046498,1296,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
46,mp_abs_x_wh2m,expansionary,-3.111008234596689,-5.9640701131958895,-0.2579463559974893,1.7345384609614107,0.015756301808010444,-0.049017984671511194,-0.09397168870764945,-0.004064280635372946,1269,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
47,mp_abs_x_wh2m,expansionary,-2.212695584568751,-2.8098075189152913,-1.6155836502222103,0.3630182799020312,0.015756301808010444,-0.034863899439717336,-0.044272175290446344,-0.025455623588988324,1242,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
48,mp_abs_x_wh2m,expansionary,1.6965892338168178,-1.9782962121897287,5.371474679823365,2.23417171339281,0.015756301808010444,0.02673197201223898,-0.031170632184905234,0.08463457620938321,1215,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
0,mp_abs_x_ph2m,contractionary,1.5545738545886347,-5.662987718478162,8.772135427655432,4.387965868089816,0.013484248346499642,0.020962259928248374,-0.07636113277913693,0.11828565263563369,2511,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
1,mp_abs_x_ph2m,contractionary,-4.089017212592058,-6.852546103289757,-1.3254883218943583,1.6801062692852198,0.013484248346499642,-0.055137323587703034,-0.09240143346259748,-0.017873213712808585,2484,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
2,mp_abs_x_ph2m,contractionary,-3.239876376618922,-6.389337097046541,-0.09041565619130365,1.9147361618217338,0.013484248346499642,-0.04368729767428695,-0.08615540818607864,-0.0012191871624952664,2457,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
3,mp_abs_x_ph2m,contractionary,2.4678981673935327,-4.154402676226983,9.090199011014048,4.0260730408541665,0.013484248346499642,0.03327775178300574,-0.05601899741760739,0.12257450098361887,2430,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
4,mp_abs_x_ph2m,contractionary,-0.45126778495174746,-3.6024538017515475,2.699918231848052,1.915785067538274,0.013484248346499642,-0.006085006883064157,-0.04857638171960965,0.03640636795348134,2403,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
5,mp_abs_x_ph2m,contractionary,-2.5941191501203016,-4.958104896507598,-0.23013340373300606,1.4372012850581997,0.013484248346499642,-0.03497974686063273,-0.06685631775250435,-0.0031031759687611214,2376,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
6,mp_abs_x_ph2m,contractionary,1.9890486039329127,-3.344610465019623,7.322707672885449,3.2426344700578613,0.013484248346499642,0.0268208253486898,-0.045099558132626255,0.09874120883000585,2349,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
7,mp_abs_x_ph2m,contractionary,-0.36986468511989673,-4.0434149547809755,3.303685584541182,2.2333599838117753,0.013484248346499642,-0.004987347268756578,-0.054522411418217294,0.044547716880704136,2322,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
8,mp_abs_x_ph2m,contractionary,-6.515210978029184,-9.669504544168428,-3.36091741188994,1.9176743233896918,0.013484248346499642,-0.08785272285758633,-0.1303860006611739,-0.045319445053998784,2295,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
9,mp_abs_x_ph2m,contractionary,0.319412482612355,-3.209753002692584,3.8485779679172945,2.145580267738353,0.013484248346499642,0.004307037240516994,-0.04328110661922974,0.05189518110026373,2268,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
10,mp_abs_x_ph2m,contractionary,-2.394402370370413,-5.857236390201731,1.0684316494609054,2.1052536001329454,0.013484248346499642,-0.03228671620352207,-0.07898043010963522,0.0144069977025911,2241,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
11,mp_abs_x_ph2m,contractionary,-4.480975068885605,-8.128256608587337,-0.8336935291838716,2.217389729967346,0.013484248346499642,-0.060422580663326834,-0.10960343073426859,-0.011241730592385072,2214,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
12,mp_abs_x_ph2m,contractionary,-1.8262579267230519,-6.337451726311516,2.6849358728654122,2.7426110905378205,0.013484248346499642,-0.024625715428697178,-0.08545577296153736,0.03620434210414301,2187,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
13,mp_abs_x_ph2m,contractionary,-3.0104065649420106,-5.372305401706826,-0.6485077281771954,1.4359325340956304,0.013484248346499642,-0.04059306974561098,-0.07244150022985636,-0.008744639261365586,2160,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
14,mp_abs_x_ph2m,contractionary,-6.029584811041513,-8.619206282323358,-3.439963339759669,1.574378065531205,0.013484248346499642,-0.08130441901836588,-0.11622351806055807,-0.046385319976173706,2133,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
15,mp_abs_x_ph2m,contractionary,-4.756416313804194,-8.118390327001094,-1.394442300607293,2.043935070032885,0.013484248346499642,-0.06413669881467812,-0.1094703913431032,-0.01880300628625305,2106,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
16,mp_abs_x_ph2m,contractionary,-7.758670246005543,-10.941261281568618,-4.576079210442467,1.9348779632517248,0.013484248346499642,-0.1046198364357362,-0.1475346843446122,-0.061704988526860224,2079,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
17,mp_abs_x_ph2m,contractionary,-4.311828836972833,-10.137343652082592,1.5136859781369258,3.541661531249206,0.013484248346499642,-0.05814177086534039,-0.13669445937849334,0.020410917647812537,2052,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
18,mp_abs_x_ph2m,contractionary,-5.318406871244502,-9.017349174125682,-1.6194645683633215,2.248797243884067,0.013484248346499642,-0.07171471905959101,-0.12159217569101415,-0.021837262428167876,2025,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
19,mp_abs_x_ph2m,contractionary,-4.752455156770367,-8.129569909320912,-1.375340404219822,2.0531399859631283,0.013484248346499642,-0.06408328558949451,-0.10962113960751375,-0.018545431571475285,1998,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
20,mp_abs_x_ph2m,contractionary,-1.2428139694297609,-4.861682705911596,2.3760547670520737,2.200115972136044,0.013484248346499642,-0.016758412212289908,-0.06555613698839434,0.032039312563814516,1971,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
21,mp_abs_x_ph2m,contractionary,-1.951188081890189,-6.634804176430436,2.7324280126500584,2.847436402727663,0.013484248346499642,-0.026310304666937588,-0.08946534724538104,0.03684473791150585,1944,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
22,mp_abs_x_ph2m,contractionary,-5.64089033851829,-9.84677172275336,-1.4350089542832203,2.55699432175624,0.013484248346499642,-0.07606316621995106,-0.13277631532089643,-0.019350017119005695,1917,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
23,mp_abs_x_ph2m,contractionary,0.13913691811577314,-3.7422217636374597,4.020495599869006,2.359698527671937,0.013484248346499642,0.00187615675803967,-0.05046104762856339,0.05421336114464274,1890,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
24,mp_abs_x_ph2m,contractionary,-4.950567102967556,-11.727157291334631,1.8260230853995205,4.119874302084028,0.013484248346499642,-0.06675467627242579,-0.15813190131482022,0.02462254876996866,1863,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
25,mp_abs_x_ph2m,contractionary,-4.322405807044819,-9.631453398914225,0.9866417848245863,3.227671754421732,0.013484248346499642,-0.058284393356544555,-0.1298729095686975,0.013304122855608384,1836,driscoll_kraay,cumulative,lag1_individual_fe_direction_dummy,individual
