horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
14,0.21079250592282212,0.35712255717538277,-0.6845525020891658,1.4203049949058266,-3.0207463243373063,1.6516413201589746,-0.21493800066879026,1.1653669530394464,-2.131796060105109,1.7019200587675283,2295,cumulative,lag2,expansionary
15,-0.006749289617370049,0.34961293607517163,0.41465250325938846,1.2617076095754594,-1.6606718345030773,2.4899768410218543,-0.31020289242994886,0.912675183766101,-1.811419978676221,1.1910141938163232,2268,cumulative,lag2,expansionary
16,-0.3329096777790348,0.35889737218392526,0.9803876837592564,0.8707783809754167,-0.45191529445908807,2.412690661977601,0.6468072970753005,1.4388133743339475,-1.7198301002041785,3.0134446943547797,2241,cumulative,lag2,expansionary
17,0.5314589182686916,0.37648583168068384,-1.6823664811964996,1.3973351341173552,-3.980778244616152,0.616045282223153,-0.6004560635082568,1.1409934276311717,-2.4772232412751807,1.2763111142586674,2214,cumulative,lag2,expansionary
18,0.17599845998202676,0.3749684618365871,-0.40871434588791,1.282696443843511,-2.5185622438216635,1.7011335520458433,-0.35912002993799785,1.0594059131812674,-2.1016876886480413,1.3834476287720454,2187,cumulative,lag2,expansionary
19,9.731432245453261e-4,0.3105111885859311,0.2343164673704893,0.7930764094462215,-1.0701781411567783,1.5388110758977571,-0.1316637460519889,1.2735822114791318,-2.2265200658243147,1.963192573720337,2160,cumulative,lag2,expansionary
20,0.13204591485486064,0.37402071326180397,-0.6823578079884831,1.5003044404571886,-3.150139008405888,1.7854233924289218,0.21971143264125567,1.1445528786954176,-1.6629105211186495,2.1023333864011606,2133,cumulative,lag2,expansionary
21,-0.12846317221143533,0.4542146818549624,-0.20856846925353828,1.3488586642499822,-2.427243535390039,2.010106596882962,0.6380166171054558,1.205986247080812,-1.3456542354590113,2.621687469669923,2106,cumulative,lag2,expansionary
22,-0.32372291339553516,0.3499914791514382,0.7245698053992106,1.1684563906932832,-1.1973699267672622,2.646509537565683,0.719284094273819,1.3370288926819225,-1.4799327291929512,2.918500917740589,2079,cumulative,lag2,expansionary
23,-0.08535641338182538,0.32447272538052624,-0.7915680920769759,1.579289042065535,-3.3892674009231865,1.8061312167692345,1.247980874166942,0.7509981474622711,0.012698847479789332,2.4832629008540947,2052,cumulative,lag2,expansionary
24,0.19422540927076468,0.45963100847378746,-0.9108700397930765,1.3712053168937042,-3.1663020785808276,1.3445619989946747,-0.0173215872383882,1.2971815582324056,-2.1509953781115216,2.1163522036347455,2025,cumulative,lag2,expansionary
