horizon,b_mp_shock,se_mp_shock,b_mp_x_ph2m,se_mp_x_ph2m,ci_lo_ph2m,ci_hi_ph2m,b_mp_x_wh2m,se_mp_x_wh2m,ci_lo_wh2m,ci_hi_wh2m,nobs,response_type,spec,shock_type
12,0.5779297886396009,0.6830340136882953,0.6207109255476796,2.092759332181653,-2.8215718523278515,4.062993703423211,-2.9014803897505184,2.3508255477830553,-6.768244318351657,0.96528353885062,2349,marginal,lag1,contractionary
13,-0.9502672333276412,0.4701977649505087,-1.2339521798189301,1.714774840169102,-4.054505795076207,1.5866014354383473,4.4850021244521,1.6035736443090878,1.847358199526508,7.122646049377692,2322,marginal,lag1,contractionary
14,0.44034555640311257,0.7415726931838794,-0.9356283311895953,1.9884005488835208,-4.2062561858529515,2.3349995234737606,-0.685875711734076,2.5177411472818765,-4.82719136956563,3.4554399460974774,2295,marginal,lag1,contractionary
15,0.38526785278645326,0.5885351327796697,2.563640810027498,1.892084912002178,-0.5485619199794405,5.675843540034436,-3.6889487872822424,1.722835063838898,-6.522760290676824,-0.855137283887661,2268,marginal,lag1,contractionary
16,-0.744952822738067,0.5095850801450263,-2.4369777712858127,1.8092936711753733,-5.413001028538968,0.539045485967343,4.689420841335127,1.5037599701284374,2.2159558004049305,7.162885882265323,2241,marginal,lag1,contractionary
17,1.4177305697842684,0.6077318976895688,-0.87884310924828,2.272396897758961,-4.61660338840038,2.8589171699038194,-4.366994349441806,1.7470068242212033,-7.240564860571024,-1.4934238383125882,2214,marginal,lag1,contractionary
18,-1.0459643835702894,0.547765455134967,2.8899918086522063,2.264526180330952,-0.8348222923917223,6.614805909696135,1.3801041167726371,1.3873672044695406,-0.9019118614126107,3.662120094957885,2187,marginal,lag1,contractionary
19,-0.052256704708804405,0.5174339113528972,-0.38742473660782467,1.4991798618101846,-2.853356169758913,2.0785066965432635,0.6310271023594278,1.636354555086975,-2.0605366225539443,3.3225908272728004,2160,marginal,lag1,contractionary
20,0.47464332327455255,0.62035675262791945,0.6629416253149442,2.0956935225043734,-2.7841674661550795,4.110050716784968,-2.260488714250812,1.958533641945877,-5.481989878711962,0.9610124502103385,2133,marginal,lag1,contractionary
21,-0.603093976272393,0.6159286255931454,1.4088500781583528,1.9653584800599018,-1.8238769460280078,4.641577102344714,0.8744196944295928,1.7771780596701512,-2.0487780827574342,3.7976174716166193,2106,marginal,lag1,contractionary
22,0.1073849462535604,0.5758176795085496,-2.299580172910004,1.3687990409013635,-4.551054239904307,-0.048106105915700414,1.5469482763685067,2.0577096958754337,-1.8376829801054098,4.931579532842424,2079,marginal,lag1,contractionary
23,1.4727429018646727,0.6235275717665576,-0.1071330456826489,1.9243346611168337,-3.2723818924891037,3.058115801123806,-5.263625537242088,2.109696393830277,-8.73376730240026,-1.7934837720839174,2052,marginal,lag1,contractionary
24,-1.8306028304603275,0.5461227356571247,2.0308862615559944,1.8288741643849091,-0.9773440409703653,5.039116564082354,4.945767502292133,1.9999372816955052,1.6561634108198149,8.235371593764452,2025,marginal,lag1,contractionary
