horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
39,mp_pos_x_wh2m,0.6716123866416375,-2.1296280654032986,3.4728528386865736,1.7030332706483322,0.009362604392895343,0.00628804108149392,-0.019938865080378135,0.032514947243365976,1458,driscoll_kraay,cumulative,twfe_directional_dummies
40,mp_pos_x_wh2m,-0.6662086633616042,-2.877348821950429,1.5449314952272208,1.3442777657285494,0.009362604392895343,-0.00623744815817429,-0.026939478720285327,0.014464582403936749,1431,driscoll_kraay,cumulative,twfe_directional_dummies
41,mp_pos_x_wh2m,-2.752870772992424,-7.131661425477098,1.6259198794922498,2.662115692689452,0.009362604392895343,-0.025774039992292067,-0.06677092459081414,0.015222844606230005,1404,driscoll_kraay,cumulative,twfe_directional_dummies
42,mp_pos_x_wh2m,-1.0907299384668403,-4.137011622184776,1.9555517452510949,1.8520077615440065,0.009362604392895343,-0.010212072913352107,-0.03873320318732627,0.018309057360622057,1377,driscoll_kraay,cumulative,twfe_directional_dummies
43,mp_pos_x_wh2m,-0.20213776576744766,-1.5635875248041338,1.1593119932692384,0.8277026823109855,0.009362604392895343,-0.0018925359337443554,-0.01463925142840754,0.010854179560918827,1350,driscoll_kraay,cumulative,twfe_directional_dummies
44,mp_pos_x_wh2m,-2.0741373620799055,-6.07443845534819,1.9261637311883786,2.4320103793565737,0.009362604392895343,-0.019419327577677684,-0.05687256416641537,0.018033909011059997,1323,driscoll_kraay,cumulative,twfe_directional_dummies
45,mp_pos_x_wh2m,-1.0415577359299728,-2.1047032773218795,0.02158780546193384,0.6463465952057464,0.009362604392895343,-0.009751693033872091,-0.019705504149995053,2.0211808225087185e-4,1296,driscoll_kraay,cumulative,twfe_directional_dummies
46,mp_pos_x_wh2m,0.29216986507378284,-3.6481371010697403,4.232476831217306,2.395536539896492,0.009362604392895343,0.002735470862211439,-0.03415606444836003,0.039627006172782905,1269,driscoll_kraay,cumulative,twfe_directional_dummies
47,mp_pos_x_wh2m,-1.4665467331538855,-5.559359785533318,2.6262663192255475,2.4882536569317386,0.009362604392895343,-0.013730696886212883,-0.05205008634971996,0.024588692577294194,1242,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_pos_x_wh2m,-1.4902011338371655,-3.9324251796487397,0.9520229119744086,1.4847667937103486,0.009362604392895343,-0.013952163681961467,-0.03681774126171155,0.008913413897788615,1215,driscoll_kraay,cumulative,twfe_directional_dummies
0,mp_neg_x_wh2m,1.9219452727784028,-0.5330405197534385,4.376931065310244,1.492525384816063,0.013235133230008179,0.025437201746006572,-0.007054862295929564,0.05792926578794271,2511,driscoll_kraay,cumulative,twfe_directional_dummies
1,mp_neg_x_wh2m,1.7890691984055593,-0.1009754752281311,3.6791138720392498,1.1490655719540526,0.013235133230008179,0.023678569198601514,-0.0013364238676077057,0.04869356226481073,2484,driscoll_kraay,cumulative,twfe_directional_dummies
2,mp_neg_x_wh2m,0.244810985299369,-1.244160382668845,1.733782353267583,0.9052303156772887,0.013235133230008179,0.0032401060066067225,-0.01646662842412012,0.022946840437333565,2457,driscoll_kraay,cumulative,twfe_directional_dummies
3,mp_neg_x_wh2m,1.9712722618718976,-0.630121492011589,4.5726660157553844,1.58153510516607,0.013235133230008179,0.026090051018494136,-0.008339741897864914,0.06051984393485319,2430,driscoll_kraay,cumulative,twfe_directional_dummies
4,mp_neg_x_wh2m,2.1002958679479278,0.6873251282190114,3.513266607676844,0.8590252145096213,0.013235133230008179,0.027797695634726487,0.00909683964431107,0.04649855162514191,2403,driscoll_kraay,cumulative,twfe_directional_dummies
