UF,ref_month_yyyymm,mean_income,n_obs,total_weight,uf_code,year,month,mean_income_sa,mean_income_trend
29,202107,1866.29268295121,2283,5289229.69902937,29,2021,7,1838.94200831213,1904.88750048094
29,202108,1826.78203067967,2029,4895497.94830807,29,2021,8,1888.32068853518,1898.65803515966
29,202109,1851.55321579985,2326,5522118.82296488,29,2021,9,1926.85150518507,1892.42856983838
29,202110,1792.99295037901,2525,5505145.86791847,29,2021,10,1712.63611657161,1886.1991045171
29,202111,2043.63805749732,2315,5193487.49759416,29,2021,11,2079.06082772701,1884.9794183574
29,202112,1755.51780596943,2499,5527421.92924564,29,2021,12,1802.22571242203,1883.7597321977
29,202201,1880.41570654454,2504,5403061.9586566,29,2022,1,1767.40266799125,1882.54004603801
29,202202,2153.60063635782,2288,4997682.33394131,29,2022,2,2169.51334520396,1886.61375940125
29,202203,1824.53840961225,2554,5432532.4281531,29,2022,3,1879.59580071508,1890.68747276449
29,202204,1833.33350185057,2619,5796479.70445097,29,2022,4,1787.00609476642,1894.76118612773
29,202205,2095.37040076394,2481,5094633.45611363,29,2022,5,2090.81179413409,1900.98523330268
29,202206,1871.71195311372,2626,5715761.38029084,29,2022,6,1852.8341736994,1907.20928047764
29,202207,1906.98369302246,2565,5726048.47512737,29,2022,7,1882.85376270303,1913.43332765259
29,202208,2059.63578922317,2533,5235117.19161601,29,2022,8,2119.39501249187,1918.20977032963
29,202209,1839.98081578644,2592,5612603.37420512,29,2022,9,1910.42961687819,1922.98621300668
29,202210,2049.03939348136,2711,5877656.60237139,29,2022,10,1968.8507158112,1927.76265568372
29,202211,1876.63201601211,2343,5038612.6962625,29,2022,11,1912.67824624719,1931.3746774297
29,202212,1952.36800848581,2556,5898761.46453095,29,2022,12,2000.08607272679,1934.98669917568
29,202301,1957.58054694055,2575,5732914.40210438,29,2023,1,1847.21433540224,1938.59872092165
29,202302,1874.78387186475,2297,4867257.06427663,29,2023,2,1891.2128724999,1945.53887537281
29,202303,1975.94717764855,2493,5695632.29528907,29,2023,3,2029.78605190606,1952.47902982396
29,202304,1920.37974337205,2594,5752138.52652285,29,2023,4,1876.50724069633,1959.41918427511
29,202305,1775.48886610298,2529,5377603.70890307,29,2023,5,1771.26753926509,1972.89687372944
29,202306,2046.16191721498,2632,5737407.6880442,29,2023,6,2024.2444603976,1986.37456318378
29,202307,2034.36292282593,2793,6111387.45985515,29,2023,7,2011.71448125843,1999.85225263811
29,202308,1867.42574102864,2601,5317994.40437891,29,2023,8,1926.40467633544,2020.7954414755
29,202309,2062.64665210044,2760,5831382.65765972,29,2023,9,2130.82238657109,2041.73863031288
29,202310,2114.1077762382,2834,6256198.75401285,29,2023,10,2034.10998909212,2062.68181915026
29,202311,1990.75610945052,2521,5339713.72691773,29,2023,11,2026.82093826584,2085.45458987639
29,202312,2051.27994657362,2687,5810115.1973165,29,2023,12,2099.03559210638,2108.22736060252
29,202401,2377.1024924345,2690,5963379.39464668,29,2024,1,2269.291910398,2131.00013132865
29,202402,2118.73573040271,2586,5463212.62321129,29,2024,2,2135.60793788911,2146.55071128623
29,202403,2057.7281958715,2696,5786463.31152196,29,2024,3,2110.29358092136,2162.10129124381
29,202404,2341.7659705677,2785,6063872.2580645,29,2024,4,2300.31381545639,2177.65187120139
29,202405,2228.98300104939,2621,5694270.59005703,29,2024,5,2225.08481267777,2187.2818363972
29,202406,2331.22307439922,2731,6015536.527236,29,2024,6,2306.27110018064,2196.911801593
29,202407,2214.68264175338,2718,5984108.79995193,29,2024,7,2193.54015026726,2206.54176678881
29,202408,2176.61031827451,2723,6035926.22024172,29,2024,8,2234.84656314295,2209.33743678799
29,202409,2106.05104414468,2823,6241458.77014534,29,2024,9,2172.00444571186,2212.13310678718
29,202410,2147.45958720434,2987,6294961.64497803,29,2024,10,2067.7079429518,2214.92877678637
29,202411,2292.82623406783,2718,6022296.80490938,29,2024,11,2328.9694324847,2214.58525582644
29,202412,2136.42383294485,2659,6231083.93882813,29,2024,12,2184.27445060196,2214.2417348665
29,202501,2328.55031753906,2808,6075921.17091252,29,2025,1,2222.48530415837,2213.89821390657
29,202502,2268.97283686183,2613,5947492.77064411,29,2025,2,2286.23174921237,2219.85540202366
29,202503,2126.13558571517,2779,6240754.40329947,29,2025,3,2177.94608068721,2225.81259014075
29,202504,2238.47966983467,2954,6258851.11147998,29,2025,4,2198.64405687989,2231.76977825784
29,202505,2188.8175999193,2625,5995954.0627804,29,2025,5,2185.21809401388,2237.19992727187
