uf_code,year,quarter,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
16,2014,3,0.24070528314912526,0.2829515725676424,0.4763431442832323,0.5236568557167677,1542913.8669360657,3301,1426
17,2014,3,0.23841591437405402,0.28634697845366586,0.47523710717228024,0.5247628928277199,3155818.249323109,6257,2499
21,2014,3,0.2526028260274528,0.2765650512352365,0.4708321227373107,0.5291678772626893,14210771.158613017,27217,12008
22,2014,3,0.24306385811329548,0.275531831116151,0.48140431077055357,0.5185956892294464,7422380.154623298,10433,4234
23,2014,3,0.23870893469453208,0.2552734961288262,0.5060175691766416,0.4939824308233583,19855636.927455977,23584,9809
24,2014,3,0.2300293188487424,0.2522667908871555,0.5177038902641022,0.48229610973589787,7655443.264875166,9116,3599
25,2014,3,0.2340080660475936,0.2612897989975016,0.5047021349549048,0.4952978650450952,8799084.36111232,11842,4770
26,2014,3,0.2315874297685044,0.2531605106734902,0.5152520595580053,0.48474794044199465,20365294.833999958,16747,7075
27,2014,3,0.2276056688731653,0.2507926439608879,0.5216016871659468,0.4783983128340532,6961361.20899581,16466,8019
28,2014,3,0.24433016587618567,0.2685299872210973,0.48713984690271706,0.512860153097283,4791957.660457259,8775,3450
29,2014,3,0.237675450971649,0.2670861690287656,0.4952383799995854,0.5047616200004146,32415121.65148002,21624,8104
31,2014,3,0.1941282207049422,0.2776397521220723,0.5282320271729853,0.47176797282701455,48370096.607219145,33553,12028
32,2014,3,0.1996642365533178,0.27097221573058017,0.5293635477161021,0.47063645228389794,8855963.224678874,16630,6380
33,2014,3,0.18988593197013293,0.2518766450878541,0.5582374229420131,0.44176257705798705,40741539.731287725,32576,12401
35,2014,3,0.1912739832386042,0.2435922383251624,0.5651337784362334,0.43486622156376664,104257755.48667912,35513,12489
41,2014,3,0.19422826592514483,0.2868211431630242,0.518950590911831,0.48104940908816907,25753027.801868845,23996,11178
42,2014,3,0.19180822794777974,0.2840206968004649,0.5241710752517555,0.4758289247482446,16148796.846538423,25985,12353
43,2014,3,0.18670544029191666,0.27433086527082257,0.5389636944372608,0.4610363055627392,26336880.199295454,23923,10984
50,2014,3,0.22079003539766834,0.2335427940126307,0.545667170589701,0.45433282941029907,5775761.941626559,9315,3533
51,2014,3,0.21629643512568472,0.24157591776382065,0.5421276471104947,0.45787235288950534,7339051.405850928,11077,4290
52,2014,3,0.2184543014381326,0.24149145424613516,0.5400542443157325,0.45994575568426777,14929985.066861182,14648,5491
53,2014,3,0.20438419021984247,0.21376952808198502,0.5818462816981725,0.41815371830182746,6514060.26683617,7651,3166
11,2014,4,0.2496533515143882,0.2830961607531398,0.4672504877324722,0.532749512267528,3710580.175736131,7431,3340
12,2014,4,0.2470737607452235,0.27757190105658097,0.4753543381981956,0.5246456618018045,1665208.087762306,8046,3901
13,2014,4,0.23978819130343038,0.28911137712917995,0.47110043156738957,0.5288995684326103,7712260.026449435,11657,5374
14,2014,4,0.24897829991458184,0.29097082623601994,0.46005087384939825,0.5399491261506018,997111.023919963,4672,1955
15,2014,4,0.24598335435315963,0.29544165786375537,0.4585749877830851,0.541425012216915,17156417.70640376,15658,6699
16,2014,4,0.2509855031492529,0.27483186438599705,0.4741826324647501,0.52581736753525,1542422.4804202286,3209,1401
17,2014,4,0.24094913297228557,0.2939777069317102,0.4650731600960042,0.5349268399039958,3099872.9891144685,6163,2476
21,2014,4,0.25280524021682854,0.27395945592980675,0.4732353038533647,0.5267646961466352,14259844.33899891,27154,11863
22,2014,4,0.2402186298181208,0.2789784754616029,0.4808028947202764,0.5191971052797237,7412472.672315726,10430,4211
23,2014,4,0.23997648702425972,0.257127253218007,0.5028962597577334,0.4971037402422667,19744067.69286088,23260,9758
24,2014,4,0.22723068348300632,0.2603002825390885,0.5124690339779052,0.4875309660220948,7654929.023793829,9453,3734
25,2014,4,0.229428671290647,0.2696135660827802,0.5009577626265728,0.49904223737342723,8818439.035299998,12091,4922
26,2014,4,0.23371827241690812,0.25177990992972393,0.5145018176533681,0.48549818234663206,20528979.263291396,16778,7153
27,2014,4,0.22733279911018672,0.2553283700098599,0.5173388308799535,0.48266116912004664,6991019.058406623,16747,7983
28,2014,4,0.24475601216237147,0.265787101512072,0.4894568863255565,0.5105431136744435,4763247.210066275,8712,3413
29,2014,4,0.24024171282101137,0.2675054719321108,0.4922528152468779,0.5077471847531222,32532319.362152345,21558,8074
31,2014,4,0.19341034495580442,0.27870246851939534,0.5278871865248002,0.47211281347519973,48562674.529759586,33402,12125
32,2014,4,0.19907617495370836,0.2645862838252727,0.5363375412210188,0.46366245877898105,8870752.201600606,16669,6288
33,2014,4,0.19016256540732376,0.2457477072681833,0.5640897273244929,0.4359102726755071,40957324.521606155,32197,12279
35,2014,4,0.19442674301714322,0.2515899249809126,0.5539833320019442,0.44601666799805584,104931765.84750304,35263,12274
41,2014,4,0.19114809488244197,0.2867802060013749,0.5220716991161831,0.4779283008838169,25888243.14041623,23962,11303
42,2014,4,0.1934867941142337,0.28353484831761067,0.5229783575681557,0.47702164243184436,16246331.692983545,26641,12522
43,2014,4,0.18950823769416625,0.2747684352383757,0.5357233270674581,0.46427667293254193,26285391.33219681,24062,10935
50,2014,4,0.2199400527146086,0.23905757159951066,0.5410023756858808,0.4589976243141193,5768880.943304891,9157,3440
51,2014,4,0.21266769077519346,0.2321322153139606,0.555200093910846,0.4447999060891541,7326934.243864922,10913,4249
52,2014,4,0.21496751900773323,0.24304206430182182,0.541990416690445,0.45800958330955505,15052722.828178938,14739,5570
53,2014,4,0.2070157611409629,0.20267698998027647,0.5903072488787607,0.4096927511212394,6457618.5507393675,7455,3180
11,2015,1,0.2516107301879991,0.2688818651360301,0.4795074046759709,0.5204925953240291,3662575.260018261,7304,3360
12,2015,1,0.24621662287244908,0.2614746804815827,0.4923086966459682,0.5076913033540318,1666022.9523963223,7869,3792
13,2015,1,0.23562871873686128,0.2794478387977472,0.4849234424653915,0.5150765575346085,7698975.993352344,11573,5428
14,2015,1,0.24615425472696362,0.274035070490854,0.4798106747821825,0.5201893252178176,1007078.5389672748,4710,2020
15,2015,1,0.24352311843370417,0.28672218300080454,0.46975469856549146,0.5302453014345088,17205012.977617197,15610,6625
16,2015,1,0.25186885062341186,0.2721442153417834,0.4759869340348048,0.5240130659651953,1529814.3297436857,3227,1454
17,2015,1,0.23814866928475187,0.27084205517301135,0.4910092755422369,0.5089907244577632,3131631.220925629,6285,2586
21,2015,1,0.25157604600629585,0.26444493231449795,0.4839790216792062,0.5160209783207939,14254987.02079254,26952,11730
22,2015,1,0.24272661463610298,0.2693979055956379,0.487875479768259,0.5121245202317409,7409354.194957139,10426,4261
23,2015,1,0.2373307576308386,0.2546404474634238,0.5080287949057376,0.4919712050942624,19913056.204505168,23259,9817
24,2015,1,0.22821163791509835,0.25029165529622077,0.5214967067886809,0.4785032932113191,7707392.982554273,9316,3652
25,2015,1,0.23611420932890073,0.26013839258328697,0.5037473980878123,0.4962526019121877,8883702.498722168,12121,4910
26,2015,1,0.23650623697045647,0.24244565280052421,0.5210481102290192,0.4789518897709807,20445009.488830827,16647,7096
27,2015,1,0.2269209883897675,0.2496267591792385,0.5234522524309941,0.476547747569006,6981481.035277254,16752,7924
28,2015,1,0.24947325171522206,0.25589483044302996,0.494631917841748,0.505368082158252,4843505.270380933,8686,3404
29,2015,1,0.23692721215871063,0.2596529874440902,0.5034198003971991,0.49658019960280086,32586926.387628607,21414,7876
31,2015,1,0.1909037373311274,0.26906564223281776,0.5400306204360547,0.4599693795639451,48723825.94210121,33247,12027
32,2015,1,0.19671803853276681,0.256423897095381,0.546858064371852,0.4531419356281478,8952230.010145944,16656,6303
33,2015,1,0.18984278243439243,0.23886710971890202,0.5712901078467055,0.42870989215329447,41327737.963080116,32582,12469
35,2015,1,0.19329255369745862,0.24495236443689397,0.5617550818656475,0.4382449181343526,105310364.01129003,35721,12480
41,2015,1,0.19499536697351472,0.27763908397151893,0.5273655490549662,0.47263445094503365,25902976.387070276,23783,11132
42,2015,1,0.1931182029325326,0.2774828440366825,0.5293989530307848,0.4706010469692151,16313238.94666621,26877,12488
43,2015,1,0.18818034159740213,0.27107960480077176,0.5407400536018261,0.4592599463981739,26293304.293026865,23888,10781
50,2015,1,0.2141383467562867,0.23432760739001834,0.5515340458536949,0.4484659541463051,5836792.100773757,9093,3455
51,2015,1,0.2100360261116384,0.23290670244808648,0.5570572714402751,0.4429427285597249,7342996.828874817,11068,4225
52,2015,1,0.21501562491840293,0.23686492557838235,0.5481194495032148,0.45188055049678527,15125414.87542921,14730,5526
53,2015,1,0.20359545490508044,0.20273592389431047,0.5936686212006091,0.4063313787993909,6498053.167327668,7684,3193
11,2015,2,0.25075341938648,0.2685203843695068,0.4807261962440132,0.5192738037559868,3665913.7795924917,7343,3440
12,2015,2,0.24717213534159774,0.2645233960802395,0.48830446857816273,0.5116955314218372,1667226.0571319852,8008,3854
13,2015,2,0.23502886846442447,0.2837839334280376,0.48118719810753796,0.518812801892462,7720256.686732849,11396,5267
14,2015,2,0.24612158338685808,0.2836980283105022,0.47018038830263975,0.5298196116973604,1005337.1484683622,4668,2010
15,2015,2,0.2415001734888398,0.29222985561011916,0.46626997090104105,0.533730029098959,17300390.38110968,15500,6587
16,2015,2,0.2429933237558768,0.28651282959260355,0.4704938466515198,0.5295061533484804,1527060.7113942462,3237,1400
17,2015,2,0.23382239647401348,0.27911924172270985,0.4870583618032768,0.5129416381967233,3132508.6960845217,6251,2544
21,2015,2,0.2498076674529068,0.2653903574475482,0.4848019750995451,0.515198024900455,14234021.162726853,26922,11699
22,2015,2,0.2448710126396569,0.2669263824393392,0.4882026049210039,0.5117973950789961,7420655.761496938,10320,4188
23,2015,2,0.2360632449309357,0.25186273374767504,0.5120740213213893,0.48792597867861076,20027219.664401814,23235,9642
24,2015,2,0.22833871555869437,0.25003464305246115,0.5216266413888445,0.4783733586111555,7663718.807566284,9414,3705
25,2015,2,0.2370768306695149,0.253034235925916,0.5098889334045693,0.4901110665954309,8973880.06686657,12070,4966
26,2015,2,0.23363057720844493,0.24118875628932873,0.5251806665022263,0.47481933349777367,20371510.3958611,16592,6964
27,2015,2,0.22656664466011203,0.2400713116962862,0.5333620436436017,0.46663795635639826,6972880.681497207,16888,8224
28,2015,2,0.24646552783633863,0.2590564343311668,0.49447803783249444,0.5055219621675054,4902002.537223423,8885,3548
29,2015,2,0.23295004823115079,0.2544725061598247,0.5125774456090246,0.4874225543909755,32943110.926208645,21628,7938
31,2015,2,0.19398653035181207,0.26811420625362514,0.5378992633945628,0.4621007366054372,48777338.97677313,33418,11920
32,2015,2,0.19832751872435225,0.25826653660192095,0.5434059446737268,0.4565940553262732,9054551.902517498,16655,6296
33,2015,2,0.18816204813968193,0.23801053315851756,0.5738274187018007,0.42617258129819946,41300652.954616755,32170,12087
35,2015,2,0.19174413784329933,0.24475232517792944,0.5635035369787713,0.4364964630212288,105798033.05225636,35918,12489
41,2015,2,0.19081876225921862,0.2781603423443427,0.5310208953964388,0.46897910460356135,25966851.502249964,23871,11079
42,2015,2,0.19555733356869298,0.27840642003215316,0.526036246399154,0.47396375360084614,16578487.324472394,27244,12519
43,2015,2,0.18837164460949407,0.2685332364117365,0.5430951189787693,0.45690488102123056,26439008.33737822,24313,10938
50,2015,2,0.21386324867790166,0.23115735804299536,0.5549793932791031,0.44502060672089705,5822238.312921951,9118,3477
51,2015,2,0.21000672627645528,0.23006668922180243,0.5599265845017424,0.44007341549825774,7309445.62942878,11071,4284
52,2015,2,0.21623107823972826,0.2355229075476222,0.5482460142126495,0.4517539857873505,15172036.835603485,14756,5451
53,2015,2,0.20668214354089628,0.20454838548971935,0.5887694709693844,0.41123052903061563,6484054.694622394,7828,3262
11,2015,3,0.24242577122515843,0.2785324725760188,0.4790417561988229,0.5209582438011773,3690912.301114464,7468,3336
12,2015,3,0.24771279272550398,0.2650748592515084,0.4872123480229877,0.5127876519770124,1666191.7668301538,8174,3922
13,2015,3,0.2361425545805931,0.28549372648669996,0.47836371893270707,0.5216362810672931,7868049.69933323,11237,5220
14,2015,3,0.23878755317673078,0.2808012740676497,0.4804111727556195,0.5195888272443805,1015022.578229496,4724,2037
15,2015,3,0.24027642629434437,0.30125543519865733,0.45846813850699825,0.5415318614930017,17363446.34417346,15463,6480
16,2015,3,0.23838064479651072,0.2818157573857506,0.47980359781773885,0.5201964021822614,1538915.5479064332,3249,1378
17,2015,3,0.23313331379666172,0.2772749468044493,0.48959173939888906,0.510408260601111,3070022.424294938,6098,2511
21,2015,3,0.25225383445874444,0.270003067755261,0.47774309778599466,0.5222569022140054,14369609.98676351,27065,11617
22,2015,3,0.24163504214708517,0.26874160042279427,0.48962335743012075,0.5103766425698795,7274172.481526364,10129,4061
23,2015,3,0.23340899502153295,0.25308261948967486,0.5135083854887923,0.4864916145112078,20211405.88433264,23011,9330
24,2015,3,0.2285361930780934,0.24715192985544995,0.5243118770664567,0.47568812293354334,7737117.574939165,9433,3636
25,2015,3,0.23254674097264127,0.2515544720293189,0.51589878699804,0.4841012130019602,8955254.775011316,11907,4825
26,2015,3,0.22878974662706125,0.24637563228313847,0.5248346210898002,0.4751653789101997,20387706.969610523,16525,6733
27,2015,3,0.22893379397367564,0.24001884324720016,0.5310473627791242,0.46895263722087577,6984637.226165251,16796,8206
28,2015,3,0.24690277053044388,0.2613105775802516,0.49178665188930465,0.5082133481106955,4922953.737299067,8843,3610
29,2015,3,0.2321346476719748,0.25761577964225063,0.5102495726857745,0.48975042731422547,32901887.88260664,21813,7868
31,2015,3,0.19134285535504522,0.2693143343658389,0.5393428102791159,0.4606571897208841,49104570.34469873,33341,11769
32,2015,3,0.1943185468839317,0.25662753406476185,0.5490539190513065,0.45094608094869354,8993288.517906476,16668,6266
33,2015,3,0.18485995193956312,0.23902364196582945,0.5761164060946075,0.42388359390539254,41306713.644628555,32492,12299
35,2015,3,0.1924291248307664,0.24190370226584945,0.5656671729033842,0.43433282709661586,105784489.96094991,35637,12338
41,2015,3,0.18978420192444576,0.27667953707623383,0.5335362609993205,0.4664637390006796,26203406.09242987,24012,11130
42,2015,3,0.19442958840868957,0.27520961098319413,0.5303608006081164,0.4696391993918837,16682567.582704794,27201,12568
43,2015,3,0.18570194109045096,0.27093780496213715,0.5433602539474118,0.4566397460525881,26527386.91823583,24401,10962
50,2015,3,0.21585105868498236,0.2302353304674197,0.553913610847598,0.44608638915240206,5878421.739225403,9110,3424
51,2015,3,0.20727004428030704,0.22891778791821116,0.5638121678014818,0.4361878321985182,7352969.949651526,11049,4360
52,2015,3,0.21314681798762544,0.23376126267541528,0.5530919193369592,0.4469080806630407,15460485.802144777,14897,5634
53,2015,3,0.2050959014435604,0.19807511459791421,0.5968289839585253,0.40317101604147465,6535652.101502411,7905,3297
11,2015,4,0.2524175669864894,0.2755284867327103,0.47205394628080044,0.5279460537191997,3656474.2824533097,6992,2967
12,2015,4,0.24326784316525638,0.27081859260990904,0.48591356422483456,0.5140864357751654,1660354.6943717282,7946,3768
13,2015,4,0.23720462533163333,0.28475958055906236,0.4780357941093043,0.5219642058906957,7953089.878963034,11121,5220
14,2015,4,0.24276157496291073,0.2931626587037716,0.4640757663333176,0.5359242336666823,1016508.1706741231,4557,1932
15,2015,4,0.2427463397168601,0.29937514399047216,0.45787851629266785,0.5421214837073323,17626025.18862194,15236,6303
16,2015,4,0.2336113682327677,0.27742324063052304,0.4889653911367093,0.5110346088632908,1540534.6651259458,3294,1445
17,2015,4,0.23410162642323745,0.2822061036222491,0.48369226995451337,0.5163077300454866,3140388.1102663795,5933,2429
21,2015,4,0.24980823319700018,0.27485058659041706,0.47534118021258276,0.5246588197874172,14277049.097440409,26667,11617
22,2015,4,0.23605414850635772,0.2751724407562209,0.48877341073742153,0.5112265892625786,7304259.648399612,9980,4033
23,2015,4,0.2364797934363662,0.25065791220933004,0.512862294354304,0.48713770564569625,20213379.825395215,22674,9294
24,2015,4,0.223194492212245,0.25585898869940565,0.5209465190883492,0.4790534809116507,7770563.26508941,9347,3714
25,2015,4,0.22469323703206504,0.26646896202109294,0.5088378009468421,0.49116219905315794,8979212.38840029,11733,4831
26,2015,4,0.22663769998893693,0.24792093415330177,0.5254413658577614,0.4745586341422387,20191811.154714666,16090,6773
27,2015,4,0.2241407435707811,0.2541061838308346,0.5217530725983844,0.4782469274016157,7000333.3111388665,16413,7787
28,2015,4,0.23885611491681358,0.26409528403904775,0.49704860104413867,0.5029513989558614,4950561.332781366,8668,3518
29,2015,4,0.2299845115839146,0.26050699237299985,0.5095084960430856,0.49049150395691443,32552725.84089995,21375,7872
31,2015,4,0.18535297460096545,0.2688834404017473,0.5457635849972874,0.4542364150027127,49390427.871703975,32958,11720
32,2015,4,0.18952975272312986,0.25861747899372234,0.5518527682831478,0.4481472317168522,9036885.643129257,16104,5992
33,2015,4,0.18517349931759075,0.23831684064204622,0.5765096600403631,0.423490339959637,40959942.43151466,31927,12081
35,2015,4,0.1898063699249872,0.2430082791646059,0.567185350910407,0.4328146490895931,106892902.77288328,35197,12007
41,2015,4,0.18847131088159802,0.2831720113697303,0.5283566777486718,0.4716433222513283,26306097.69475498,23821,11027
42,2015,4,0.1924012094684783,0.28019045787301133,0.5274083326585104,0.4725916673414896,16777027.729170974,26609,12071
43,2015,4,0.18696180813614252,0.2725403540566294,0.5404978378072283,0.45950216219277196,26720415.503197722,24094,10714
50,2015,4,0.21050635454361147,0.238593775392598,0.5508998700637905,0.44910012993620946,5915316.611031972,8956,3310
51,2015,4,0.20737908723938242,0.2312465072975808,0.5613744054630369,0.43862559453696326,7469061.724649813,10600,4156
52,2015,4,0.21074693509651374,0.23298259545444,0.5562704694490462,0.44372953055095377,15565806.611957733,14545,5467
53,2015,4,0.2015026763321277,0.2048586183556246,0.5936387053122477,0.4063612946877523,6516005.067279428,7763,3233
11,2016,1,0.24824231339318137,0.2728186882077603,0.4789389983990585,0.5210610016009416,3595100.421524537,7055,3096
12,2016,1,0.24340842156321882,0.2701383659008198,0.4864532125359613,0.5135467874640386,1659328.741300289,7939,3772
13,2016,1,0.23337084221906332,0.2801528117865377,0.486476345994399,0.5135236540056011,7946127.4328085575,11279,5155
14,2016,1,0.2501529517264175,0.28234172890128895,0.4675053193722935,0.5324946806277064,1028816.3244056909,4652,2032
15,2016,1,0.24226618787012416,0.29046935157076564,0.4672644605591102,0.5327355394408898,17830414.817076195,15443,6451
16,2016,1,0.2392710229807604,0.26532433310176756,0.49540464391747213,0.5045953560825279,1555976.0146131464,3333,1522
17,2016,1,0.23538118884203868,0.2684573580988605,0.49616145305910087,0.5038385469408992,3179174.4874404697,6204,2458
21,2016,1,0.2466546456500781,0.2649837254557946,0.48836162889412743,0.5116383711058727,14349224.126159701,27114,11553
22,2016,1,0.237762059216474,0.2603995826593506,0.5018383581241755,0.49816164187582457,7317942.343352631,10034,4054
23,2016,1,0.23019256287166195,0.25064147010680776,0.5191659670215303,0.4808340329784697,20374984.41147326,22786,9353
24,2016,1,0.22163201817681913,0.24706536968952594,0.531302612133655,0.46869738786634507,7837968.542601336,9378,3710
25,2016,1,0.22819368579247146,0.2565196280481954,0.5152866861593333,0.48471331384066685,9070977.259855986,11946,4932
26,2016,1,0.22573199376549052,0.2375642578023174,0.5367037484321922,0.46329625156780796,20058107.69650199,16192,6679
27,2016,1,0.22582526839588857,0.24463496685069822,0.5295397647534132,0.47046023524658676,6918607.234979812,16337,7692
28,2016,1,0.23726146246837237,0.25014485580750256,0.512593681724125,0.48740631827587494,5064084.923589508,8746,3538
29,2016,1,0.22650369726924896,0.250016236089782,0.5234800666409691,0.476519933359031,32665636.316349365,21352,7835
31,2016,1,0.18329308881643405,0.2617215665415251,0.554985344642041,0.44501465535795914,49492891.64778716,33183,11815
32,2016,1,0.18932154907862345,0.250016781482318,0.5606616694390586,0.4393383305609414,8978386.063870741,16331,6113
33,2016,1,0.18305597460142958,0.23618578371148694,0.5807582416870836,0.41924175831291655,41015774.84812427,31856,11850
35,2016,1,0.1856461306072149,0.23879346388717404,0.5755604055056113,0.42443959449438895,106788002.62580645,35318,11935
41,2016,1,0.18546674983929987,0.27468107847113965,0.5398521716895606,0.46014782831043954,26515030.885828637,23797,10825
42,2016,1,0.1895467444280855,0.273497399102953,0.5369558564689616,0.4630441435310385,16899805.25949,27052,12128
43,2016,1,0.1859207739606007,0.26674599260538895,0.5473332334340104,0.45266676656598964,26859841.803829387,23995,10709
50,2016,1,0.20677728873835716,0.23050069558148145,0.5627220156801614,0.4372779843198386,5986815.479446717,9088,3338
51,2016,1,0.2017899288780994,0.2218344183187806,0.57637565280312,0.42362434719688,7454739.476701541,10449,4031
52,2016,1,0.20858044939627687,0.22777345189628018,0.5636460987074431,0.436353901292557,15654916.22663649,14854,5481
53,2016,1,0.20216838045376032,0.19703560591612507,0.6007960136301147,0.3992039863698854,6604364.265601949,7878,3234
11,2016,2,0.2476231057319611,0.26927111085126654,0.48310578341677235,0.5168942165832277,3622497.809000507,7214,3115
12,2016,2,0.23368226480527934,0.2589694684974883,0.5073482666972327,0.4926517333027677,1676324.4397534672,8180,3983
13,2016,2,0.2322007170054096,0.2812498178528569,0.4865494651417336,0.5134505348582665,8030232.716579316,11759,5501
14,2016,2,0.24759689229869433,0.2822937388936828,0.47010936880762305,0.5298906311923771,1040540.6290445377,4708,2087
15,2016,2,0.23932210762966002,0.2853228989393387,0.47535499343100135,0.5246450065689987,17954151.115211867,15620,6667
16,2016,2,0.2338036891292958,0.26340876772158284,0.5027875431491213,0.49721245685087867,1566478.8851179911,3485,1535
17,2016,2,0.2354483302071651,0.26303508582771895,0.5015165839651161,0.49848341603488405,3194382.387149207,6293,2494
21,2016,2,0.24067749763006716,0.2598910763740001,0.49943142599593265,0.5005685740040673,14389131.66248332,27601,11985
22,2016,2,0.2354697279854883,0.2562152044724608,0.5083150675420509,0.4916849324579491,7334642.473788305,10035,4030
23,2016,2,0.22781052338301294,0.2529559750990742,0.519233501517913,0.48076649848208713,20440824.976709545,23181,9141
24,2016,2,0.22344144312134642,0.2394485762361102,0.5371099806425434,0.46289001935745666,7869356.193538086,9399,3685
25,2016,2,0.22733268470563356,0.24908090722316747,0.5235864080711989,0.47641359192880106,9129224.410357703,11892,4929
26,2016,2,0.22731393829227306,0.23669507782876745,0.5359909838789595,0.4640090161210405,19935087.32314857,16050,6572
27,2016,2,0.22838911484673974,0.24078911109571818,0.530821774057542,0.46917822594245795,6885245.576414965,16027,7375
28,2016,2,0.2302074087489332,0.24606699619764574,0.5237255950534211,0.4762744049465789,5016016.607969428,8690,3559
29,2016,2,0.22756049766662279,0.25075956716325565,0.5216799351701216,0.47832006482987843,32772062.598909643,21284,7651
31,2016,2,0.18784841516739936,0.2639129940972565,0.5482385907353442,0.45176140926465586,49810561.4797781,33205,11796
32,2016,2,0.18634984203081387,0.25429501718389363,0.5593551407852924,0.44064485921470753,8938178.417572714,16604,5971
33,2016,2,0.1832219295293998,0.23314524312960144,0.5836328273409989,0.41636717265900125,40363478.42192434,31306,11530
35,2016,2,0.1857912759864115,0.23935144054091756,0.5748572834726708,0.42514271652732905,107763682.98151729,35621,11913
41,2016,2,0.18391908018568132,0.2776964856120722,0.5383844342022466,0.46161556579775354,26582801.704376515,23864,10856
42,2016,2,0.1876539984157137,0.27659219346648034,0.5357538081178058,0.46424619188219407,16912489.78552244,26902,12111
43,2016,2,0.1818436265767676,0.2624072313249519,0.5557491420982805,0.4442508579017195,26982519.793091174,23924,10613
50,2016,2,0.20752538328487757,0.23270605562992336,0.5597685610851991,0.44023143891480093,6044633.89242828,9195,3337
51,2016,2,0.20014493001289801,0.2252847312924152,0.5745703386946869,0.42542966130531323,7474689.5897026975,10748,4065
52,2016,2,0.20784989925150504,0.23446191126970325,0.5576881894787917,0.44231181052120827,15708149.605459327,14742,5416
53,2016,2,0.20500045339737125,0.20038588183510442,0.5946136647675245,0.4053863352324757,6582044.409985093,7985,3352
11,2016,3,0.245022542491051,0.2732351090125399,0.4817423484964092,0.5182576515035908,3588421.970456989,7173,3115
12,2016,3,0.23408506207082974,0.2598976880269235,0.506017249902247,0.4939827500977532,1688558.2427832326,8283,4090
13,2016,3,0.23109806012948197,0.2800810173743064,0.4888209224962117,0.5111790775037883,8113481.39759689,11726,5494
14,2016,3,0.23692437096457053,0.276864882191372,0.4862107468440575,0.5137892531559425,1061822.6087135947,4832,2195
15,2016,3,0.23224949040809204,0.2923832323549988,0.4753672772369092,0.5246327227630908,18052354.230103787,15848,6739
16,2016,3,0.22888613234928334,0.2709985298236581,0.5001153378270586,0.4998846621729414,1602797.1203243556,3579,1640
17,2016,3,0.22932565351446854,0.2747335611476332,0.49594078533789815,0.5040592146621017,3217593.8051447263,6219,2548
21,2016,3,0.23709051012595853,0.25428137588224464,0.5086281139917969,0.49137188600820314,14479196.044369347,27792,12517
22,2016,3,0.2330396588572768,0.254866833896226,0.5120935072464973,0.4879064927535028,7428726.895197712,10215,4199
23,2016,3,0.22432159204515423,0.24824524592070077,0.527433162034145,0.47256683796585497,20519618.9663769,23217,9227
24,2016,3,0.2205920545591145,0.2415720813159686,0.5378358641249171,0.4621641358750831,7953773.063470539,9330,3696
25,2016,3,0.2209968974739456,0.24600354047324743,0.532999562052807,0.46700043794719304,9127860.133649454,11788,4864
26,2016,3,0.22146776774117824,0.23624945372826037,0.5422827785305615,0.4577172214694386,20042516.90577012,16305,6844
27,2016,3,0.2231097956418485,0.23782609302267377,0.5390641113354777,0.4609358886645223,6865045.717006641,16175,7602
28,2016,3,0.23125831239193165,0.2432427792993328,0.5254989083087356,0.4745010916912644,5093035.310383291,8647,3549
29,2016,3,0.22264747657483436,0.24750732947767637,0.5298451939474893,0.4701548060525107,32794797.37131544,21228,7819
31,2016,3,0.18710290904433777,0.265052026665735,0.5478450642899273,0.4521549357100728,49810568.2019969,33308,11624
32,2016,3,0.1865278697007414,0.2533516839199615,0.5601204463792971,0.43987955362070286,8996380.853227993,16535,6033
33,2016,3,0.18321074965151624,0.2320235867607975,0.5847656635876861,0.4152343364123138,40420199.66020915,30773,11221
35,2016,3,0.18469303595900516,0.23645792967463344,0.5788490343663614,0.42115096563363863,107446781.59631261,35416,11724
41,2016,3,0.18391072541790912,0.2722184894043602,0.5438707851777308,0.4561292148222693,26760889.118397236,23777,10803
42,2016,3,0.1875826794451403,0.27327934181627717,0.5391379787385826,0.46086202126141745,16949371.9972593,26783,12077
43,2016,3,0.18304976627539535,0.26042979192144505,0.5565204418031597,0.4434795581968404,27014176.372977328,23775,10433
50,2016,3,0.207752141916953,0.2279036140855332,0.5643442439975138,0.4356557560024862,6130129.0464301985,9262,3315
51,2016,3,0.20366790624449804,0.22478915837918642,0.5715429353763156,0.4284570646236845,7511066.2834001,10686,4033
52,2016,3,0.20626834029876634,0.2305496710376141,0.5631819886636196,0.43681801133638043,15794520.986177512,14983,5609
53,2016,3,0.20138760370241904,0.19720143521345546,0.6014109610841256,0.3985890389158745,6661020.000373904,7975,3279
11,2016,4,0.24419874327494615,0.2673981133664533,0.4884031433586006,0.5115968566413994,3594816.745415543,7009,3060
12,2016,4,0.2313548195563113,0.26047353376480603,0.5081716466788827,0.4918283533211173,1714943.188980708,8343,4131
13,2016,4,0.23175398374823847,0.27517832409162585,0.4930676921601358,0.5069323078398643,8126697.638626,11419,5379
14,2016,4,0.23743228823011153,0.273186943103713,0.4893807686661756,0.5106192313338245,1073188.767826252,4793,2288
15,2016,4,0.22843452657319321,0.28983266451135187,0.48173280891545506,0.5182671910845451,18273558.316673074,16085,6803
16,2016,4,0.22998768433854627,0.2624716268910364,0.5075406887704172,0.4924593112295827,1636747.4016437787,3756,1691
17,2016,4,0.22247827833347628,0.2716435016131941,0.5058782200533297,0.4941217799466704,3240946.1960666934,6218,2544
