dataset,group,horizon,y_pos,y_neg,x_pos,x_neg,gain,chi,pred_pos_aug,pred_neg_aug,err_pos_aug,err_neg_aug,err_pos_struct,err_neg_struct
lp_controls,WH2M,21,-0.0327056690173986,0.0293703930694897,-0.07633328029278215,0.11274681761354974,0.39290938468640524,0.3545405166892131,-0.029992062190931937,0.015705890589434963,0.0027136068264666663,-0.013664502480054738,-0.043627611275383546,0.08337642454406004
lp_controls,WH2M,22,-0.0313698808515347,0.0146524472432821,-0.07778419604633482,0.11488986889093468,0.39290938468640524,0.3545405166892131,-0.030562140606892132,0.01600442255337495,0.0008077402446425679,0.0013519753100928508,-0.046414315194800125,0.10023742164765258
lp_controls,WH2M,23,-0.0194719228670442,0.0231147052091428,-0.07915002271443321,0.1169072407325372,0.39290938468640524,0.3545405166892131,-0.03109878672264295,0.01628544708331794,-0.01162686385559875,-0.006829258125824859,-0.059678099847389005,0.0937925355233944
lp_controls,WH2M,24,-0.042945453896272,0.0216347820142919,-0.08043541797838215,0.11880581269000978,0.39290938468640524,0.3545405166892131,-0.03160383058487995,0.01654992251660636,0.011341623311392053,-0.005084859497685539,-0.037489964082110146,0.09717103067571789
lp_income,PH2M,0,-0.0160633151498368,0.0005420658682156112,-0.020978637811369594,0.030993974275761414,0.5524711709898679,0.4072201294628159,-0.011590092597419678,0.006972943183361497,0.004473222552417123,0.006430877315145886,-0.004915322661532794,0.030451908407545802
lp_income,PH2M,1,-0.0125601717422333,0.0138577516954426,-0.013957100588670092,0.020620310074422978,0.5524711709898679,0.4072201294628159,-0.00771089570584594,0.004639103371931666,0.00484927603638736,-0.009218648323510934,-0.0013969288464367926,0.006762558378980377
lp_income,PH2M,2,0.0073852675265257,-0.0087331130656931,-0.015880793956381443,0.023462387014279638,0.5524711709898679,0.4072201294628159,-0.008773680833330872,0.0052785064006636295,-0.01615894835985657,0.014011619466356729,-0.023266061482907142,0.03219550007997274
lp_income,PH2M,3,-0.0039592427720342,0.0058858552130716,-0.015160091188640127,0.022397616115201604,0.5524711709898679,0.4072201294628159,-0.008375513331301189,0.005038957031598876,-0.0044162705592669885,-0.0008468981814727244,-0.011200848416605926,0.016511760902130003
lp_income,PH2M,4,-0.0016190290626198,0.0165300909207706,-0.015232356136208646,0.02250438081299166,0.5524711709898679,0.4072201294628159,-0.00841543763150589,0.005062976673773678,-0.0067964085688860905,-0.011467114246996922,-0.013613327073588845,0.005974289892221062
lp_income,PH2M,5,0.002699952753122,-0.0038429491956395,-0.015077466322397044,0.022275545607006432,0.5524711709898679,0.4072201294628159,-0.008329865474694992,0.005011493928273185,-0.011029818227816991,0.008854443123912686,-0.017777419075519045,0.02611849480264593
lp_income,PH2M,6,-0.0148595738749748,0.0155443042253342,-0.0149975686256493,0.022157504236543852,0.5524711709898679,0.4072201294628159,-0.008285724300613372,0.0049849372898053855,0.006573849574361428,-0.010559366935528815,-0.00013799475067450065,0.006613200011209653
lp_income,PH2M,7,-0.0176408810340193,0.0122172040498173,-0.014902605966386694,0.022017205793679846,0.5524711709898679,0.4072201294628159,-0.008233260169050249,0.004953373313462736,0.00940762086496905,-0.007263830736354564,0.0027382750676326045,0.009800001743862545
lp_income,PH2M,8,-0.0239742016613012,-0.0144224457417419,-0.014818886827317405,0.02189351859978129,0.5524711709898679,0.4072201294628159,-0.008187007758254376,0.004925546492420347,0.015787193903046823,0.019347992234162247,0.009155314833983793,0.03631596434152319
lp_income,PH2M,9,-0.0098658305923757,0.0144514948960241,-0.014738224882343425,0.021774348124079506,0.5524711709898679,0.4072201294628159,-0.00814244435906028,0.004898735830812082,0.0017233862333154194,-0.009552759065212017,-0.0048723942899677256,0.007322853228055407
lp_income,PH2M,10,-0.0177131403840232,0.0041876970593145,-0.014662687997638077,0.021662749445343563,0.5524711709898679,0.4072201294628159,-0.00810071240791419,0.004873628652260524,0.009612427976109011,0.0006859315929460237,0.003050452386385124,0.01747505238602906
lp_income,PH2M,11,-0.0081399870511015,-0.0085159498351483,-0.014591322926773474,0.021557314231176957,0.5524711709898679,0.4072201294628159,-0.008061285263645848,0.004849908113830438,7.87017874556515e-05,0.013365857948978738,-0.006451335875671975,0.030073264066325257
lp_income,PH2M,12,-0.0025864066774957,0.0109720640420258,-0.014524092055225495,0.021457986909640105,0.5524711709898679,0.4072201294628159,-0.008024142145315065,0.004827561713092356,-0.005437735467819366,-0.0061445023289334435,-0.011937685377729795,0.010485922867614305
lp_income,PH2M,13,-0.0133924746173513,0.0111162958696606,-0.014460704532967581,0.021364337777035256,0.5524711709898679,0.4072201294628159,-0.00798912236666709,0.004806492776433421,0.00540335225068421,-0.0063098030932271796,-0.0010682299156162811,0.010248041907374656
lp_income,PH2M,14,-0.0260926373332507,-0.0085613696741106,-0.014400961967221886,0.021276073726597886,0.5524711709898679,0.4072201294628159,-0.007956116321411627,0.0047866353614611674,0.018136521011839074,0.013348005035571767,0.011691675366028813,0.029837443400708485
lp_income,PH2M,15,-0.0007996539653892821,0.0093395478582396,-0.014344654903751811,0.021192885309293242,0.5524711709898679,0.4072201294628159,-0.007925008292121314,0.004767919849141966,-0.007125354326732032,-0.0045716280090976336,-0.01354500093836253,0.011853337451053643
lp_income,PH2M,16,-0.0187362210178293,0.0088021299679057,-0.014291592614198753,0.02111449074181903,0.5524711709898679,0.4072201294628159,-0.007895692906876531,0.004750282844606236,0.01084052811095277,-0.004051847123299464,0.004444628403630548,0.012312360773913329
lp_income,PH2M,17,-0.0339497309833431,-0.017635450130799,-0.014241593391091474,0.021040621568389897,0.5524711709898679,0.4072201294628159,-0.00786806977753787,0.004733663951374269,0.02608166120580523,0.02236911408217327,0.019708137592251623,0.038676071699188894
lp_income,PH2M,18,-0.0063178487498963,-0.0017245390649993,-0.014194486604179038,0.020971025698776923,0.5524711709898679,0.4072201294628159,-0.007842044635810785,0.00471800645484639,-0.0015241958859144858,0.00644254551984569,-0.007876637854282737,0.022695564763776224
lp_income,PH2M,19,-0.0071202110082323,0.004395398225565,-0.014150111309751403,0.02090546535370895,0.5524711709898679,0.4072201294628159,-0.00781752856493533,0.004703256860064734,-0.0006973175567030303,0.00030785863449973427,-0.0070299003015191035,0.01651006712814395
lp_income,PH2M,20,-0.0079062052464679,-0.0064200369316515,-0.014108315918472614,0.020843716574127175,0.5524711709898679,0.4072201294628159,-0.007794437816173558,0.004689364781306627,0.00011176743029434142,0.011109401712958128,-0.006202110672004714,0.027263753505778674
lp_income,PH2M,21,0.0042434480720853,-0.0010354579195042,-0.01406895757775768,0.020785568308704802,0.5524711709898679,0.4072201294628159,-0.007772693467590561,0.004676282736797145,-0.01201614153967586,0.005711740656301346,-0.018312405649842982,0.021821026228209
lp_income,PH2M,22,-0.0106597993074853,0.0061675490956172,-0.014031901657118729,0.020730821653494144,0.5524711709898679,0.4072201294628159,-0.007752221139723051,0.004663965977646915,0.0029075781677622495,-0.0015035831179702856,-0.003372102349633428,0.014563272557876945
lp_income,PH2M,23,-0.0136291249296838,-0.0054805172584793,-0.013997021206547233,0.020679289051737035,0.5524711709898679,0.4072201294628159,-0.007732950696351163,0.004652372307827548,0.005896174233332637,0.010132889566306848,-0.0003678962768634327,0.026159806310216336
