uf_code,uf_abbrev,state,year,month,consumption_index,share_ph2m,share_wh2m,share_ricardian,unemployment_rate,labour_force_participation_rate,formal_share,informal_share,conta_propria_share,population,mp_shock,log_consumption,t_index,lag1_log_consumption,lag2_log_consumption,lag1_share_ph2m,lag1_share_wh2m,lag1_share_ricardian,mp_shock_x_share_ph2m,mp_shock_x_share_wh2m,uf_code_str,date_str,state_name,macro_region,num_families_bf_old,num_families_bf_new,total_value_bf_old,total_value_bf_new,avg_benefit_bf_old,avg_benefit_bf_new,ipca_index,date
21,MA,Maranḥo,2012,5,82.25473,.24458927,.27288604,.48252469,.094681948,.71476293,.29041532,.59831303,.34854177,6516902,0,4.409821,24149,4.4208212,4.4042659,.24300201,.27011535,.48688266,0,0,21,2012-05,Maranhao,Northeast,940458,,121070263,,"128,74",,3479.9399,2012m5
21,MA,Maranḥo,2012,6,83.516922,.24219006,.26960352,.48820642,.089849643,.71339148,.26964244,.62935603,.36440861,6842315,0,4.4250493,24150,4.409821,4.4208212,.24458927,.27288604,.48252469,0,0,21,2012-06,Maranhao,Northeast,938886,,137790081,,"146,76",,3482.72,2012m6
21,MA,Maranḥo,2012,7,84.953857,.24923159,.27079353,.4799749,.078533731,.71165079,.30510426,.59854239,.35580558,6626716,0,4.4421082,24151,4.4250493,4.409821,.24219006,.26960352,.48820642,0,0,21,2012-07,Maranhao,Northeast,932626,,138137259,,"148,12",,3497.7,2012m7
21,MA,Maranḥo,2012,8,83.545227,.24539226,.27703235,.47757539,.073656887,.71606737,.28675404,.62071472,.35702562,6644377.5,0,4.4253883,24152,4.4421082,4.4250493,.24923159,.27079353,.4799749,0,0,21,2012-08,Maranhao,Northeast,945712,,140946283,,"149,04",,3512.04,2012m8
21,MA,Maranḥo,2012,9,84.389374,.24668862,.2663115,.48699987,.079574525,.71559358,.29087973,.61460465,.34508255,6803742,0,4.4354415,24153,4.4253883,4.4421082,.24539226,.27703235,.47757539,0,0,21,2012-09,Maranhao,Northeast,943858,,141525807,,"149,94",,3532.0601,2012m9
21,MA,Maranḥo,2012,10,85.826797,.25010157,.26857802,.48132041,.079999484,.71688741,.29364282,.60695297,.3569403,6548245.5,0,4.4523315,24154,4.4354415,4.4253883,.24668862,.2663115,.48699987,0,0,21,2012-10,Maranhao,Northeast,945867,,142432491,,"150,58",,3552.8999,2012m10
21,MA,Maranḥo,2012,11,85.618797,.25219679,.27895194,.46885127,.063873395,.71577543,.30508575,.61181873,.3676081,6659001,0,4.4499049,24155,4.4523315,4.4354415,.25010157,.26857802,.48132041,0,0,21,2012-11,Maranhao,Northeast,949163,,142977933,,"150,64",,3574.22,2012m11
21,MA,Maranḥo,2012,12,87.031662,.24837521,.26804301,.48358178,.085012235,.71779758,.28070611,.61316043,.36524203,6865046,0,4.4662719,24156,4.4499049,4.4523315,.25219679,.27895194,.46885127,0,0,21,2012-12,Maranhao,Northeast,951611,,154767547,,"162,64",,3602.46,2012m12
21,MA,Maranḥo,2013,1,87.662117,.24693131,.26731253,.48575616,.088746421,.71645665,.29339799,.59930718,.36219007,6548899,0,4.4734898,24157,4.4662719,4.4499049,.24837521,.26804301,.48358178,0,0,21,2013-01,Maranhao,Northeast,948249,,151948929,,"160,24",,3633.4399,2013m1
21,MA,Maranḥo,2013,2,86.11834,.24243177,.2661804,.49138784,.10083485,.71517617,.29183218,.59136534,.35957512,6725331.5,0,4.4557223,24158,4.4734898,4.4662719,.24693131,.26731253,.48575616,0,0,21,2013-02,Maranhao,Northeast,933545,,153125675,,"164,03",,3655.24,2013m2
21,MA,Maranḥo,2013,3,86.986107,.25103894,.26288015,.48608094,.093827672,.71944541,.27345398,.62209105,.36237049,6793898,0,4.4657483,24159,4.4557223,4.4734898,.24243177,.2661804,.49138784,0,0,21,2013-03,Maranhao,Northeast,941881,,162156955,,"172,16",,3672.4199,2013m3
21,MA,Maranḥo,2013,4,87.465599,.24601975,.26249376,.49148649,.094665214,.71482009,.29451063,.5962984,.36160687,6625851.5,-.15223604,4.4712458,24160,4.4657483,4.4557223,.25103894,.26288015,.48608094,-.038217172,-.040019833,21,2013-04,Maranhao,Northeast,936376,,162053413,,"173,06",,3692.6201,2013m4
21,MA,Maranḥo,2013,5,89.427277,.24575609,.26540372,.48884016,.092974059,.71923393,.29382592,.59900659,.37368765,6755284,.17075574,4.4934258,24161,4.4712458,4.4657483,.24601975,.26249376,.49148649,.042009287,.04482232,21,2013-05,Maranhao,Northeast,937190,,163160748,,"174,10",,3706.28,2013m5
21,MA,Maranḥo,2013,6,89.61084,.24407573,.26123014,.49469414,.094234936,.71520865,.29719076,.59604561,.36360705,6667038,0,4.4954762,24162,4.4934258,4.4712458,.24575609,.26540372,.48884016,0,0,21,2013-06,Maranhao,Northeast,925169,,162973080,,"176,15",,3715.9199,2013m6
21,MA,Maranḥo,2013,7,91.790131,.24696095,.26727369,.48576534,.084640816,.71464741,.29815006,.60207921,.36573085,6680337.5,0,4.5195045,24163,4.4954762,4.4934258,.24407573,.26123014,.49469414,0,0,21,2013-07,Maranhao,Northeast,943434,,165837638,,"175,78",,3717.03,2013m7
21,MA,Maranḥo,2013,8,92.224159,.24706723,.26821315,.4847196,.075457849,.71554309,.28274328,.62470752,.3827107,6738026.5,0,4.5242219,24164,4.5195045,4.4954762,.24696095,.26727369,.48576534,0,0,21,2013-08,Maranhao,Northeast,953539,,167213620,,"175,36",,3725.95,2013m8
21,MA,Maranḥo,2013,9,93.856438,.25212088,.26072285,.48715627,.066029236,.71585691,.2875334,.63278073,.3775484,6595686.5,0,4.5417662,24165,4.5242219,4.5195045,.24706723,.26821315,.4847196,0,0,21,2013-09,Maranhao,Northeast,959193,,168014360,,"175,16",,3738.99,2013m9
21,MA,Maranḥo,2013,10,94.514511,.24966714,.26353922,.48679364,.06635122,.72015625,.30908194,.61375326,.37211519,6567508.5,0,4.5487533,24166,4.5417662,4.5242219,.25212088,.26072285,.48715627,0,0,21,2013-10,Maranhao,Northeast,959547,,168329470,,"175,43",,3760.3,2013m10
21,MA,Maranḥo,2013,11,94.733437,.25553703,.27049559,.47396737,.054966856,.72028387,.27052626,.66414624,.39616039,6725995.5,0,4.5510669,24167,4.5487533,4.5417662,.24966714,.26353922,.48679364,0,0,21,2013-11,Maranhao,Northeast,954890,,167911580,,"175,84",,3780.6101,2013m11
21,MA,Maranḥo,2013,12,96.458977,.25984693,.27308083,.46707225,.047201097,.7156772,.28965139,.64692611,.39748901,6765375.5,0,4.569118,24168,4.5510669,4.5487533,.25553703,.27049559,.47396737,0,0,21,2013-12,Maranhao,Northeast,962011,,168810710,,"175,48",,3815.3899,2013m12
21,MA,Maranḥo,2014,1,95.307281,.25277218,.27065107,.47657675,.065112323,.72235698,.30459961,.61096996,.37152445,6658843,.14190964,4.557106,24169,4.569118,4.5510669,.25984693,.27308083,.46707225,.036874786,.038752802,21,2014-01,Maranhao,Northeast,960427,,167136796,,"174,02",,3836.3701,2014m1
21,MA,Maranḥo,2014,2,96.552383,.25875264,.26515916,.4760882,.064270027,.72747493,.28315237,.63793719,.3907291,6759805,0,4.5700855,24170,4.557106,4.569118,.25277218,.27065107,.47657675,0,0,21,2014-02,Maranhao,Northeast,959446,,167496296,,"174,58",,3862.8401,2014m2
21,MA,Maranḥo,2014,3,95.680107,.25921169,.26040837,.48037997,.064827055,.72514617,.29658714,.62681574,.38348293,6701150,0,4.5610104,24171,4.5700855,4.557106,.25875264,.26515916,.4760882,0,0,21,2014-03,Maranhao,Northeast,963017,,167255612,,"173,68",,3898.3799,2014m3
21,MA,Maranḥo,2014,4,93.652191,.25518677,.26689714,.47791612,.06592764,.71721017,.3026557,.61542827,.36012998,6624807,0,4.539588,24172,4.5610104,4.5700855,.25921169,.26040837,.48037997,0,0,21,2014-04,Maranhao,Northeast,972367,,168316920,,"173,10",,3924.5,2014m4
21,MA,Maranḥo,2014,5,95.759178,.25362408,.27153474,.47484118,.074774146,.72451997,.29231587,.62106937,.37757483,6752832,0,4.5618367,24173,4.539588,4.5610104,.25518677,.26689714,.47791612,0,0,21,2014-05,Maranhao,Northeast,963541,,166953952,,"173,27",,3942.55,2014m5
21,MA,Maranḥo,2014,6,96.088242,.25466195,.27109206,.474246,.075913608,.72053289,.2931928,.61621904,.37029466,6802792,0,4.5652671,24174,4.5618367,4.539588,.25362408,.27153474,.47484118,0,0,21,2014-06,Maranhao,Northeast,972713,,188448389,,"193,73",,3958.3201,2014m6
21,MA,Maranḥo,2014,7,93.749352,.2499934,.27944925,.47055733,.072456874,.71783394,.30111709,.6063565,.36153245,6663294.5,0,4.5406246,24175,4.5652671,4.5618367,.25466195,.27109206,.474246,0,0,21,2014-07,Maranhao,Northeast,997443,,193508297,,"194,00",,3958.72,2014m7
21,MA,Maranḥo,2014,8,96.882202,.25084844,.27451062,.47464094,.074396223,.72405612,.2803621,.63326621,.38188323,6800086.5,0,4.5734959,24176,4.5406246,4.5652671,.2499934,.27944925,.47055733,0,0,21,2014-08,Maranhao,Northeast,985040,,191322793,,"194,23",,3968.6201,2014m8
21,MA,Maranḥo,2014,9,97.139297,.2568717,.27581894,.46730936,.058532763,.72261095,.29281902,.63377571,.37916896,6818580,0,4.5761461,24177,4.5734959,4.5406246,.25084844,.27451062,.47464094,0,0,21,2014-09,Maranhao,Northeast,987599,,191916793,,"194,33",,3991.24,2014m9
21,MA,Maranḥo,2014,10,99.83387,.25029537,.27192777,.47777686,.076188616,.72059005,.29419857,.61177999,.37276077,6636586.5,.23126179,4.6035075,24178,4.5761461,4.5734959,.2568717,.27581894,.46730936,.059404612,.063786387,21,2014-10,Maranhao,Northeast,988011,,191655080,,"193,98",,4008,2014m10
21,MA,Maranḥo,2014,11,96.707069,.25593832,.27770078,.4663609,.066364542,.72071046,.27955356,.64086819,.37925115,6913810,0,4.5716867,24179,4.6035075,4.5761461,.25029537,.27192777,.47777686,0,0,21,2014-11,Maranhao,Northeast,988102,,191585728,,"193,89",,4028.4399,2014m11
21,MA,Maranḥo,2014,12,96.089859,.2520732,.2721529,.4757739,.070621684,.72475398,.29144293,.62135321,.38106725,6812698,0,4.5652838,24180,4.5716867,4.6035075,.25593832,.27770078,.4663609,0,0,21,2014-12,Maranhao,Northeast,985136,,191177016,,"194,06",,4059.8601,2014m12
21,MA,Maranḥo,2015,1,93.323738,.25459805,.26478133,.48062062,.089188613,.71837384,.26833645,.6256575,.38076958,6665596,.092851244,4.5360746,24181,4.5652838,4.5716867,.2520732,.2721529,.4757739,.023405308,.025269736,21,2015-01,Maranhao,Northeast,984872,,190069750,,"192,99",,4110.2002,2015m1
21,MA,Maranḥo,2015,2,90.866737,.25234959,.26232234,.48532808,.096609332,.72689855,.26941043,.62329584,.38047186,6887305.5,0,4.5093942,24182,4.5360746,4.5652838,.25459805,.26478133,.48062062,0,0,21,2015-02,Maranhao,Northeast,986228,,190232794,,"192,89",,4160.3398,2015m2
21,MA,Maranḥo,2015,3,92.761177,.24784827,.26628536,.48586637,.084678337,.72480714,.28562659,.61202675,.36629885,6764258.5,0,4.5300283,24183,4.5093942,4.5360746,.25234959,.26232234,.48532808,0,0,21,2015-03,Maranhao,Northeast,984989,,190178697,,"193,08",,4215.2598,2015m3
21,MA,Maranḥo,2015,4,91.193222,.24767677,.26466015,.48766309,.091127574,.71913987,.28635523,.6101771,.37605828,6747522.5,0,4.5129805,24184,4.5300283,4.5093942,.24784827,.26628536,.48586637,0,0,21,2015-04,Maranhao,Northeast,972831,,188275797,,"193,53",,4245.1899,2015m4
21,MA,Maranḥo,2015,5,90.753357,.25278234,.26790711,.47931057,.088762529,.723077,.28331351,.61680186,.37925309,6791213.5,0,4.5081453,24185,4.5129805,4.5300283,.24767677,.26466015,.48766309,0,0,21,2015-05,Maranhao,Northeast,973526,,188452433,,"193,58",,4276.6001,2015m5
21,MA,Maranḥo,2015,6,89.723907,.24892701,.26358521,.48748779,.088710204,.73065388,.28341621,.61286992,.35846069,6699638.5,0,4.4967375,24186,4.5081453,4.5129805,.25278234,.26790711,.47931057,0,0,21,2015-06,Maranhao,Northeast,969656,,187716185,,"193,59",,4310.3901,2015m6
21,MA,Maranḥo,2015,7,90.109329,.24927767,.26529843,.48542389,.083353706,.72812223,.27555475,.6238327,.37898424,6730491,.077390701,4.5010238,24187,4.4967375,4.5081453,.24892701,.26358521,.48748779,.019264637,.020399045,21,2015-07,Maranhao,Northeast,968876,,186989268,,"193,00",,4337.1099,2015m7
21,MA,Maranḥo,2015,8,88.58268,.25189751,.27510878,.4729937,.086351499,.7263906,.27644417,.62577242,.38428482,6851981.5,0,4.4839363,24188,4.5010238,4.4967375,.24927767,.26529843,.48542389,0,0,21,2015-08,Maranhao,Northeast,967970,,185584344,,"191,73",,4346.6499,2015m8
21,MA,Maranḥo,2015,9,87.048447,.25556159,.26951236,.47492605,.085064709,.73407978,.27928984,.61648685,.36429855,6720348.5,0,4.466465,24189,4.4839363,4.5010238,.25189751,.27510878,.4729937,0,0,21,2015-09,Maranhao,Northeast,948824,,181550201,,"191,34",,4370.1201,2015m9
21,MA,Maranḥo,2015,10,87.925484,.24806055,.27087259,.48106685,.082608253,.72427166,.29344001,.61098158,.3959721,6747861,0,4.4764895,24190,4.466465,4.4839363,.25556159,.26951236,.47492605,0,0,21,2015-10,Maranhao,Northeast,952460,,180821942,,"189,85",,4405.9502,2015m10
21,MA,Maranḥo,2015,11,87.425072,.24715421,.28260109,.47024471,.077652372,.72465026,.2737262,.63584709,.39938521,6845520,0,4.4707823,24191,4.4764895,4.466465,.24806055,.27087259,.48106685,0,0,21,2015-11,Maranhao,Northeast,945341,,179049394,,"189,40",,4450.4502,2015m11
21,MA,Maranḥo,2015,12,85.441559,.25427854,.27095643,.47476503,.086291246,.73223251,.27377117,.62579471,.38522962,6613118.5,0,4.4478326,24192,4.4707823,4.4764895,.24715421,.28260109,.47024471,0,0,21,2015-12,Maranhao,Northeast,952131,,180221042,,"189,28",,4493.1699,2015m12
21,MA,Maranḥo,2016,1,84.299728,.24582228,.26692373,.48725399,.10270829,.73012018,.28257185,.6003989,.3985534,6810209,-.20760003,4.4343786,24193,4.4478326,4.4707823,.25427854,.27095643,.47476503,-.052788232,-.056250561,21,2016-01,Maranhao,Northeast,969154,,181234328,,"187,00",,4550.23,2016m1
21,MA,Maranḥo,2016,2,84.594612,.24968645,.26936972,.48094383,.11003765,.73026645,.25424811,.62312812,.38099346,6743107,0,4.4378705,24194,4.4343786,4.4478326,.24582228,.26692373,.48725399,0,0,21,2016-02,Maranhao,Northeast,969579,,"181195802,00",,"186,88",,4591.1802,2016m2
21,MA,Maranḥo,2016,3,84.676521,.24444453,.25857002,.49698547,.11774538,.72918779,.27355969,.59181905,.34946442,6662387,0,4.4388385,24195,4.4378705,4.4343786,.24968645,.26936972,.48094383,0,0,21,2016-03,Maranhao,Northeast,969101,,"180859945,00",,"186,63",,4610.9199,2016m3
21,MA,Maranḥo,2016,4,84.974663,.23890185,.26135686,.49974132,.1074419,.72763008,.2691648,.60628462,.35172948,6866008,0,4.4423532,24196,4.4388385,4.4378705,.24444453,.25857002,.49698547,0,0,21,2016-04,Maranhao,Northeast,971299,,181850932,,"187,22",,4639.0498,2016m4
21,MA,Maranḥo,2016,5,84.048363,.24266392,.26228744,.49504864,.12816726,.72610909,.26079664,.59918404,.35245275,6733978.5,0,4.4313922,24197,4.4423532,4.4388385,.23890185,.26135686,.49974132,0,0,21,2016-05,Maranhao,Northeast,968434,,181903084,,"187,83",,4675.23,2016m5
21,MA,Maranḥo,2016,6,84.081459,.24051133,.25600153,.50348711,.12162304,.7305721,.27239183,.5913769,.34099194,6701651.5,0,4.4317861,24198,4.4313922,4.4423532,.24266392,.26228744,.49504864,0,0,21,2016-06,Maranhao,Northeast,967117,,182190853,,"188,39",,4691.5898,2016m6
21,MA,Maranḥo,2016,7,81.420502,.23434962,.24988826,.51576209,.13548209,.73041195,.26759928,.5754059,.32656625,6900860.5,0,4.3996272,24199,4.4317861,4.4313922,.24051133,.25600153,.50348711,0,0,21,2016-07,Maranhao,Northeast,964521,,"204760068,00",,"212,29",,4715.9902,2016m7
21,MA,Maranḥo,2016,8,80.267387,.23587689,.25609699,.50802612,.11875716,.73219693,.2815114,.58187634,.32626402,6686274,0,4.3853636,24200,4.3996272,4.4317861,.23434962,.24988826,.51576209,0,0,21,2016-08,Maranhao,Northeast,962088,,204577068,,"212,64",,4736.7402,2016m8
21,MA,Maranḥo,2016,9,81.06794,.2411181,.25699577,.50188613,.1102095,.73381007,.26593059,.61098427,.33905518,6719153,0,4.3952875,24201,4.3853636,4.3996272,.23587689,.25609699,.50802612,0,0,21,2016-09,Maranhao,Northeast,966564,,204877723,,"211,96",,4740.5298,2016m9
21,MA,Maranḥo,2016,10,82.328613,.23380767,.2507171,.51547521,.13911691,.73262566,.26067299,.5809496,.3367857,6845000.5,0,4.4107184,24202,4.3952875,4.3853636,.2411181,.25699577,.50188613,0,0,21,2016-10,Maranhao,Northeast,964432,,204973747,,"212,53",,4752.8599,2016m10
21,MA,Maranḥo,2016,11,81.544411,.23887622,.25722837,.5038954,.12619394,.73525506,.26802436,.58213431,.33854705,6653293.5,0,4.4011478,24203,4.4107184,4.3952875,.23380767,.2507171,.51547521,0,0,21,2016-11,Maranhao,Northeast,943902,,202323670,,"214,35",,4761.4199,2016m11
21,MA,Maranḥo,2016,12,83.010727,.24017057,.25064555,.50918388,.121731,.72930896,.26999378,.5888626,.34321627,6704989,0,4.4189701,24204,4.4011478,4.4107184,.23887622,.25722837,.5038954,0,0,21,2016-12,Maranhao,Northeast,951942,,202413886,,"212,63",,4775.7002,2016m12
21,MA,Maranḥo,2017,1,85.018661,.22989523,.25343707,.51666766,.15685828,.73413497,.24390215,.57409054,.3239657,6833699,-.22458753,4.4428706,24205,4.4189701,4.4011478,.24017057,.25064555,.50918388,-.053939316,-.056291863,21,2017-01,Maranhao,Northeast,968887,,202664466,,"209,17",,4793.8501,2017m1
21,MA,Maranḥo,2017,2,84.340477,.23640047,.25445411,.50914544,.14283212,.7347039,.27058041,.56042868,.32004705,6718046,0,4.4348621,24206,4.4428706,4.4189701,.22989523,.25343707,.51666766,0,0,21,2017-02,Maranhao,Northeast,975019,,204103870,,"209,33",,4809.6699,2017m2
21,MA,Maranḥo,2017,3,86.308319,.2304918,.24876799,.52074021,.14882885,.72982961,.27674109,.55139345,.3011266,6852351.5,0,4.4579258,24207,4.4348621,4.4428706,.23640047,.25445411,.50914544,0,0,21,2017-03,Maranhao,Northeast,972127,,201979364,,"207,77",,4821.6899,2017m3
21,MA,Maranḥo,2017,4,88.177231,.23032996,.25009573,.51957428,.15105274,.73376614,.25801709,.56953937,.29047009,6727529,0,4.4793487,24208,4.4579258,4.4348621,.2304918,.24876799,.52074021,0,0,21,2017-04,Maranhao,Northeast,959901,,199873189,,"208,22",,4828.4399,2017m4
21,MA,Maranḥo,2017,5,87.077003,.23326275,.25149539,.51524186,.14222386,.7325961,.27713728,.55548197,.29261225,6929508.5,0,4.4667926,24209,4.4793487,4.4579258,.23032996,.25009573,.51957428,0,0,21,2017-05,Maranhao,Northeast,950625,,199570757,,"209,94",,4843.4102,2017m5
21,MA,Maranḥo,2017,6,87.078339,.22779721,.24775566,.52444714,.14664027,.73821658,.28688839,.54535675,.29232654,6835122.5,0,4.4668083,24210,4.4667926,4.4793487,.23326275,.25149539,.51524186,0,0,21,2017-06,Maranhao,Northeast,947275,,198760316,,"209,82",,4832.27,2017m6
21,MA,Maranḥo,2017,7,87.637482,.22910661,.25418556,.51670784,.14828201,.74640363,.26874599,.56134939,.28774694,6520431,-.32846051,4.4732089,24211,4.4668083,4.4667926,.22779721,.24775566,.52444714,-.074822389,-.081377953,21,2017-07,Maranhao,Northeast,920958,,194375640,,"211,06",,4843.8701,2017m7
21,MA,Maranḥo,2017,8,87.409798,.23261425,.25377962,.51360613,.14225887,.73237836,.26792058,.57115275,.30622414,7072473.5,0,4.4706073,24212,4.4732089,4.4668083,.22910661,.25418556,.51670784,0,0,21,2017-08,Maranhao,Northeast,965914,,201649815,,"208,77",,4853.0698,2017m8
21,MA,Maranḥo,2017,9,88.428909,.22392982,.25215676,.52391338,.14472337,.73982722,.28987521,.53520185,.27724609,6905034.5,0,4.4821987,24213,4.4706073,4.4732089,.23261425,.25377962,.51360613,0,0,21,2017-09,Maranhao,Northeast,962903,,200585223,,"208,31",,4860.8301,2017m9
21,MA,Maranḥo,2017,10,88.146133,.22645463,.25630549,.51723987,.13981816,.7486974,.27219063,.56356674,.27897692,6328235,-.1950354,4.4789958,24214,4.4821987,4.4706073,.22392982,.25215676,.52391338,-.043674242,-.049179494,21,2017-10,Maranhao,Northeast,971689,,202078280,,"207,97",,4881.25,2017m10
21,MA,Maranḥo,2017,11,87.770828,.23471555,.25186789,.51341659,.13146189,.73404676,.27616587,.56888437,.2935254,7112271.5,0,4.4747291,24215,4.4789958,4.4821987,.22645463,.25630549,.51723987,0,0,21,2017-11,Maranhao,Northeast,975470,,203077292,,"208,18",,4894.9199,2017m11
21,MA,Maranḥo,2017,12,88.27002,.2270401,.250137,.52282292,.12812327,.73976725,.30152112,.53177041,.2756258,6978350,0,4.4804006,24216,4.4747291,4.4789958,.23471555,.25186789,.51341659,0,0,21,2017-12,Maranhao,Northeast,982450,,204102571,,"207,75",,4916.46,2017m12
21,MA,Maranḥo,2018,1,93.81694,.22213292,.25288275,.52498436,.15568143,.74830544,.28166175,.53744769,.28634331,6430055,0,4.5413456,24217,4.4804006,4.4747291,.2270401,.250137,.52282292,0,0,21,2018-01,Maranhao,Northeast,992053,,205019167,,"206,66",,4930.7202,2018m1
21,MA,Maranḥo,2018,2,92.262077,.22301845,.24627863,.53070295,.16399784,.73502678,.27230561,.54054415,.29361454,6930727.5,0,4.5246334,24218,4.5413456,4.4804006,.22213292,.25288275,.52498436,0,0,21,2018-02,Maranhao,Northeast,995706,,204502494,,"205,38",,4946.5,2018m2
21,MA,Maranḥo,2018,3,90.488861,.21942422,.24656974,.53400606,.15438871,.74694055,.29935762,.51287973,.26100188,6893881,0,4.5052266,24219,4.5246334,4.5413456,.22301845,.24627863,.53070295,0,0,21,2018-03,Maranhao,Northeast,997071,,204527629,,"205,13",,4950.9502,2018m3
21,MA,Maranḥo,2018,4,90.275711,.21914493,.24986775,.53098732,.15209305,.75070333,.28505525,.53772575,.28540865,6372790.5,0,4.5028687,24220,4.5052266,4.5246334,.21942422,.24656974,.53400606,0,0,21,2018-04,Maranhao,Northeast,979032,,200775139,,"205,08",,4961.8398,2018m4
21,MA,Maranḥo,2018,5,90.268211,.22309588,.24851461,.52838951,.14283638,.7353949,.27777979,.55792004,.2877287,6826848,.088986762,4.5027852,24221,4.5028687,4.5052266,.21914493,.24986775,.53098732,.019500997,.022234922,21,2018-05,Maranhao,Northeast,984351,,202400411,,"205,62",,4981.6899,2018m5
21,MA,Maranḥo,2018,6,91.890244,.22606541,.24628882,.52764577,.14113814,.74828851,.29747841,.5350495,.2674126,6597680,0,4.5205946,24222,4.5027852,4.5028687,.22309588,.24851461,.52838951,0,0,21,2018-06,Maranhao,Northeast,976169,,200368766,,"205,26",,5044.46,2018m6
21,MA,Maranḥo,2018,7,91.930809,.22323386,.24796836,.52879781,.13720028,.74559808,.26833254,.56872553,.29680306,6475600.5,0,4.5210361,24223,4.5205946,4.5027852,.22606541,.24628882,.52764577,0,0,21,2018-07,Maranhao,Northeast,979835,,213092276,,"217,48",,5061.1099,2018m7
21,MA,Maranḥo,2018,8,92.239563,.22277546,.25149697,.52572757,.13703346,.73779362,.26097411,.57967806,.29455516,6602843.5,0,4.5243893,24224,4.5210361,4.5205946,.22323386,.24796836,.52879781,0,0,21,2018-08,Maranhao,Northeast,987766,,214105338,,"216,76",,5056.5601,2018m8
21,MA,Maranḥo,2018,9,92.564857,.22924896,.25046104,.52028996,.13494617,.74209398,.29622149,.54183424,.2818566,6477443,0,4.5279098,24225,4.5243893,4.5210361,.22277546,.25149697,.52572757,0,0,21,2018-09,Maranhao,Northeast,974362,,211866721,,"217,44",,5080.8301,2018m9
21,MA,Maranḥo,2018,10,91.607239,.2225977,.25090748,.5264948,.13672413,.74590021,.2818985,.56199574,.29736736,6456238,0,4.5175104,24226,4.5279098,4.5243893,.22924896,.25046104,.52028996,0,0,21,2018-10,Maranhao,Northeast,982176,,212470639,,"216,33",,5103.6899,2018m10
21,MA,Maranḥo,2018,11,95.723198,.22379625,.24833845,.52786529,.13885541,.74586546,.26134464,.57852709,.29534152,6588122,0,4.5614605,24227,4.5175104,4.5279098,.2225977,.25090748,.5264948,0,0,21,2018-11,Maranhao,Northeast,992810,,213545085,,"215,09",,5092.9702,2018m11
21,MA,Maranḥo,2018,12,92.766098,.22594954,.2428209,.53122956,.14216998,.74667364,.29543284,.53219432,.26341629,6468365.5,0,4.5300813,24228,4.5614605,4.5175104,.22379625,.24833845,.52786529,0,0,21,2018-12,Maranhao,Northeast,984380,,211014687,,"214,36",,5100.6099,2018m12
21,MA,Maranḥo,2019,1,92.525307,.21730533,.24264058,.54005408,.15726091,.75068909,.26739931,.55321586,.29602036,6516806.5,0,4.527482,24229,4.5300813,4.5614605,.22594954,.2428209,.53122956,0,0,21,2019-01,Maranhao,Northeast,963939,,207647756,,"215,42",,5116.9302,2019m1
21,MA,Maranḥo,2019,2,91.883507,.2203466,.23576301,.54389036,.16553476,.74660611,.27259678,.53911865,.28131565,6607420.5,0,4.5205216,24230,4.527482,4.5300813,.21730533,.24264058,.54005408,0,0,21,2019-02,Maranhao,Northeast,970829,,"208590121,00",,"214,86",,5138.9302,2019m2
21,MA,Maranḥo,2019,3,93.270561,.21933213,.24202165,.53864622,.16232388,.7489925,.29684764,.51604271,.26009297,6501666,0,4.5355043,24231,4.5205216,4.527482,.2203466,.23576301,.54389036,0,0,21,2019-03,Maranhao,Northeast,978375,,209645742,,"214,28",,5177.4702,2019m3
21,MA,Maranḥo,2019,4,92.565964,.21362235,.24454436,.54183328,.16122097,.74954975,.27804005,.53844213,.27877811,6547781.5,0,4.5279217,24232,4.5355043,4.5205216,.21933213,.24202165,.53864622,0,0,21,2019-04,Maranhao,Northeast,977020,,"207233768,00",,"212,11",,5206.98,2019m4
21,MA,Maranḥo,2019,5,91.967873,.22144628,.24622986,.53232384,.13963504,.75173479,.27476522,.56084955,.28540921,6713370,0,4.5214391,24233,4.5279217,4.5355043,.21362235,.24454436,.54183328,0,0,21,2019-05,Maranhao,Northeast,984927,,210575117,,"213,80",,5213.75,2019m5
21,MA,Maranḥo,2019,6,90.864189,.22480291,.25565585,.5195412,.13512309,.75749326,.29516146,.54694128,.28746304,6748763.5,0,4.509366,24234,4.5214391,4.5279217,.22144628,.24622986,.53232384,0,0,21,2019-06,Maranhao,Northeast,970472,,206635616,,"212,92",,5214.27,2019m6
21,MA,Maranḥo,2019,7,90.012917,.21473548,.24601248,.53925204,.1494883,.75450295,.28356275,.54746443,.2854369,6562392,0,4.4999533,24235,4.509366,4.5214391,.22480291,.25565585,.5195412,0,0,21,2019-07,Maranhao,Northeast,962312,,207278530,,"215,40",,5224.1802,2019m7
