horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
33,eps_rr_neg_x_ph2m,0.07315048303727294,-1.1341965941022598,1.2804975601768056,0.7340149040356849,0.0485586911449044,0.003552091712907505,-0.05507510211061414,0.062179285536429145,1620,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
34,eps_rr_neg_x_ph2m,0.5894453527432746,-0.546472309179908,1.7253630146664571,0.6905889030554424,0.0485586911449044,0.0286226948306599,-0.026535980080709856,0.08378136974202965,1593,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
35,eps_rr_neg_x_ph2m,0.2763711601893295,-0.9278212875630494,1.4805636079417084,0.7320970255476151,0.0485586911449044,0.013420221808992551,-0.045053787340441645,0.07189423095842674,1566,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
36,eps_rr_neg_x_ph2m,0.10473285429484648,-0.8661458583755633,1.0756115669652564,0.5902523463256795,0.0485586911449044,0.005085690324427725,-0.04205890922329709,0.052230289872152544,1539,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
37,eps_rr_neg_x_ph2m,-0.020925120649781834,-1.0676013620448694,1.0257511207453058,0.6363339717558758,0.0485586911449044,-0.0010160964708026173,-0.05184132480541608,0.04980913186381085,1512,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
38,eps_rr_neg_x_ph2m,0.31303635930888807,-0.6615503838802091,1.2876231024979852,0.5925066688124526,0.0485586911449044,0.015200635888805616,-0.03212402076763202,0.06252529254524325,1485,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
39,eps_rr_neg_x_ph2m,-0.1736299560496857,-1.1565768769603046,0.8093169648609333,0.5975892959742485,0.0485586911449044,-0.008431243409320013,-0.05616185935365353,0.03929937253501351,1458,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
40,eps_rr_neg_x_ph2m,-0.6998790126835851,-1.9422902627956717,0.5425322374285014,0.7553324075496851,0.0485586911449044,-0.03398520881570284,-0.09431507298485023,0.026344655353444546,1431,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
41,eps_rr_neg_x_ph2m,-0.8847507816299572,-2.1610705489393265,0.3915689856794121,0.7759473222397709,0.0485586911449044,-0.04296233994538185,-0.10493875732829377,0.01901407743753007,1404,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
42,eps_rr_neg_x_ph2m,-0.652564690355801,-2.2090783062918433,0.9039489255802414,0.946293086772009,0.0485586911449044,-0.031687687251057514,-0.10726995119013415,0.04389457668801912,1377,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
43,eps_rr_neg_x_ph2m,-0.803374884513909,-2.3685202465033477,0.7617704774755294,0.9515408157564985,0.0485586911449044,-0.039010832890684154,-0.1150122431204089,0.03699057733904059,1350,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
44,eps_rr_neg_x_ph2m,-1.0057431792262324,-2.6587438975326982,0.6472575390802335,1.0049530798494781,0.0485586911449044,-0.04883757241114085,-0.12910512375368965,0.03142997893140795,1323,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
45,eps_rr_neg_x_ph2m,-0.7507185747961277,-2.523074780711583,1.0216376311193276,1.0775160639675236,0.0485586911449044,-0.03645391141026798,-0.12251720901207117,0.0496093861915352,1296,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
46,eps_rr_neg_x_ph2m,-0.707538765604832,-2.1954890474955064,0.7804115162858427,0.9046095394204788,0.0485586911449044,-0.034357156392051946,-0.10661007456935465,0.03789576178525077,1269,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
47,eps_rr_neg_x_ph2m,-0.806675452779383,-1.8675063865691288,0.25415548101036267,0.6449394137008178,0.0485586911449044,-0.039171104165689974,-0.09068366583654677,0.012341457505166816,1242,driscoll_kraay,cumulative,twfe_directional_dummies,Recursive Residual
