horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
47,eps_sb_pos_x_ph2m,1.5059686315526408,0.05360438723661676,2.958332875868665,0.8829747647563011,0.030663952974368136,0.046178951298803714,0.0016437224094434358,0.09071418018816399,1242,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
48,eps_sb_pos_x_ph2m,2.41027531102489,-0.10541696877395879,4.925967590823738,1.5294323084914045,0.030663952974368136,0.07390856879254776,-0.0032325009731851064,0.1510496385582806,1215,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
0,eps_sb_neg_x_ph2m,0.26414253868758164,-0.6374881093680712,1.1657731867432344,0.5481525123464702,0.03820649632041153,0.010091960932431249,-0.024356187104877317,0.04454010896973981,2511,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
1,eps_sb_neg_x_ph2m,0.19564109138989844,-0.7320773170004484,1.1233594997802452,0.5640127444712242,0.03820649632041153,0.007474760638309451,-0.02797010931823438,0.04291963059485328,2484,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
2,eps_sb_neg_x_ph2m,-1.0872247245103166,-2.0670152948129004,-0.10743415420773295,0.5956703710581845,0.03820649632041153,-0.041539047436463854,-0.07897341225550343,-0.004104682617424273,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
3,eps_sb_neg_x_ph2m,-0.6868052491483257,-1.6491947047616629,0.27558420646501125,0.5850912444999767,0.03820649632041153,-0.026240422224424832,-0.06300995141911865,0.010529106970268983,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
4,eps_sb_neg_x_ph2m,-0.8159745645691419,-1.7107892681091847,0.07884013897090092,0.5440087123122735,0.03820649632041153,-0.031175529198760318,-0.0653632638770131,0.0030122054794924596,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
5,eps_sb_neg_x_ph2m,-0.5247580558192948,-1.2640765397870481,0.21456042814845844,0.44947372328684754,0.03820649632041153,-0.020049166728766193,-0.048295935666092395,0.00819760220856,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
6,eps_sb_neg_x_ph2m,-0.6119016104374962,-1.2565422411726215,0.032739020297629096,0.3919136755833316,0.03820649632041153,-0.02337861662763409,-0.04800807651380342,0.0012508432585352444,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
7,eps_sb_neg_x_ph2m,-0.5346177437326317,-1.4462855932026415,0.37705010573737807,0.554254697519603,0.03820649632041153,-0.02042587085874751,-0.05525750519496093,0.014405763477465914,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
8,eps_sb_neg_x_ph2m,0.5900871448982276,-0.09170786898641026,1.2718821587828653,0.41450193665454516,0.03820649632041153,0.022545162330276276,-0.003503836358982066,0.048594161019534614,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
9,eps_sb_neg_x_ph2m,-0.5415043416093315,-1.4525233479258428,0.36951466470717986,0.5538602288915945,0.03820649632041153,-0.020688983635183792,-0.055495827947840554,0.014117860677472968,2268,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
10,eps_sb_neg_x_ph2m,0.3887718959576458,-0.9789352595582423,1.756479051473534,0.8315069092504971,0.03820649632041153,0.014853612012385208,-0.03740168639223309,0.06710891041700351,2241,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
11,eps_sb_neg_x_ph2m,-0.25063234121096867,-1.8660643050372783,1.3647996226153412,0.9821128988968514,0.03820649632041153,-0.009575783622253002,-0.07129577900405808,0.05214421175955208,2214,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
12,eps_sb_neg_x_ph2m,-1.2934485255057422,-2.3259360305565946,-0.2609610204548898,0.6277078325592033,0.03820649632041153,-0.04941813633037686,-0.08886586639297313,-0.009970406267780585,2187,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
13,eps_sb_neg_x_ph2m,-0.5654614079245212,-2.0029639167796036,0.8720411009305614,0.8739394711487563,0.03820649632041153,-0.02160429920120294,-0.076526233516357,0.03331763511395112,2160,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
14,eps_sb_neg_x_ph2m,-0.7081724393575876,-1.978317942213426,0.5619730634982508,0.7721936359832168,0.03820649632041153,-0.027056787698532526,-0.07558459717978137,0.021471021782716315,2133,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
15,eps_sb_neg_x_ph2m,-0.297802054023956,-1.4615312841353445,0.8659271760874324,0.7074971359416422,0.03820649632041153,-0.011377973081277271,-0.055839989629483375,0.033084043466928836,2106,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
16,eps_sb_neg_x_ph2m,-0.5743398975804636,-1.6263988901017488,0.47771909494082154,0.6396064520775284,0.03820649632041153,-0.021943515183573514,-0.06213900321019386,0.018251972843046825,2079,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
17,eps_sb_neg_x_ph2m,-0.07176792363655095,-1.2826588186487882,1.1391229713756863,0.7361693923224467,0.03820649632041153,-0.0027420009103434595,-0.04900589943504832,0.043521897614361406,2052,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
18,eps_sb_neg_x_ph2m,0.6426477379585691,-0.5248326788762323,1.8101281547933705,0.7097776955379178,0.03820649632041153,0.024553318435634863,-0.020052017814316495,0.06915865468558623,2025,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
19,eps_sb_neg_x_ph2m,-0.03084990770730684,-1.0491023327671383,0.9874025173525246,0.6190535184258515,0.03820649632041153,-0.001178666885304254,-0.04008252441660282,0.03772519064599431,1998,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
20,eps_sb_neg_x_ph2m,-0.270539435470379,-1.4035725785353281,0.8624937075945702,0.688835240108801,0.03820649632041153,-0.010336363945825247,-0.05362559055724054,0.03295286266559005,1971,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
21,eps_sb_neg_x_ph2m,-0.4931089461675035,-1.8185159813826683,0.8322980890476612,0.8057902621229825,0.03820649632041153,-0.01883996513731073,-0.06947912415130648,0.03179919387668502,1944,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
22,eps_sb_neg_x_ph2m,0.40617082550963163,-1.0652748871204556,1.877616538139719,0.8945754737807436,0.03820649632041153,0.015518364150292254,-0.040700421054994496,0.07173714935557901,1917,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
23,eps_sb_neg_x_ph2m,0.9131967890140248,-0.7643807076121997,2.5907742856402494,1.0198947001353564,0.03820649632041153,0.03489004975927596,-0.02920430869277907,0.098984408211331,1890,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
24,eps_sb_neg_x_ph2m,1.1301129348128496,-0.6001791832273093,2.8604050528530083,1.0519429143656003,0.03820649632041153,0.04317765568557661,-0.022930743755561794,0.109286055126715,1863,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
