uf_code,year,month,ref_month_yyyymm,share_PH2M,share_WH2M,share_Ricardian,share_H2M,total_weight,n_obs,n_unmatched
28,2017,7,201707,0.230297768752696,0.229690767847899,0.540011463399406,0.459988536600594,1673052.62404079,2758,1099
29,2017,7,201707,0.222140109732504,0.245626595702483,0.532233294565013,0.467766705434987,11535942.1029632,7214,2756
31,2017,7,201707,0.179589525013266,0.262547630672916,0.557862844313818,0.442137155686182,16924944.7220978,11194,3911
32,2017,7,201707,0.195978420120678,0.249032688035218,0.554988891844104,0.445011108155896,2998828.99614542,5654,1973
33,2017,7,201707,0.187433868856007,0.2130864981819,0.599479632962094,0.400520367037907,13221961.5593512,10208,3718
35,2017,7,201707,0.177520776305498,0.244330499925774,0.578148723768729,0.421851276231272,35746116.0434077,12222,3983
41,2017,7,201707,0.175968876137582,0.277105651242773,0.546925472619645,0.453074527380355,9229415.77100838,7942,3533
42,2017,7,201707,0.18864532964615,0.268759854678499,0.542594815675351,0.457405184324649,5701548.6815192,9049,4010
43,2017,7,201707,0.190844889038126,0.263582655491926,0.545572455469948,0.454427544530052,9101597.13138302,7886,3451
50,2017,7,201707,0.203507768506394,0.249565549157343,0.546926682336262,0.453073317663738,2127375.59618382,3284,1249
51,2017,7,201707,0.201041189026514,0.218565414863771,0.580393396109715,0.419606603890285,2656339.68668517,3647,1364
52,2017,7,201707,0.209809102146905,0.232249229791755,0.55794166806134,0.44205833193866,5244858.26999733,5358,1878
53,2017,7,201707,0.201992866893337,0.193641505419577,0.604365627687087,0.395634372312913,2302340.96554782,2608,1119
11,2017,8,201708,0.244554560402509,0.262786784004112,0.49265865559338,0.50734134440662,1102051.46193835,2298,992
12,2017,8,201708,0.264629528453342,0.251078142466201,0.484292329080457,0.515707670919543,590572.217248711,2763,1413
13,2017,8,201708,0.227021953277475,0.267596683333335,0.50538136338919,0.49461863661081,2905482.4785554,3840,1829
14,2017,8,201708,0.221411698688609,0.288892696534543,0.489695604776849,0.510304395223152,341228.516818011,1665,764
15,2017,8,201708,0.239054118417699,0.27961559224212,0.481330289340181,0.518669710659819,5700128.58720556,5276,2206
16,2017,8,201708,0.221151741482126,0.246868767796971,0.531979490720903,0.468020509279097,494550.642425718,1258,581
17,2017,8,201708,0.234975527696645,0.251394713059936,0.513629759243419,0.486370240756581,1023321.96461377,1972,873
21,2017,8,201708,0.228921769519554,0.258592498164311,0.512485732316135,0.487514267683865,5033102.40835073,9230,4151
22,2017,8,201708,0.220014141940756,0.272558546889105,0.507427311170138,0.492572688829862,2643368.0180598,3407,1430
23,2017,8,201708,0.225454728330366,0.250264702471294,0.52428056919834,0.47571943080166,6630890.34568289,7738,3163
24,2017,8,201708,0.20728930626443,0.244301631220624,0.548409062514947,0.451590937485053,2719672.81999897,2871,1154
25,2017,8,201708,0.227801047024837,0.255332435979618,0.516866516995545,0.483133483004455,3197639.96996187,3960,1597
26,2017,8,201708,0.216545677888993,0.246121887481614,0.537332434629392,0.462667565370608,6626960.1313053,5218,2183
27,2017,8,201708,0.209925500810992,0.253700559629341,0.536373939559667,0.463626060440334,2025800.33490508,4791,2318
28,2017,8,201708,0.22801192254948,0.248339132092188,0.523648945358332,0.476351054641668,1750048.48307925,2789,1169
29,2017,8,201708,0.225007811449507,0.248740379501692,0.526251809048801,0.473748190951199,10907122.5930403,7013,2593
31,2017,8,201708,0.1813638594235,0.26170268584691,0.55693345472959,0.44306654527041,16818186.6584207,11067,3805
32,2017,8,201708,0.191770130826086,0.257375906842966,0.550853962330948,0.449146037669052,3089471.85319047,5297,1852
33,2017,8,201708,0.182520631591061,0.222982016327138,0.594497352081802,0.405502647918199,13283719.484353,10266,3634
35,2017,8,201708,0.188246421755157,0.243673502961542,0.568080075283301,0.431919924716699,36330360.2268858,11595,3842
41,2017,8,201708,0.200705365320802,0.256164317665535,0.543130317013662,0.456869682986338,8901626.78152583,7691,3411
42,2017,8,201708,0.191509624921154,0.272050562975802,0.536439812103044,0.463560187896956,5686268.99086527,8952,3958
43,2017,8,201708,0.191838953337821,0.265079484515117,0.543081562147061,0.456918437852939,9084056.22624287,7940,3483
50,2017,8,201708,0.211764771396599,0.210820378976076,0.577414849627325,0.422585150372675,2062668.02252636,2954,1085
51,2017,8,201708,0.201520474399727,0.225397139188423,0.57308238641185,0.42691761358815,2667459.63544418,3686,1441
52,2017,8,201708,0.202973102317385,0.232066639589911,0.564960258092704,0.435039741907296,5421524.37773227,4723,1722
53,2017,8,201708,0.20747590466695,0.198959136134223,0.593564959198826,0.406435040801174,2289461.90398177,2604,1074
11,2017,9,201709,0.253498233210666,0.260783467013741,0.485718299775593,0.514281700224407,1180564.17601253,2347,979
12,2017,9,201709,0.211682335050181,0.261884321889255,0.526433343060564,0.473566656939436,560263.240585041,2835,1362
13,2017,9,201709,0.237173183875011,0.2575623591258,0.505264456999189,0.494735543000811,2600617.85993839,3946,1914
14,2017,9,201709,0.253634369064973,0.295120623177261,0.451245007757766,0.548754992242234,383312.321061713,1610,735
15,2017,9,201709,0.230147597739386,0.298235490453452,0.471616911807162,0.528383088192838,6088151.63963023,5308,2215
16,2017,9,201709,0.245251491146279,0.282436364714854,0.472312144138868,0.527687855861133,608904.299364765,1298,608
17,2017,9,201709,0.253319802481776,0.241263917907477,0.505416279610747,0.494583720389253,1084752.00757083,1960,909
21,2017,9,201709,0.218813367904079,0.250872491167591,0.53031414092833,0.46968585907167,4976925.42210797,9487,4201
22,2017,9,201709,0.228192920739963,0.245623285280836,0.526183793979201,0.473816206020799,2478177.62324941,3466,1445
23,2017,9,201709,0.23576245863264,0.245686621545227,0.518550919822133,0.481449080177867,6933233.19481008,7689,3067
24,2017,9,201709,0.231640611841112,0.234888369652844,0.533471018506045,0.466528981493955,2663059.7400433,3298,1340
25,2017,9,201709,0.227498743278433,0.260633997738099,0.511867258983468,0.488132741016532,3094595.73029782,3774,1561
26,2017,9,201709,0.237824664400742,0.237620559797726,0.524554775801532,0.475445224198468,6496331.90273314,5121,2068
27,2017,9,201709,0.200877168717505,0.25221243740121,0.546910393881284,0.453089606118716,2049360.70619394,4777,2306
28,2017,9,201709,0.243980033348234,0.234274405315376,0.521745561336389,0.478254438663611,1700270.62183847,2830,1157
29,2017,9,201709,0.220524283741217,0.248754447403038,0.530721268855745,0.469278731144255,11038034.1732858,7018,2612
31,2017,9,201709,0.176177535474028,0.26933793011883,0.554484534407143,0.445515465592858,16507834.5453585,11159,3824
32,2017,9,201709,0.194348948192117,0.244831652822862,0.56081939898502,0.43918060101498,3059783.47147938,5330,1893
33,2017,9,201709,0.186887273702078,0.228355326821897,0.584757399476024,0.415242600523976,14193640.9997412,10765,3854
35,2017,9,201709,0.188026261415057,0.232124970749738,0.579848767835204,0.420151232164795,36939472.4824864,11826,3801
41,2017,9,201709,0.188756517137294,0.261390987367373,0.549852495495334,0.450147504504666,9080997.58846671,8216,3719
42,2017,9,201709,0.178125316636601,0.273316200839962,0.548558482523437,0.451441517476563,5799465.85003097,9002,3896
43,2017,9,201709,0.19162889281836,0.262522064557144,0.545849042624496,0.454150957375504,8682614.03028716,7772,3378
50,2017,9,201709,0.203575264032426,0.220353703326499,0.576071032641075,0.423928967358925,1968890.12438599,3136,1168
51,2017,9,201709,0.201435917980856,0.22739373215,0.571170349869144,0.428829650130856,2534822.67636892,3532,1320
52,2017,9,201709,0.197156968330356,0.230972068619603,0.571870963050041,0.428129036949959,5486272.02897612,4908,1777
53,2017,9,201709,0.200192741448012,0.19577511572491,0.604032142827078,0.395967857172922,2274133.64694904,2782,1132
11,2017,10,201710,0.283375521847327,0.246475052661605,0.470149425491068,0.529850574508932,1441730.20152493,2410,1099
12,2017,10,201710,0.259499692353031,0.261664044767999,0.478836262878971,0.521163737121029,575045.19385425,2702,1293
13,2017,10,201710,0.238988743998224,0.256985406224114,0.504025849777662,0.495974150222338,2790905.5001997,3727,1825
14,2017,10,201710,0.252156674744239,0.261627327812263,0.486215997443498,0.513784002556502,360030.77385977,1553,694
15,2017,10,201710,0.23543091476477,0.294738203547368,0.469830881687862,0.530169118312138,6695341.18081497,5411,2344
16,2017,10,201710,0.246239626571699,0.283088170353852,0.470672203074449,0.529327796925551,550941.275828058,1127,456
17,2017,10,201710,0.24318689079402,0.260859390315334,0.495953718890646,0.504046281109354,1139944.35503842,2222,905
21,2017,10,201710,0.233959380448732,0.255294776268533,0.510745843282735,0.489254156717265,4625611.38318341,9154,4044
22,2017,10,201710,0.239294385112581,0.261572394671951,0.499133220215468,0.500866779784532,2567532.84785711,3506,1463
23,2017,10,201710,0.227048587574542,0.259588011170651,0.513363401254807,0.486636598745193,7189524.51561292,7587,3025
24,2017,10,201710,0.216664768815816,0.258781891721892,0.524553339462292,0.475446660537708,2641690.18918012,3297,1374
25,2017,10,201710,0.232378085261557,0.251020782358821,0.516601132379622,0.483398867620378,3009789.8079626,4016,1690
26,2017,10,201710,0.2018418848778,0.226966075464589,0.571192039657612,0.428807960342389,6716010.95245902,5441,2185
27,2017,10,201710,0.220769722948506,0.226143113200991,0.553087163850504,0.446912836149496,2053553.46305216,4616,2295
28,2017,10,201710,0.227450441710712,0.256288349551509,0.516261208737779,0.483738791262221,1648231.47565583,2804,1083
29,2017,10,201710,0.222148798717756,0.250514021260032,0.527337180022212,0.472662819977788,11790073.043449,7366,2795
31,2017,10,201710,0.186286810730979,0.263200949943092,0.550512239325929,0.449487760674071,16820786.9949572,11098,3868
32,2017,10,201710,0.182379720830703,0.253140955819331,0.564479323349967,0.435520676650033,2995985.80466265,5705,2072
33,2017,10,201710,0.174237061614708,0.218210673316806,0.607552265068486,0.392447734931514,13360028.4717483,10378,3758
35,2017,10,201710,0.179141074288464,0.239936961531972,0.580921964179564,0.419078035820436,35606261.1308352,12257,3973
41,2017,10,201710,0.178311694013256,0.274969544625347,0.546718761361397,0.453281238638603,9298087.49821355,7984,3503
42,2017,10,201710,0.1890382162619,0.272991768198903,0.537970015539196,0.462029984460804,5698027.82309402,8938,3862
43,2017,10,201710,0.186503841659258,0.266584832762494,0.546911325578248,0.453088674421753,9137120.98047339,7885,3389
50,2017,10,201710,0.202044373988397,0.244360361083302,0.553595264928301,0.446404735071699,2159551.58177996,3224,1236
51,2017,10,201710,0.209431023781518,0.228307130377537,0.562261845840945,0.437738154159055,2585619.62604068,3658,1385
52,2017,10,201710,0.199791025217585,0.2267775036113,0.573431471171115,0.426568528828885,5192249.85476454,5229,1901
53,2017,10,201710,0.213326903956731,0.184014966592886,0.602658129450382,0.397341870549618,2302988.69375541,2612,1104
11,2017,11,201711,0.237424620985585,0.253279844102356,0.509295534912059,0.490704465087941,1093224.79720141,2253,970
12,2017,11,201711,0.246722271579163,0.252685291745082,0.500592436675754,0.499407563324246,608268.531862468,2746,1370
13,2017,11,201711,0.23344021584591,0.270908328075879,0.495651456078211,0.504348543921789,2876227.97128955,3729,1751
14,2017,11,201711,0.231985731341001,0.289796490819145,0.478217777839855,0.521782222160145,376796.860588041,1704,747
15,2017,11,201711,0.239184780116882,0.290476359389287,0.470338860493831,0.529661139506169,5690276.09068839,5171,2138
16,2017,11,201711,0.211018856603828,0.243184594016346,0.545796549379826,0.454203450620174,506025.675058154,1293,605
17,2017,11,201711,0.243449384595445,0.248798555673769,0.507752059730786,0.492247940269214,1035184.58194742,1987,871
21,2017,11,201711,0.223398900830512,0.252125203796147,0.524475895373342,0.475524104626658,5067477.96021565,9227,4248
22,2017,11,201711,0.218258678664052,0.278700557136354,0.503040764199594,0.496959235800406,2542455.1798849,3377,1426
23,2017,11,201711,0.23228882397249,0.252356064420772,0.515355111606738,0.484644888393262,6687003.95685436,7797,3049
24,2017,11,201711,0.2218582847248,0.247391525622162,0.530750189653038,0.469249810346962,2666044.46468661,2928,1146
25,2017,11,201711,0.227058039438623,0.250752723441526,0.522189237119851,0.477810762880149,3167182.21493004,3873,1542
26,2017,11,201711,0.221609845781659,0.221941354244499,0.556448799973842,0.443551200026158,6418823.15297381,5145,2110
27,2017,11,201711,0.2045332666252,0.239420294166612,0.556046439208188,0.443953560791813,2026425.09326537,4695,2330
28,2017,11,201711,0.228939281156888,0.243998681430929,0.527062037412183,0.472937962587817,1752202.46714443,2793,1100
29,2017,11,201711,0.213662840152121,0.249667933526658,0.536669226321221,0.463330773678779,10828195.1127037,6929,2589
31,2017,11,201711,0.184104199104489,0.268996837285652,0.546898963609859,0.453101036390141,17073664.001221,11184,3764
32,2017,11,201711,0.189443253007881,0.2546031904665,0.55595355652562,0.44404644347438,3052323.7485662,5223,1856
33,2017,11,201711,0.178252519218229,0.227738059296708,0.594009421485064,0.405990578514936,13380750.4877366,10312,3561
35,2017,11,201711,0.187540960181716,0.243586745775386,0.568872294042899,0.431127705957102,36753047.851962,11532,3822
41,2017,11,201711,0.196671292342685,0.275541627373328,0.527787080283987,0.472212919716013,8961674.37381284,7674,3393
42,2017,11,201711,0.190620784021984,0.267398397841547,0.541980818136468,0.458019181863532,5794196.50841539,8995,4038
43,2017,11,201711,0.185426470307488,0.253585197983569,0.560988331708943,0.439011668291057,9093461.49869146,7740,3390
50,2017,11,201711,0.213228381773325,0.215032972787773,0.571738645438902,0.428261354561098,2014343.16088515,2866,1016
51,2017,11,201711,0.210982498675807,0.234412880725967,0.554604620598227,0.445395379401773,2737861.65114532,3813,1499
52,2017,11,201711,0.197600538940971,0.229211593204786,0.573187867854243,0.426812132145757,5434193.74019217,4746,1758
53,2017,11,201711,0.190089813858659,0.201669943438494,0.608240242702847,0.391759757297153,2284285.75720941,2603,1028
11,2017,12,201712,0.244234529803137,0.256016485824313,0.499748984372551,0.500251015627449,1155253.27985002,2320,933
12,2017,12,201712,0.224358976602084,0.271386086266043,0.504254937131873,0.495745062868127,563840.400611899,2766,1313
13,2017,12,201712,0.226251577878168,0.263376720091177,0.510371702030656,0.489628297969345,2673489.97568899,3930,1892
14,2017,12,201712,0.241721062296547,0.28044317088426,0.477835766819193,0.522164233180807,353666.588001971,1549,696
15,2017,12,201712,0.237257334256092,0.286010514786192,0.476732150957716,0.523267849042284,6056686.02612992,5039,2153
16,2017,12,201712,0.2409542739377,0.264421362033458,0.494624364028842,0.505375635971158,600486.195989818,1197,531
17,2017,12,201712,0.233897651988009,0.247444527547364,0.518657820464627,0.481342179535373,1084317.44536811,1833,815
21,2017,12,201712,0.22240864714299,0.241925341521633,0.535666011335377,0.464333988664623,5028448.95790077,8965,4169
22,2017,12,201712,0.231322500396923,0.252097125001118,0.516580374601958,0.483419625398042,2516732.11316263,3443,1414
23,2017,12,201712,0.234138708446784,0.243456777715464,0.522404513837752,0.477595486162248,7072422.56324088,7601,3001
24,2017,12,201712,0.245814051167988,0.2321994485502,0.521986500281812,0.478013499718188,2721907.70225156,3323,1357
25,2017,12,201712,0.239549159867642,0.249624503957799,0.510826336174559,0.489173663825441,3094940.30771202,3749,1561
26,2017,12,201712,0.214142408957499,0.238659834838026,0.547197756204475,0.452802243795525,6667614.05761093,5195,2017
27,2017,12,201712,0.235123805630321,0.238348370553102,0.526527823816577,0.473472176183423,2018960.52745977,4518,2250
28,2017,12,201712,0.23162850043899,0.246451449734989,0.521920049826021,0.478079950173979,1724666.26160831,2827,1088
29,2017,12,201712,0.222362889665425,0.249216960900517,0.528420149434058,0.471579850565942,10964040.8093129,6886,2540
31,2017,12,201712,0.176744708714648,0.276281788122324,0.546973503163029,0.453026496836971,16583560.340114,11202,3936
32,2017,12,201712,0.188291824932478,0.241245143187093,0.570463031880429,0.429536968119571,3031513.76951159,5317,1942
33,2017,12,201712,0.180539646280361,0.226727465714778,0.59273288800486,0.40726711199514,14027411.2820274,10781,3849
35,2017,12,201712,0.195645935126008,0.235912206271577,0.568441858602415,0.431558141397585,36961161.6680725,11578,3757
41,2017,12,201712,0.185172016092858,0.264460274371884,0.550367709535258,0.449632290464742,9016630.47367596,8016,3622
42,2017,12,201712,0.182868386288217,0.272812561215078,0.544319052496705,0.455680947503295,5824628.8104323,8840,3886
43,2017,12,201712,0.190315391682947,0.260232636949337,0.549451971367717,0.450548028632283,8811502.82877916,7680,3267
50,2017,12,201712,0.209037378870408,0.22088583722676,0.570076783902832,0.429923216097168,2011949.80890795,3046,1146
51,2017,12,201712,0.205732886716389,0.226530387321062,0.567736725962549,0.432263274037451,2591174.14180497,3456,1363
52,2017,12,201712,0.205559526049657,0.22727369782783,0.567166776122513,0.432833223877488,5552417.60208666,4833,1752
53,2017,12,201712,0.179571910938121,0.188563863468024,0.631864225593855,0.368135774406145,2264171.77310484,2659,1053
11,2018,1,201801,0.236456947937679,0.22933091741059,0.534212134651731,0.465787865348269,1443475.94018229,2416,1047
12,2018,1,201801,0.229751084890585,0.280668816940722,0.489580098168693,0.510419901831307,569994.09857333,2585,1243
13,2018,1,201801,0.237049154339267,0.26303293700388,0.499917908656853,0.500082091343147,2867299.0381694,3808,1817
14,2018,1,201801,0.26205000715875,0.257688675704183,0.480261317137067,0.519738682862933,355202.875626788,1517,647
15,2018,1,201801,0.22937900378704,0.286711628164787,0.483909368048173,0.516090631951827,6759222.11135709,5486,2468
16,2018,1,201801,0.229498680419147,0.253127951838323,0.51737336774253,0.48262663225747,552542.426686445,1115,450
17,2018,1,201801,0.234983925304331,0.25666297271045,0.508353101985219,0.491646898014781,1193307.31657272,2206,934
21,2018,1,201801,0.219164280700819,0.249613396749476,0.531222322549705,0.468777677450295,4693713.21168361,9321,4229
22,2018,1,201801,0.226635285041191,0.253776704099667,0.519588010859142,0.480411989140858,2592736.0313051,3513,1488
23,2018,1,201801,0.220083902578152,0.256237031965561,0.523679065456287,0.476320934543713,7142126.41370206,7573,2918
24,2018,1,201801,0.198165006747719,0.250605500145388,0.551229493106893,0.448770506893107,2583723.31923448,3274,1299
25,2018,1,201801,0.231872690321193,0.242294312968092,0.525832996710714,0.474167003289286,2999365.26725767,3986,1689
26,2018,1,201801,0.230074167770144,0.227581371993694,0.542344460236162,0.457655539763838,6764801.94394494,5572,2221
27,2018,1,201801,0.232639978619447,0.22495276384677,0.542407257533783,0.457592742466217,2107736.02625803,4845,2460
28,2018,1,201801,0.22985971561129,0.23509589370563,0.53504439068308,0.46495560931692,1640628.85915959,2827,1099
29,2018,1,201801,0.220059619576387,0.232238962556607,0.547701417867006,0.452298582132994,11911080.8262703,7373,2836
31,2018,1,201801,0.174551091382116,0.257853305706071,0.567595602911812,0.432404397088188,16812005.7148288,11075,3902
32,2018,1,201801,0.180203535919362,0.233654355987345,0.586142108093293,0.413857891906707,2971001.88727736,5558,2026
33,2018,1,201801,0.176168896713074,0.220499044951842,0.603332058335083,0.396667941664917,13311064.2240425,10434,3817
35,2018,1,201801,0.185522453848819,0.240092783284652,0.574384762866528,0.425615237133472,35527476.6137911,12071,3833
41,2018,1,201801,0.169651488617966,0.268926291225872,0.561422220156162,0.438577779843838,9289485.88810647,7871,3418
42,2018,1,201801,0.184265174001248,0.269183661147839,0.546551164850913,0.453448835149087,5831998.75433664,9124,4024
43,2018,1,201801,0.189487431021678,0.260151778295207,0.550360790683115,0.449639209316885,9201562.0531153,7666,3253
50,2018,1,201801,0.198615355710911,0.239077035931315,0.562307608357774,0.437692391642226,2157391.01399187,3152,1194
51,2018,1,201801,0.205783475955403,0.209692233582392,0.584524290462205,0.415475709537795,2591684.4605296,3596,1386
52,2018,1,201801,0.203548826256889,0.217099089229173,0.579352084513939,0.420647915486062,5269493.07925786,5234,1904
53,2018,1,201801,0.204326455054822,0.180722687739933,0.614950857205246,0.385049142794754,2327038.10465145,2581,1086
11,2018,2,201802,0.252514798700841,0.249955867911711,0.497529333387448,0.502470666612552,1100959.0863648,2296,1001
12,2018,2,201802,0.231008215506313,0.268012977990854,0.500978806502833,0.499021193497167,612228.92534183,2643,1306
13,2018,2,201802,0.22429475262099,0.27092169154014,0.50478355583887,0.49521644416113,2885403.02359273,3768,1787
14,2018,2,201802,0.248232564203456,0.280967958484933,0.470799477311611,0.529200522688389,392566.384278079,1759,801
15,2018,2,201802,0.240843582402192,0.272144281409057,0.487012136188752,0.512987863811249,5677971.86876139,5119,2258
16,2018,2,201802,0.226700402097543,0.234784727290632,0.538514870611825,0.461485129388175,510865.498540133,1267,612
17,2018,2,201802,0.23105260540143,0.263485699035829,0.505461695562742,0.494538304437259,1095071.40563839,1991,833
21,2018,2,201802,0.225117775550498,0.247399845550767,0.527482378898735,0.472517621101265,4940036.99267137,8970,4170
22,2018,2,201802,0.220688020773216,0.252702984766653,0.526608994460131,0.473391005539869,2547570.02321346,3347,1416
23,2018,2,201802,0.227561394247748,0.248108273110745,0.524330332641507,0.475669667358493,6716368.49331135,7710,3178
24,2018,2,201802,0.203639801229361,0.24076725779995,0.555592940970689,0.444407059029311,2719428.52011556,2893,1174
25,2018,2,201802,0.23474806841146,0.238242792923395,0.527009138665145,0.472990861334855,3145921.12935817,3876,1537
26,2018,2,201802,0.228482121725702,0.216277030063902,0.555240848210396,0.444759151789604,6304221.21128049,5115,2010
27,2018,2,201802,0.240478114608107,0.20568500988865,0.553836875503244,0.446163124496757,1989061.42736177,4693,2405
28,2018,2,201802,0.213560345189283,0.242491245628078,0.543948409182639,0.456051590817361,1754865.25515488,2773,1129
29,2018,2,201802,0.206107014520497,0.244572766044327,0.549320219435176,0.450679780564825,11068670.0719813,7043,2646
31,2018,2,201802,0.179133279222157,0.260503496810238,0.560363223967605,0.439636776032395,17195218.9479697,11099,3716
32,2018,2,201802,0.195234934251471,0.255942487573139,0.54882257817539,0.45117742182461,3046666.17292277,5238,1843
33,2018,2,201802,0.165158861842368,0.218902435758178,0.615938702399455,0.384061297600545,13803782.1948826,10515,3770
35,2018,2,201802,0.184672704605549,0.237478800865681,0.57784849452877,0.42215150547123,36757176.4260803,11524,3773
41,2018,2,201802,0.187808956016397,0.2685424106978,0.543648633285803,0.456351366714197,8844120.11122852,7599,3318
42,2018,2,201802,0.184965938275895,0.274896304985828,0.540137756738277,0.459862243261723,5762964.35464665,8928,3967
43,2018,2,201802,0.190486757658505,0.255922404070956,0.553590838270539,0.446409161729461,9037890.28467852,7625,3319
50,2018,2,201802,0.21633645201748,0.225758213126589,0.557905334855931,0.442094665144069,2080251.62094423,2929,1059
51,2018,2,201802,0.205588566089947,0.228221768871685,0.566189665038368,0.433810334961632,2686669.05982896,3729,1468
52,2018,2,201802,0.202693187151439,0.226824486358526,0.570482326490035,0.429517673509965,5373950.53909472,4689,1694
53,2018,2,201802,0.197964327767301,0.185145385926073,0.616890286306626,0.383109713693374,2278482.25137471,2621,1058
11,2018,3,201803,0.23461843754504,0.275972355695468,0.489409206759491,0.510590793240509,1169482.00555977,2330,936
12,2018,3,201803,0.222755904697183,0.255031430183748,0.522212665119068,0.477787334880932,571974.366667026,2652,1228
13,2018,3,201803,0.230241372953975,0.267767379487707,0.501991247558319,0.498008752441681,2711988.06727592,3931,1907
14,2018,3,201803,0.23454635915415,0.288109058343581,0.477344582502269,0.522655417497731,370208.756291749,1582,722
15,2018,3,201803,0.225356309580451,0.279081614126518,0.495562076293031,0.504437923706969,6024234.96085107,5156,2200
16,2018,3,201803,0.237499072909599,0.252636385321308,0.509864541769093,0.490135458230907,597759.298067156,1192,548
17,2018,3,201803,0.233653363950261,0.257628055975635,0.508718580074105,0.491281419925895,1035362.53460503,1866,785
21,2018,3,201803,0.2298364904695,0.237287013421247,0.532876496109253,0.467123503890747,4998202.42129991,8856,4143
22,2018,3,201803,0.24193482837915,0.23801416455521,0.52005100706564,0.47994899293436,2526548.49912083,3411,1425
23,2018,3,201803,0.223770436203344,0.241360012771362,0.534869551025294,0.465130448974706,7166025.88841689,7564,3083
24,2018,3,201803,0.212315302089641,0.243793913379427,0.543890784530933,0.456109215469068,2756590.40128364,3290,1323
25,2018,3,201803,0.234926402223258,0.249185059634034,0.515888538142708,0.484111461857292,3187231.0173515,3731,1554
26,2018,3,201803,0.216240945926579,0.236359978982394,0.547399075091027,0.452600924908973,6550427.38845153,5239,2065
27,2018,3,201803,0.20538446548525,0.229944682713692,0.564670851801058,0.435329148198942,2047181.80879732,4514,2296
28,2018,3,201803,0.212362042888029,0.235997059247483,0.551640897864487,0.448359102135513,1713537.8242796,2846,1172
29,2018,3,201803,0.213514890466472,0.245611478673377,0.54087363086015,0.45912636913985,11043214.452123,6914,2563
31,2018,3,201803,0.179584881925982,0.266735446746621,0.553679671327397,0.446320328672603,16496356.2167635,11098,3868
32,2018,3,201803,0.181506446892923,0.248896239097508,0.569597314009569,0.430402685990431,3099302.89057621,5390,1912
33,2018,3,201803,0.187553616459753,0.219672905112501,0.592773478427746,0.407226521572254,13994112.6990963,10792,3893
35,2018,3,201803,0.181078616423298,0.237425665738322,0.581495717838379,0.418504282161621,36792774.2753564,11807,3710
41,2018,3,201803,0.190850186189265,0.258925687643611,0.550224126167124,0.449775873832876,9110608.98573283,8092,3606
42,2018,3,201803,0.17809474402205,0.263543621821343,0.558361634156607,0.441638365843393,5742569.28828606,8741,3865
43,2018,3,201803,0.185258335910272,0.255127634614541,0.559614029475187,0.440385970524813,8802766.0484793,7737,3323
50,2018,3,201803,0.219545636619875,0.206204721956674,0.574249641423452,0.425750358576548,2004466.06236417,3149,1174
51,2018,3,201803,0.201851183349833,0.223535213373324,0.574613603276843,0.425386396723157,2685244.21329044,3503,1343
52,2018,3,201803,0.203901484120965,0.242371361666794,0.553727154212241,0.446272845787759,5590971.18700613,4892,1812
53,2018,3,201803,0.194834140491442,0.178457062995782,0.626708796512777,0.373291203487223,2256433.56493186,2682,1074
11,2018,4,201804,0.255143647030857,0.251922086085521,0.492934266883622,0.507065733116378,1445203.83855771,2437,1055
12,2018,4,201804,0.235001368059117,0.256495210081002,0.508503421859881,0.491496578140119,571223.903819226,2532,1233
13,2018,4,201804,0.230755074887258,0.261984813632137,0.507260111480606,0.492739888519394,2841697.51738709,3695,1720
14,2018,4,201804,0.271133933135731,0.251562823816697,0.477303243047573,0.522696756952428,370995.998320083,1568,707
15,2018,4,201804,0.231716387509009,0.275190406320717,0.493093206170275,0.506906793829726,6710904.46238063,5277,2411
16,2018,4,201804,0.227682565000294,0.249892015153286,0.52242541984642,0.47757458015358,613147.172290165,1097,439
17,2018,4,201804,0.249405399365422,0.220880499534502,0.529714101100075,0.470285898899925,1199152.47523599,2189,927
21,2018,4,201804,0.221424407930431,0.250405044734236,0.528170547335333,0.471829452664667,4677796.92544766,9003,4249
22,2018,4,201804,0.217392272108695,0.256952633657936,0.525655094233369,0.474344905766631,2550762.15447561,3450,1409
23,2018,4,201804,0.216137816536095,0.260410421681685,0.52345176178222,0.47654823821778,7206453.08064447,7380,2978
24,2018,4,201804,0.208605115013392,0.249177784493676,0.542217100492933,0.457782899507067,2623886.51476419,3229,1295
25,2018,4,201804,0.234690591268639,0.231781745677934,0.533527663053427,0.466472336946573,3033422.04630426,4019,1719
26,2018,4,201804,0.213295575954531,0.245848429004374,0.540855995041095,0.459144004958905,6785637.85314723,5448,2190
27,2018,4,201804,0.201692022715143,0.202256494270863,0.596051483013994,0.403948516986006,2170386.37684368,4862,2477
28,2018,4,201804,0.235235261638011,0.243732960466848,0.521031777895141,0.478968222104859,1684603.04978665,2854,1096
29,2018,4,201804,0.216672316886015,0.233210491824979,0.550117191289006,0.449882808710994,11805889.1484148,7311,2787
31,2018,4,201804,0.181704479950599,0.263718698842033,0.554576821207368,0.445423178792633,16822918.299949,10872,3854
32,2018,4,201804,0.184986672917069,0.254253093455025,0.560760233627906,0.439239766372094,2983703.65460742,5506,1949
33,2018,4,201804,0.179808132764404,0.220502845447878,0.599689021787718,0.400310978212282,13443210.5812572,10723,3929
35,2018,4,201804,0.180246028986292,0.238214371758147,0.581539599255561,0.418460400744439,35603044.8700175,12046,3843
41,2018,4,201804,0.179191247092312,0.274878462431838,0.54593029047585,0.45406970952415,9145280.947628,7682,3370
