bin_key,p_ph2m,p_wh2m,p_ric,weighted_n,raw_n,small_bin_flag
Central_West|15-24|male|primary|Q3|unemployed,0.34510562363150027,0.6548631654391056,3.121092939391692e-05,3203.7058384,4.0,0.0
Central_West|15-24|male|primary|Q4|informal,0.531460957894378,0.024948519981106015,0.44359052212451583,39611.64336291,66.0,0.0
Central_West|15-24|male|primary|Q4|unemployed,0.0001755472654287127,0.0001755472654287127,0.9996489054691426,569.34715318,1.0,0.0
Central_West|15-24|male|primary|Q5|formal,7.661677912259608e-05,7.661677912259608e-05,0.9998467664417547,1304.89712712,2.0,0.0
Central_West|15-24|male|primary|Q5|informal,0.13579037054704735,5.430553076268461e-06,0.8642041988998765,18414.03065759,48.0,0.0
Central_West|15-24|male|secondary|Q1|unemployed,3.9496917019152326e-07,3.9496917019152326e-07,0.9999992100616597,253184.01803553003,344.0,0.0
Central_West|15-24|male|secondary|Q2|formal,0.9990331652619714,0.0004834173690142911,0.0004834173690142911,206.56058551,1.0,0.0
Central_West|15-24|male|secondary|Q2|informal,0.24610566388457428,0.5694183036757478,0.18447603243967797,111280.64221140998,141.0,0.0
Central_West|15-24|male|secondary|Q2|self_employed,0.45405117925110794,3.0318448044190206e-05,0.5459185023008477,3298.0218618,4.0,0.0
Central_West|15-24|male|secondary|Q2|unemployed,0.07233418239607804,0.20194717471642742,0.7257186428874945,9403.51929342,14.0,0.0
Central_West|15-24|male|secondary|Q3|formal,7.057578937388949e-05,0.9998588484212522,7.057578937388949e-05,1416.61649342,3.0,0.0
Central_West|15-24|male|secondary|Q3|informal,0.3999668947825453,0.25895371423751057,0.34107939097994394,103321.06747611999,123.0,0.0
Central_West|15-24|male|secondary|Q3|self_employed,0.23937312852902806,0.5531166228028094,0.20751024866816253,3159.4818113,5.0,0.0
Central_West|15-24|male|secondary|Q3|unemployed,0.053671307700611404,0.45520160606377297,0.49112708623561563,3907.1772854399997,7.0,0.0
Central_West|15-24|male|secondary|Q4|formal,0.0001543820410176374,0.0001543820410176374,0.9996912359179648,647.44373587,1.0,0.0
Central_West|15-24|male|secondary|Q4|informal,0.2714290174894145,0.05460312480620053,0.6739678577043849,78571.67182939999,113.0,0.0
Central_West|15-24|male|secondary|Q4|self_employed,0.3480321707925366,0.0001669380153124352,0.651800891192151,598.7247327,2.0,0.0
Central_West|15-24|male|secondary|Q4|unemployed,0.7101114196094543,0.00013916467974739327,0.2897494157107984,718.27313351,2.0,0.0
