t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
27,-0.00021722657494595217,0.0022042544114109015,-0.005465584242406037,-0.0009377350059506995,-0.0003143029830125381,0.00019218648085555766,0.00013329994651533594,0.0007659371727553431,0.0016804612687573166,-0.02179218933669764,-0.02003777111353381,-0.0,-0.0,-0.0,-0.0
28,-0.00021483242696561115,0.002236809924748562,-0.0055316975715599724,-0.0009355803785192125,-0.00031539110090125864,0.0001893934688374688,0.00013153335539581608,0.0007660723119890786,0.0017062833325490034,-0.02209419602000636,-0.020313586023500495,-0.0,-0.0,-0.0,-0.0
29,-0.00021256778277412835,0.002267598846966703,-0.0055942222547295415,-0.0009335414922852918,-0.00031641752179982757,0.00018676038747257037,0.00012986873721966636,0.0007661992957347452,0.0017307085147715217,-0.022379077196588545,-0.020573693318346842,-0.0,-0.0,-0.0,-0.0
30,-0.00021042491033035398,0.002296723151008694,-0.005653364769930316,-0.0009316109330283056,-0.00031738598498857594,0.00018427810415923645,0.00012830073390421976,0.000766318082629603,0.001753817778331209,-0.022647771174716013,-0.020818949193321792,-0.0,-0.0,-0.0,-0.0
31,-0.0002083963225600586,0.0023242794517352385,-0.0057093203253087465,-0.0009297812153002632,-0.0003183002649864635,0.00018193768757430835,0.00012682438029359917,0.0007664283116660108,0.0017756878781682798,-0.022901162619162377,-0.02105016047286465,-0.0,-0.0,-0.0,-0.0
32,-0.0002064746568530993,0.0023503593988511624,-0.005762273418200948,-0.0009280444947294618,-0.00031916432796077104,0.00017973019287091397,0.00012543513494580984,0.0007665291210604045,0.0017963916894611696,-0.02314008535806574,-0.02126808708511536,-0.0,-0.0,-0.0,-0.0
33,-0.0002046524934707171,0.002375050100619297,-0.0058123983033078145,-0.0009263921102402255,-0.000319982577316376,0.00017764632668510434,0.00012412893757970126,0.0007666188498884917,0.0018159985707660326,-0.02336532495521355,-0.02147344426681555,-0.0,-0.0,-0.0,-0.0
34,-0.00020292207936717358,0.0023984346050213226,-0.0058598593418895464,-0.0009248138643383392,-0.0003207602461360769,0.00017567592098905943,0.00012290231082643405,0.0007666945596823462,0.0018345747888475431,-0.023577621016324695,-0.021666904440203177,-0.0,-0.0,-0.0,-0.0
35,-0.0002012749008994738,0.002420592482670081,-0.00590481118304025,-0.0009232968863601852,-0.0003215040250788546,0.0001738070940428205,0.00012175252536532764,0.0007667512698997218,0.0018521840498177914,-0.02377766917381648,-0.02184909866157013,-0.0,-0.0,-0.0,-0.0
36,-0.00019970102420322375,0.0024416005748577334,-0.005947398706108177,-0.0009218238557814844,-0.0003222230665639872,0.00017202490700235005,0.00012067785294026719,0.0007667807547848057,0.001868888200481515,-0.023966122660406687,-0.022020617487726563,-0.0,-0.0,-0.0,-0.0
37,-0.00019818809062621237,0.002461533994620325,-0.005987756625922008,-0.0009203702765454759,-0.00032293058117939717,0.00017030921153319997,0.00011967792276248986,0.0007667696902171535,0.0018847481884902272,-0.02414359333574512,-0.02218201103602202,-0.0,-0.0,-0.0,-0.0
38,-0.00019671983596694848,0.0024804674842051396,-0.006026008648325599,-0.0009189004423406925,-0.00032364634647076985,0.0001686312151769871,0.00011875414988133459,0.0007666969042880806,0.0018998253853554261,-0.02431065197925883,-0.022333787948072302,-0.0,-0.0,-0.0,-0.0
39,-0.00019527404734264874,0.002498477200908799,-0.006062266111246451,-0.0009173618570086881,-0.0003244005699458273,0.0001669480491779451,0.00011791004258228103,0.0007665295705360454,0.0019141833439376957,-0.024467827638093357,-0.022476412978395442,-0.0,-0.0,-0.0,-0.0
40,-0.00019382013355535553,0.0025156428103134047,-0.006096626301057999,-0.000915678595074228,-0.0003252396286458157,0.0001651943134345319,0.0001171507253159716,0.0007662186764604085,0.001927889865150028,-0.024615605924543902,-0.022610303239627004,-0.0,-0.0,-0.0,-0.0
41,-0.00019231737614631663,0.002532049102451701,-0.0061291714837173415,-0.0009137465381333175,-0.0003262340471229195,0.000163269275556657,0.00011647973440557381,0.0007656957780810383,0.0019410185731027017,-0.024754426686383977,-0.02273582436165202,-0.0,-0.0,-0.0,-0.0
42,-0.00019071752529441728,0.0025477844036795993,-0.006159972144624688,-0.0009114405619716734,-0.0003274880940903967,0.0001610184298609595,0.0001158877974557877,0.0007648779393396038,0.0019536472220073645,-0.024884683207631462,-0.02285329158347636,-0.0,-0.0,-0.0,-0.0
43,-0.00018898244013443012,0.0025629277679577117,-0.006189104522779612,-0.0009086630861302619,-0.0003291470028363081,0.00015820943851842877,0.00011531976313899938,0.0007637009933393342,0.0019658445844807216,-0.025006729961053704,-0.02296299112539683,-0.0,-0.0,-0.0,-0.0
44,-0.0001871456042824503,0.002577503097919036,-0.006216709061861282,-0.0009055132020854826,-0.0003313879598620505,0.00015450775606346974,0.00011458456280401948,0.0007622353484450075,0.001977623761665703,-0.025120917432951213,-0.023065262422701852,-0.0,-0.0,-0.0,-0.0
45,-0.00018548915579545932,0.00259134322754538,-0.00624314998329693,-0.0009027728326612947,-0.0003343544419820296,0.0001494735741537353,0.00011312358710173934,0.0007610186698160505,0.0019888047359232115,-0.025227681444852233,-0.02316071856064354,-0.0,-0.0,-0.0,-0.0
46,-0.00018496975704686766,0.002603722381469444,-0.006269308985204116,-0.0009030704168750185,-0.00033792764818948393,0.0001426474225914166,0.00010947853694457371,0.0007618500692993539,0.0019986516341802658,-0.025327465301691693,-0.023250409449837424,-0.0,-0.0,-0.0,-0.0
47,-0.00018758386558050656,0.002612456485236342,-0.00629553817489057,-0.000911794907504737,-0.00034110874959463703,0.00013391331882451826,0.0001007444331776754,0.0007683831109199345,0.002005099551668673,-0.025416124852229827,-0.02333033489660866,-0.0,-0.0,-0.0,-0.0
