uf_code,date,year,month,pmc_retail_nominal_index
17,2022-02-01,2022,2,83.54629
17,2022-03-01,2022,3,94.19109
17,2022-04-01,2022,4,94.71263
17,2022-05-01,2022,5,100.87434
17,2022-06-01,2022,6,101.53328
17,2022-07-01,2022,7,103.28852
17,2022-08-01,2022,8,102.85741
17,2022-09-01,2022,9,100.04399
17,2022-10-01,2022,10,101.2416
17,2022-11-01,2022,11,109.35463
17,2022-12-01,2022,12,121.21788
17,2023-01-01,2023,1,104.10045
17,2023-02-01,2023,2,100.46752
17,2023-03-01,2023,3,112.16313
17,2023-04-01,2023,4,108.98188
17,2023-05-01,2023,5,119.09734
17,2023-06-01,2023,6,112.50093
17,2023-07-01,2023,7,115.95936
17,2023-08-01,2023,8,114.02102
17,2023-09-01,2023,9,110.92312
17,2023-10-01,2023,10,116.76605
17,2023-11-01,2023,11,120.58126
17,2023-12-01,2023,12,135.86881
17,2024-01-01,2024,1,112.76753
17,2024-02-01,2024,2,110.29828
17,2024-03-01,2024,3,121.54409
17,2024-04-01,2024,4,122.62463
17,2024-05-01,2024,5,133.0889
17,2024-06-01,2024,6,125.72073
17,2024-07-01,2024,7,142.66473
17,2024-08-01,2024,8,135.35683
17,2024-09-01,2024,9,124.16177
17,2024-10-01,2024,10,131.70428
17,2024-11-01,2024,11,136.75295
17,2024-12-01,2024,12,148.12014
17,2025-01-01,2025,1,128.48567
17,2025-02-01,2025,2,121.63213
17,2025-03-01,2025,3,127.00871
17,2025-04-01,2025,4,130.46773
17,2025-05-01,2025,5,133.24455
17,2025-06-01,2025,6,123.6107
17,2025-07-01,2025,7,132.28175
17,2025-08-01,2025,8,130.04427
17,2025-09-01,2025,9,128.65321
17,2025-10-01,2025,10,136.13207
17,2025-11-01,2025,11,136.12528
21,2007-12-01,2007,12,30.65208
21,2008-01-01,2008,1,20.92417
21,2008-02-01,2008,2,18.79505
21,2008-03-01,2008,3,20.74063
21,2008-04-01,2008,4,20.96088
21,2008-05-01,2008,5,22.72292
21,2008-06-01,2008,6,21.4381
21,2008-07-01,2008,7,23.89761
21,2008-08-01,2008,8,23.75077
21,2008-09-01,2008,9,23.53052
21,2008-10-01,2008,10,24.11786
21,2008-11-01,2008,11,23.0533
21,2008-12-01,2008,12,31.71664
21,2009-01-01,2009,1,23.23684
21,2009-02-01,2009,2,21.07101
21,2009-03-01,2009,3,22.17228
21,2009-04-01,2009,4,22.57608
21,2009-05-01,2009,5,24.2647
21,2009-06-01,2009,6,24.2647
21,2009-07-01,2009,7,25.65964
21,2009-08-01,2009,8,25.69635
21,2009-09-01,2009,9,24.70521
21,2009-10-01,2009,10,25.95332
21,2009-11-01,2009,11,25.21913
21,2009-12-01,2009,12,36.37869
21,2010-01-01,2010,1,27.38497
21,2010-02-01,2010,2,24.2647
21,2010-03-01,2010,3,28.33941
21,2010-04-01,2010,4,27.16471
21,2010-05-01,2010,5,30.61537
21,2010-06-01,2010,6,29.9546
21,2010-07-01,2010,7,32.52424
21,2010-08-01,2010,8,32.08373
21,2010-09-01,2010,9,32.04702
21,2010-10-01,2010,10,32.92804
21,2010-11-01,2010,11,32.34069
21,2010-12-01,2010,12,45.95976
21,2011-01-01,2011,1,32.48753
21,2011-02-01,2011,2,31.38626
21,2011-03-01,2011,3,34.10273
21,2011-04-01,2011,4,34.72678
21,2011-05-01,2011,5,36.04831
21,2011-06-01,2011,6,33.55209
21,2011-07-01,2011,7,36.78249
21,2011-08-01,2011,8,38.32427
21,2011-09-01,2011,9,36.78249
21,2011-10-01,2011,10,35.09387
21,2011-11-01,2011,11,37.95718
21,2011-12-01,2011,12,53.22816
21,2012-01-01,2012,1,38.06731
21,2012-02-01,2012,2,36.74578
21,2012-03-01,2012,3,40.0496
21,2012-04-01,2012,4,38.14073
21,2012-05-01,2012,5,41.37113
21,2012-06-01,2012,6,40.08631
21,2012-07-01,2012,7,42.43569
21,2012-08-01,2012,8,43.24329
21,2012-09-01,2012,9,41.40784
21,2012-10-01,2012,10,44.85849
21,2012-11-01,2012,11,44.12431
21,2012-12-01,2012,12,59.94592
21,2013-01-01,2013,1,45.48254
21,2013-02-01,2013,2,40.74707
21,2013-03-01,2013,3,46.14331
21,2013-04-01,2013,4,44.82178
21,2013-05-01,2013,5,49.15345
21,2013-06-01,2013,6,46.18002
21,2013-07-01,2013,7,50.87878
21,2013-08-01,2013,8,51.17245
21,2013-09-01,2013,9,48.1256
21,2013-10-01,2013,10,52.12689
21,2013-11-01,2013,11,52.71423
21,2013-12-01,2013,12,69.49028
21,2014-01-01,2014,1,52.45727
21,2014-02-01,2014,2,48.82307
21,2014-03-01,2014,3,50.43827
21,2014-04-01,2014,4,50.80536
21,2014-05-01,2014,5,55.4307
21,2014-06-01,2014,6,51.7965
21,2014-07-01,2014,7,54.99019
21,2014-08-01,2014,8,56.27501
21,2014-09-01,2014,9,53.59525
21,2014-10-01,2014,10,58.95477
21,2014-11-01,2014,11,56.86236
21,2014-12-01,2014,12,74.29917
21,2015-01-01,2015,1,54.69652
21,2015-02-01,2015,2,48.23572
21,2015-03-01,2015,3,54.25601
21,2015-04-01,2015,4,52.93448
21,2015-05-01,2015,5,56.16488
21,2015-06-01,2015,6,53.30158
21,2015-07-01,2015,7,57.37628
21,2015-08-01,2015,8,55.79779
21,2015-09-01,2015,9,52.56739
21,2015-10-01,2015,10,57.41299
21,2015-11-01,2015,11,56.89906
21,2015-12-01,2015,12,73.19789
21,2016-01-01,2016,1,55.72437
21,2016-02-01,2016,2,52.86107
21,2016-03-01,2016,3,57.59654
21,2016-04-01,2016,4,56.78894
21,2016-05-01,2016,5,58.03705
21,2016-06-01,2016,6,56.71552
21,2016-07-01,2016,7,58.40414
21,2016-08-01,2016,8,59.0649
21,2016-09-01,2016,9,55.24716
21,2016-10-01,2016,10,58.84465
21,2016-11-01,2016,11,60.53326
21,2016-12-01,2016,12,77.16247
21,2017-01-01,2017,1,58.48651
21,2017-02-01,2017,2,53.23012
21,2017-03-01,2017,3,60.85052
21,2017-04-01,2017,4,59.20159
21,2017-05-01,2017,5,62.16925
21,2017-06-01,2017,6,59.4278
21,2017-07-01,2017,7,61.8344
21,2017-08-01,2017,8,63.72559
21,2017-09-01,2017,9,59.94059
21,2017-10-01,2017,10,61.0351
21,2017-11-01,2017,11,64.53157
21,2017-12-01,2017,12,79.41356
21,2018-01-01,2018,1,65.96769
21,2018-02-01,2018,2,57.80654
21,2018-03-01,2018,3,63.27348
21,2018-04-01,2018,4,59.36332
21,2018-05-01,2018,5,64.23886
21,2018-06-01,2018,6,64.69183
21,2018-07-01,2018,7,65.80027
21,2018-08-01,2018,8,69.85558
21,2018-09-01,2018,9,62.75999
21,2018-10-01,2018,10,66.53865
21,2018-11-01,2018,11,73.41978
21,2018-12-01,2018,12,83.9043
21,2019-01-01,2019,1,66.05913
21,2019-02-01,2019,2,61.15192
21,2019-03-01,2019,3,65.24944
21,2019-04-01,2019,4,65.09044
21,2019-05-01,2019,5,69.41849
21,2019-06-01,2019,6,64.90434
21,2019-07-01,2019,7,68.01221
21,2019-08-01,2019,8,73.60644
21,2019-09-01,2019,9,64.04273
21,2019-10-01,2019,10,68.56146
21,2019-11-01,2019,11,76.00198
21,2019-12-01,2019,12,86.6692
21,2020-01-01,2020,1,70.837
21,2020-02-01,2020,2,66.15594
21,2020-03-01,2020,3,64.80872
21,2020-04-01,2020,4,56.18415
21,2020-05-01,2020,5,63.23228
21,2020-06-01,2020,6,76.79494
21,2020-07-01,2020,7,85.53485
21,2020-08-01,2020,8,95.07574
21,2020-09-01,2020,9,83.18306
21,2020-10-01,2020,10,87.31236
21,2020-11-01,2020,11,95.28186
21,2020-12-01,2020,12,103.14147
21,2021-01-01,2021,1,79.55756
21,2021-02-01,2021,2,73.39022
21,2021-03-01,2021,3,79.51304
21,2021-04-01,2021,4,79.85421
21,2021-05-01,2021,5,86.32023
21,2021-06-01,2021,6,85.54658
21,2021-07-01,2021,7,90.52471
21,2021-08-01,2021,8,95.71976
21,2021-09-01,2021,9,83.40026
21,2021-10-01,2021,10,87.82306
21,2021-11-01,2021,11,95.08233
21,2021-12-01,2021,12,110.00162
21,2022-01-01,2022,1,85.80058
21,2022-02-01,2022,2,84.26585
21,2022-03-01,2022,3,92.94037
21,2022-04-01,2022,4,95.58557
21,2022-05-01,2022,5,100.82738
21,2022-06-01,2022,6,100.04496
21,2022-07-01,2022,7,100.63012
21,2022-08-01,2022,8,110.6934
21,2022-09-01,2022,9,97.25277
21,2022-10-01,2022,10,101.58209
21,2022-11-01,2022,11,107.56099
21,2022-12-01,2022,12,122.81593
21,2023-01-01,2023,1,103.594
21,2023-02-01,2023,2,97.59402
21,2023-03-01,2023,3,104.40496
21,2023-04-01,2023,4,103.78357
21,2023-05-01,2023,5,112.13741
21,2023-06-01,2023,6,106.24684
21,2023-07-01,2023,7,106.93379
21,2023-08-01,2023,8,116.52082
21,2023-09-01,2023,9,106.02619
21,2023-10-01,2023,10,110.35047
21,2023-11-01,2023,11,118.19779
21,2023-12-01,2023,12,134.55182
21,2024-01-01,2024,1,109.31159
21,2024-02-01,2024,2,109.20603
21,2024-03-01,2024,3,114.43887
21,2024-04-01,2024,4,111.30665
21,2024-05-01,2024,5,126.97297
21,2024-06-01,2024,6,117.1683
21,2024-07-01,2024,7,119.69446
21,2024-08-01,2024,8,129.59754
21,2024-09-01,2024,9,112.27106
21,2024-10-01,2024,10,121.36171
21,2024-11-01,2024,11,130.47082
21,2024-12-01,2024,12,138.24478
21,2025-01-01,2025,1,117.24629
21,2025-02-01,2025,2,120.70106
21,2025-03-01,2025,3,121.28336
21,2025-04-01,2025,4,123.33961
21,2025-05-01,2025,5,133.13085
21,2025-06-01,2025,6,124.03778
21,2025-07-01,2025,7,127.68542
21,2025-08-01,2025,8,141.71891
21,2025-09-01,2025,9,119.97722
21,2025-10-01,2025,10,126.05431
21,2025-11-01,2025,11,135.94801
22,2007-12-01,2007,12,39.04125
22,2008-01-01,2008,1,31.38436
22,2008-02-01,2008,2,26.13138
22,2008-03-01,2008,3,28.09012
22,2008-04-01,2008,4,27.60043
22,2008-05-01,2008,5,30.89468
22,2008-06-01,2008,6,29.29207
22,2008-07-01,2008,7,31.91856
22,2008-08-01,2008,8,31.11726
22,2008-09-01,2008,9,31.38436
22,2008-10-01,2008,10,31.7405
22,2008-11-01,2008,11,32.71987
22,2008-12-01,2008,12,43.31487
22,2009-01-01,2009,1,33.38762
22,2009-02-01,2009,2,29.3811
22,2009-03-01,2009,3,31.7405
22,2009-04-01,2009,4,31.69598
22,2009-05-01,2009,5,35.96959
22,2009-06-01,2009,6,36.28121
22,2009-07-01,2009,7,39.79804
22,2009-08-01,2009,8,39.97611
22,2009-09-01,2009,9,37.61672
22,2009-10-01,2009,10,38.19544
22,2009-11-01,2009,11,37.43865
22,2009-12-01,2009,12,53.15309
22,2010-01-01,2010,1,37.48317
22,2010-02-01,2010,2,33.56569
22,2010-03-01,2010,3,38.77415
22,2010-04-01,2010,4,33.96634
22,2010-05-01,2010,5,39.08577
22,2010-06-01,2010,6,37.08251
22,2010-07-01,2010,7,41.0
22,2010-08-01,2010,8,40.64386
22,2010-09-01,2010,9,41.08903
22,2010-10-01,2010,10,39.75352
22,2010-11-01,2010,11,40.33224
22,2010-12-01,2010,12,59.42996
22,2011-01-01,2011,1,42.24647
22,2011-02-01,2011,2,38.15092
22,2011-03-01,2011,3,41.0
22,2011-04-01,2011,4,40.64386
22,2011-05-01,2011,5,44.16069
22,2011-06-01,2011,6,43.00325
22,2011-07-01,2011,7,46.11943
22,2011-08-01,2011,8,45.7633
22,2011-09-01,2011,9,43.09229
22,2011-10-01,2011,10,42.55808
22,2011-11-01,2011,11,44.69489
22,2011-12-01,2011,12,62.85776
22,2012-01-01,2012,1,47.32138
22,2012-02-01,2012,2,44.87296
22,2012-03-01,2012,3,48.47882
22,2012-04-01,2012,4,44.47231
22,2012-05-01,2012,5,50.48208
22,2012-06-01,2012,6,46.92073
22,2012-07-01,2012,7,49.10206
22,2012-08-01,2012,8,49.59174
22,2012-09-01,2012,9,47.3659
22,2012-10-01,2012,10,50.34853
22,2012-11-01,2012,11,51.14983
22,2012-12-01,2012,12,66.19652
22,2013-01-01,2013,1,51.90662
22,2013-02-01,2013,2,47.633
22,2013-03-01,2013,3,54.31053
22,2013-04-01,2013,4,50.83821
22,2013-05-01,2013,5,55.64603
22,2013-06-01,2013,6,52.88599
22,2013-07-01,2013,7,59.02931
22,2013-08-01,2013,8,57.82735
22,2013-09-01,2013,9,53.99891
22,2013-10-01,2013,10,55.64603
22,2013-11-01,2013,11,56.6254
22,2013-12-01,2013,12,74.43213
22,2014-01-01,2014,1,58.62866
22,2014-02-01,2014,2,53.42019
22,2014-03-01,2014,3,56.31378
22,2014-04-01,2014,4,56.6254
22,2014-05-01,2014,5,62.36807
22,2014-06-01,2014,6,55.60151
22,2014-07-01,2014,7,59.47448
22,2014-08-01,2014,8,60.27578
22,2014-09-01,2014,9,58.98479
22,2014-10-01,2014,10,62.94679
22,2014-11-01,2014,11,62.05645
22,2014-12-01,2014,12,78.92833
22,2015-01-01,2015,1,63.48099
22,2015-02-01,2015,2,54.57763
22,2015-03-01,2015,3,59.91965
22,2015-04-01,2015,4,57.82735
22,2015-05-01,2015,5,61.07708
22,2015-06-01,2015,6,58.62866
22,2015-07-01,2015,7,63.03582
22,2015-08-01,2015,8,61.07708
22,2015-09-01,2015,9,59.20738
22,2015-10-01,2015,10,63.48099
22,2015-11-01,2015,11,62.85776
22,2015-12-01,2015,12,79.77415
22,2016-01-01,2016,1,63.57002
22,2016-02-01,2016,2,58.18349
22,2016-03-01,2016,3,62.85776
22,2016-04-01,2016,4,62.10097
22,2016-05-01,2016,5,63.03582
22,2016-06-01,2016,6,60.80998
22,2016-07-01,2016,7,63.70358
22,2016-08-01,2016,8,62.67969
22,2016-09-01,2016,9,61.07708
22,2016-10-01,2016,10,61.87839
22,2016-11-01,2016,11,64.63843
22,2016-12-01,2016,12,80.1748
22,2017-01-01,2017,1,62.69302
22,2017-02-01,2017,2,55.40245
22,2017-03-01,2017,3,61.48769
22,2017-04-01,2017,4,60.02611
22,2017-05-01,2017,5,65.14282
22,2017-06-01,2017,6,60.35129
22,2017-07-01,2017,7,65.51263
22,2017-08-01,2017,8,66.99294
22,2017-09-01,2017,9,64.64447
22,2017-10-01,2017,10,63.65666
22,2017-11-01,2017,11,69.44281
22,2017-12-01,2017,12,81.62494
22,2018-01-01,2018,1,67.73986
22,2018-02-01,2018,2,58.65664
22,2018-03-01,2018,3,63.24021
22,2018-04-01,2018,4,60.27848
22,2018-05-01,2018,5,67.21546
22,2018-06-01,2018,6,64.10783
22,2018-07-01,2018,7,66.08849
22,2018-08-01,2018,8,66.99841
22,2018-09-01,2018,9,62.62596
22,2018-10-01,2018,10,63.61786
22,2018-11-01,2018,11,69.6464
22,2018-12-01,2018,12,79.42271
22,2019-01-01,2019,1,64.74213
22,2019-02-01,2019,2,56.93057
22,2019-03-01,2019,3,61.22906
22,2019-04-01,2019,4,60.48682
22,2019-05-01,2019,5,65.62079
22,2019-06-01,2019,6,52.8618
22,2019-07-01,2019,7,57.25815
22,2019-08-01,2019,8,65.76878
22,2019-09-01,2019,9,62.94293
22,2019-10-01,2019,10,65.35643
22,2019-11-01,2019,11,71.6058
22,2019-12-01,2019,12,83.15376
22,2020-01-01,2020,1,67.31739
22,2020-02-01,2020,2,62.98799
22,2020-03-01,2020,3,60.86452
22,2020-04-01,2020,4,48.7719
22,2020-05-01,2020,5,54.41296
22,2020-06-01,2020,6,63.87278
22,2020-07-01,2020,7,66.75546
22,2020-08-01,2020,8,77.84692
22,2020-09-01,2020,9,80.75873
22,2020-10-01,2020,10,84.5226
22,2020-11-01,2020,11,87.95867
22,2020-12-01,2020,12,101.56451
22,2021-01-01,2021,1,76.90051
22,2021-02-01,2021,2,78.71214
22,2021-03-01,2021,3,77.73386
22,2021-04-01,2021,4,74.91133
22,2021-05-01,2021,5,86.20366
22,2021-06-01,2021,6,85.57261
22,2021-07-01,2021,7,93.81899
22,2021-08-01,2021,8,92.89871
22,2021-09-01,2021,9,88.60088
22,2021-10-01,2021,10,92.02506
22,2021-11-01,2021,11,95.69343
22,2021-12-01,2021,12,111.57484
22,2022-01-01,2022,1,88.25983
22,2022-02-01,2022,2,83.1046
22,2022-03-01,2022,3,92.97182
22,2022-04-01,2022,4,96.18286
22,2022-05-01,2022,5,103.33638
22,2022-06-01,2022,6,102.74786
22,2022-07-01,2022,7,103.4173
22,2022-08-01,2022,8,105.51671
22,2022-09-01,2022,9,98.4332
22,2022-10-01,2022,10,100.50431
22,2022-11-01,2022,11,107.63135
22,2022-12-01,2022,12,117.89379
22,2023-01-01,2023,1,99.83707
22,2023-02-01,2023,2,88.78915
22,2023-03-01,2023,3,100.45158
22,2023-04-01,2023,4,96.88517
22,2023-05-01,2023,5,101.23172
22,2023-06-01,2023,6,98.9031
22,2023-07-01,2023,7,103.11034
22,2023-08-01,2023,8,105.23372
22,2023-09-01,2023,9,99.69501
22,2023-10-01,2023,10,101.57811
22,2023-11-01,2023,11,107.30185
22,2023-12-01,2023,12,123.41213
22,2024-01-01,2024,1,105.16676
22,2024-02-01,2024,2,97.87095
22,2024-03-01,2024,3,102.50283
22,2024-04-01,2024,4,107.24225
22,2024-05-01,2024,5,113.95533
22,2024-06-01,2024,6,109.49949
22,2024-07-01,2024,7,114.67895
22,2024-08-01,2024,8,116.19561
22,2024-09-01,2024,9,111.32287
22,2024-10-01,2024,10,116.60993
22,2024-11-01,2024,11,121.31424
22,2024-12-01,2024,12,133.75998
22,2025-01-01,2025,1,113.04079
22,2025-02-01,2025,2,105.72497
22,2025-03-01,2025,3,114.08798
22,2025-04-01,2025,4,117.57868
22,2025-05-01,2025,5,123.45316
22,2025-06-01,2025,6,112.36836
22,2025-07-01,2025,7,117.77398
22,2025-08-01,2025,8,116.76093
22,2025-09-01,2025,9,110.48409
22,2025-10-01,2025,10,116.73064
22,2025-11-01,2025,11,122.49226
23,2007-12-01,2007,12,41.96298
23,2008-01-01,2008,1,31.21213
23,2008-02-01,2008,2,26.40646
23,2008-03-01,2008,3,28.88361
23,2008-04-01,2008,4,29.08178
23,2008-05-01,2008,5,32.50025
23,2008-06-01,2008,6,30.56807
23,2008-07-01,2008,7,32.94614
23,2008-08-01,2008,8,33.34249
23,2008-09-01,2008,9,32.59934
23,2008-10-01,2008,10,33.63974
23,2008-11-01,2008,11,34.13517
23,2008-12-01,2008,12,46.86774
23,2009-01-01,2009,1,33.88746
23,2009-02-01,2009,2,29.92401
23,2009-03-01,2009,3,32.8966
23,2009-04-01,2009,4,32.99568
23,2009-05-01,2009,5,37.40502
23,2009-06-01,2009,6,35.17558
23,2009-07-01,2009,7,37.55365
23,2009-08-01,2009,8,37.30593
23,2009-09-01,2009,9,36.1169
23,2009-10-01,2009,10,39.78308
23,2009-11-01,2009,11,38.44542
23,2009-12-01,2009,12,55.14144
23,2010-01-01,2010,1,39.684
23,2010-02-01,2010,2,36.26553
23,2010-03-01,2010,3,40.87303
23,2010-04-01,2010,4,39.88217
23,2010-05-01,2010,5,43.10247
23,2010-06-01,2010,6,41.02166
23,2010-07-01,2010,7,44.24196
23,2010-08-01,2010,8,44.04379
23,2010-09-01,2010,9,42.95384
23,2010-10-01,2010,10,45.23282
23,2010-11-01,2010,11,47.41272
23,2010-12-01,2010,12,65.00051
23,2011-01-01,2011,1,46.71911
23,2011-02-01,2011,2,42.75567
23,2011-03-01,2011,3,46.4714
23,2011-04-01,2011,4,45.82734
23,2011-05-01,2011,5,48.00723
23,2011-06-01,2011,6,47.11546
23,2011-07-01,2011,7,50.18713
23,2011-08-01,2011,8,49.84033
23,2011-09-01,2011,9,47.80906
23,2011-10-01,2011,10,50.0385
23,2011-11-01,2011,11,50.13759
23,2011-12-01,2011,12,69.65756
23,2012-01-01,2012,1,50.0385
23,2012-02-01,2012,2,48.50266
23,2012-03-01,2012,3,51.67342
23,2012-04-01,2012,4,50.97982
23,2012-05-01,2012,5,54.34875
23,2012-06-01,2012,6,53.70469
23,2012-07-01,2012,7,57.27179
23,2012-08-01,2012,8,58.26265
23,2012-09-01,2012,9,56.23138
23,2012-10-01,2012,10,59.84803
23,2012-11-01,2012,11,59.74894
23,2012-12-01,2012,12,76.74221
23,2013-01-01,2013,1,59.40214
23,2013-02-01,2013,2,52.61474
23,2013-03-01,2013,3,59.94711
23,2013-04-01,2013,4,58.85717
23,2013-05-01,2013,5,62.67198
23,2013-06-01,2013,6,59.0058
23,2013-07-01,2013,7,64.25736
23,2013-08-01,2013,8,65.00051
23,2013-09-01,2013,9,62.02792
23,2013-10-01,2013,10,65.24822
23,2013-11-01,2013,11,66.88314
23,2013-12-01,2013,12,85.26362
23,2014-01-01,2014,1,68.12172
23,2014-02-01,2014,2,62.37472
23,2014-03-01,2014,3,65.24822
23,2014-04-01,2014,4,67.37857
23,2014-05-01,2014,5,72.38242
23,2014-06-01,2014,6,66.8336
23,2014-07-01,2014,7,69.7071
23,2014-08-01,2014,8,69.55847
23,2014-09-01,2014,9,68.27035
23,2014-10-01,2014,10,71.19339
23,2014-11-01,2014,11,73.72009
23,2014-12-01,2014,12,91.40696
23,2015-01-01,2015,1,73.07603
23,2015-02-01,2015,2,62.82061
23,2015-03-01,2015,3,69.65756
23,2015-04-01,2015,4,68.56761
23,2015-05-01,2015,5,73.2742
23,2015-06-01,2015,6,68.27035
23,2015-07-01,2015,7,72.18425
23,2015-08-01,2015,8,70.84659
23,2015-09-01,2015,9,68.17126
23,2015-10-01,2015,10,74.36415
23,2015-11-01,2015,11,74.95866
23,2015-12-01,2015,12,94.72635
23,2016-01-01,2016,1,74.11643
23,2016-02-01,2016,2,68.71624
23,2016-03-01,2016,3,75.00821
23,2016-04-01,2016,4,73.47237
23,2016-05-01,2016,5,73.91826
23,2016-06-01,2016,6,72.33288
23,2016-07-01,2016,7,76.89084
23,2016-08-01,2016,8,75.25592
23,2016-09-01,2016,9,72.28334
23,2016-10-01,2016,10,76.04861
23,2016-11-01,2016,11,79.0212
23,2016-12-01,2016,12,97.15396
23,2017-01-01,2017,1,75.48131
23,2017-02-01,2017,2,65.77936
23,2017-03-01,2017,3,72.52078
23,2017-04-01,2017,4,70.03243
23,2017-05-01,2017,5,75.68412
23,2017-06-01,2017,6,72.83663
23,2017-07-01,2017,7,76.06694
23,2017-08-01,2017,8,74.96118
23,2017-09-01,2017,9,74.11284
23,2017-10-01,2017,10,75.00761
23,2017-11-01,2017,11,80.54201
23,2017-12-01,2017,12,97.68371
23,2018-01-01,2018,1,76.99675
23,2018-02-01,2018,2,67.05465
23,2018-03-01,2018,3,76.77504
23,2018-04-01,2018,4,72.92773
23,2018-05-01,2018,5,78.45795
23,2018-06-01,2018,6,76.69742
23,2018-07-01,2018,7,78.4208
23,2018-08-01,2018,8,78.48121
23,2018-09-01,2018,9,75.34587
23,2018-10-01,2018,10,77.77607
23,2018-11-01,2018,11,84.55235
23,2018-12-01,2018,12,98.37692
23,2019-01-01,2019,1,77.50442
23,2019-02-01,2019,2,70.30326
23,2019-03-01,2019,3,75.65454
23,2019-04-01,2019,4,76.59465
23,2019-05-01,2019,5,82.35764
23,2019-06-01,2019,6,76.63716
23,2019-07-01,2019,7,79.45767
23,2019-08-01,2019,8,78.48125
23,2019-09-01,2019,9,75.88849
23,2019-10-01,2019,10,81.00047
23,2019-11-01,2019,11,84.63371
23,2019-12-01,2019,12,99.01632
23,2020-01-01,2020,1,79.12643
23,2020-02-01,2020,2,70.60779
23,2020-03-01,2020,3,66.94106
23,2020-04-01,2020,4,53.53076
23,2020-05-01,2020,5,60.98875
23,2020-06-01,2020,6,72.33787
23,2020-07-01,2020,7,83.12187
23,2020-08-01,2020,8,86.92341
23,2020-09-01,2020,9,83.1135
23,2020-10-01,2020,10,88.75537
23,2020-11-01,2020,11,93.60836
23,2020-12-01,2020,12,109.28391
23,2021-01-01,2021,1,81.3545
23,2021-02-01,2021,2,72.81465
23,2021-03-01,2021,3,69.2606
23,2021-04-01,2021,4,72.53268
23,2021-05-01,2021,5,85.10245
23,2021-06-01,2021,6,84.04306
23,2021-07-01,2021,7,88.81012
23,2021-08-01,2021,8,88.55375
23,2021-09-01,2021,9,85.38938
23,2021-10-01,2021,10,91.25118
23,2021-11-01,2021,11,99.5731
23,2021-12-01,2021,12,113.71337
23,2022-01-01,2022,1,88.61621
23,2022-02-01,2022,2,83.21829
23,2022-03-01,2022,3,91.84821
23,2022-04-01,2022,4,97.34683
23,2022-05-01,2022,5,103.69559
23,2022-06-01,2022,6,99.648
23,2022-07-01,2022,7,102.74933
23,2022-08-01,2022,8,101.71329
23,2022-09-01,2022,9,95.62952
23,2022-10-01,2022,10,101.05405
23,2022-11-01,2022,11,108.11021
23,2022-12-01,2022,12,126.37048
23,2023-01-01,2023,1,105.04905
23,2023-02-01,2023,2,94.31775
23,2023-03-01,2023,3,105.66474
23,2023-04-01,2023,4,105.00774
23,2023-05-01,2023,5,111.62515
23,2023-06-01,2023,6,109.65263
23,2023-07-01,2023,7,116.72017
23,2023-08-01,2023,8,112.29011
23,2023-09-01,2023,9,111.21215
23,2023-10-01,2023,10,113.40118
23,2023-11-01,2023,11,120.62681
23,2023-12-01,2023,12,139.63611
23,2024-01-01,2024,1,115.52159
23,2024-02-01,2024,2,106.288
23,2024-03-01,2024,3,117.53249
23,2024-04-01,2024,4,116.01382
23,2024-05-01,2024,5,128.93066
23,2024-06-01,2024,6,121.86795
23,2024-07-01,2024,7,127.53069
23,2024-08-01,2024,8,127.17986
23,2024-09-01,2024,9,119.36449
23,2024-10-01,2024,10,129.02474
23,2024-11-01,2024,11,137.68053
23,2024-12-01,2024,12,152.78035
23,2025-01-01,2025,1,125.91674
23,2025-02-01,2025,2,117.61142
23,2025-03-01,2025,3,126.39046
23,2025-04-01,2025,4,128.49354
23,2025-05-01,2025,5,139.09993
23,2025-06-01,2025,6,129.98634
23,2025-07-01,2025,7,136.77044
23,2025-08-01,2025,8,136.77273
23,2025-09-01,2025,9,131.00916
23,2025-10-01,2025,10,139.56594
23,2025-11-01,2025,11,149.25025
24,2007-12-01,2007,12,41.33784
24,2008-01-01,2008,1,30.57278
24,2008-02-01,2008,2,27.5155
24,2008-03-01,2008,3,30.57278
24,2008-04-01,2008,4,29.45321
24,2008-05-01,2008,5,32.166
24,2008-06-01,2008,6,30.70196
24,2008-07-01,2008,7,32.12294
24,2008-08-01,2008,8,32.89803
24,2008-09-01,2008,9,31.39092
24,2008-10-01,2008,10,32.94109
24,2008-11-01,2008,11,32.63967
24,2008-12-01,2008,12,44.78266
24,2009-01-01,2009,1,32.94109
24,2009-02-01,2009,2,29.23791
24,2009-03-01,2009,3,31.86458
24,2009-04-01,2009,4,31.90764
24,2009-05-01,2009,5,34.49126
24,2009-06-01,2009,6,32.76885
24,2009-07-01,2009,7,34.57738
24,2009-08-01,2009,8,35.13716
24,2009-09-01,2009,9,33.75923
24,2009-10-01,2009,10,35.86919
24,2009-11-01,2009,11,35.05104
24,2009-12-01,2009,12,49.64846
24,2010-01-01,2010,1,36.38591
24,2010-02-01,2010,2,32.98415
24,2010-03-01,2010,3,38.32362
24,2010-04-01,2010,4,35.78307
24,2010-05-01,2010,5,38.53892
24,2010-06-01,2010,6,36.42897
24,2010-07-01,2010,7,39.18482
24,2010-08-01,2010,8,38.96952
24,2010-09-01,2010,9,37.8069
24,2010-10-01,2010,10,41.03642
24,2010-11-01,2010,11,39.14176
24,2010-12-01,2010,12,55.76302
24,2011-01-01,2011,1,41.51008
24,2011-02-01,2011,2,38.62504
24,2011-03-01,2011,3,40.26133
24,2011-04-01,2011,4,41.42396
24,2011-05-01,2011,5,41.51008
