horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec,shock_series
3,eps_sb_neg_x_ph2m,1.0273207420705437,-1.5805071107554025,3.63514859489649,1.5854467595753343,0.03820649632041153,0.03925032615180067,-0.06038563911146055,0.1388862914150619,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
4,eps_sb_neg_x_ph2m,1.623093906797763,-0.8554794507758636,4.10166726437139,1.5068656061313792,0.03820649632041153,0.06201273137775111,-0.03268487248825571,0.15671033524375794,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
5,eps_sb_neg_x_ph2m,2.6239276670332483,-0.012399454737972881,5.2602547888044695,1.6027730848351052,0.03820649632041153,0.10025108275553181,-4.737397218214702e-4,0.20097590523288508,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
6,eps_sb_neg_x_ph2m,0.6422769466234669,-2.252416951969574,3.536970845216508,1.7598489319429538,0.03820649632041153,0.024539151797854642,-0.08605695998745809,0.13513526358316738,2295,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
7,eps_sb_neg_x_ph2m,0.556569916381098,-1.2029251424211769,2.316064975183373,1.0696970417138436,0.03820649632041153,0.021264586462266172,-0.04595955502764521,0.08848872795217756,2268,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
8,eps_sb_neg_x_ph2m,4.1631403298875425,0.9673863018796145,7.358894357895471,1.9428804944369762,0.03820649632041153,0.15905900569520523,0.03696044118318001,0.2811575702072305,2241,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
9,eps_sb_neg_x_ph2m,1.296140822723436,-0.6524399516412867,3.2447215970881587,1.1846529943069593,0.03820649632041153,0.049520999574118124,-0.024927444611672296,0.12396944375990855,2214,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
10,eps_sb_neg_x_ph2m,2.4887379101727745,-0.25016603152287686,5.227641851868426,1.6651353633039456,0.03820649632041153,0.09508595580748479,-0.00955796756287075,0.19972987917784032,2187,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
11,eps_sb_neg_x_ph2m,5.992294292651584,2.085252603980869,9.899335981322299,2.375312687191457,0.03820649632041153,0.22894456984301575,0.07967019594112364,0.3782189437449079,2160,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
12,eps_sb_neg_x_ph2m,-1.0073174137817809,-3.5794485523578072,1.5648137247942455,1.5637446982702932,0.03820649632041153,-0.03848606906314007,-0.13675818794476094,0.059786049818480805,2133,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
13,eps_sb_neg_x_ph2m,3.054386333966557,0.24084413755197565,5.867928530381139,1.7105122001822903,0.03820649632041153,0.11669740022980853,0.009201810655172246,0.22419298980444483,2106,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
14,eps_sb_neg_x_ph2m,3.0370557622356236,0.09351418414640023,5.980597340324847,1.7895462124156944,0.03820649632041153,0.11603525980473998,0.0035728493324957266,0.22849767027698425,2079,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
15,eps_sb_neg_x_ph2m,-1.6377394364277984,-3.9910641972933716,0.715585324437775,1.4307198660753564,0.03820649632041153,-0.06257228575167154,-0.1524845795684154,0.027340008065072342,2052,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
16,eps_sb_neg_x_ph2m,1.6713358012946524,-0.8201138365186509,4.162785439107956,1.5146938286727012,0.03820649632041153,0.0638558851423362,-0.03133367627726842,0.1590454465619408,2025,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
17,eps_sb_neg_x_ph2m,2.6963539772297977,4.8068967214209835e-5,5.392659885492382,1.6392375978523064,0.03820649632041153,0.10301823830955727,1.8365468189956905e-6,0.20603464007229555,1998,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
18,eps_sb_neg_x_ph2m,0.044008111412795106,-2.6958084148596484,2.783824637685239,1.6656901753321038,0.03820649632041153,0.001681395746761217,-0.1029973942828696,0.10636018577639204,1971,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
19,eps_sb_neg_x_ph2m,1.5047116081762462,-1.0902544903466764,4.099677706699168,1.5776273681764401,0.03820649632041153,0.05748975852106627,-0.04165480417374244,0.15663432121587495,1944,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
20,eps_sb_neg_x_ph2m,1.477526192204153,-0.8643571679202797,3.819409552328586,1.4237639883281394,0.03820649632041153,0.05645109902575963,-0.0330240589556675,0.14592625700718675,1917,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
21,eps_sb_neg_x_ph2m,0.866921618788866,-2.0926510730958983,3.82649431067363,1.7992924375708486,0.03820649632041153,0.03312203763834202,-0.07995286552414367,0.1461969408008277,1890,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
22,eps_sb_neg_x_ph2m,0.4507128373679909,-1.7573053756166568,2.6587310503526385,1.3423797575696328,0.03820649632041153,0.017220158362462386,-0.0671404813673372,0.10158079809226196,1863,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
23,eps_sb_neg_x_ph2m,1.2082945824289624,-1.7903545600781885,4.206943724936114,1.8230492326935916,0.03820649632041153,0.046164702517545335,-0.06840317491185931,0.16073257994695,1836,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
24,eps_sb_neg_x_ph2m,2.562744375298016,-0.04133437793779482,5.166823128533827,1.5831674688659938,0.03820649632041153,0.097913483544979,-0.0015792417585868573,0.19740620884854485,1809,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
25,eps_sb_neg_x_ph2m,1.3980220511519441,-1.4604394772707305,4.256483579574619,1.7378212149615233,0.03820649632041153,0.05341352435319093,-0.05579827551452791,0.16262532422090978,1782,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
26,eps_sb_neg_x_ph2m,2.0088183136027205,-0.27790922232886084,4.295545849534301,1.3902316281903706,0.03820649632041153,0.07674990950703764,-0.010617937680316051,0.1641177566943913,1755,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
27,eps_sb_neg_x_ph2m,4.330598415477402,1.3760189103646132,7.285177920590191,1.7962567955598145,0.03820649632041153,0.16545699242611736,0.052572861435662276,0.27834112341657247,1728,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
28,eps_sb_neg_x_ph2m,-0.11459286243813453,-3.5031381094569003,3.273952384580631,2.0600892331672127,0.03820649632041153,-0.004378191777088012,-0.13384263328885845,0.12508624973468244,1701,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
29,eps_sb_neg_x_ph2m,1.453010760364373,-1.0608178304641636,3.9668393511929096,1.5282992660493446,0.03820649632041153,0.055514450269379775,-0.04053013253625601,0.15155903307501556,1674,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
30,eps_sb_neg_x_ph2m,2.846964569041969,-0.27183687200169704,5.965766010085635,1.8960966434587683,0.03820649632041153,0.10877254133144398,-0.010385934449885018,0.227931017112773,1647,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
31,eps_sb_neg_x_ph2m,-0.40958408902760157,-3.662978067449489,2.843809889394286,1.977923096082198,0.03820649632041153,-0.01564877299033217,-0.13994955805575704,0.10865201207509272,1620,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
32,eps_sb_neg_x_ph2m,2.0975478280723117,-0.7136731872271596,4.908768843371783,1.7091010222652545,0.03820649632041153,0.08013995337513197,-0.02726695200177084,0.1875468587520348,1593,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
33,eps_sb_neg_x_ph2m,4.120287057922503,0.9340634548356808,7.306510661009325,1.9370864074951675,0.03820649632041153,0.15742173231755535,0.035687291950210316,0.2791561726849004,1566,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
34,eps_sb_neg_x_ph2m,-0.044310356084147594,-2.918629472725696,2.8300087605574005,1.7474619440568313,0.03820649632041153,-0.0016929434566851098,-0.11151060621033895,0.10812471929696872,1539,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
35,eps_sb_neg_x_ph2m,1.8624457369163736,-1.4752992426125637,5.200190716445311,2.0292048634838267,0.03820649632041153,0.07115752619446157,-0.05636601508438283,0.19868106747330597,1512,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
36,eps_sb_neg_x_ph2m,3.202144132860563,0.6493701831450012,5.7549180825761255,1.5519763630559678,0.03820649632041153,0.12234270802956447,0.02481015951291445,0.2198752565462145,1485,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
37,eps_sb_neg_x_ph2m,1.8696433144140363,-1.8992352175520846,5.638521846380157,2.2913154521544032,0.03820649632041153,0.07143252041264189,-0.07256312335099971,0.2154281641762835,1458,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
38,eps_sb_neg_x_ph2m,2.179162810884744,-0.6978721383465158,5.056197760116004,1.749113053034075,0.03820649632041153,0.08325817591564562,-0.026663249285853886,0.19317960111714513,1431,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
39,eps_sb_neg_x_ph2m,1.4080239567339137,-0.8724864951418294,3.688534408609657,1.3864519094640546,0.03820649632041153,0.05379566212200556,-0.03333465206624506,0.1409259763102562,1404,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
40,eps_sb_neg_x_ph2m,3.1139875625713036,-0.7707974896252372,6.998772614767844,2.3617816129916065,0.03820649632041153,0.11897455435118778,-0.02944947145114907,0.26739858015352463,1377,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
41,eps_sb_neg_x_ph2m,1.7363093084932364,-1.9577004726103542,5.430319089596827,2.2457984835708276,0.03820649632041153,0.06633829520604312,-0.07479687590325541,0.20747346631534166,1350,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
42,eps_sb_neg_x_ph2m,1.034651843680354,-1.3944635460319181,3.463767233392626,1.4767972966775957,0.03820649632041153,0.03953042185848045,-0.05327756634041649,0.1323384100573774,1323,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
43,eps_sb_neg_x_ph2m,4.733530087855074,-1.0026903154564906,10.46975049116664,3.487374383544951,0.03820649632041153,0.18085159988419217,-0.03830928384800068,0.40001248361638503,1296,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
44,eps_sb_neg_x_ph2m,-0.6323540891057243,-2.6417392685916194,1.3770310903801706,1.2216194478107067,0.03820649632041153,-0.02416003417861504,-0.10093160164493235,0.05261153328770227,1269,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
45,eps_sb_neg_x_ph2m,0.9923498388652476,-2.550885124239513,4.535584801970009,2.154133902888186,0.03820649632041153,0.03791421046716606,-0.09746038311304946,0.1732888040473816,1242,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
46,eps_sb_neg_x_ph2m,0.7832202881040699,-3.3643817794861763,4.930822355694316,2.5215630130428703,0.03820649632041153,0.029924103055519805,-0.1285412400783982,0.1883894461894378,1215,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
47,eps_sb_neg_x_ph2m,-1.363070971035947,-3.7975928766085767,1.071450934536683,1.4800842249317399,0.03820649632041153,-0.05207816603934468,-0.1450927182665666,0.040936386187877274,1188,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
48,eps_sb_neg_x_ph2m,2.199723195598594,1.0003083500035252,3.3991380411936625,0.729192449675922,0.03820649632041153,0.08404371617856157,0.03821827729368662,0.12986915506343652,1161,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
0,eps_sb_pos_x_wh2m,3.568079707459138,-0.06430570957401072,7.200465124492286,2.208333530421984,0.012693927428305258,0.045292944864894956,-8.162920105581667e-4,0.09140218174034807,2457,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
1,eps_sb_pos_x_wh2m,2.7645968395981155,-0.3839361086659028,5.913129787862134,1.9141721163964158,0.012693927428305258,0.03509359165038055,-0.004873657100510891,0.075060840401272,2430,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
2,eps_sb_pos_x_wh2m,3.0883287932974244,0.8440156770009204,5.332641909593928,1.3644454920016527,0.012693927428305258,0.039203021576863055,0.010713873752201616,0.06769216940152449,2403,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
3,eps_sb_pos_x_wh2m,0.09255999916580473,-3.8413322120742484,4.026452210405858,2.3916366458278877,0.012693927428305258,0.0011749499121747205,-0.04876159232808181,0.05111149215243126,2376,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
4,eps_sb_pos_x_wh2m,3.7094277687316928,0.4793563100940448,6.939499227369341,1.9637440108419724,0.012693927428305258,0.04708720689682041,0.006084914212633996,0.08808949958100683,2349,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
5,eps_sb_pos_x_wh2m,-1.7426383189564647,-3.620089944912513,0.13481330699958338,1.1414095425838393,0.012693927428305258,-0.022120924354617235,-0.045953159044657015,0.0017113103354225489,2322,driscoll_kraay,cumulative,twfe_directional_dummies,Sign-Based
