t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
28,5.978366963924792e-05,-0.0005489016297475005,0.0013758739076377069,0.0002497687495598099,7.64222174145134e-05,-4.867131428950115e-05,-4.860854484517175e-05,-0.00020208517210984557,-0.00041816353258088395,0.00559502827986184,0.005161637264222748,-0.0,-0.0,-0.0,-0.0,0.00030989390812853645,0.000299841430327489
29,5.923402577845648e-05,-0.0005565033415630584,0.0013913358551938609,0.0002492924673090121,7.674998159624171e-05,-4.79243532508415e-05,-4.817155497370197e-05,-0.00020213546014016627,-0.0004242178091903796,0.005667267184769372,0.005227731045738009,-0.0,-0.0,-0.0,-0.0,0.00030940377358458954,0.00029991337971603657
30,5.871569098769699e-05,-0.0005636680635071465,0.0014059082115637684,0.0002488427428976537,7.705995276343162e-05,-4.721812012550781e-05,-4.77587450950894e-05,-0.00020218228353922335,-0.000429925942711181,0.005735485138540985,0.005290155055545754,-0.0,-0.0,-0.0,-0.0,0.0003089268128917954,0.0002999421558997534
31,5.8226766052674766e-05,-0.000570419975572622,0.001419639765614999,0.00024841763034140246,7.735337601015275e-05,-4.654999063872233e-05,-4.7368794625249266e-05,-0.0002022255012634167,-0.0004353070767964375,0.005799911532810141,0.0053491192529313576,-0.0,-0.0,-0.0,-0.0,0.0003084650135724401,0.00029993596678422297
32,5.7765361886163126e-05,-0.0005767819371682573,0.001432576397538952,0.00024801502255587045,7.763155502709808e-05,-4.5917328560668216e-05,-4.700049788862458e-05,-0.0002022647932375014,-0.0004403793232101502,0.00586076291787256,0.005404821803436367,-0.0,-0.0,-0.0,-0.0,0.00030801950980777914,0.00029990152810803044
33,5.732954468786124e-05,-0.000582775602027268,0.0014447611912306692,0.0002476325112311012,7.789592036852756e-05,-4.5317397796331316e-05,-4.665277973696076e-05,-0.0002022995682808108,-0.00044515986103093545,0.005918243673669656,0.005457449649600626,-0.0,-0.0,-0.0,-0.0,0.00030759066370943534,0.00029984420452501786
34,5.691725601124227e-05,-0.0005884215487346148,0.0014562345159449166,0.00024726717727090945,7.814813298120067e-05,-4.47472301224434e-05,-4.632472034693125e-05,-0.00020232882432754458,-0.00044966505251210726,0.005972546608978626,0.005507178993260484,-0.0,-0.0,-0.0,-0.0,0.0003071780734244914,0.0002997680818619846
35,5.652619645352981e-05,-0.0005937394360519321,0.0014670340682031067,0.00024691528088352917,7.839024126505905e-05,-4.4203424357356956e-05,-4.601559135390199e-05,-0.00020235093981382546,-0.00045391058477119004,0.006023853475798444,0.00555417566721893,-0.0,-0.0,-0.0,-0.0,0.00030678049549812066,0.0002996759581330744
36,5.615365904060889e-05,-0.0005987481943762202,0.0014771948628244731,0.00024657181316644846,7.862491803711624e-05,-4.368184058262855e-05,-4.572490332735244e-05,-0.0002023633701540696,-0.0004579116486395333,0.0060723353801282135,0.00559859536618744,-0.0,-0.0,-0.0,-0.0,0.00030639566143097883,0.00029956923475294784
37,5.57962986052503e-05,-0.0006034662646739587,0.0014867491625580223,0.00024622987167634947,7.885581378529512e-05,-4.317713583371896e-05,-4.5452457275520026e-05,-0.00020236222368207488,-0.0004616831659742424,0.00611815306490318,0.005640583701588056,-0.0,-0.0,-0.0,-0.0,0.00030601996313457365,0.00029944768540614443
38,5.5449833278553584e-05,-0.0006079118889198648,0.0014957263451519755,0.0002458798494797686,7.908807248237229e-05,-4.268206481314992e-05,-4.519837289918227e-05,-0.00020234170992365126,-0.000465240069296761,0.006161457040143988,0.0056802760517572475,-0.0,-0.0,-0.0,-0.0,0.00030564798647627646,0.0002993090853007882
39,5.510871004957596e-05,-0.0006121034287894332,0.001504152739516212,0.0002455085256237864,7.93290591266036e-05,-4.2186442241065876e-05,-4.496301668075406e-05,-0.00020229352044536967,-0.0004685976099920394,0.006202387551041528,0.00571779722291866,-0.0,-0.0,-0.0,-0.0,0.00030527190547029816,0.00029914871610254776
40,5.476586663818497e-05,-0.0006160596124405734,0.0015120515532233696,0.00024509842039477863,7.958932548025944e-05,-4.167564053335016e-05,-4.4746635560914866e-05,-0.00020220639100585448,-0.00047177159350973805,0.006241074435412769,0.005753261076004388,-0.0,-0.0,-0.0,-0.0,0.0003048808579423761,0.00029895886488183807
41,5.441297430400699e-05,-0.0006197994149718743,0.0015194432400160356,0.00024462847174367455,7.988374606813598e-05,-4.1128502335125235e-05,-4.4548232807305234e-05,-0.0002020665679416367,-0.00047477824367541267,0.006277637095068938,0.0057867706465463565,-0.0,-0.0,-0.0,-0.0,0.0003044607132907283,0.00029872870867759713
42,5.4042147016934795e-05,-0.0006233408147495657,0.0015263471928319689,0.00024407873887420832,8.023248151275129e-05,-4.0514646883706966e-05,-4.436261712096809e-05,-0.00020186103045108063,-0.000477632930036003,0.006312185244675182,0.005818420197946316,-0.0,-0.0,-0.0,-0.0,0.00030399535562990995,0.0002984456453014173
43,5.3651485799243306e-05,-0.0006266965988409198,0.0015327868796246615,0.0002434456370549799,8.06607212778324e-05,-3.9791500069405975e-05,-4.417321159251631e-05,-0.00020158791911755114,-0.0004803459125559502,0.006344822144591449,0.005848302781493298,-0.0,-0.0,-0.0,-0.0,0.00030347227880572617,0.00029810069775068794
44,5.3259933139504685e-05,-0.0006298629774038222,0.0015388032753965758,0.0002427827335347166,8.11944625636816e-05,-3.89023490817675e-05,-4.393526156594189e-05,-0.00020128445377624404,-0.0004829108233967839,0.006375654297092314,0.005876531563466288,-0.0,-0.0,-0.0,-0.0,0.0003028990988482437,0.00029770418123634503
45,5.294353779758236e-05,-0.0006327914059401502,0.0015444868065662529,0.00024230028970210183,8.184566352474566e-05,-3.777915481432421e-05,-4.353786290775084e-05,-0.00020109503320693458,-0.0004852762438980838,0.0064048141869267215,0.005903290293232012,-0.0,-0.0,-0.0,-0.0,0.00030234589279710505,0.0002973255888156359
46,5.291452308686974e-05,-0.0006353224358182871,0.0015500365234586443,0.00024258161495225282,8.25714591339979e-05,-3.635966844021997e-05,-4.2723979576259345e-05,-0.00020141900202035878,-0.00048728000530857686,0.0064324615098559045,0.005928881166980188,-0.0,-0.0,-0.0,-0.0,0.00030204217714839137,0.00029718485857829915
47,5.3586698298039724e-05,-0.0006370395823649325,0.0015556058922270317,0.0002447488979610483,8.317706217661064e-05,-3.464252189357454e-05,-4.100683302961391e-05,-0.0002030191042348315,-0.0004885225711580926,0.006457769845485265,0.005952472356062903,-0.0,-0.0,-0.0,-0.0,0.00030250464570956274,0.00029777726534368826
