t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
21,0.0006310505554840863,-0.0030682259151012387,-0.002148479964533807,0.03181394761043681,-6.868291318964205e-05,3.342325218548589e-05,8.436626570070845e-05,4.741011330564171e-05,-0.0029767061062167723,-0.0028638546033324494,-0.005826458509790025,-0.0,-0.0,-0.0,0.6764664550262902,0.8889001465069617,0.3679336255973166
22,0.0006454528382728491,-0.0031566167144981517,-0.002168272421543545,0.03257492509897896,-6.956854458460322e-05,3.6161288749515206e-05,8.790185254457873e-05,4.765126703994726e-05,-0.0030599710035202187,-0.0027924666590167092,-0.005838432657030433,-0.0,-0.0,-0.0,0.6926431322749756,0.919069539429074,0.382140640577345
23,0.0006590710703032965,-0.0032414719270511946,-0.0021852773451525114,0.03329779826609807,-7.036609486444414e-05,3.886413872312514e-05,9.132060514722885e-05,4.787455960432687e-05,-0.0031397975082324966,-0.0027151204781953576,-0.005841017478668909,-0.0,-0.0,-0.0,0.7080109756612268,0.9478190290177139,0.3957565794497778
24,0.0006719487043973755,-0.0033229083870015873,-0.002199756260103591,0.03398447584356106,-7.108199749348429e-05,4.1528970107209895e-05,9.462559702967747e-05,4.808144832702473e-05,-0.0032163097580896745,-0.002632595651689317,-0.005835115740174154,-0.0,-0.0,-0.0,0.7226104268781655,0.9752018881394008,0.40879310251089623
25,0.0006841267720877937,-0.0034010398550695315,-0.0022119521108387996,0.03463677081457674,-7.172215799184823e-05,4.4153501291608805e-05,9.781991992136393e-05,4.827339610492905e-05,-0.0032896278542185113,-0.0025456022137223845,-0.005821556700881422,-0.0,-0.0,-0.0,0.7364799055342571,1.0012722711093873,0.4212639713508723
26,0.0006956439888838554,-0.003475977000245789,-0.002222090613738558,0.035256405131358214,-7.229194969913576e-05,4.6736004781653326e-05,0.00010090666150771515,4.8451928576643076e-05,-0.003359867930001025,-0.0024547856558144424,-0.005801101190620183,-0.0,-0.0,-0.0,0.7496559102575442,1.0260844605127706,0.4331845410852835
27,0.0007065368371438837,-0.0035478274038356953,-0.002230381538986862,0.035845014150943044,-7.279618779544246e-05,4.9275337374966734e-05,0.00010388887712108956,4.8618719392849566e-05,-0.003427142236061377,-0.002360731610713229,-0.005774446372986949,-0.0,-0.0,-0.0,0.762173114744667,1.049692293473224,0.4445713383520761
28,0.0007168396177868847,-0.0036166955918122273,-0.002237019935430267,0.0364041507761458,-7.323907081550345e-05,5.1771010811503287e-05,0.00010676955203991593,4.8775720822782925e-05,-0.0034915592479159816,-0.0022639702387046833,-0.005742230234135776,-0.0,-0.0,-0.0,0.7740644590074336,1.0721487300192136,0.4554417117122069
29,0.0007265844579355419,-0.003682683104869933,-0.002242187314985414,0.03693528927661702,-7.362407229779333e-05,5.422332379185141e-05,0.00010955154837717865,4.8925364660106185e-05,-0.003553223806154528,-0.0021649803528401034,-0.005705035843504885,-0.0,-0.0,-0.0,0.7853612360570619,1.0935055337296786,0.46581354311199374
30,0.0007358012540143295,-0.0037458886215903757,-0.0022460528193207754,0.03743982874370362,-7.395375565470802e-05,5.6633588622808865e-05,0.00011223752792859026,4.907087255133365e-05,-0.003612237305050954,-0.0020641933270746414,-0.005663395446401419,-0.0,-0.0,-0.0,0.7960931742542088,1.1138130408576057,0.4757050107760975
31,0.0007445175189533901,-0.003806408158759407,-0.0022487744005342935,0.037919096102487976,-7.422947037516225e-05,5.900450430902223e-05,0.00011482983813855093,4.921673523083925e-05,-0.003668697954161539,-0.0019619968434162797,-0.005617794469154264,-0.0,-0.0,-0.0,0.8062885155414983,1.133119998931516,0.48513439534629804
32,0.0007527580859440196,-0.0038643353857184775,-0.0022505000610954684,0.03837434855946512,-7.445086489890955e-05,6.134075687169621e-05,0.00011733034290250088,4.9369450510425156e-05,-0.0037227011503627844,-0.0018587385531509048,-0.005568675549433908,-0.0,-0.0,-0.0,0.8159740897644233,1.1514734596608305,0.4941199222993178
33,0.0007605445981364678,-0.0039197621079135984,-0.002251369217650461,0.03880677530063741,-7.461511710018539e-05,6.364997208439204e-05,0.00011974017337310659,4.9538653083034625e-05,-0.003774340016143853,-0.0017547297558609845,-0.005516442751374772,-0.0,-0.0,-0.0,0.8251753852762022,1.1689187140116584,0.502679634697057
34,0.0007678946824329758,-0.003972778999638113,-0.0022515142794051666,0.03921749816871522,-7.471573235809521e-05,6.594421346625512e-05,0.00012205936817451543,4.973882774973017e-05,-0.0038237061849040323,-0.0016502492415926536,-0.005461466191699269,-0.0,-0.0,-0.0,0.833916616012392,1.185499259726169,0.5108312911699006
35,0.0007748206672888195,-0.004023476696561219,-0.002251062563376927,0.0396075709428693,-7.474068577764102e-05,6.824231994519663e-05,0.00012428637306531056,4.9991869330604386e-05,-0.003870890944695451,-0.0015455474987664934,-0.0054040873908647955,-0.0,-0.0,-0.0,0.8422207852117723,1.2012567934538019,0.5185922847311442
36,0.0007813276677119454,-0.00407194738859353,-0.00225013869784442,0.03997797674350211,-7.466958418949459e-05,7.057352699757807e-05,0.0001264173920301066,5.033082124061539e-05,-0.003915986881796342,-0.0014408515618857666,-0.005344625764286551,-0.0,-0.0,-0.0,0.8501097459511837,1.216231221151377,0.5259795785946897
37,0.0007874108533611646,-0.004118287061661045,-0.002248867666381069,0.040329623064466115,-7.446939610190903e-05,7.2983027705245e-05,0.00012844566138838653,5.080513802472372e-05,-0.003959090173134028,-0.0013363708447179466,-0.005283386746926859,-0.0,-0.0,-0.0,0.8576042586536244,1.2304606815989343,0.5330096556631243
38,0.0007930518128932094,-0.0041625984653702805,-0.0022473785502335514,0.04066333420232027,-7.408816475252205e-05,7.554041649010292e-05,0.0001303609409000389,5.1487633905104464e-05,-0.004000303603583876,-0.0012323043287233314,-0.005220671993112787,-0.0,-0.0,-0.0,0.8647240457209432,1.2439815789154496,0.5396984788626826
39,0.0007982143148911847,-0.004204994589567863,-0.0022458086703841364,0.040979841915637326,-7.344605547931645e-05,7.83523049426369e-05,0.0001321500750031997,5.248255126996339e-05,-0.004039740086252766,-0.0011288493229511312,-0.005156791635979194,-0.0,-0.0,-0.0,0.8714878434348959,1.2568286211097341,0.5460614602407446
40,0.000802840879301981,-0.004245601579662285,-0.0022443068226426386,0.04127977820547845,-7.242330112994321e-05,8.158072101834075e-05,0.00013380080786904277,5.393209002584938e-05,-0.004077525600788212,-0.0010262113569926715,-0.005092077059484964,-0.0,-0.0,-0.0,0.8779134512631511,1.2690348635286814,0.5521134382099837
41,0.0008068544119885816,-0.0042845578368908635,-0.002243031749691422,0.04156368190281623,-7.08456179200824e-05,8.546892783435827e-05,0.00013531410054049163,5.6013404804432474e-05,-0.004113798257386599,-0.0009246128483932874,-0.0050268884774777155,-0.0,-0.0,-0.0,0.8840177786999935,1.2806317598127825,0.5578686656650035
42,0.0008101759618774894,-0.004322000801447993,-0.002242135907574919,0.04183204943823849,-6.84707037755136e-05,9.037530064687023e-05,0.00013673711216794873,5.890528860469831e-05,-0.0041486948913072854,-0.0008242932481258314,-0.004961601305482773,-0.0,-0.0,-0.0,0.8898168897649938,1.291649231417016,0.5633408194932321
43,0.0008127854089058234,-0.004358020754377666,-0.002241710545420885,0.042085503407945535,-6.498734259045871e-05,9.68120974041425e-05,0.00013824438955729743,6.267417649140906e-05,-0.004182304307952342,-0.0007254814987782995,-0.004896531017303293,-0.0,-0.0,-0.0,0.8953260452767441,1.3021157860759045,0.5685430600018382
44,0.000814887463761747,-0.00439253342991799,-0.002241636569293659,0.042325250206254376,-6.005782322253519e-05,0.00010547516278878494,0.00014032866562264365,6.696228830276606e-05,-0.004214538491731045,-0.0006282946766975562,-0.004831701289411952,-0.0,-0.0,-0.0,0.9005597430129069,1.3120587593517103,0.5734882096377883
45,0.000817323448928522,-0.004424961829392967,-0.0022412184888213576,0.042554212232928226,-5.3479033903238914e-05,0.00011722324634935537,0.00014423581976236296,7.021420065917859e-05,-0.004244811309855101,-0.0005324664496235498,-0.004766251415080701,-0.0,-0.0,-0.0,0.9055317558622614,1.3215048504176952,0.5781892110009645
46,0.0008225188838595007,-0.004453483074728226,-0.0022383877933534703,0.04277962804721654,-4.5638104482387815e-05,0.00013290005822273393,0.00015291957726523497,6.790006903470234e-05,-0.004271282508458137,-0.00043689849698537757,-0.004697307606963768,-0.0,-0.0,-0.0,0.9102551680691483,1.3304813190247882,0.5826602078572894
47,0.0008361626750604414,-0.004473320562560612,-0.0022291203047256143,0.04301760502307728,-3.864505011188126e-05,0.00015273754605512046,0.00017275706509762152,4.942327648772204e-05,-0.004289222895476504,-0.0003429550522431935,-0.00462320165005397,-0.0,-0.0,-0.0,0.9147424096656909,1.339018283534389,0.5869186790847444
