"uf_code","horizon","variant","beta_mp","se_mp","lo95_mp","hi95_mp","lo95_mp_wild","hi95_mp_wild","uf_label","macro_region"
32,9,"nearest",0.0269787349454558,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,10,"nearest",-0.067973350338306,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,11,"nearest",0.0908171233984434,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
32,12,"nearest",-0.0786533509620727,NA,NA,NA,NA,NA,"32 - Espírito Santo","Southeast"
33,0,"nearest",-0.0177577187512207,0.0965117653396067,-0.20692077881685,0.171405341314409,NA,NA,"33 - Rio de Janeiro","Southeast"
33,1,"nearest",0.109300572725821,0.0868123561178819,-0.060851645265228,0.279452790716869,NA,NA,"33 - Rio de Janeiro","Southeast"
33,2,"nearest",-0.224786055819056,0.0512839286939564,-0.325302556059211,-0.124269555578902,NA,NA,"33 - Rio de Janeiro","Southeast"
33,3,"nearest",0.167659435000974,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,4,"nearest",0.238276219522665,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,5,"nearest",-0.193266217807242,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,6,"nearest",0.944072873095101,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,7,"nearest",8.66833741898694,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,8,"nearest",-0.0249489534630067,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,9,"nearest",0.226838332615926,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,10,"nearest",0.07019506672937,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,11,"nearest",-0.0788215224427331,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
33,12,"nearest",0.0123076585461084,NA,NA,NA,NA,NA,"33 - Rio de Janeiro","Southeast"
35,0,"nearest",0.13223851063659,0.15474644751067,-0.171064526484323,0.435541547757503,NA,NA,"35 - São Paulo","Southeast"
35,1,"nearest",-0.0524981346015791,0.0916082199252787,-0.232050245655125,0.127053976451967,NA,NA,"35 - São Paulo","Southeast"
35,2,"nearest",-0.373450082641565,0.116442351121357,-0.601677090839426,-0.145223074443705,NA,NA,"35 - São Paulo","Southeast"
35,3,"nearest",0.295116293093917,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,4,"nearest",0.23204117281542,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,5,"nearest",-0.09815882952367,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,6,"nearest",0.111041392085636,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,7,"nearest",-0.018011056796552,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,8,"nearest",0.026396144962219,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,9,"nearest",-0.22483022856582,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,10,"nearest",0.375573922534172,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,11,"nearest",-0.0668305789705928,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
35,12,"nearest",0.0381416974836504,NA,NA,NA,NA,NA,"35 - São Paulo","Southeast"
41,0,"nearest",-0.00956635296929731,0.0840156876946774,-0.174237100850865,0.15510439491227,NA,NA,"41 - Paraná","South"
41,1,"nearest",0.0634740919184265,0.0669299992823696,-0.0677087066750179,0.194656890511871,NA,NA,"41 - Paraná","South"
