"uf_code","horizon","n_obs","beta_mp","se_mp","lo95_mp","hi95_mp","beta_ph2m","se_ph2m","lo95_ph2m","hi95_ph2m","beta_wh2m","se_wh2m","lo95_wh2m","hi95_wh2m"
16,3,18,0.170837248409237,NA,NA,NA,14.0596160466204,NA,NA,NA,18.6657727484754,NA,NA,NA
16,4,17,0.0178173453102687,NA,NA,NA,7.3903038751007,NA,NA,NA,3.53060233480466,NA,NA,NA
16,5,16,-0.0130301260877244,NA,NA,NA,7.64667687040649,NA,NA,NA,3.16133329819661,NA,NA,NA
16,6,15,0.182492661218457,NA,NA,NA,0.225785323632401,NA,NA,NA,0.106574859006936,NA,NA,NA
16,7,14,-0.422510745257113,NA,NA,NA,-0.070232084323668,NA,NA,NA,-0.96292181715006,NA,NA,NA
16,8,13,0.038401378361436,NA,NA,NA,4.88866808436653,NA,NA,NA,1.75871495637348,NA,NA,NA
16,9,12,0.203139397522746,NA,NA,NA,-16.2456742700534,NA,NA,NA,4.25670983052027,NA,NA,NA
16,10,11,-0.0169929917016626,NA,NA,NA,-12.2003219727887,NA,NA,NA,1.01421229826277,NA,NA,NA
16,11,10,0.029479229433121,NA,NA,NA,19.8913264282701,NA,NA,NA,-8.08187484294727,NA,NA,NA
16,12,9,-0.257196811169309,NA,NA,NA,-139.772414586108,NA,NA,NA,39.5490741977981,NA,NA,NA
17,0,21,0.0834772516389239,0.0800203722804321,-0.073362678030723,0.240317181308571,-16.7041093904666,7.79798460124154,-31.9881592089,-1.42005957203316,-6.96544937405532,3.01929938312156,-12.8832761649736,-1.04762258313705
17,1,20,-0.0406825814466707,0.146644714078625,-0.328106221040777,0.246741058147435,-7.29898078540794,8.11562329977216,-23.2056024529614,8.6076408821455,-2.95625361025103,3.12343938241005,-9.07819479977474,3.16568757927267
17,2,19,-0.121530084708587,0.012494658370712,-0.146019615115183,-0.0970405543019918,7.11042264791844,2.74119241688206,1.73768551082959,12.4831597850073,0.25254363377163,1.01238620636622,-1.73173333070616,2.23682059824942
17,3,18,0.0849521338780842,NA,NA,NA,4.49201253087218,NA,NA,NA,-16.5187328015043,NA,NA,NA
17,4,17,0.415582951174175,NA,NA,NA,-34.1009761700442,NA,NA,NA,-16.0753404114233,NA,NA,NA
