horizon,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
40,mp_neg_x_ph2m,14.662826701673435,-57.10712584745727,86.43277925080415,43.63303297822752,0.011530562940861485,0.16907064617458994,-0.6584773089558038,0.9966186013049838,1560,driscoll_kraay,cumulative,twfe_directional_dummies
41,mp_neg_x_ph2m,21.703828668900464,-55.804014211179826,99.21167154898075,47.12142260568881,0.011530562940861485,0.25025736252443076,-0.6434516982147378,1.143966423263599,1533,driscoll_kraay,cumulative,twfe_directional_dummies
42,mp_neg_x_ph2m,27.99939324859112,-43.92942255992644,99.92820905710867,43.72961498211153,0.011530562940861485,0.32284876615881203,-0.5065309717829323,1.1522285041005562,1506,driscoll_kraay,cumulative,twfe_directional_dummies
43,mp_neg_x_ph2m,30.396909010491044,-39.07375485774811,99.8675728787302,42.2351647161421,0.011530562940861485,0.3504934725531066,-0.4505423897230568,1.1515293348292701,1479,driscoll_kraay,cumulative,twfe_directional_dummies
44,mp_neg_x_ph2m,31.188530930195906,-30.70941532094115,93.08647718133297,37.63127930468627,0.011530562940861485,0.3596213189236291,-0.35409684623516796,1.0733394840824262,1452,driscoll_kraay,cumulative,twfe_directional_dummies
45,mp_neg_x_ph2m,39.4485721388687,-18.109809176989657,97.00695345472705,34.993011154758825,0.011530562940861485,0.45486424397434033,-0.2088162945622702,1.118544782510951,1425,driscoll_kraay,cumulative,twfe_directional_dummies
46,mp_neg_x_ph2m,38.798720044242806,-25.3908402564225,102.9882803449081,39.02448172220196,0.011530562940861485,0.4473710834950058,-0.2927706816980392,1.1875128486880506,1398,driscoll_kraay,cumulative,twfe_directional_dummies
47,mp_neg_x_ph2m,34.06138679960581,-23.459762023308187,91.58253562251981,34.9703754063042,0.011530562940861485,0.3927469643458834,-0.270504262587387,1.0559981912791538,1371,driscoll_kraay,cumulative,twfe_directional_dummies
48,mp_neg_x_ph2m,45.21707585289905,-16.508291124214068,106.94244283001217,37.52635855599704,0.011530562940861485,0.5213783391235606,-0.19034988985381532,1.2331065681009363,1344,driscoll_kraay,cumulative,twfe_directional_dummies
0,mp_pos_x_wh2m,-5.324473799430382,-14.663784057251064,4.014836458390302,5.677897476585753,0.009145853557827039,-0.04869685764207721,-0.13411282159121704,0.03671910630706265,2640,driscoll_kraay,cumulative,twfe_directional_dummies
