draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
220,0.5761030077674404,0.017392806107716756,0.09,0.4687102016597236,-6.104088976891659,-3.9244291193803518,0.1150175396393672,0.1123069775243021,0.5766181227885355,0.1644207714737423,0.0656143078049921,0.78187569422285,1.136035708273078,0.25585425331640865,0.8397030536319582,0.8071827509873835,0.3500344596279623,0.02200618660106239,0.22479097345902546
495,0.5763504532246523,0.017238180392874915,0.09,0.46911227283177737,-5.841265063778991,-3.5666783247969036,0.11410861341957237,0.11139805130450729,0.5810110310353602,0.16327047892358215,0.0649467479155626,0.726692169751384,0.5146164350361264,0.26230428760799396,0.8961277309877075,0.7584114612963478,0.5033101694627719,0.01,0.2158357798178675
65,0.5765070167145558,0.01661945561624719,0.09,0.46988756109830865,-5.3534071901637805,-3.6694014389449183,0.10750268291238693,0.10479212079732184,0.5846775866833004,0.16304288042897536,0.051962485395798536,0.7584332311644743,0.8704231346175392,0.09179533833619286,0.952522201392017,0.9661515686576472,0.37630593624444486,0.018042956394275854,0.3604357858727627
1012,0.5766901358314787,0.018314192801239533,0.09,0.46837594303023916,-7.257672210381611,-5.171868853345822,0.12147106893868026,0.11876050682361519,0.5566857443740147,0.16862644257765919,0.07431569529970138,0.6963310271615764,0.45678761996190265,0.20087203817163407,0.9318185713515976,0.8335156028354116,0.4192119091694939,0.06532389725492353,0.19338248054999313
703,0.5767692398647893,0.018006690327626,0.09,0.46876254953716334,-7.305596058777259,-6.059383716382351,0.11746115105948915,0.11475058894442403,0.5498985816326681,0.17092391905307575,0.06399838306590255,0.7383655027559337,0.7585114009833889,0.15605926836937836,0.9538978165758446,0.7294002846873276,0.41290786008085106,0.10223084047075372,0.3214643963209939
268,0.5769115014506551,0.017517813642977845,0.09,0.4693936878076772,-6.187467444511309,-3.997091668429813,0.11575296191913224,0.11304239980406713,0.5759526770034123,0.16495925041206155,0.06654667342620295,0.7563253238069448,1.0210742865803577,0.12472942526210672,0.8805681410044182,0.98,0.5502653003038589,0.02409866434477229,0.22036246707154988
547,0.5769732843832698,0.017167481596994272,0.09,0.4698058027862755,-6.134286007565453,-4.506279977097291,0.11210092993596205,0.10939036782089695,0.5714906509702669,0.16597302219960758,0.05822883767231653,0.6994996885202761,0.5479252247526216,0.03,0.9566713211175282,0.8457275899871507,0.4771563358652898,0.0450598387338948,0.31906062076267944
652,0.5774180973912024,0.018316513498746835,0.09,0.4691015838924556,-6.909555997581082,-4.550195778540533,0.12171480093017795,0.11900423881511285,0.5649241567842116,0.16724561188027937,0.0761839899800765,0.7118804299668132,0.764348186992069,0.10345253173678358,0.8452596078477155,0.6788037337097257,0.28947483572041977,0.04154177466411552,0.1668597511638156
392,0.5781818796295634,0.01798368240456418,0.09,0.47019819722499917,-6.809595248933784,-4.799402587640002,0.11853334647691083,0.11582278436184575,0.5652965852221841,0.16786957913892975,0.06919711381489195,0.7264786445612331,0.8052873057817121,0.08969898565090705,0.9216277966498891,0.868178603899173,0.4146156179207941,0.05186595556374248,0.22523809350224083
409,0.5783411379178643,0.017922050525832123,0.09,0.47041908739203225,-6.596630938272348,-4.44301551893898,0.11826646520046016,0.11555590308539507,0.5701003927168854,0.16692978369573697,0.06960314670518337,0.7572678611084765,1.11103717175421,0.10277935008149908,0.923115854913356,0.5195575906240675,0.49503652693818284,0.03873047770665661,0.2117903321003501
1148,0.5786629605744409,0.01783539802973252,0.09,0.4708275625447083,-6.822395153311981,-5.172211145158865,0.11666063205854732,0.11395006994348222,0.562418359567064,0.16888114103809765,0.064440123078997,0.7366806915463741,0.7631851900059545,0.13531731686915238,0.8894621241381224,0.6895695241394788,0.5538927571418786,0.06695076179888686,0.282123393323522
635,0.5792819505357882,0.018652931966638305,0.09,0.47062901856914996,-7.668347661800849,-5.936420352633015,0.12215860801553978,0.11944804590047467,0.550599073851306,0.17177365926361626,0.0725435567674633,0.7119957408248582,0.6247034794563868,0.14987475050258647,0.7760324194972861,0.8908728011228048,0.4136837306794491,0.09391867861197395,0.235273286875052
