t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
28,2.6208322927532086e-06,3.654703095802333e-05,-7.439359437212422e-05,2.2278189560463003e-06,-1.5752450731656374e-06,-3.7083050672539354e-06,-2.21754723166159e-06,2.8508624496022657e-07,2.9226662398172118e-05,-0.0003558734725534612,-0.00032618908157708434,2.2513300834957304e-21,-0.0,5.758428055216345e-21,-1.5616310185351868e-19,2.124036828783356e-06,-8.496281936628729e-07
29,2.462429441933825e-06,3.432948372636174e-05,-6.987803149404257e-05,2.0944142559770122e-06,-1.4907578355920733e-06,-3.512267458700782e-06,-2.1004317811203378e-06,2.665509090024818e-07,2.7466843744715193e-05,-0.0003364310954685159,-0.00030853129539298776,1.966204971946566e-21,-0.0,3.988660890066512e-21,-1.4835494676084277e-19,2.0801645537698493e-06,-5.980730251952142e-07
30,2.3128350145893302e-06,3.22290519452414e-05,-6.559979486842086e-05,1.9693196734631373e-06,-1.4118356775804193e-06,-3.328809257661833e-06,-1.9903388004317644e-06,2.481112938181473e-07,2.579936829440771e-05,-0.00031814123837650417,-0.000291932206678971,1.1961494326801843e-21,-0.0,1.9852841906922378e-20,-1.4093719942280063e-19,2.0210854691740917e-06,-3.939681473264716e-07
31,2.1717791160695555e-06,3.0238713144809638e-05,-6.154398042195848e-05,1.8527747278748417e-06,-1.3384704572302158e-06,-3.1576081989678554e-06,-1.8867882301542862e-06,2.2924638182773396e-07,2.421869289710123e-05,-0.00030094129525284934,-0.0002763348316491431,2.8189080721307696e-21,-0.0,1.1983124311516094e-20,-1.3389033945166062e-19,1.951558500487346e-06,-2.2938461290230834e-07
32,2.0391531772138887e-06,2.8351924914655353e-05,-5.7696330340996336e-05,1.7454107138987202e-06,-1.2708199688131766e-06,-2.9985571673678543e-06,-1.7892691030458292e-06,2.0918572599890917e-07,2.2719675373551904e-05,-0.00028477223956141956,-0.00026168536012049234,2.0244862319762293e-21,-0.0,-9.376200296338198e-22,-1.271958224790776e-19,1.8755971349499172e-06,-9.737379618085469e-08
33,1.9150759948670696e-06,2.6562655811609524e-05,-5.404312954584611e-05,1.6484349104815795e-06,-1.2092880643220598e-06,-2.8518607384392995e-06,-1.6972151566528078e-06,1.867823573829526e-07,2.1297610337881234e-05,-0.0002695783393964359,-0.0002479328350639209,1.1892382873133914e-21,-0.0,-1.8094486433118146e-22,-1.2083603135512373e-19,1.7967739047987022e-06,8.308727245169404e-09
34,1.7999885293508674e-06,2.4865440654956717e-05,-5.0571081375432096e-05,1.5638934298455415e-06,-1.154645581786546e-06,-2.718184659533795e-06,-1.6099753115727835e-06,1.6033199980331165e-07,1.9948289175862187e-05,-0.0002553068442719313,-0.00023502877965965636,8.516178974021182e-22,-0.0,-1.8173946376575477e-21,-1.1479422978736754e-19,1.7185352312999936e-06,9.349742733199469e-08
35,1.694783659753676e-06,2.3255465343383933e-05,-4.72671577230323e-05,1.495029681623016e-06,-1.1082093479611297e-06,-2.5988841958629925e-06,-1.526783909471775e-06,1.273269951504561e-07,1.866808930070212e-05,-0.00024190762849386982,-0.00022292675172655408,3.0319736800886828e-21,-0.0,-1.5739285695889515e-21,-1.0905451829799918e-19,1.6445496384330252e-06,1.6394655973207794e-07
36,1.6009706925703022e-06,2.172868143391216e-05,-4.411842469029e-05,1.4467378334421243e-06,-1.0721002863909697e-06,-2.49634755164256e-06,-1.4467459468053679e-06,8.414538345627247e-08,1.745409285784398e-05,-0.00022933277652331085,-0.000211581810886691,2.1775059044100275e-21,-0.0,1.981614218963539e-20,-1.0833333193584568e-19,1.5791063622804658e-06,2.2570774557425456e-07
37,1.520854825646198e-06,2.028193548710679e-05,-4.111186205984938e-05,1.4260568691666134e-06,-1.0496016048371777e-06,-2.414502181953394e-06,-1.368875923156022e-06,2.571237385770239e-08,1.630421968981443e-05,-0.00021753610485094767,-0.00020094990844136065,2.305721260577464e-21,-0.0,1.246887670877143e-20,-1.0842418349013814e-19,1.5275606289189824e-06,2.8554868562240093e-07
38,1.4576624451490461e-06,1.8913059563950767e-05,-3.8234237681495294e-05,1.4425154997179006e-06,-1.045626258797303e-06,-2.359541061501419e-06,-1.2922794889629647e-06,-5.473597852079323e-08,1.5217320486431052e-05,-0.00020647264557320706,-0.00019098727978069107,1.464913221404553e-21,-0.0,-4.7623779291737005e-20,-1.62566262010888e-19,1.49676574993556e-06,3.5135414416854243e-07
39,1.4154296359687265e-06,1.76207800749878e-05,-3.5472195625660394e-05,1.5078267895822522e-06,-1.067261572538503e-06,-2.3409228661542604e-06,-1.2166732925818342e-06,-1.6544409480041432e-07,1.4193086303553116e-05,-0.00019609819690478332,-0.00018165008952186152,-3.371537943930391e-21,-0.0,-3.009089791936098e-20,-1.1654070708676631e-19,1.4952971692341516e-06,4.323247748097967e-07
40,1.3982231616792021e-06,1.6404106782405967e-05,-3.2812929726756334e-05,1.6337506685583503e-06,-1.1242495735722871e-06,-2.372660610972379e-06,-1.1436570774172931e-06,-3.146748531292356e-07,1.3231434090340117e-05,-0.00018636923353794742,-0.0001728949649599992,-2.421374508645516e-21,-0.0,-2.244546763227224e-20,-1.562598569441959e-19,1.5329696728960004e-06,5.385070999374004e-07
41,1.4077381578541333e-06,1.5260449704988674e-05,-3.0246263009565747e-05,1.825502288016581e-06,-1.2290035335551922e-06,-2.4747840079330675e-06,-1.0795956582056038e-06,-5.062009182541508e-07,1.2330611500531095e-05,-0.00017724388473055224,-0.00016468188707119034,-2.7183874632096697e-21,-0.0,-1.467638964027125e-20,-1.4844686409698612e-19,1.6184928546873786e-06,6.785795014375876e-07
42,1.4372304294858606e-06,1.4180854046783069e-05,-2.776988034347702e-05,2.0651042309004644e-06,-1.3951883497275113e-06,-2.6745265884067968e-06,-1.041858534437246e-06,-7.279181489096988e-07,1.1482402001156487e-05,-0.0001686855725119491,-0.00015698265959875852,-1.4580802681837678e-21,-0.0,-1.2177416956450957e-20,-1.410245208921368e-19,1.7527327455937708e-06,8.535435117354595e-07
43,1.4575293142269939e-06,1.3138995512345822e-05,-2.540134542490431e-05,2.2730133139439314e-06,-1.6326680539695953e-06,-3.006008864413132e-06,-1.071936132287374e-06,-9.256005402956304e-07,1.0661054378753325e-05,-0.00016067273770826752,-0.00014980177637182078,-4.70932387161461e-21,-0.0,-7.727720048016802e-21,-1.3397329484752998e-19,1.9122137695226426e-06,1.041347536036542e-06
44,1.3864350140622365e-06,1.2067059380058448e-05,-2.3204295988412376e-05,2.224169562580551e-06,-1.934072732125768e-06,-3.5054697074711884e-06,-1.2624477403002966e-06,-9.454848447393406e-07,9.799025204159322e-06,-0.00015322170035083734,-0.00014322363262729324,-3.382146950536842e-21,-0.0,-5.027211088398549e-21,-1.2727463010515348e-19,2.0117551610944465e-06,1.1621622163463198e-06
45,1.0242163540423041e-06,1.0804611639758152e-05,-2.1343015320546585e-05,1.3710913998564478e-06,-2.2430219671708602e-06,-4.195438893691676e-06,-1.8117538020539898e-06,-4.1329781634663446e-07,8.73561998324378e-06,-0.00014643313308139184,-0.00013750914594820297,-2.6940236933318667e-21,-0.0,-3.135087791102205e-21,-1.2091089859989581e-19,1.8238423673084365e-06,1.0035776476640437e-06
46,-7.11755296031844e-08,8.992857837704162e-06,-2.0172832997625677e-05,-1.4973827584000623e-06,-2.3836850916376637e-06,-5.0435963855648534e-06,-3.1277608210450334e-06,1.4987482070065817e-06,7.112233331134853e-06,-0.00014046670500695335,-0.00013313210499343403,-1.9638479598832694e-21,-0.0,-1.0577537393135179e-20,-1.1486535366990102e-19,8.163720940106707e-07,6.989213003571379e-08
47,-2.583153386137123e-06,5.865097016659128e-06,-1.9771907575438797e-05,-8.22321646773254e-06,-1.915835564519831e-06,-5.865097016659128e-06,-5.865097016659128e-06,6.038438288771489e-06,4.206839192474306e-06,-0.0001318534670144185,-0.00012598836999775937,-1.1900345642745447e-21,-0.0,-5.709545492127738e-21,-1.0912208598640598e-19,-1.97150800485138e-06,-2.544674576950249e-06
