draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
2419,1.739359490727285,0.13223083355698353,0.32,1.2871286571703013,-17.763987921059236,-14.995728199718588,0.3433756477645725,0.3406650856495074,0.4173446777170867,0.4963034565970915,0.19044783893205347,0.9035434294150109,0.7646076645763358,0.09220021913628808,0.9116123143399504,0.5328946998464354,0.4958374384689038,0.08934736895981557,0.30981737086872574
3298,1.7416116239796182,0.12783398989460484,0.32,1.2937776340850133,-15.726450949757337,-12.033369642724947,0.3374610472083982,0.33475048509333305,0.41226702761343126,0.48863533281121097,0.1862867616055854,0.8721824976225918,0.2996294442106269,0.09517285641583471,0.902106470574004,0.7350845024488333,0.5625619132774047,0.04796652422800707,0.2859296249481605
1978,1.7436311697164448,0.12279109503365711,0.32,1.3008400746827877,-13.384107179583644,-9.073198313873215,0.3280151523783969,0.3253045902633318,0.4036438599542617,0.48134567915990945,0.17468462559688433,0.9143194111681491,0.8902721345406913,0.08001938844088502,0.9040719924615321,0.7844447933260631,0.46807093254919824,0.01,0.2949603202332654
1938,1.75089269500751,0.17843375890243235,0.32,1.2524589361050777,-23.516050451096024,-17.458095059624007,0.4301485171312436,0.42743795501617854,0.5019932191519949,0.5083315851454362,0.35196544911705097,0.882938420522471,1.4214724853740444,0.0708849937631202,0.9118452416269109,0.529503829348606,0.8952331587272072,0.1548091071467328,0.05268586189476636
2222,1.752317794534392,0.12408015095977246,0.32,1.3082376435746195,-14.038298772584632,-10.543990287183208,0.3267683590850752,0.32405779697001014,0.40195412483548426,0.48756595220310744,0.16597076596704297,0.8951013144145673,0.5018318971253692,0.09789675549244853,0.99,0.89579062408159,0.6020103705646208,0.02876472696173652,0.34595295387511205
2482,1.7637468795795546,0.12755453666707584,0.32,1.3161923429124787,-13.815964496624856,-9.230051550912698,0.3366164150344365,0.3339058529193714,0.4118593811581163,0.4880630930055753,0.18516973706329765,0.912084270400753,0.8109393533791588,0.11182701247033981,0.8336994869680714,0.9204046125455292,0.499227193275948,0.01,0.26980264826782024
1706,1.7651009514424012,0.14657030718313718,0.32,1.2985306442592641,-20.371334189933574,-16.61294962121666,0.37048699413258024,0.3677764320175151,0.4433911841372602,0.5090155545363577,0.23195843372880273,0.8938632792992172,0.6323323398555798,0.13630396652420343,0.8764958970439392,0.8448770993394203,0.6574570888622749,0.10989189309036461,0.2156703350734589
563,1.7797490235507123,0.14940677786074044,0.32,1.3103422456899718,-17.06396936825182,-11.125131768060179,0.3833207820052657,0.3806102198902006,0.4572696824124923,0.4988278352375783,0.2678137287729531,0.8751626497295673,0.4696119530079206,0.08919288897230157,0.8432656432991832,0.8329934351969623,0.32493604090499817,0.03277297418872042,0.11975342488972099
1500,1.796533548372426,0.16160679501464673,0.32,1.3149267533577793,-24.86185614902995,-23.651213066753098,0.38386465815501336,0.3811540960399483,0.45457570836550254,0.5370086069618752,0.23072070934815153,0.9333702135874039,1.5010887980665053,0.27934099592632755,0.6869354163660246,0.6489006367105186,0.7991898051024499,0.21646245393574864,0.2982578532685833
3327,1.7997185401409248,0.1481563660178737,0.32,1.3315621741230512,-19.378133396197416,-15.638832536858398,0.36980064896791465,0.3670900868528495,0.4425533723267874,0.5167688793709658,0.2228324185648634,0.9249972811055874,1.1645635058646788,0.2158337431829521,0.9051689276305495,0.9000313214345367,0.49323586188351687,0.09039924847016445,0.2399346205726287
