draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
610,0.5739597802623239,0.03418417642506089,0.015,0.524775603837263,-8.245708224931446,-6.781997411220737,0.16303262469593555,0.16032206258087045,0.2863435364469271,0.23533567802067645,0.09072957137119467,0.7167073098098494,0.4288970789103671,0.12222581301201468,0.8429486757624709,0.8495878416277911,0.602864428394883,0.10316511072313547,0.2939186338648142,1.3328471283742669
1197,0.5739722625389151,0.015093856532314558,0.015,0.5438784060066005,-8.558540967800575,-7.808070426254638,0.1067949800654763,0.1040844179504112,0.23498182849562388,0.1572609773871133,0.05632898274383929,0.7199155216421236,0.41344832326411696,0.06730053809551466,0.7772364761679591,0.48181355776546303,0.48319781757324703,0.13352829350514278,0.3922444538082751,0.6478366916357303
243,0.5744175998695601,0.050338974447964785,0.015,0.5090786254215953,-7.6289902194385135,-5.729633562001735,0.19338178188265348,0.19067121976758838,0.3187108783495461,0.276349732088564,0.11041383167674299,0.7052786222154324,0.3897660526012017,0.14859485139832643,0.903024351803574,0.8490649238058929,0.5647353775838772,0.07170824672336035,0.24250145002581877,1.7636116249481202
994,0.5750745299942595,0.029824298824390794,0.015,0.5302502311698687,-8.179450417359309,-6.4261877841637505,0.15427060405225784,0.15156004193719275,0.2778815965208552,0.2202730719675009,0.08826813613701479,0.6887875406200562,0.22214330917846886,0.17331280818169065,0.8094869673945426,0.66966247770467,0.5655382136325788,0.08822567667263825,0.2572978671988507,1.2052621014790634
575,0.5751106355704607,0.017922348540056903,0.015,0.5421882870304038,-8.339486666007614,-6.165481324100569,0.1214305439308147,0.11871998181574961,0.24890010324873466,0.16868316552011386,0.07417792234151557,0.7301772991352841,0.36747585440688,0.22031132836232825,0.895125041320698,0.8047559379649899,0.6726733093519668,0.07381322220723732,0.2078482841243916,0.7669799473285663
557,0.5753474282077584,0.027023195042780383,0.015,0.533324233164978,-7.026070060790194,-4.672630683571406,0.147129675941915,0.1444191138268499,0.27242463508831566,0.20935817533547485,0.08490117654835516,0.7621716953963141,0.7702873794939147,0.1025509830400308,0.9483942800917194,0.6408425176578043,0.49160682944407486,0.0297005116441115,0.22153310866404147,1.1543492034832765
701,0.5760363284117788,0.027487416273003603,0.015,0.5335489121387752,-8.367218666230773,-6.063744940438507,0.15131439752013445,0.14860383540506936,0.274909592779851,0.208480461941132,0.09414833309913688,0.7913475775082238,1.1195598303904803,0.1841107153660945,0.7738969976028623,0.8574666814416002,0.8279210935183136,0.07240787768334074,0.18859913465091593,1.101458664790701
513,0.5762276608252598,0.035186535591067554,0.015,0.5260411252341922,-6.7290212893692045,-4.77998254979211,0.16267214037906436,0.15996157826399923,0.2878018145356983,0.23909310720132854,0.08625117355680015,0.8000025786945515,1.0942036023435553,0.14332396895163546,0.882876806381343,0.8772260736047934,0.6107595910920396,0.03705217956797695,0.29105787120691734,1.4249898144683089
983,0.5762915601373021,0.012720936559300778,0.015,0.5485706235780013,-7.040652227057354,-4.884214331427707,0.09650264967457156,0.09389434934976429,0.23116443411696136,0.13886701228795195,0.0541382870611912,0.7701444173142603,0.5667965783934699,0.23453539498409443,0.9246925730343926,0.8542011076639965,0.7242577203927486,0.03383378149119476,0.2621648671921495,0.5488039975522137
315,0.5763354918979798,0.02054747913247379,0.015,0.540788012765506,-6.372494243482521,-4.102805870966576,0.12691588414435312,0.124205322029288,0.25430317018379167,0.18549841922884613,0.06833334905986009,0.7943392430331291,0.8919824026229645,0.17679617420625812,0.8098670319685513,0.8304896515635835,0.5861873041153828,0.012876725536174943,0.2688996207912336,0.9581440076882684
