uf_code,uf,state_name,year,quarter,consumption_index,share_PH2M,share_WH2M,share_Ricardian,total_weight,mp_shock_quarterly,macro_region,t_index,t_order
25,PB,Paraíba,2016,1,90.85293666666666,0.2269015210220279,0.2471431997960124,0.5259552791819596,2992872.91753396,-0.207600025,Northeast,2016Q1,8065
25,PB,Paraíba,2016,2,89.50465000000001,0.2311643079180438,0.2515149460598572,0.517320746022099,3004651.66105751,0.0,Northeast,2016Q2,8066
25,PB,Paraíba,2016,3,90.87756999999999,0.2130865639836664,0.2494247214486681,0.5374887145676654,3014668.49958142,0.0,Northeast,2016Q3,8067
25,PB,Paraíba,2016,4,92.82389666666667,0.2307540900478051,0.2423023035897448,0.52694360636245,3021489.69499391,0.0,Northeast,2016Q4,8068
25,PB,Paraíba,2017,1,92.30644,0.233389057767801,0.2458552598156441,0.5207556824165547,3020681.15882056,-0.224587529,Northeast,2017Q1,8069
25,PB,Paraíba,2017,2,89.64552666666667,0.2308735475610423,0.2407672239191135,0.5283592285198441,3040067.86186541,0.0,Northeast,2017Q2,8070
25,PB,Paraíba,2017,3,86.26048666666667,0.2240940365552552,0.2561504708075578,0.5197554926371869,3046903.49780572,-0.328460526,Northeast,2017Q3,8071
25,PB,Paraíba,2017,4,86.04830333333332,0.2224188565890549,0.2570009698560383,0.5205801735549068,3061905.72780767,-0.195035395,Northeast,2017Q4,8072
25,PB,Paraíba,2018,1,91.47500666666667,0.2204144015674487,0.2467553488969054,0.5328302495356457,3064235.8888303,0.0,Northeast,2018Q1,8073
25,PB,Paraíba,2018,2,93.08640666666668,0.2207304221149919,0.2443405456936511,0.5349290321913569,3088936.72799537,0.08898676,Northeast,2018Q2,8074
25,PB,Paraíba,2018,3,90.68491333333334,0.2211615825178104,0.2503878431608781,0.5284505743213116,3081831.84279698,0.0,Northeast,2018Q3,8075
25,PB,Paraíba,2018,4,86.25819333333334,0.2249211675571237,0.2466299050218632,0.528448927421013,3088654.59259469,0.0,Northeast,2018Q4,8076
25,PB,Paraíba,2019,1,87.07187666666668,0.2326921765992833,0.2367987031416133,0.5305091202591034,3087464.21083803,0.0,Northeast,2019Q1,8077
25,PB,Paraíba,2019,2,86.31656333333335,0.2307743041456186,0.2273952509481757,0.5418304449062055,3107082.72440198,0.0,Northeast,2019Q2,8078
25,PB,Paraíba,2019,3,86.84766,0.222916141195486,0.2377194660345684,0.5393643927699454,3123591.35704992,-0.104547698,Northeast,2019Q3,8079
25,PB,Paraíba,2019,4,95.84416333333333,0.228151611903876,0.2460817462423062,0.5257666418538177,3120557.55806617,0.0,Northeast,2019Q4,8080
25,PB,Paraíba,2020,1,92.34449,0.2221959596489036,0.2456391829891138,0.5321648573619826,3115530.44325154,0.0,Northeast,2020Q1,8081
25,PB,Paraíba,2020,2,77.66600666666666,0.2257446733122015,0.2259450823863883,0.5483102443014102,3120166.33771318,-0.293676167,Northeast,2020Q2,8082
25,PB,Paraíba,2020,3,97.58150666666667,0.2109949651921972,0.2264743489652701,0.5625306858425326,3121716.59875303,-0.084446286,Northeast,2020Q3,8083
25,PB,Paraíba,2020,4,96.53152,0.2360404423865096,0.2233914132777058,0.5405681443357845,3089883.34296006,0.0,Northeast,2020Q4,8084
26,PE,Pernambuco,2015,1,115.04638,0.2362009288111368,0.2386100062792761,0.525189064909587,6997086.44387407,0.092851242,Northeast,2015Q1,8061
26,PE,Pernambuco,2015,2,109.94481,0.2311195068975022,0.2450959117527609,0.5237845813497368,7026012.45255802,0.0,Northeast,2015Q2,8062
26,PE,Pernambuco,2015,3,105.77197666666666,0.2234136686236559,0.2510604315867898,0.5255258997895542,7097256.31961646,0.077390703,Northeast,2015Q3,8063
26,PE,Pernambuco,2015,4,105.19887,0.2245234469739336,0.250427556428556,0.5250489965975104,7099757.14904887,0.0,Northeast,2015Q4,8064
26,PE,Pernambuco,2016,1,100.66665333333333,0.2190546404472695,0.2407338339126395,0.540211525640091,7117386.43257947,-0.207600025,Northeast,2016Q1,8065
26,PE,Pernambuco,2016,2,97.33092666666666,0.2271413792382804,0.2363387795004884,0.536519841261231,7108412.50513049,0.0,Northeast,2016Q2,8066
26,PE,Pernambuco,2016,3,96.00295333333334,0.2199819705753188,0.236550627084885,0.5434674023397961,7143000.14561583,0.0,Northeast,2016Q3,8067
26,PE,Pernambuco,2016,4,96.73441000000001,0.2184177352561901,0.2330879887925176,0.5484942759512921,7116982.19782285,0.0,Northeast,2016Q4,8068
26,PE,Pernambuco,2017,1,102.57115333333333,0.2170952152601334,0.2347254288626258,0.5481793558772408,7169202.75755203,-0.224587529,Northeast,2017Q1,8069
26,PE,Pernambuco,2017,2,103.92582666666668,0.2078488407474466,0.2271957710278467,0.5649553882247067,7176618.29546059,0.0,Northeast,2017Q2,8070
26,PE,Pernambuco,2017,3,102.45637666666666,0.2097958578540975,0.2319340708011593,0.558270071344743,7196261.1150858,-0.328460526,Northeast,2017Q3,8071
26,PE,Pernambuco,2017,4,101.83229,0.2153518404036949,0.2356557677172626,0.5489923918790425,7218714.07629348,-0.195035395,Northeast,2017Q4,8072
26,PE,Pernambuco,2018,1,102.01938,0.2105054745033316,0.2362510928149334,0.5532434326817348,7200993.87468799,0.0,Northeast,2018Q1,8073
26,PE,Pernambuco,2018,2,101.46314666666666,0.2146221531901074,0.2338418558090691,0.5515359910008234,7221159.16155875,0.08898676,Northeast,2018Q2,8074
26,PE,Pernambuco,2018,3,100.80912333333333,0.21596287385078,0.2321232987996276,0.5519138273495924,7227817.71108313,0.0,Northeast,2018Q3,8075
26,PE,Pernambuco,2018,4,102.44946,0.2162534318175697,0.2423740149577447,0.5413725532246855,7196341.19276447,0.0,Northeast,2018Q4,8076
26,PE,Pernambuco,2019,1,100.75367666666666,0.2144188474287209,0.2339376418005744,0.5516435107707048,7228694.81150856,0.0,Northeast,2019Q1,8077
26,PE,Pernambuco,2019,2,101.50809333333332,0.2069102875330704,0.24302232025878,0.5500673922081496,7252846.07739881,0.0,Northeast,2019Q2,8078
26,PE,Pernambuco,2019,3,102.16380666666667,0.2232951441330732,0.234780258650632,0.5419245972162947,7252058.81510126,-0.104547698,Northeast,2019Q3,8079
26,PE,Pernambuco,2019,4,104.36786666666667,0.2173037530900912,0.2450229595936519,0.5376732873162569,7318587.2905103,0.0,Northeast,2019Q4,8080
26,PE,Pernambuco,2020,1,100.14367,0.2179797128292447,0.2394225073451521,0.5425977798256032,7419618.91003494,0.0,Northeast,2020Q1,8081
26,PE,Pernambuco,2020,2,85.63168333333333,0.2118876677468226,0.2212244825210678,0.5668878497321095,7333922.5941575,-0.293676167,Northeast,2020Q2,8082
26,PE,Pernambuco,2020,3,110.90319,0.2006447471397986,0.2255433152672899,0.5738119375929114,7263485.51953062,-0.084446286,Northeast,2020Q3,8083
26,PE,Pernambuco,2020,4,112.22348333333333,0.2159283339148176,0.2289089652829576,0.5551627008022247,7252700.12822496,0.0,Northeast,2020Q4,8084
27,AL,Alagoas,2015,1,103.16994666666666,0.2269058851390033,0.2495056013785203,0.5235885134824763,2324789.26190194,0.092851242,Northeast,2015Q1,8061
27,AL,Alagoas,2015,2,99.65063666666667,0.2251512136630511,0.244524950918416,0.5303238354185328,2338423.79127056,0.0,Northeast,2015Q2,8062
27,AL,Alagoas,2015,3,92.83055,0.2303022590137534,0.2357536689651649,0.5339440720210816,2352428.8704887,0.077390703,Northeast,2015Q3,8063
27,AL,Alagoas,2015,4,95.43606,0.2243113754616482,0.2548916523588919,0.5207969721794597,2353539.40763032,0.0,Northeast,2015Q4,8064
27,AL,Alagoas,2016,1,92.58132,0.2303135650750424,0.2358212949030533,0.5338651400219043,2359137.58394945,-0.207600025,Northeast,2016Q1,8065
27,AL,Alagoas,2016,2,91.12167666666666,0.2247834364566834,0.2432835156089495,0.5319330479343669,2369663.48294949,0.0,Northeast,2016Q2,8066
27,AL,Alagoas,2016,3,90.24925,0.2232680970394398,0.2362754503787349,0.5404564525818253,2390342.43854215,0.0,Northeast,2016Q3,8067
27,AL,Alagoas,2016,4,90.52992333333333,0.2140346983633868,0.2450278685423769,0.5409374330942363,2393848.31106869,0.0,Northeast,2016Q4,8068
27,AL,Alagoas,2017,1,99.90301,0.2154231536859152,0.2306307409081755,0.5539461054059092,2403349.15147819,-0.224587529,Northeast,2017Q1,8069
27,AL,Alagoas,2017,2,98.57365,0.2157903150825299,0.2291895053986082,0.555020179518862,2412306.16843797,0.0,Northeast,2017Q2,8070
27,AL,Alagoas,2017,3,98.89061333333332,0.2148972296725476,0.2295966691084874,0.555506101218965,2420419.27415687,-0.328460526,Northeast,2017Q3,8071
27,AL,Alagoas,2017,4,96.85797666666667,0.2105874017634638,0.2284337803582793,0.5609788178782569,2421201.55052144,-0.195035395,Northeast,2017Q4,8072
27,AL,Alagoas,2018,1,99.07895,0.2095662737959246,0.2221236103302517,0.5683101158738236,2431683.9214763,0.0,Northeast,2018Q1,8073
27,AL,Alagoas,2018,2,100.61838,0.2171718591077875,0.211939897244658,0.5708882436475544,2442924.25227747,0.08898676,Northeast,2018Q2,8074
27,AL,Alagoas,2018,3,97.86491333333333,0.2111408405054917,0.2232283244156535,0.5656308350788548,2431679.02638692,0.0,Northeast,2018Q3,8075
27,AL,Alagoas,2018,4,97.56087000000001,0.2179975655241167,0.2188057730052753,0.5631966614706081,2437965.63608319,0.0,Northeast,2018Q4,8076
27,AL,Alagoas,2019,1,97.82981666666666,0.2121236559612502,0.2240633971757159,0.5638129468630338,2433998.95655196,0.0,Northeast,2019Q1,8077
27,AL,Alagoas,2019,2,95.91740333333333,0.2178382372540439,0.2246442696041114,0.5575174931418446,2443403.36646577,0.0,Northeast,2019Q2,8078
27,AL,Alagoas,2019,3,95.11257333333333,0.2184377362628032,0.2249582959718722,0.5566039677653244,2445386.43647151,-0.104547698,Northeast,2019Q3,8079
27,AL,Alagoas,2019,4,96.95532666666668,0.2103763400562866,0.2292336835388619,0.5603899764048514,2435722.42245583,0.0,Northeast,2019Q4,8080
27,AL,Alagoas,2020,1,95.60093,0.2027571177305951,0.2254048223173166,0.5718380599520883,2417579.46579857,0.0,Northeast,2020Q1,8081
27,AL,Alagoas,2020,2,77.73901333333333,0.2099999075289631,0.2315841427412036,0.5584159497298331,2404974.45918177,-0.293676167,Northeast,2020Q2,8082
27,AL,Alagoas,2020,3,98.47778666666666,0.2089211887684815,0.2293768091807936,0.561702002050725,2401606.18558023,-0.084446286,Northeast,2020Q3,8083
27,AL,Alagoas,2020,4,102.95518333333332,0.2058376024073255,0.2302344716504826,0.5639279259421918,2438044.52933416,0.0,Northeast,2020Q4,8084
28,SE,Sergipe,2015,1,134.67792666666668,0.2552803968792176,0.2534362856794031,0.4912833174413794,1636855.14883461,0.092851242,Northeast,2015Q1,8061
28,SE,Sergipe,2015,2,135.72036333333335,0.2497390374742973,0.2556991490587284,0.4945618134669742,1651817.09133045,0.0,Northeast,2015Q2,8062
28,SE,Sergipe,2015,3,121.02465333333333,0.2561095685316328,0.2538279104927132,0.4900625209756539,1658519.87869827,0.077390703,Northeast,2015Q3,8063
28,SE,Sergipe,2015,4,117.63032,0.2392503466116239,0.2619541696459362,0.4987954837424398,1672986.00786158,0.0,Northeast,2015Q4,8064
28,SE,Sergipe,2016,1,116.49392,0.2348444669357139,0.2599975316811527,0.5051580013831335,1686561.28736928,-0.207600025,Northeast,2016Q1,8065
28,SE,Sergipe,2016,2,114.97212333333334,0.2255379726431068,0.2417627840966733,0.5326992432602198,1679379.64451294,0.0,Northeast,2016Q2,8066
28,SE,Sergipe,2016,3,111.51289000000001,0.2323874318209225,0.240542095556177,0.5270704726229004,1693899.31076892,0.0,Northeast,2016Q3,8067
28,SE,Sergipe,2016,4,112.46603333333333,0.2312080686179114,0.240493418702874,0.5282985126792147,1695445.24472643,0.0,Northeast,2016Q4,8068
28,SE,Sergipe,2017,1,109.12163,0.2167412112889547,0.2301317695145014,0.5531270191965437,1693507.13711147,-0.224587529,Northeast,2017Q1,8069
28,SE,Sergipe,2017,2,107.42042666666667,0.2249355242575159,0.2371568761730176,0.5379075995694665,1693080.06222572,0.0,Northeast,2017Q2,8070
28,SE,Sergipe,2017,3,108.17291333333333,0.2204283088838067,0.2455447117401635,0.5340269793760297,1687248.23688534,-0.328460526,Northeast,2017Q3,8071
28,SE,Sergipe,2017,4,107.35230666666666,0.2238099332717909,0.2542572493877751,0.521932817340434,1688936.28521082,-0.195035395,Northeast,2017Q4,8072
28,SE,Sergipe,2018,1,108.33141666666666,0.2190619005185256,0.2432442092516747,0.5376938902297996,1685913.22538461,0.0,Northeast,2018Q1,8073
28,SE,Sergipe,2018,2,108.86205333333334,0.2127556137554976,0.2417767244605985,0.5454676617839038,1688051.80339736,0.08898676,Northeast,2018Q2,8074
28,SE,Sergipe,2018,3,108.72649333333334,0.2211263409339628,0.2435272081202796,0.5353464509457575,1694494.21052664,0.0,Northeast,2018Q3,8075
28,SE,Sergipe,2018,4,107.99918000000001,0.2200043086892044,0.2462581211999874,0.5337375701108082,1716450.65466402,0.0,Northeast,2018Q4,8076
28,SE,Sergipe,2019,1,108.79104,0.2136581473893996,0.2486226766773157,0.5377191759332846,1706423.05813281,0.0,Northeast,2019Q1,8077
28,SE,Sergipe,2019,2,106.15915666666666,0.2244977213401185,0.2613061071256582,0.5141961715342233,1720833.97449675,0.0,Northeast,2019Q2,8078
28,SE,Sergipe,2019,3,104.60059333333334,0.2311879241990191,0.2525627075438941,0.5162493682570868,1724064.71869741,-0.104547698,Northeast,2019Q3,8079
28,SE,Sergipe,2019,4,106.64076999999999,0.2341145395408845,0.2522767614345439,0.5136086990245716,1728661.32897818,0.0,Northeast,2019Q4,8080
28,SE,Sergipe,2020,1,103.08632,0.2239754196123196,0.2644916613861247,0.5115329190015557,1723913.83509484,0.0,Northeast,2020Q1,8081
28,SE,Sergipe,2020,2,89.50172333333335,0.2083556847040674,0.2330764539214723,0.5585678613744602,1751081.10110637,-0.293676167,Northeast,2020Q2,8082
28,SE,Sergipe,2020,3,105.91686666666668,0.2105767507456766,0.2307214668155303,0.5587017824387931,1741250.64258077,-0.084446286,Northeast,2020Q3,8083
28,SE,Sergipe,2020,4,109.71058000000001,0.2092156474882464,0.2308687101767674,0.559915642334986,1752282.95742036,0.0,Northeast,2020Q4,8084
29,BA,Bahia,2015,1,127.83857,0.2380076613898153,0.2569066882092218,0.505085650400963,10915837.5612861,0.092851242,Northeast,2015Q1,8061
29,BA,Bahia,2015,2,124.33792,0.2340922456036176,0.2512756289020947,0.5146321254942876,10985790.85595558,0.0,Northeast,2015Q2,8062
29,BA,Bahia,2015,3,119.58088333333335,0.231190462343991,0.2577154454670188,0.5110940921889899,10976379.82861405,0.077390703,Northeast,2015Q3,8063
29,BA,Bahia,2015,4,116.26120666666668,0.2288497248122768,0.2634151861667607,0.5077350890209623,10988933.39975417,0.0,Northeast,2015Q4,8064
29,BA,Bahia,2016,1,111.33280666666667,0.2253026916835513,0.2551896348534755,0.5195076734629731,10987458.55671674,-0.207600025,Northeast,2016Q1,8065
29,BA,Bahia,2016,2,106.64336333333334,0.2310793164440517,0.2470319634432845,0.5218887201126636,11011243.19647691,0.0,Northeast,2016Q2,8066
29,BA,Bahia,2016,3,104.99827666666665,0.2196057876694524,0.2422630426650003,0.5381311696655474,11096779.65111149,0.0,Northeast,2016Q3,8067
29,BA,Bahia,2016,4,103.77659333333334,0.2184689997473316,0.243215059818404,0.5383159404342643,11164886.58067851,0.0,Northeast,2016Q4,8068
29,BA,Bahia,2017,1,107.68603,0.2157971375283354,0.2381156413956761,0.5460872210759884,11233803.33564733,-0.224587529,Northeast,2017Q1,8069
29,BA,Bahia,2017,2,106.40517666666666,0.2278760244629851,0.2446037202414439,0.5275202552955709,11179543.63276203,0.0,Northeast,2017Q2,8070
29,BA,Bahia,2017,3,105.74623333333334,0.2146800289742041,0.2404140364880729,0.5449059345377227,11234239.04723446,-0.328460526,Northeast,2017Q3,8071
29,BA,Bahia,2017,4,106.88378,0.2174065694284446,0.2478601188013657,0.5347333117701897,11207341.5976833,-0.195035395,Northeast,2017Q4,8072
29,BA,Bahia,2018,1,106.47416333333332,0.2212213854212065,0.2378655414728862,0.5409130731059072,11265254.77035392,0.0,Northeast,2018Q1,8073
29,BA,Bahia,2018,2,105.96606333333334,0.2097480950715455,0.2465660674954979,0.5436858374329565,11281259.30623511,0.08898676,Northeast,2018Q2,8074
29,BA,Bahia,2018,3,105.19137666666666,0.2160817163036088,0.2471258760990874,0.5367924075973038,11362137.28025302,0.0,Northeast,2018Q3,8075
29,BA,Bahia,2018,4,107.97035666666666,0.2174270094828966,0.2400084784322157,0.5425645120848877,11312312.74044207,0.0,Northeast,2018Q4,8076
29,BA,Bahia,2019,1,107.67554333333334,0.2146052105684702,0.2415812094398034,0.5438135799917262,11374250.58109501,0.0,Northeast,2019Q1,8077
29,BA,Bahia,2019,2,107.04799666666668,0.2139547751075152,0.2396540009202441,0.5463912239722405,11399012.55564879,0.0,Northeast,2019Q2,8078
29,BA,Bahia,2019,3,106.14329666666667,0.2210425450498052,0.2368554291389028,0.542102025811292,11400126.97171024,-0.104547698,Northeast,2019Q3,8079
29,BA,Bahia,2019,4,113.52334333333333,0.2171190689653623,0.242535498256863,0.5403454327777746,11391689.62302271,0.0,Northeast,2019Q4,8080
29,BA,Bahia,2020,1,104.03838,0.2122905901878497,0.2351015622324866,0.5526078475796636,11433292.77239537,0.0,Northeast,2020Q1,8081
29,BA,Bahia,2020,2,85.35318,0.2002187493594325,0.2240003959275284,0.5757808547130389,11452964.01042083,-0.293676167,Northeast,2020Q2,8082
29,BA,Bahia,2020,3,109.67328333333334,0.200964041412612,0.2231699631400186,0.5758659954473694,11562396.52970198,-0.084446286,Northeast,2020Q3,8083
29,BA,Bahia,2020,4,115.05523333333333,0.1986188772982674,0.236875526807946,0.5645055958937866,11585545.96250511,0.0,Northeast,2020Q4,8084
31,MG,Minas Gerais,2015,1,88.68717333333332,0.1925695431371929,0.2696416118606,0.537788845002207,16079530.26155342,0.092851242,Southeast,2015Q1,8061
31,MG,Minas Gerais,2015,2,87.65617666666667,0.1943894238977255,0.2751326661718447,0.5304779099304298,16142461.44193236,0.0,Southeast,2015Q2,8062
31,MG,Minas Gerais,2015,3,87.58730333333334,0.1881012965856056,0.2701455351550244,0.5417531682593699,16244814.26563066,0.077390703,Southeast,2015Q3,8063
31,MG,Minas Gerais,2015,4,88.48952333333334,0.1805309236827708,0.2695494995295055,0.5499195767877237,16353932.97571016,0.0,Southeast,2015Q4,8064
31,MG,Minas Gerais,2016,1,86.81340666666667,0.1836240714033925,0.2604643255664257,0.5559116030301818,16393212.33220497,-0.207600025,Southeast,2016Q1,8065
31,MG,Minas Gerais,2016,2,86.82310333333334,0.1888068530913102,0.2636753071956116,0.5475178397130781,16440576.00033086,0.0,Southeast,2016Q2,8066
31,MG,Minas Gerais,2016,3,86.76473,0.1858279320388245,0.2652011554129996,0.5489709125481759,16386328.25144488,0.0,Southeast,2016Q3,8067
31,MG,Minas Gerais,2016,4,85.22451,0.1873000500822097,0.2691703629527731,0.5435295869650171,16391414.18894819,0.0,Southeast,2016Q4,8068
31,MG,Minas Gerais,2017,1,90.60297333333334,0.1852741569300341,0.2631442886235212,0.5515815544464446,16411797.34643302,-0.224587529,Southeast,2017Q1,8069
31,MG,Minas Gerais,2017,2,91.32712,0.1814885098883243,0.2618197135285448,0.5566917765831308,16457877.0725947,0.0,Southeast,2017Q2,8070
31,MG,Minas Gerais,2017,3,89.40615666666667,0.1858548842222303,0.2586929213874647,0.555452194390305,16474791.95286217,-0.328460526,Southeast,2017Q3,8071
31,MG,Minas Gerais,2017,4,92.78465666666666,0.1823551514588895,0.2712653472805313,0.546379501260579,16575022.63436784,-0.195035395,Southeast,2017Q4,8072
31,MG,Minas Gerais,2018,1,93.06859333333334,0.1800001439242937,0.2657410014973317,0.5542588545783746,16594706.52647619,0.0,Southeast,2018Q1,8073
31,MG,Minas Gerais,2018,2,92.47834999999999,0.1798816333956253,0.2697634141481663,0.5503549524562084,16664899.62466064,0.08898676,Southeast,2018Q2,8074
31,MG,Minas Gerais,2018,3,87.83314333333333,0.1842250401037446,0.2686830306224696,0.5470919292737858,16632002.17991495,0.0,Southeast,2018Q3,8075
31,MG,Minas Gerais,2018,4,90.53226000000001,0.184208680475533,0.2655618426464852,0.5502294768779818,16652902.48595525,0.0,Southeast,2018Q4,8076
31,MG,Minas Gerais,2019,1,91.84137666666668,0.1819653899908295,0.2634014431671911,0.5546331668419794,16645185.51474049,0.0,Southeast,2019Q1,8077
31,MG,Minas Gerais,2019,2,90.85764,0.1832710667916099,0.2724681919669816,0.5442607412414083,16729151.92219391,0.0,Southeast,2019Q2,8078
31,MG,Minas Gerais,2019,3,91.34635666666667,0.1811985634685677,0.274206780521923,0.5445946560095092,16787742.04129045,-0.104547698,Southeast,2019Q3,8079
31,MG,Minas Gerais,2019,4,93.32453666666667,0.1844280144414148,0.2678208352290078,0.5477511503295772,16833962.36944355,0.0,Southeast,2019Q4,8080
31,MG,Minas Gerais,2020,1,91.61686333333334,0.1806406590526598,0.2689631464695408,0.5503961944777992,16846798.28910129,0.0,Southeast,2020Q1,8081
31,MG,Minas Gerais,2020,2,86.53075333333334,0.1772019523877394,0.2513183009462879,0.5714797466659726,16748391.62954078,-0.293676167,Southeast,2020Q2,8082
31,MG,Minas Gerais,2020,3,99.98217333333334,0.1763342258632898,0.2484720776385729,0.5751936964981372,16746331.76897067,-0.084446286,Southeast,2020Q3,8083
31,MG,Minas Gerais,2020,4,100.11742666666667,0.1827182647073362,0.2534345679728593,0.5638471673198046,16805055.87548361,0.0,Southeast,2020Q4,8084
32,ES,Espírito Santo,2015,1,90.28932666666667,0.196967989143513,0.253871559942159,0.5491604509143279,2962007.04792713,0.092851242,Southeast,2015Q1,8061
32,ES,Espírito Santo,2015,2,87.04059666666667,0.2029491265399298,0.2556286396002182,0.5414222338598519,2995931.30800222,0.0,Southeast,2015Q2,8062
32,ES,Espírito Santo,2015,3,84.30203,0.1906119137805468,0.2578427497615201,0.551545336457933,2996848.4391155,0.077390703,Southeast,2015Q3,8063
32,ES,Espírito Santo,2015,4,82.24246666666666,0.188990183857646,0.2537384989960755,0.5572713171462784,3025045.57637082,0.0,Southeast,2015Q4,8064
32,ES,Espírito Santo,2016,1,81.07915,0.1859871653547562,0.2525502892604571,0.5614625453847866,3033433.71119916,-0.207600025,Southeast,2016Q1,8065
32,ES,Espírito Santo,2016,2,76.24731333333334,0.1920008188156909,0.2555420820732244,0.5524570991110846,3022846.42375264,0.0,Southeast,2016Q2,8066
32,ES,Espírito Santo,2016,3,73.60671333333333,0.175100642507026,0.2620831455156455,0.5628162119773285,3033994.56126629,0.0,Southeast,2016Q3,8067
32,ES,Espírito Santo,2016,4,74.91829,0.1827657197233287,0.2493792649806756,0.5678550152959957,3044202.56650226,0.0,Southeast,2016Q4,8068
32,ES,Espírito Santo,2017,1,71.13519666666667,0.1841902274135148,0.2377690010395053,0.5780407715469799,3059798.78487857,-0.224587529,Southeast,2017Q1,8069
32,ES,Espírito Santo,2017,2,75.45123,0.1836166678406696,0.248827033518477,0.5675562986408533,3063661.49716748,0.0,Southeast,2017Q2,8070
32,ES,Espírito Santo,2017,3,76.64026666666668,0.1916721115588572,0.2427354533139567,0.565592435127186,3066894.32579685,-0.328460526,Southeast,2017Q3,8071
32,ES,Espírito Santo,2017,4,76.81208333333333,0.1847799194296792,0.2568381953480348,0.5583818852222859,3047610.86492675,-0.195035395,Southeast,2017Q4,8072
32,ES,Espírito Santo,2018,1,77.16839,0.1891156831619179,0.2504145093887799,0.5604698074493021,3066390.684035,0.0,Southeast,2018Q1,8073
32,ES,Espírito Santo,2018,2,80.80538,0.1845542030346454,0.2592084038075504,0.5562373931578042,3070964.06689023,0.08898676,Southeast,2018Q2,8074
32,ES,Espírito Santo,2018,3,82.12992666666668,0.1943596341907612,0.2545092141277268,0.5511311516815119,3080733.61750576,0.0,Southeast,2018Q3,8075
32,ES,Espírito Santo,2018,4,82.55790999999999,0.192383831196461,0.2590531559846572,0.5485630128188818,3074144.19971427,0.0,Southeast,2018Q4,8076
32,ES,Espírito Santo,2019,1,84.35394000000001,0.1863993683907337,0.2516193912185109,0.5619812403907554,3076781.79004141,0.0,Southeast,2019Q1,8077
32,ES,Espírito Santo,2019,2,84.53880333333333,0.1905329347719591,0.2648604700557104,0.5446065951723305,3087721.42372292,0.0,Southeast,2019Q2,8078
32,ES,Espírito Santo,2019,3,83.30138,0.1890949531909177,0.2662584765757749,0.5446465702333074,3093515.17225747,-0.104547698,Southeast,2019Q3,8079
32,ES,Espírito Santo,2019,4,86.00531666666666,0.1898144301141191,0.2625673383925008,0.54761823149338,3128131.8218823,0.0,Southeast,2019Q4,8080
32,ES,Espírito Santo,2020,1,85.60551666666667,0.1892234568666338,0.2567052799014463,0.5540712632319199,3137713.51990385,0.0,Southeast,2020Q1,8081
32,ES,Espírito Santo,2020,2,80.36583333333333,0.1807056384843079,0.2410353943134404,0.5782589672022516,3159573.57311222,-0.293676167,Southeast,2020Q2,8082
32,ES,Espírito Santo,2020,3,91.19613666666667,0.1854807669757026,0.2406999543186959,0.5738192787056016,3142975.37595656,-0.084446286,Southeast,2020Q3,8083
32,ES,Espírito Santo,2020,4,94.91189333333334,0.182676554043831,0.2446513686955942,0.5726720772605748,3131289.838618,0.0,Southeast,2020Q4,8084
33,RJ,Rio de Janeiro,2015,1,116.29520333333333,0.190732526915243,0.2374565170598877,0.5718109560248692,13757755.51519493,0.092851242,Southeast,2015Q1,8061
33,RJ,Rio de Janeiro,2015,2,113.39921666666667,0.1888413828945541,0.2391987616256219,0.571959855479824,13773653.69979103,0.0,Southeast,2015Q2,8062
33,RJ,Rio de Janeiro,2015,3,110.95024666666666,0.1852424469273331,0.2402094032150345,0.5745481498576323,13786166.90100686,0.077390703,Southeast,2015Q3,8063
33,RJ,Rio de Janeiro,2015,4,110.84383666666668,0.1854569557803658,0.2381719139374799,0.5763711302821541,13755312.09826908,0.0,Southeast,2015Q4,8064
33,RJ,Rio de Janeiro,2016,1,106.05569333333334,0.183352157788552,0.236683452277435,0.579964389934013,13783252.27005597,-0.207600025,Southeast,2016Q1,8065
33,RJ,Rio de Janeiro,2016,2,104.52569666666666,0.1871534194349488,0.2288264060083903,0.5840201745566608,13758185.92939861,0.0,Southeast,2016Q2,8066
33,RJ,Rio de Janeiro,2016,3,101.49554666666666,0.1820305511241357,0.2343298444447645,0.5836396044310999,13774662.2223835,0.0,Southeast,2016Q3,8067
33,RJ,Rio de Janeiro,2016,4,101.78215,0.1838372863343921,0.2277028455820534,0.5884598680835544,13826753.49785485,0.0,Southeast,2016Q4,8068
33,RJ,Rio de Janeiro,2017,1,102.15017999999999,0.1815316807692443,0.2251723989607962,0.5932959202699594,13924580.71904499,-0.224587529,Southeast,2017Q1,8069
33,RJ,Rio de Janeiro,2017,2,102.08324333333333,0.1789365645658766,0.2219729272310458,0.5990905082030775,14011412.0327543,0.0,Southeast,2017Q2,8070
33,RJ,Rio de Janeiro,2017,3,102.13668,0.1815277492672976,0.2226019106580417,0.5958703400746607,13988267.42719852,-0.328460526,Southeast,2017Q3,8071
33,RJ,Rio de Janeiro,2017,4,101.06648666666666,0.1812677769712919,0.2235152328979051,0.5952169901308029,13996628.00651119,-0.195035395,Southeast,2017Q4,8072
33,RJ,Rio de Janeiro,2018,1,103.30604333333333,0.1758590086129497,0.2230578899931868,0.6010831013938636,14046515.42208604,0.0,Southeast,2018Q1,8073
33,RJ,Rio de Janeiro,2018,2,103.35326333333335,0.1791041027043562,0.2184915533529762,0.6024043439426675,14036892.6067481,0.08898676,Southeast,2018Q2,8074
