uf_code,uf,state,year_month,consumption_index,year,month_num,date,mp_shock,share_PH2M_nearest,share_WH2M_nearest,share_Ricardian_nearest,total_weight_nearest,share_PH2M_linear,share_WH2M_linear,share_Ricardian_linear,total_weight_linear,log_y,lag_log_y,lag2_log_y,lag_shock,share_PH2M,share_WH2M,share_Ricardian,t_order,uf_code_str,t_order_str,region
26,PE,Pernambuco,2018.07,99.88234,2018,7,702,0.0,0.2180164057348373,0.2292086619656145,0.5527749322995481,7221159.16155875,0.2167898286139631,0.230699856089053,0.5525103152969837,7223402.803246313,4.603992893250875,4.610348356094514,4.626795171388452,0.0,0.21551596696388914,0.2326961511361081,0.5517878819000027,24223,26,24223,Northeast
26,PE,Pernambuco,2018.08,100.23433,2018,8,703,0.0,0.2143762413761141,0.2336341412996903,0.5519896173241956,7227817.71108313,0.215563251493089,0.2321910502124916,0.5522456982944193,7225646.444933875,4.607510744742186,4.603992893250875,4.610348356094514,0.0,0.21596287385078,0.2321232987996276,0.5519138273495924,24224,26,24224,Northeast
26,PE,Pernambuco,2018.09,102.3107,2018,9,704,0.0,0.2143762413761141,0.2336341412996903,0.5519896173241956,7227817.71108313,0.2143762413761141,0.2336341412996903,0.5519896173241956,7227817.71108313,4.628014261818376,4.607510744742186,4.603992893250875,0.0,0.2160597265063766,0.23554020418566665,0.5484000693079568,24225,26,24225,Northeast
26,PE,Pernambuco,2018.1,100.66571,2018,10,705,0.0,0.2143762413761141,0.2336341412996903,0.5519896173241956,7227817.71108313,0.2152236414961882,0.2335817285562617,0.55119462994755,7217211.492954017,4.611805225350345,4.628014261818376,4.607510744742186,0.0,0.21615657916197314,0.23895710957170566,0.5448863112663211,24226,26,24226,Northeast
26,PE,Pernambuco,2018.11,104.70621,2018,11,706,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,0.216043706128518,0.2335310065464921,0.5504252873249896,7206947.410893584,4.651158428438502,4.611805225350345,4.628014261818376,0.0,0.21625343181756973,0.24237401495774472,0.5413725532246856,24227,26,24227,Northeast
26,PE,Pernambuco,2018.12,101.97646,2018,12,707,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,4.624742002335748,4.651158428438502,4.611805225350345,0.0,0.21564190368795344,0.23956189057202126,0.5447962057400253,24228,26,24228,Northeast
26,PE,Pernambuco,2019.01,99.58609,2019,1,708,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,,,,,4.601022496202839,4.624742002335748,4.651158428438502,0.0,0.21503037555833715,0.2367497661862978,0.548219858255365,24229,26,24229,Northeast
26,PE,Pernambuco,2019.02,101.09917,2019,2,709,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,,,,,4.616101916299353,4.601022496202839,4.624742002335748,0.0,0.2144188474287209,0.2339376418005744,0.5516435107707048,24230,26,24230,Northeast
26,PE,Pernambuco,2019.03,101.57577,2019,3,710,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,,,,,4.620805022450522,4.616101916299353,4.601022496202839,0.0,0.21191599413017073,0.2369658679533096,0.5511181379165198,24231,26,24231,Northeast
26,PE,Pernambuco,2019.04,102.2185,2019,4,711,0.0,0.2168911062485922,0.2334785938030636,0.549630299948344,7196341.19276447,,,,,4.627112679000417,4.620805022450522,4.616101916299353,0.0,0.20941314083162055,0.2399940941060448,0.5505927650623347,24232,26,24232,Northeast
