response_type,horizon,spec,n_obs,n_states,n_months,sample_min_date,sample_max_date,outcome_min_date,outcome_max_date,nonzero_shock_months,identifying_nonzero_shock_months,identifying_nonzero_shock_dates,includes_2020_outcomes,with_time_fe,mp_shock_level_identified,interaction_terms_identified,note
cumulative,43,lag2,1485,27,55,2012-03,2016-09,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,43,lag1_time_fe,1512,27,56,2012-02,2016-09,2015-09,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,43,lag2_time_fe,1485,27,55,2012-03,2016-09,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,44,lag1,1485,27,55,2012-02,2016-08,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,44,lag2,1458,27,54,2012-03,2016-08,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,44,lag1_time_fe,1485,27,55,2012-02,2016-08,2015-10,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,44,lag2_time_fe,1458,27,54,2012-03,2016-08,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,45,lag1,1458,27,54,2012-02,2016-07,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,45,lag2,1431,27,53,2012-03,2016-07,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,45,lag1_time_fe,1458,27,54,2012-02,2016-07,2015-11,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,45,lag2_time_fe,1431,27,53,2012-03,2016-07,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,46,lag1,1431,27,53,2012-02,2016-06,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,46,lag2,1404,27,52,2012-03,2016-06,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,46,lag1_time_fe,1431,27,53,2012-02,2016-06,2015-12,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,46,lag2_time_fe,1404,27,52,2012-03,2016-06,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,47,lag1,1404,27,52,2012-02,2016-05,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,47,lag2,1377,27,51,2012-03,2016-05,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,47,lag1_time_fe,1404,27,52,2012-02,2016-05,2016-01,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,47,lag2_time_fe,1377,27,51,2012-03,2016-05,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,48,lag1,1377,27,51,2012-02,2016-04,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,48,lag2,1350,27,50,2012-03,2016-04,2016-03,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
cumulative,48,lag1_time_fe,1377,27,51,2012-02,2016-04,2016-02,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
cumulative,48,lag2_time_fe,1350,27,50,2012-03,2016-04,2016-03,2020-04,8,8,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,0,lag1,2673,27,99,2012-02,2020-04,2012-02,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,0,lag2,2646,27,98,2012-03,2020-04,2012-03,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,0,lag1_time_fe,2673,27,99,2012-02,2020-04,2012-02,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,0,lag2_time_fe,2646,27,98,2012-03,2020-04,2012-03,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,1,lag1,2646,27,98,2012-02,2020-03,2012-03,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,1,lag2,2619,27,97,2012-03,2020-03,2012-04,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,1,lag1_time_fe,2646,27,98,2012-02,2020-03,2012-03,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,1,lag2_time_fe,2619,27,97,2012-03,2020-03,2012-04,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,2,lag1,2619,27,97,2012-02,2020-02,2012-04,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,2,lag2,2592,27,96,2012-03,2020-02,2012-05,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,2,lag1_time_fe,2619,27,97,2012-02,2020-02,2012-04,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,2,lag2_time_fe,2592,27,96,2012-03,2020-02,2012-05,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,3,lag1,2592,27,96,2012-02,2020-01,2012-05,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,3,lag2,2565,27,95,2012-03,2020-01,2012-06,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,3,lag1_time_fe,2592,27,96,2012-02,2020-01,2012-05,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,3,lag2_time_fe,2565,27,95,2012-03,2020-01,2012-06,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,4,lag1,2565,27,95,2012-02,2019-12,2012-06,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,4,lag2,2538,27,94,2012-03,2019-12,2012-07,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,4,lag1_time_fe,2565,27,95,2012-02,2019-12,2012-06,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,4,lag2_time_fe,2538,27,94,2012-03,2019-12,2012-07,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,5,lag1,2538,27,94,2012-02,2019-11,2012-07,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,5,lag2,2511,27,93,2012-03,2019-11,2012-08,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,5,lag1_time_fe,2538,27,94,2012-02,2019-11,2012-07,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,5,lag2_time_fe,2511,27,93,2012-03,2019-11,2012-08,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,6,lag1,2511,27,93,2012-02,2019-10,2012-08,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,6,lag2,2484,27,92,2012-03,2019-10,2012-09,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,6,lag1_time_fe,2511,27,93,2012-02,2019-10,2012-08,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,6,lag2_time_fe,2484,27,92,2012-03,2019-10,2012-09,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,7,lag1,2484,27,92,2012-02,2019-09,2012-09,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,7,lag2,2457,27,91,2012-03,2019-09,2012-10,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,7,lag1_time_fe,2484,27,92,2012-02,2019-09,2012-09,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,7,lag2_time_fe,2457,27,91,2012-03,2019-09,2012-10,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,8,lag1,2457,27,91,2012-02,2019-08,2012-10,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,8,lag2,2430,27,90,2012-03,2019-08,2012-11,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,8,lag1_time_fe,2457,27,91,2012-02,2019-08,2012-10,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,8,lag2_time_fe,2430,27,90,2012-03,2019-08,2012-11,2020-04,13,13,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05;2019-08,True,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,9,lag1,2430,27,90,2012-02,2019-07,2012-11,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,9,lag2,2403,27,89,2012-03,2019-07,2012-12,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,9,lag1_time_fe,2430,27,90,2012-02,2019-07,2012-11,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,9,lag2_time_fe,2403,27,89,2012-03,2019-07,2012-12,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,10,lag1,2403,27,89,2012-02,2019-06,2012-12,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,10,lag2,2376,27,88,2012-03,2019-06,2013-01,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,10,lag1_time_fe,2403,27,89,2012-02,2019-06,2012-12,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,10,lag2_time_fe,2376,27,88,2012-03,2019-06,2013-01,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,11,lag1,2376,27,88,2012-02,2019-05,2013-01,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,11,lag2,2349,27,87,2012-03,2019-05,2013-02,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,11,lag1_time_fe,2376,27,88,2012-02,2019-05,2013-01,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,11,lag2_time_fe,2349,27,87,2012-03,2019-05,2013-02,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,12,lag1,2349,27,87,2012-02,2019-04,2013-02,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,12,lag2,2322,27,86,2012-03,2019-04,2013-03,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,12,lag1_time_fe,2349,27,87,2012-02,2019-04,2013-02,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,12,lag2_time_fe,2322,27,86,2012-03,2019-04,2013-03,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,13,lag1,2322,27,86,2012-02,2019-03,2013-03,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,13,lag2,2295,27,85,2012-03,2019-03,2013-04,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,13,lag1_time_fe,2322,27,86,2012-02,2019-03,2013-03,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,13,lag2_time_fe,2295,27,85,2012-03,2019-03,2013-04,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,14,lag1,2295,27,85,2012-02,2019-02,2013-04,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,14,lag2,2268,27,84,2012-03,2019-02,2013-05,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,14,lag1_time_fe,2295,27,85,2012-02,2019-02,2013-04,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,14,lag2_time_fe,2268,27,84,2012-03,2019-02,2013-05,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,15,lag1,2268,27,84,2012-02,2019-01,2013-05,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,15,lag2,2241,27,83,2012-03,2019-01,2013-06,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
marginal,15,lag1_time_fe,2268,27,84,2012-02,2019-01,2013-05,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,15,lag2_time_fe,2241,27,83,2012-03,2019-01,2013-06,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,True,False,True,Average mp_shock level effect is absorbed by month fixed effects; mp_shock x lagged household-share interactions remain identified from cross-state exposure variation.
marginal,16,lag1,2241,27,83,2012-02,2018-12,2013-06,2020-04,12,12,2012-03;2013-04;2013-05;2014-01;2014-10;2015-01;2015-07;2016-01;2017-01;2017-07;2017-10;2018-05,False,False,True,True,No month fixed effects; mp_shock is reported as the omitted Ricardian-share baseline level effect alongside share interactions.
