t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
25,-0.00022243603270465638,0.0021334066244286546,-0.005321705559454773,-0.0009424218745048166,-0.0003119263120823245,0.0001982906695172702,0.00013716239972149025,0.0007656416397444698,0.0016242797174732457,-0.021132759637250875,-0.019435330363455537,-0.0,-0.0,-0.0,-0.0,-0.0011893727528097793,-0.0011741569521883928
26,-0.00021975829165098761,0.00216982459097247,-0.005395663893092433,-0.000940012913359981,-0.0003131493654457008,0.00019514890584504646,0.00013517425361610485,0.0007657937170954999,0.0016531568363866735,-0.021472062170133123,-0.019745340317861758,-0.0,-0.0,-0.0,-0.0,-0.0011870722641451662,-0.0011748676730670127
27,-0.00021722657494595147,0.0022042544114109002,-0.005465584242406035,-0.0009377350059506981,-0.0003143029830125392,0.00019218648085555625,0.000133299946515335,0.0007659371727553418,0.0016804612687573168,-0.02179218933669757,-0.020037771113533748,-0.0,-0.0,-0.0,-0.0,-0.0011847847525202388,-0.0011752752796699163
28,-0.00021483242696561014,0.0022368099247485605,-0.005531697571559969,-0.0009355803785192102,-0.0003153911009012595,0.0001893934688374674,0.0001315333553958152,0.0007660723119890766,0.0017062833325490034,-0.022094196020006292,-0.020313586023500432,-0.0,-0.0,-0.0,-0.0,-0.0011825313183232069,-0.001175434932200991
29,-0.00021256778277412749,0.0022675988469667008,-0.005594222254729538,-0.00093354149228529,-0.00031641752179982854,0.00018676038747256934,0.00012986873721966547,0.0007661992957347435,0.0017307085147715215,-0.022379077196588475,-0.020573693318346777,-0.0,-0.0,-0.0,-0.0,-0.0011803273253082195,-0.0011753927974896639
30,-0.0002104249103303533,0.0022967231510086913,-0.005653364769930312,-0.0009316109330283042,-0.00031738598498857687,0.00018427810415923545,0.00012830073390421903,0.0007663180826296016,0.0017538177783312085,-0.022647771174715944,-0.020818949193321726,-0.0,-0.0,-0.0,-0.0,-0.0011781835497742365,-0.0011751873663725695
31,-0.00020839632256005783,0.0023242794517352354,-0.005709320325308742,-0.0009297812153002615,-0.00031830026498646423,0.00018193768757430732,0.0001268243802935985,0.0007664283116660092,0.0017756878781682792,-0.022901162619162307,-0.021050160472864583,-0.0,-0.0,-0.0,-0.0,-0.0011761070479524279,-0.0011748505312178547
32,-0.00020647465685309847,0.0023503593988511593,-0.0057622734182009435,-0.0009280444947294599,-0.00031916432796077175,0.00017973019287091316,0.00012543513494580924,0.0007665291210604028,0.0017963916894611688,-0.023140085358065672,-0.021268087085115295,-0.0,-0.0,-0.0,-0.0,-0.0011741017720446627,-0.0011744084368760024
33,-0.0002046524934707161,0.002375050100619294,-0.005812398303307809,-0.0009263921102402231,-0.0003199825773163767,0.00017764632668510372,0.00012412893757970077,0.0007666188498884896,0.0018159985707660318,-0.02336532495521348,-0.021473444266815484,-0.0,-0.0,-0.0,-0.0,-0.0011721689384691654,-0.0011738820993794851
34,-0.00020292207936717277,0.0023984346050213196,-0.005859859341889542,-0.0009248138643383374,-0.00032076024613607773,0.00017567592098905894,0.0001229023108264336,0.0007666945596823446,0.0018345747888475422,-0.023577621016324626,-0.02166690444020311,-0.0,-0.0,-0.0,-0.0,-0.001170307125671607,-0.0011732877656584978
