t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
25,0.0006831728518638401,-0.00344604835496751,-0.002114405372446915,0.03464052241873967,-2.5232986222996896e-05,8.243704122013359e-05,8.656073274228202e-05,4.338612457671056e-05,-0.003321241331931368,-0.0022111219079713434,-0.005515549616391475,-0.0,-0.0,-0.0,0.7364799055342571,1.0012717015498593,0.4212563417008833
26,0.00069466931711193,-0.0035221797016590207,-0.0021219437992947288,0.03526026929861316,-2.5080838621405616e-05,8.570529933978783e-05,8.965679204151997e-05,4.342588926911478e-05,-0.0033923074298143757,-0.0021188668315665297,-0.005494487038350796,-0.0,-0.0,-0.0,0.7496559102575442,1.0260841177174749,0.43317717867588
27,0.0007055383472450739,-0.0035952149890512933,-0.002127663354741857,0.03584898078025658,-2.4908639800989548e-05,8.888121081830405e-05,9.264243498084769e-05,4.34614361069135e-05,-0.0034604038688792723,-0.002023879948527976,-0.005467725817130356,-0.0,-0.0,-0.0,0.762173114744667,1.049692159219963,0.4445642250964395
28,0.0007158143360828243,-0.0036652646335042383,-0.00213174575359429,0.036408210879488284,-2.471837126180102e-05,9.196643820922614e-05,9.552088421415839e-05,4.3493643336425404e-05,-0.0035256438877580587,-0.0019266811490006026,-0.005435898475442556,-0.0,-0.0,-0.0,0.7740644590074336,1.0721487869221245,0.45543482950389835
29,0.0007255296365894986,-0.0037324358287238726,-0.0021343593546273246,0.03693943532457464,-2.4511593104189696e-05,9.496309120958935e-05,9.829526417272754e-05,4.352363931422879e-05,-0.003588136896364321,-0.0018277414342917331,-0.005399584878145839,-0.0,-0.0,-0.0,0.7853612360570619,1.093505765475271,0.4658068741731008
30,0.000734714570967929,-0.003796832643984938,-0.002135660207993329,0.037444055198886154,-2.428932006239562e-05,9.787388928392105e-05,0.0001009685510159928,4.3552982937653e-05,-0.003647988633817905,-0.0017274866532177356,-0.005359316122686298,-0.0,-0.0,-0.0,0.7960931742542088,1.1138134325375684,0.47569853807281504
31,0.0007433973766482034,-0.0038585561724027375,-0.002135793093962865,0.037923400227643934,-2.4051808831329174e-05,0.00010070243888983799,0.00010354349455237612,4.358395364905298e-05,-0.003705301372589096,-0.0016263010491459951,-0.005315578287113312,-0.0,-0.0,-0.0,0.8062885155414983,1.1331205375278184,0.4851281031248253
32,0.0007516040509644009,-0.003917704757284154,-0.002134892590959154,0.03837873161550051,-2.379820276179548e-05,0.00010345369839280859,0.00010602249659067808,4.362002155406215e-05,-0.0037601741975514676,-0.0015245306746800615,-0.0052688161214685825,-0.0,-0.0,-0.0,0.8159740897644233,1.1514741347586617,0.4941137968129145
33,0.0007593580371264896,-0.0039743743401272685,-0.002133084228787421,0.03881124428582116,-2.352594529712686e-05,0.00010613474638312207,0.00010840741943741974,4.3666606094834814e-05,-0.0038127034043343704,-0.0014224867542784712,-0.005219436807518667,-0.0,-0.0,-0.0,0.8251753852762022,1.168919518841103,0.5026736652177195
34,0.0007666796599152219,-0.004028659000123641,-0.0021304858135207036,0.03922206827824705,-2.3229820153554965e-05,0.00010875604233279456,0.00011069928650954378,4.373229591835933e-05,-0.003862983087939304,-0.0013204491127727957,-0.005167813976169594,-0.0,-0.0,-0.0,0.833916616012392,1.1855001926605202,0.5108254714020766
35,0.0007735851701680555,-0.00408065179304789,-0.002127209054552834,0.03961226892518306,-2.2900391276006408e-05,0.00011133348377996623,0.0001128978216435779,4.383079529427319e-05,-0.003911106031023782,-0.0012186698459659422,-0.005114292268687677,-0.0,-0.0,-0.0,0.8422207852117723,1.201257860111398,0.5185866147611636
36,0.0007800851880457422,-0.004130446050838105,-0.0021233616856062587,0.039982845237819385,-2.252148496286887e-05,0.00011389174789049043,0.00011500076275733276,4.398399217052755e-05,-0.003957165055214683,-0.0011173774958742068,-0.005059192868177504,-0.0,-0.0,-0.0,0.8501097459511837,1.216232437234463,0.5259740674956961
37,0.0007861822526779119,-0.004178137367514565,-0.002119050343202052,0.040334725705823055,-2.206616196609964e-05,0.0001164696911626518,0.0001170029004638645,4.422669760228968e-05,-0.004001255063682491,-0.001016782111620313,-0.005002820610529991,-0.0,-0.0,-0.0,0.8576042586536244,1.230462076504464,0.5330043247827888
38,0.0007918671252736966,-0.004223826546484493,-0.002114384513982934,0.04066876054873184,-2.149035640047003e-05,0.00011912901473148306,0.00011889489850021857,4.4613719541933755e-05,-0.004043476052582339,-0.0009170817138337881,-0.004945473468060987,-0.0,-0.0,-0.0,0.8647240457209432,1.2439831998631674,0.5396933655533862
39,0.0007971135768940869,-0.004267623727418067,-0.0021094817691985268,0.04098570968884684,-2.072303086799281e-05,0.0001219680284856482,0.00012066232770033816,4.522977473030407e-05,-0.0040839373098635065,-0.0008184707635219939,-0.0048874552162101025,-0.0,-0.0,-0.0,0.8714878434348959,1.25683053685776,0.5460566211734557
40,0.0008018719801905996,-0.0043096534791515215,-0.0021044739304300736,0.04128622733301592,-1.9651446313947282e-05,0.00012514316607467883,0.0001222864539869775,4.620163422852188e-05,-0.0041227625791242966,-0.0007211510253102862,-0.004829091422628737,-0.0,-0.0,-0.0,0.8779134512631511,1.2690371653679628,0.5521089501610429
41,0.0008060640960142763,-0.004350059104598337,-0.002099511832019775,0.041570849746623596,-1.810043501155604e-05,0.00012890173953492422,0.00012375135547776378,4.770799753476475e-05,-0.004160094397468,-0.0006253440153417006,-0.004770746078994237,-0.0,-0.0,-0.0,0.8840177786999935,1.2806345550374267,0.5578646194299034
42,0.0008095875665659662,-0.004388999828554366,-0.002094760552298145,0.04184000962953436,-1.5806763042097007e-05,0.00013362955456111005,0.00012506991535633338,4.997106909210676e-05,-0.004196091162311298,-0.0005313001664717753,-0.004712827356658646,-0.0,-0.0,-0.0,0.8898168897649938,1.2916526206770367,0.5633372992787155
43,0.0008123553504766023,-0.004426621992631825,-0.002090361259295998,0.042094146472310766,-1.2397507894480713e-05,0.00013991418137985267,0.0001263616679317082,5.3182338882560265e-05,-0.004230897728967063,-0.00043928816759055203,-0.004655746257497126,-0.0,-0.0,-0.0,0.8953260452767441,1.3021198123109858,0.5685400977670911
44,0.000814438959835854,-0.0044629524041339096,-0.0020862953468338673,0.04233410214691927,-7.404633651112971e-06,0.00014861256135021222,0.00012806682774775522,5.7233009847518104e-05,-0.004264536876111391,-0.00034951802278186753,-0.0045997284066024244,-0.0,-0.0,-0.0,0.9005597430129069,1.3120633195863778,0.5734857086174779
45,0.0008164923100796207,-0.004497577655819947,-0.002081992451408995,0.04256228723196513,-4.1141349680046035e-07,0.00016087335585138546,0.00013150535031829984,6.0916867986413915e-05,-0.004296584010209327,-0.0002618964009692132,-0.004544246081667061,-0.0,-0.0,-0.0,0.9055317558622614,1.3215095967163297,0.5781868688020487
46,0.0008208547287508156,-0.00452876438493544,-0.0020754098797112724,0.04278570694522103,8.41085843382812e-06,0.00017795635588011357,0.00014024609654216447,5.986252260965554e-05,-0.004325284784516074,-0.00017567245725926234,-0.004486903380707125,-0.0,-0.0,-0.0,0.9102551680691483,1.330485695533067,0.5826575906443658
47,0.0008336274669650808,-0.004551210367827067,-0.0020626163681443568,0.043021570960766496,1.675311223869163e-05,0.00020040233877174172,0.0001626920794337926,4.2730000135416234e-05,-0.004345425281042224,-9.33028432663797e-05,-0.004426979749605871,-0.0,-0.0,-0.0,0.9147424096656909,1.3390220190592232,0.586915776319561
