dataset,response_label,group,direction,term,model_series,linear_sign_assumption,horizon,lp_estimate_1sd,lp_ci_low_1sd,lp_ci_high_1sd,lp_shock_sd,model_cum_response_at_model_shock,model_1sd_termshock,gap_model_minus_lp,model_in_lp_ci,sign_match
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,3,0.0058858552130716,-0.0068810828158335,0.0186527932419769,0.0115285465340016,-0.0009938880879302,0.016926691545125105,0.011040836332053505,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,4,0.0165300909207706,-3.0114355054934225e-05,0.0330902961965962,0.0115285465340016,-0.0010690344945268,0.018206493628108243,0.0016764027073376438,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,5,-0.0038429491956395,-0.0183176821029673,0.0106317837116882,0.0115285465340016,-0.0010225073347684,0.01741409970442083,0.02125704890006033,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,6,0.0155443042253342,0.0039063160103103,0.027182292440358,0.0115285465340016,-0.0010327708516346,0.017588895424655436,0.0020445911993212367,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,7,0.0122172040498173,-0.0040572501170492,0.0284916582166839,0.0115285465340016,-0.0010174598016972,0.01732813626809678,0.005110932218279478,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,8,-0.0144224457417419,-0.0315958276672759,0.002750936183792,0.0115285465340016,-0.0010145356400627,0.017278335508216107,0.03170078124995801,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,9,0.0144514948960241,0.0042932614116213,0.0246097283804268,0.0115285465340016,-0.001006453213497,0.01714068546182242,0.0026891905657983207,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,10,0.0041876970593145,-0.0126692370372356,0.0210446311558648,0.0115285465340016,-0.0010012752519128,0.017052500725902312,0.012864803666587812,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,11,-0.0085159498351483,-0.028332477895453,0.0113005782251564,0.0115285465340016,-0.0009952529071674,0.016949935484280313,0.025465885319428613,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,12,0.0109720640420258,-0.0038975535571772,0.0258416816412289,0.0115285465340016,-0.0009900878272186,0.016861970132686938,0.005889906090661139,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,13,0.0111162958696606,-0.0077051246965999,0.0299377164359211,0.0115285465340016,-0.0009849688050574,0.016774789181242252,0.005658493311581652,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,14,-0.0085613696741106,-0.0220886040034863,0.0049658646552649,0.0115285465340016,-0.0009802453081014,0.01669434433341733,0.025255714007527928,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,15,0.0093395478582396,-0.0046513097763083,0.0233304054927877,0.0115285465340016,-0.0009757327409918,0.016617491785863463,0.007277943927623863,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,16,0.0088021299679057,-0.0061505756747976,0.0237548356106091,0.0115285465340016,-0.0009714941765521,0.01654530571809969,0.00774317575019399,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,17,-0.017635450130799,-0.0305216032135364,-0.0047492970480616,0.0115285465340016,-0.0009674796582062,0.01647693533055957,0.03411238546135857,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,18,-0.0017245390649993,-0.0128754778968084,0.0094263997668096,0.0115285465340016,-0.0009636925260909,0.01641243750838543,0.018136976573384728,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,19,0.004395398225565,-0.0092322191043972,0.0180230155555273,0.0115285465340016,-0.0009601126226345,0.016351468952364195,0.011956070726799196,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,20,-0.0064200369316515,-0.0260273072550456,0.0131872333917425,0.0115285465340016,-0.0009567316565796,0.016293888455897017,0.022713925387548517,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,21,-0.0010354579195042,-0.0160817647561174,0.0140108489171088,0.0115285465340016,-0.000953536829366,0.016239478049492818,0.017274935968997016,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,22,0.0061675490956172,-0.0141917531379118,0.0265268513291464,0.0115285465340016,-0.0009505183310662,0.016188070662413047,0.010020521566795847,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,23,-0.0054805172584793,-0.0191093673828822,0.0081483328659235,0.0115285465340016,-0.0009476658262933,0.01613949027493459,0.02162000753341389,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,24,-0.0038755995448703,-0.0242930833826078,0.0165418842928671,0.0115285465340016,-0.0009449700193473,0.016093578574015447,0.019969178118885746,True,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,25,0.0027085239533469,-0.0129780065068673,0.0183950544135612,0.0115285465340016,-0.0009424218745048,0.016050181674218487,0.013341657720871586,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,26,-0.0086204874329519,-0.0274536127494513,0.0102126378835474,0.0115285465340016,-0.0009400129133599,0.01600915518165952,0.02462964261461142,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,27,-0.0145461676485647,-0.0420709057259384,0.0129785704288089,0.0115285465340016,-0.0009377350059506,0.015970360636726525,0.030516528285291226,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,28,-0.0085524675590263,-0.0263691673902522,0.0092642322721995,0.0115285465340016,-0.0009355803785192,0.01593366564624533,0.024486133205271633,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,29,-0.0005323766668450211,-0.0173679699203638,0.0163032165866737,0.0115285465340016,-0.0009335414922852,0.01589894181888727,0.01643131848573229,True,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,30,-0.0153904277414155,-0.035446774444042,0.004665918961211,0.0115285465340016,-0.0009316109330283,0.015866062884681325,0.031256490626096825,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,31,-0.0073864479663867,-0.0273207225105061,0.0125478265777326,0.0115285465340016,-0.0009297812153002,0.01583490136058791,0.02322134932697461,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,32,0.0016505219997921,-0.018819781270364,0.0221208252699483,0.0115285465340016,-0.0009280444947294,0.015805323650824602,0.014154801651032502,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,33,-0.0081358738129407,-0.0202286867126845,0.0039569390868029,0.0115285465340016,-0.0009263921102402,0.015777182250497648,0.023913056063438347,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,34,-0.0022520712322706,-0.014924702670542,0.0104205602060007,0.0115285465340016,-0.0009248138643383,0.015750303488302746,0.018002374720573346,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,35,-0.0069123438899467,-0.0379372136504672,0.0241125258705738,0.0115285465340016,-0.0009232968863601,0.01572446816677151,0.022636812056718213,True,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,36,-0.0088438006822382,-0.0255279883352008,0.0078403869707244,0.0115285465340016,-0.0009218238557814,0.01569938130382891,0.024543181986067107,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,37,-0.0062532117478081,-0.0188945797601014,0.0063881562644851,0.0115285465340016,-0.0009203702765454,0.015674625712467097,0.0219278374602752,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,38,0.0025518860865082,-0.0301572856649556,0.0352610578379721,0.0115285465340016,-0.0009189004423406,0.015649593286272176,0.013097707199763976,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,39,-0.0052817866239059,-0.0180509354789277,0.0074873622311158,0.0115285465340016,-0.0009173618570086,0.015623389974604713,0.020905176598510614,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,40,-0.0079118719635127,-0.0222147896344841,0.0063910457074585,0.0115285465340016,-0.0009156785950742,0.015594722707234021,0.02350659467074672,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,41,-0.0158806112308109,-0.04739003107704,0.0156288086154181,0.0115285465340016,-0.0009137465381333,0.015561818266298082,0.03144242949710899,True,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,42,0.0109031485856113,-0.0145641918130543,0.0363704889842771,0.0115285465340016,-0.0009114405619716,0.015522545688556667,0.0046193971029453666,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,43,-0.0036737922262256,-0.0150787771592032,0.0077311927067519,0.0115285465340016,-0.0009086630861302,0.015475243102468403,0.019149035328694004,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,44,0.003561934988277,-0.0326565833983818,0.0397804533749358,0.0115285465340016,-0.0009055132020854,0.015421598113382888,0.011859663125105889,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,45,-0.0250988904307515,-0.0595779239704289,0.0093801431089259,0.0115285465340016,-0.0009027728326612,0.015374927478603752,0.04047381790935525,False,False
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,46,0.0189616226312802,-0.0024635956419423,0.0403868409045028,0.0115285465340016,-0.000903070416875,0.015379995570531666,-0.0035816270607485334,True,True
lp_income,income,PH2M,expansionary,mp_neg_x_ph2m,cP,-1.0,47,0.0072845172276012,-0.0334632008701218,0.0480322353253242,0.0115285465340016,-0.0009117949075047,0.015528580470150303,0.008244063242549102,True,True
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,0,-0.0066295712547564,-0.0278914947814166,0.0146323522719038,0.0091442313928424,-0.0013066486296879,-0.01765086780579412,-0.011021296551037719,True,True
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,1,0.0118435579633652,-0.0014963585809583,0.0251834745076888,0.0091442313928424,-0.0013294483414663,-0.017958857795962225,-0.029802415759327426,False,False
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,2,-0.0011629452923594,-0.0204680479146519,0.0181421573299329,0.0091442313928424,-0.001751580204142,-0.023661227610930865,-0.022498282318571466,False,True
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,3,-0.0201709367537057,-0.0578083948507379,0.0174665213433264,0.0091442313928424,-0.0019653774944397,-0.026549309090940578,-0.006378372337234879,True,True
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,4,-0.0007279834006027613,-0.0155812731382588,0.0141253063370532,0.0091442313928424,-0.0022525139797943,-0.030428093356321052,-0.02970010995571829,False,True
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,5,0.0119991482655718,-0.0040529309583006,0.0280512274894443,0.0091442313928424,-0.0024843219235218,-0.03355947181423469,-0.04555862007980649,False,False
lp_income,income,WH2M,contractionary,mp_pos_x_wh2m,cW,1.0,6,-0.0399033150127451,-0.0756953615854124,-0.0041112684400779,0.0091442313928424,-0.0027213595137258,-0.03676149497075394,0.003141820041991157,True,True
