draw,loss,weighted_mse,h0_sign_penalty,persistence_penalty,impact_cP,impact_cW,mae_lp_controls,mae_lp_income,mae_lp_wealth,mae_term_controls_wh2m,mae_term_controls_ph2m,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa,chi_R_neg
1152,0.24494613440491259,0.011521741812280223,0.015,0.21842439259263235,-4.2634204863181475,-3.1982497650691064,0.08897396955080808,0.08644970358514777,0.25891767241904873,0.12717685685629015,0.05077108224532603,0.49592866373984495,1.6134483523266312,0.15013190791397288,0.9644261851054563,0.6868750314774653,0.5373334841770276,0.11159342661264618,0.22430860933390048,2.063119059609049
240,0.2468760672455919,0.016776166471692836,0.015,0.2150999007738991,-5.295463390607875,-3.894612523369424,0.10978763389296857,0.10708320858624407,0.2768395170369167,0.14491656873066136,0.07465869905527578,0.4323666955328375,1.2163552564505462,0.3318834497213448,0.6263356526230408,0.6483252203525064,0.319773601426429,0.16910186836886099,0.09459158885626866,2.3489234336092166
588,0.251250876359995,0.0015764557964900111,0.015,0.23467442056350496,-3.83380827473173,-3.001114990353097,0.02311733573481127,0.027942476564943176,0.2421536220077164,0.03217908292717231,0.01405558854245023,0.613222816514524,1.8632293777782103,0.20157318330187676,0.769156639738118,0.579918135483652,0.3653530617157768,0.08816675433702025,0.35640504756756913,0.19800543362051473
538,0.2527611207396841,0.0025291675032430095,0.015,0.2352319532364411,-3.1335431721337765,-2.084638438775058,0.04098424603261805,0.03916611481745118,0.23138351708698535,0.06218300195366503,0.01978549011157106,0.5355072846335465,1.1796234582870015,0.12182549859883206,0.9339664232376487,0.6594336631635296,0.4399474666907206,0.025796628812465083,0.36967760641775627,0.7891071015390823
174,0.2529485663608233,0.0017405179558539268,0.015,0.23620804840496937,-3.426141871636415,-2.748292161225768,0.02990807144181763,0.029149769599913767,0.2366503890078639,0.04490500398251993,0.014911138901115329,0.6215837846791963,1.6180055164035838,0.2820919048951857,0.6748492529503233,0.4193143276737797,0.7901899712839631,0.07353081054868896,0.4601111845029089,0.4361329712547775
390,0.25300233488092316,0.0015878314200008156,0.015,0.23641450346092235,-3.595114941983505,-2.764556985795196,0.02511687765401077,0.02714814661045458,0.24028762707890763,0.03623222057666018,0.014001534731361353,0.4772475871139625,0.7219882571362648,0.19492108544310113,0.7257046900759345,0.5631716386244449,0.7970890330661433,0.07160221411412021,0.38282933919110324,0.27690896586796443
1068,0.25458421936665315,0.008142164660403899,0.015,0.23144205470624926,-3.177269163326033,-2.023956497937408,0.0732888079828439,0.07094926430946324,0.24638610192024513,0.11167467630957069,0.0349029396561171,0.5053724292317493,1.233954469221819,0.036530453569115384,0.7118301306552873,0.33955348609984354,0.4431099547542925,0.021658417079165826,0.31946921724558086,1.7522182372456365
1074,0.25462123965332567,0.006358897288564603,0.015,0.23326234236476107,-4.685883035799104,-4.02556209060158,0.06877539256515086,0.06622377757525935,0.24064786621093703,0.09912816843325989,0.03842261669704185,0.5397465181335052,1.3869254813527665,0.16334476069891268,0.6617365777430696,0.3719220589570224,0.1807953714281026,0.16819202394829483,0.3218058802450324,1.3444504134450037
606,0.2616128254293635,0.002412969600450704,0.015,0.24419985582891277,-3.274160847779129,-2.504731761736067,0.03946409708313225,0.03767421262436503,0.23110144596031837,0.06070898168086397,0.018219212485400524,0.5830854439777257,1.33961965650932,0.08523043066925745,0.9624805964043026,0.5474158110973284,0.18601952903775845,0.051924161180953964,0.46906319496343074,0.6930862920856479
629,0.2617351937568181,0.003157970453126974,0.015,0.2435772233036911,-3.8144893594106795,-2.7661632050713556,0.047958348836664055,0.04566414971302151,0.23204671151496048,0.07042606013401814,0.025490637539309954,0.501313660473361,0.9391897309886204,0.12952000125632068,0.76252668390819,0.8455060583784583,0.6467320680168874,0.06309993213757664,0.30861977362377996,0.8517965995579379
1008,0.2621392423387591,0.0025769080164938134,0.015,0.2445623343222653,-4.782177539205019,-4.477208322128859,0.04207635193183511,0.039643276813893916,0.23381294215163678,0.06088024080923471,0.023272463054435505,0.6004612828773486,1.2609325430998806,0.3365878005332901,0.6942556418640677,0.5331555978970803,0.6991851022339669,0.19670574370204727,0.41968256099793777,0.6023949253528688
414,0.26303493406852857,0.0018475816896598106,0.015,0.24618735237886877,-4.878886127545414,-3.5520118364232385,0.02570113361427428,0.032509380589574886,0.24470370459749052,0.032650816330099565,0.018751450898448988,0.4128100830025813,0.4609868575830381,0.23806191293456522,0.8547051258586312,0.7412600451451691,0.7616064001614842,0.10966753929730995,0.16580572947093153,0.13739368010205996
912,0.26832968817985303,0.006438600561179373,0.015,0.24689108761867365,-4.620378952639866,-3.5059600455920035,0.07045450992186333,0.06785125442382615,0.2414322065583916,0.09995883689070642,0.04095018295302027,0.5132789007504808,0.8889580804642242,0.26520012942474747,0.8248147276908866,0.7917492039572983,0.8109438529967911,0.10819367962464968,0.23456494671262465,1.2920611226923675
228,0.2693447627632386,0.015405075652508496,0.015,0.23893968711073008,-4.770015937639384,-3.6146899123498595,0.10381317358638859,0.10119360870288745,0.2681188876568342,0.1464648934409614,0.061161453731815765,0.4997268023212188,1.3471816790899784,0.12748590843004753,0.7385349553072679,0.5372252433915503,0.709238987639068,0.12196222315320233,0.20619749347223423,2.1462945256946795
942,0.2694448236099568,0.00243968124802415,0.015,0.25200514236193267,-3.996382553082646,-2.548792212891381,0.041424085735299154,0.03952681427306044,0.23553215500308622,0.05803309106496225,0.024815080405636042,0.5362590892756305,0.9824578850312897,0.2685995197354062,0.7257056027481495,0.9451653547422131,0.9327217397012791,0.03872165624500267,0.19815714682437266,0.5991329675355407
720,0.26977878571558056,0.005888946205170253,0.015,0.2488898395104103,-5.079764884719268,-3.1639534795656066,0.07167767314046782,0.06896711102540272,0.2456168662171764,0.09056745975920444,0.0527878865217312,0.4689616064884754,0.900274075291193,0.3451103158637524,0.6955059099073586,0.4815408140353979,0.787224588507123,0.07560151772608305,0.04132080310361397,1.1269929291758796
