t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP
20,0.0006149234756674455,-0.0030148544016703415,-0.0020419945858256706,0.031015865541994533,-2.5600461280148446e-05,6.46755628438196e-05,6.930815599008347e-05,4.3099856762426916e-05,-0.002917119930939587,-0.002609278483332478,-0.005509021102988467,-0.0,-0.0,-0.0,0.6594383737118845
21,0.0006301495994105947,-0.003108238325114051,-0.0020618992467245807,0.03181713158720229,-2.5589740245521383e-05,6.841903748757504e-05,7.300611917531117e-05,4.3170932137127015e-05,-0.0030048749178024302,-0.0025404853522863753,-0.005528083735716152,-0.0,-0.0,-0.0,0.6764664550262902
22,0.000644542976632452,-0.0031979242853725325,-0.0020788363469328363,0.03257827000687688,-2.554422878699355e-05,7.206668302061924e-05,7.657701644017e-05,4.323445283431018e-05,-0.00308903271839099,-0.0024654788460071212,-0.005537342724109608,-0.0,-0.0,-0.0,0.6926431322749756
23,0.0006581494861058573,-0.0032840393483661552,-0.0020930717396278045,0.03330129097678283,-2.5467480518808136e-05,7.561857794069574e-05,8.002418086023478e-05,4.32910597221018e-05,-0.0031697273157988417,-0.002385088562550375,-0.0055377606700811495,-0.0,-0.0,-0.0,0.7080109756612268
24,0.0006710124626702432,-0.0033667072469397135,-0.002104851924623959,0.03398810388434642,-2.536275001879652e-05,7.907513228225657e-05,8.335097140599599e-05,4.3341404723336195e-05,-0.0032470883808070655,-0.0023000724308686713,-0.00553022428006951,-0.0,-0.0,-0.0,0.7226104268781655
25,0.0006831728518638402,-0.0034460483549675104,-0.002114405372446915,0.03464052241873966,-2.5232986222996733e-05,8.243704122013411e-05,8.65607327422823e-05,4.338612457671092e-05,-0.0033212413319313686,-0.0022111219079713577,-0.005515549616391491,-0.0,-0.0,-0.0,0.7364799055342571
26,0.0006946693171119301,-0.003522179701659021,-0.0021219437992947288,0.03526026929861315,-2.508083862140539e-05,8.570529933978838e-05,8.96567920415202e-05,4.3425889269115144e-05,-0.003392307429814376,-0.002118866831566545,-0.005494487038350812,-0.0,-0.0,-0.0,0.7496559102575442
27,0.0007055383472450739,-0.0035952149890512938,-0.0021276633547418575,0.03584898078025657,-2.4908639800989253e-05,8.888121081830475e-05,9.264243498084788e-05,4.346143610691404e-05,-0.0034604038688792727,-0.002023879948527992,-0.0054677258171303735,-0.0,-0.0,-0.0,0.762173114744667
28,0.0007158143360828244,-0.0036652646335042388,-0.00213174575359429,0.03640821087948828,-2.4718371261800572e-05,9.196643820922702e-05,9.552088421415862e-05,4.349364333642571e-05,-0.0035256438877580595,-0.0019266811490006193,-0.005435898475442574,-0.0,-0.0,-0.0,0.7740644590074336
29,0.0007255296365894988,-0.003732435828723873,-0.002134359354627324,0.03693943532457463,-2.451159310418921e-05,9.496309120959053e-05,9.829526417272781e-05,4.352363931422887e-05,-0.003588136896364322,-0.0018277414342917513,-0.005399584878145859,-0.0,-0.0,-0.0,0.7853612360570619
30,0.0007347145709679291,-0.0037968326439849383,-0.002135660207993329,0.03744405519888615,-2.4289320062395208e-05,9.787388928392245e-05,0.00010096855101599313,4.35529829376533e-05,-0.003647988633817906,-0.0017274866532177556,-0.00535931612268632,-0.0,-0.0,-0.0,0.7960931742542088
31,0.0007433973766482035,-0.003858556172402738,-0.002135793093962865,0.03792340022764393,-2.4051808831328724e-05,0.00010070243888983937,0.0001035434945523764,4.358395364905324e-05,-0.0037053013725890974,-0.0016263010491460175,-0.005315578287113336,-0.0,-0.0,-0.0,0.8062885155414983
32,0.0007516040509644009,-0.003917704757284154,-0.0021348925909591542,0.038378731615500504,-2.3798202761795013e-05,0.00010345369839281,0.00010602249659067842,4.3620021554062625e-05,-0.003760174197551469,-0.001524530674680086,-0.005268816121468609,-0.0,-0.0,-0.0,0.8159740897644233
33,0.0007593580371264898,-0.0039743743401272685,-0.002133084228787421,0.03881124428582115,-2.352594529712627e-05,0.00010613474638312352,0.00010840741943742016,4.366660609483497e-05,-0.0038127034043343717,-0.0014224867542784974,-0.005219436807518696,-0.0,-0.0,-0.0,0.8251753852762022
