horizon,shock_series,term,estimate,ci_low,ci_high,se,shock_sd,estimate_1sd,ci_low_1sd,ci_high_1sd,nobs,se_method,response_type,spec
25,eps_rr,s_neg_x_ricardian,1.890669578745239,1.087189898670737,2.694149258819741,0.48848096080357634,0.06256879819604541,0.11829692332791304,0.06802416537070839,0.1685696812851177,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_rr,s_neg_x_ricardian,1.6727239652747299,0.8228021085472025,2.522645822002257,0.5167157993886362,0.06256879819604541,0.10466032822096344,0.051481739084970564,0.15783891735695632,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_rr,s_neg_x_ricardian,1.6342234345613211,0.7161838691255821,2.55226299999706,0.5581284257719693,0.06256879819604541,0.10225139628431552,0.044810763978581546,0.1596920285900495,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_rr,s_neg_x_ricardian,1.4232109983370365,0.4998315671511744,2.3465904295228985,0.5613748336362484,0.06256879819604541,0.08904860174534235,0.03127386045709495,0.14682334303358976,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_rr,s_neg_x_ricardian,1.379132748385694,0.4498093793522937,2.3084561174190945,0.5649884912591182,0.06256879819604541,0.08629067861930197,0.028144032283382102,0.14443732495522182,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_rr,s_neg_x_ricardian,1.3772216065718765,0.5601519280820508,2.194291285061702,0.4967430931858423,0.06256879819604541,0.08617110077282919,0.03504803294729158,0.1372941685983668,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_rr,s_neg_x_ricardian,1.1753396207604103,0.3374483016847124,2.013230939836108,0.5094017518316347,0.06256879819604541,0.07353958754317466,0.02111373468970902,0.1259654403966403,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_rr,s_neg_x_ricardian,1.4261837474472843,0.5855936898100691,2.266773805084499,0.5110424683776529,0.06256879819604541,0.08923460308450892,0.036639893402603825,0.141829312766414,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_rr,s_neg_x_ricardian,1.5892106191122883,0.6912473777873271,2.4871738604372498,0.5459228873691472,0.06256879819604541,0.09943499851824916,0.04325051768432084,0.1556194793521775,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,eps_rr,s_neg_x_ricardian,1.3433144529425978,0.32944507222661223,2.357183833658583,0.6163888166724381,0.06256879819604541,0.08404957091999654,0.020612982240828505,0.14748615959916456,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,eps_rr,s_neg_x_ricardian,1.4154242809256328,0.3702921103167165,2.460556451534549,0.6353952433724674,0.06256879819604541,0.0885613961950186,0.02316873232399442,0.15395406006604279,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,eps_rr,s_neg_x_ricardian,1.6785334821085247,0.7048149249658929,2.6522520392511564,0.5919788491741336,0.06256879819604541,0.10502382270735368,0.044099422805751846,0.1659482226089555,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,eps_rr,s_neg_x_ricardian,1.5871431839550598,0.5726866242003501,2.6015997437097695,0.6167457961805859,0.06256879819604541,0.09930564158511311,0.035832313819166205,0.16277896935106004,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,eps_rr,s_neg_x_ricardian,1.6013477958733346,0.6484528864664708,2.5542427052801986,0.5793189702678495,0.06256879819604541,0.1001944070816808,0.04057291779296376,0.15981589637039784,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,eps_rr,s_neg_x_ricardian,1.8010689389208296,0.8209791145375492,2.78115876330411,0.5958523046210217,0.06256879819604541,0.11269071897650303,0.05136767654066797,0.1740137614123381,1588,driscoll_kraay,cumulative,twfe_directional_dummies
40,eps_rr,s_neg_x_ricardian,2.1562511146869836,1.216278525553253,3.096223703820714,0.5714627573736459,0.06256879819604541,0.13491404085484784,0.07610108561552516,0.19372699609417052,1561,driscoll_kraay,cumulative,twfe_directional_dummies
41,eps_rr,s_neg_x_ricardian,1.918499416205292,0.9941464482801035,2.8428523841304805,0.561966701948039,0.06256879819604541,0.12003820281177985,0.06220254849975309,0.1778738571238066,1534,driscoll_kraay,cumulative,twfe_directional_dummies
42,eps_rr,s_neg_x_ricardian,1.7384830436028385,0.9142399110363647,2.562726176169312,0.5011042436001458,0.06256879819604541,0.10877479472243282,0.05720289249640481,0.16034669694846082,1507,driscoll_kraay,cumulative,twfe_directional_dummies
43,eps_rr,s_neg_x_ricardian,2.1088050191458025,1.314400436966987,2.903209601324618,0.48296369303762554,0.06256879819604541,0.1319453956777414,0.08224045568938132,0.18165033566610148,1480,driscoll_kraay,cumulative,twfe_directional_dummies
44,eps_rr,s_neg_x_ricardian,2.0255165194507003,1.154775998630368,2.8962570402710326,0.5293726484551333,0.06256879819604541,0.12673413434826716,0.07225294641994032,0.181215322276594,1453,driscoll_kraay,cumulative,twfe_directional_dummies
45,eps_rr,s_neg_x_ricardian,1.8448647109815726,0.9065051212707679,2.7832243006923774,0.5704821233546087,0.06256879819604541,0.11543096780041165,0.05671893599647235,0.17414299960435098,1426,driscoll_kraay,cumulative,twfe_directional_dummies
46,eps_rr,s_neg_x_ricardian,2.008449136603667,1.2311677672742802,2.785730505933054,0.47255351880153607,0.06256879819604541,0.12566624871517648,0.07703268757606024,0.17429980985429275,1399,driscoll_kraay,cumulative,twfe_directional_dummies
47,eps_rr,s_neg_x_ricardian,2.1948014781211787,1.4755404424179246,2.9140625138244327,0.4372796605837284,0.06256879819604541,0.1373260907649462,0.09232279217175068,0.18232938935814172,1372,driscoll_kraay,cumulative,twfe_directional_dummies
48,eps_rr,s_neg_x_ricardian,2.2238442824888445,1.3107530601094985,3.13693550486819,0.5551200468041919,0.06256879819604541,0.13914326413047393,0.0820122437028402,0.1962742845581076,1345,driscoll_kraay,cumulative,twfe_directional_dummies
0,eps_sb,s_pos_x_ph2m,0.40458724822683556,-0.08761436677292511,0.8967888632265962,0.29923733451711093,0.013449244474289858,0.005441392812582907,-0.001178347038189168,0.012061132663354983,2641,driscoll_kraay,cumulative,twfe_directional_dummies
1,eps_sb,s_pos_x_ph2m,-0.40457970447875324,-1.4499744645738484,0.6408150556163418,0.6355548864445781,0.013449244474289858,-0.005441291354870696,-0.019501061055531226,0.008618478345789833,2614,driscoll_kraay,cumulative,twfe_directional_dummies
2,eps_sb,s_pos_x_ph2m,-1.1794486855054038,-2.1359869937461475,-0.22291037726466012,0.5815339994802861,0.013449244474289858,-0.01586269371624199,-0.02872741127279538,-0.0029979761596885977,2587,driscoll_kraay,cumulative,twfe_directional_dummies
3,eps_sb,s_pos_x_ph2m,0.03030472737396474,-0.7555252626885536,0.816134717436483,0.47775071117966583,0.013449244474289858,4.075756871791559e-4,-0.010161243964400423,0.010976395338758735,2560,driscoll_kraay,cumulative,twfe_directional_dummies
4,eps_sb,s_pos_x_ph2m,0.06674578612226512,-0.9359769111239815,1.0694684833685117,0.6096121143038524,0.013449244474289858,8.976803951870068e-4,-0.012588182299997098,0.014383543090371112,2533,driscoll_kraay,cumulative,twfe_directional_dummies
5,eps_sb,s_pos_x_ph2m,-0.010856962699649876,-1.1278155221560036,1.1061015967567036,0.6790625871838184,0.013449244474289858,-1.460179455958372e-4,-0.015168266679374962,0.014876230788183285,2506,driscoll_kraay,cumulative,twfe_directional_dummies
6,eps_sb,s_pos_x_ph2m,-0.3179931615944411,-1.511538736034589,0.8755524128457068,0.7256241861789453,0.013449244474289858,-0.004276767771435998,-0.020329053993288274,0.011775518450416276,2479,driscoll_kraay,cumulative,twfe_directional_dummies
7,eps_sb,s_pos_x_ph2m,-0.26302876483368237,-1.4524587354109622,0.9264012057435973,0.723122076693072,0.013449244474289858,-0.003537538162018689,-0.01953447262135992,0.012459396297322537,2452,driscoll_kraay,cumulative,twfe_directional_dummies
8,eps_sb,s_pos_x_ph2m,-0.9702054958015977,-2.050206821056332,0.1097958294531366,0.6565941841623807,0.013449244474289858,-0.01304853090333529,-0.027573732759243248,0.001476670952572669,2425,driscoll_kraay,cumulative,twfe_directional_dummies
9,eps_sb,s_pos_x_ph2m,-1.1448481563321788,-2.803535015132043,0.5138387024676851,1.0084100078096496,0.013449244474289858,-0.015397342740451488,-0.037705427810742764,0.006910742329839785,2398,driscoll_kraay,cumulative,twfe_directional_dummies
10,eps_sb,s_pos_x_ph2m,-1.5992955294677462,-3.0992130422234423,-0.09937801671204993,0.911885099183934,0.013449244474289858,-0.02150931656245056,-0.04168207388277069,-0.0013365592421304227,2371,driscoll_kraay,cumulative,twfe_directional_dummies
11,eps_sb,s_pos_x_ph2m,-0.6991839108945916,-2.1730548789387196,0.7746870571495363,0.8960499243788408,0.013449244474289858,-0.009403495350111458,-0.029225946322895192,0.010418955622672274,2344,driscoll_kraay,cumulative,twfe_directional_dummies
12,eps_sb,s_pos_x_ph2m,-0.9646628638875566,-2.6662137340276937,0.7368880062525806,1.0344694763471123,0.013449244474289858,-0.01297398669169235,-0.03585856032964769,0.009910586946262989,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,eps_sb,s_pos_x_ph2m,-0.8703604235293418,-2.2521920433149045,0.5114711962562208,0.8400939738003393,0.013449244474289858,-0.011705690116792582,-0.030290281393592564,0.006878901160007402,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,eps_sb,s_pos_x_ph2m,-1.5580896205392785,-3.3120308324726873,0.19585159139413033,1.0663205425665245,0.013449244474289858,-0.020955128219486273,-0.04454431237231093,0.0026340559333383824,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,eps_sb,s_pos_x_ph2m,-0.9465088743926081,-2.6486316058752295,0.7556138570900132,1.0348171433571818,0.013449244474289858,-0.012729829248791099,-0.0356220939897469,0.010162435492164706,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,eps_sb,s_pos_x_ph2m,-1.110138050247624,-2.992462911116051,0.7721868106208032,1.144372259042331,0.013449244474289858,-0.014930518037991773,-0.040246365271844886,0.010385329195861347,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,eps_sb,s_pos_x_ph2m,-0.9885080556386528,-3.2911245716903594,1.314108460413054,1.3998914422065114,0.013449244474289858,-0.013294686505089163,-0.044263138960006145,0.017673765949827818,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,eps_sb,s_pos_x_ph2m,-0.6570193825603605,-3.002561476073308,1.6885227109525867,1.4259883402878304,0.013449244474289858,-0.008836414300401264,-0.040382183340794534,0.022709354739992006,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,eps_sb,s_pos_x_ph2m,-1.3789558165488869,-3.3306444841903273,0.5727328510925536,1.1865424592573923,0.013449244474289858,-0.018545913896009975,-0.04479465192482075,0.007702824132800802,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,eps_sb,s_pos_x_ph2m,-1.2895355704991749,-3.454054854055735,0.8749837130573854,1.3159342862429793,0.013449244474289858,-0.01734327914593625,-0.04645442815980316,0.011767869867930663,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,eps_sb,s_pos_x_ph2m,-0.6835842339457854,-2.891739011420537,1.5245705435289658,1.3424627828843878,0.013449244474289858,-0.00919369148110702,-0.038891704920436074,0.02050432195822203,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,eps_sb,s_pos_x_ph2m,-1.7805899469065982,-3.911760883890417,0.35058099007722077,1.2956599311111197,0.013449244474289858,-0.023947589504409637,-0.0526102284524064,0.004715049443587129,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,eps_sb,s_pos_x_ph2m,-1.678058064668466,-4.117520732032421,0.7614046026954895,1.4830879948176248,0.013449244474289858,-0.0225686131537799,-0.05537754295306097,0.010240316645501176,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,eps_sb,s_pos_x_ph2m,-0.557424677837242,-2.593741126321165,1.478891770646681,1.2379924967901117,0.013449244474289858,-0.007496940768235332,-0.03488385851091328,0.01988997697444262,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,eps_sb,s_pos_x_ph2m,-1.837322339105907,-3.9054363650090425,0.23079168679722817,1.257324051220365,0.013449244474289858,-0.024710597316709437,-0.052525168451788534,0.0031039738183696567,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_sb,s_pos_x_ph2m,-1.7966034799722517,-3.5480163975139485,-0.04519056243055508,1.0647834487179988,0.013449244474289858,-0.024162959425506735,-0.04771813992895428,-6.077789220591938e-4,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_sb,s_pos_x_ph2m,-2.1236924283220153,-3.6500996953240326,-0.5972851613199981,0.9279897262536487,0.013449244474289858,-0.028562058656701077,-0.04909108315794384,-0.00803303415545831,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_sb,s_pos_x_ph2m,-3.1783555590248262,-4.670401179079516,-1.6863099389701366,0.9070993282362807,0.013449244474289858,-0.0427464809395431,-0.06281336725045202,-0.022679594628634177,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_sb,s_pos_x_ph2m,-3.1420783648782438,-4.964309430182289,-1.3198472995741983,1.107837825473456,0.013449244474289858,-0.042258580086624434,-0.06676621117254418,-0.017750949000704678,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_sb,s_pos_x_ph2m,-4.172025985327889,-7.182972164911403,-1.1610798057443747,1.8305253003964388,0.013449244474289858,-0.05611059742976481,-0.09660554869791255,-0.015615646161617074,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_sb,s_pos_x_ph2m,-1.4159922244244525,-3.2231909153099667,0.3912064664610617,1.0986987907458543,0.013449244474289858,-0.019044025599977973,-0.04334948260731384,0.005261431407357895,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_sb,s_pos_x_ph2m,-1.6181606758494071,-3.305734055414658,0.0694127037158434,1.0259717654591276,0.013449244474289858,-0.021763038528180782,-0.044459625478257395,9.33548421895826e-4,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_sb,s_pos_x_ph2m,-0.8635033514449891,-2.5983441323601864,0.8713374294702082,1.0547083050365433,0.013449244474289858,-0.011613467677952294,-0.03494576546444871,0.011718830108544126,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,eps_sb,s_pos_x_ph2m,-0.6693732243994788,-2.5107507526008916,1.172004303801934,1.1194780483988558,0.013449244474289858,-0.009002564139492275,-0.033767700685736646,0.015762572406752093,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,eps_sb,s_pos_x_ph2m,-0.8404871517999097,-2.5877579100646395,0.9067836064648203,1.0622651946867003,0.013449244474289858,-0.011303917182056557,-0.034803388772736726,0.012195554408623613,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,eps_sb,s_pos_x_ph2m,-0.9511548158858459,-3.3705627105692346,1.468253078797543,1.4708955587540369,0.013449244474289858,-0.0127923136517469,-0.04533152191037072,0.019746894606876928,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,eps_sb,s_pos_x_ph2m,-1.0491854239342935,-2.761874711454122,0.663503863585535,1.0412411532897805,0.013449244474289858,-0.01411075126535376,-0.03714512820170525,0.008923625670997729,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,eps_sb,s_pos_x_ph2m,-1.42939891233243,-3.5776383499058326,0.7188405252409726,1.306036842655047,0.013449244474289858,-0.019224335423242866,-0.0481165328084785,0.00966786196199277,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,eps_sb,s_pos_x_ph2m,-0.6493964045650067,-2.1929046789752538,0.8941118698452404,0.9383864005400558,0.013449244474289858,-0.008733891005719618,-0.029492911136352308,0.012025129124913072,1588,driscoll_kraay,cumulative,twfe_directional_dummies
40,eps_sb,s_pos_x_ph2m,-1.3852384258249224,-2.8611781399264897,0.09070128827664492,0.89730763267795155,0.013449244474289858,-0.01863041024409982,-0.03848068428836528,0.0012198638001656382,1561,driscoll_kraay,cumulative,twfe_directional_dummies
41,eps_sb,s_pos_x_ph2m,-1.4234277157521065,-3.0779572217853195,0.23110179028110656,1.005882516792497,0.013449244474289858,-0.019144027340630053,-0.04139619915719677,0.003108144475936666,1534,driscoll_kraay,cumulative,twfe_directional_dummies
42,eps_sb,s_pos_x_ph2m,-0.25076957929490057,-2.0746661232948895,1.5731269647050885,1.1088503646250585,0.013449244474289858,-0.003372661378651934,-0.027902691894720156,0.02115736913741629,1507,driscoll_kraay,cumulative,twfe_directional_dummies
43,eps_sb,s_pos_x_ph2m,-0.35109291935809966,-1.9959168450153675,1.2937310062991683,0.9999819428952723,0.013449244474289858,-0.004721934505639217,-0.026843573598964977,0.017399704587686547,1480,driscoll_kraay,cumulative,twfe_directional_dummies
44,eps_sb,s_pos_x_ph2m,-1.8342787299122867,-3.9131319397699604,0.24457447994538684,1.2638530114746838,0.013449244474289858,-0.024669663072580242,-0.052628668118118296,0.0032893419729578097,1453,driscoll_kraay,cumulative,twfe_directional_dummies
45,eps_sb,s_pos_x_ph2m,-1.668283302086148,-3.416059155179564,0.07949255100726793,1.0625722705385632,0.013449244474289858,-0.022437149982132164,-0.045943414716646036,0.0010691147523817029,1426,driscoll_kraay,cumulative,twfe_directional_dummies
46,eps_sb,s_pos_x_ph2m,-1.6578395757331703,-3.019911470915363,-0.29576768055097724,0.8280809142310257,0.013449244474289858,-0.022296689753188385,-0.04061552766305301,-0.003977851843323759,1399,driscoll_kraay,cumulative,twfe_directional_dummies
47,eps_sb,s_pos_x_ph2m,-0.5955291515976331,-1.8883896958543696,0.6973313926591034,0.7860034005900515,0.013449244474289858,-0.008009417151402994,-0.025397414682275285,0.009378580379469297,1372,driscoll_kraay,cumulative,twfe_directional_dummies
48,eps_sb,s_pos_x_ph2m,-4.060717145029428,-7.679468994480455,-0.44196529557840014,2.200044909867103,0.013449244474289858,-0.05461357762444112,-0.10328305593949656,-0.0059440993093856824,1345,driscoll_kraay,cumulative,twfe_directional_dummies
0,eps_sb,s_neg_x_ph2m,-1.177558577915416,-2.693590683346321,0.33847352751548865,0.9216820758943024,0.017170292562299457,-0.020219025292052994,-0.046249740076140446,0.005811689492034456,2641,driscoll_kraay,cumulative,twfe_directional_dummies
1,eps_sb,s_neg_x_ph2m,-1.283049846393137,-3.398525503384836,0.8324258105985618,1.2861178784111422,0.017170292562299457,-0.022030341234583542,-0.058353677173553664,0.014292994704386582,2614,driscoll_kraay,cumulative,twfe_directional_dummies
2,eps_sb,s_neg_x_ph2m,0.2705258390213951,-0.37868382415519447,0.9197355021979847,0.39469145007134626,0.017170292562299457,0.00464500780165888,-0.006502112049355051,0.015792127652672815,2587,driscoll_kraay,cumulative,twfe_directional_dummies
3,eps_sb,s_neg_x_ph2m,-0.08886201177790852,-0.9694747158444049,0.7917506922885879,0.5353745097055237,0.017170292562299457,-0.0015257867399011895,-0.016646164502800567,0.013594591022998186,2560,driscoll_kraay,cumulative,twfe_directional_dummies
4,eps_sb,s_neg_x_ph2m,0.4741981787524217,-0.794771284024639,1.7431676415294823,0.7714786543827218,0.017170292562299457,0.008142121461688655,-0.01364645546681745,0.029930698390194757,2533,driscoll_kraay,cumulative,twfe_directional_dummies
5,eps_sb,s_neg_x_ph2m,0.2887995398329503,-0.5356403010268809,1.1132393806927814,0.5012238337509862,0.017170292562299457,0.004958772590789213,-0.009197100676789695,0.01911464585836812,2506,driscoll_kraay,cumulative,twfe_directional_dummies
6,eps_sb,s_neg_x_ph2m,0.06610679696716633,-0.6470640309264709,0.7792776248608037,0.43357707713810945,0.017170292562299457,0.0011350730442827763,-0.01111027871754829,0.013380424806113844,2479,driscoll_kraay,cumulative,twfe_directional_dummies
7,eps_sb,s_neg_x_ph2m,0.31662403135093675,-0.4251212046300429,1.0583692673319165,0.4509490837526442,0.017170292562299457,0.005436527250550259,-0.007299455457935011,0.01817250995903553,2452,driscoll_kraay,cumulative,twfe_directional_dummies
8,eps_sb,s_neg_x_ph2m,-1.4194779477874981,-2.707556945314852,-0.13139895026014425,0.783096426588818,0.017170292562299457,-0.024372851649243778,-0.04648954488014184,-0.0022561584183457112,2425,driscoll_kraay,cumulative,twfe_directional_dummies
9,eps_sb,s_neg_x_ph2m,-2.2980481039872096,-4.779357857075857,0.18326164910143694,1.5085292164795483,0.017170292562299457,-0.039458158267697954,-0.08206297266591706,0.003146656130521136,2398,driscoll_kraay,cumulative,twfe_directional_dummies
10,eps_sb,s_neg_x_ph2m,0.09028149995826412,-0.9905042513003686,1.171067251216897,0.65707108131058,0.017170292562299457,0.0015501597672466212,-0.01700724777902871,0.020107567313521955,2371,driscoll_kraay,cumulative,twfe_directional_dummies
11,eps_sb,s_neg_x_ph2m,-0.1065823215231899,-1.2256367553939755,1.012472112347596,0.6803367883529016,0.017170292562299457,-0.0018300496425222368,-0.021044541665222016,0.017384442380177546,2344,driscoll_kraay,cumulative,twfe_directional_dummies
12,eps_sb,s_neg_x_ph2m,0.20268731231675693,-0.9313460269184461,1.33672065155196,0.6894433162037589,0.017170292562299457,0.003480200451144879,-0.015991483758924945,0.022951884661214703,2317,driscoll_kraay,cumulative,twfe_directional_dummies
13,eps_sb,s_neg_x_ph2m,0.7370016468506064,-0.20215045444240842,1.6761537481436213,0.5709639361853824,0.017170292562299457,0.012654533895321418,-0.0034709824443779408,0.02878005023502078,2290,driscoll_kraay,cumulative,twfe_directional_dummies
14,eps_sb,s_neg_x_ph2m,0.3088308954172822,-0.7654967418597083,1.3831585326942728,0.6531448267941757,0.017170292562299457,0.005302716826591642,-0.013143803013218217,0.023749236666401503,2263,driscoll_kraay,cumulative,twfe_directional_dummies
15,eps_sb,s_neg_x_ph2m,0.05987296089154575,-1.1668061612736065,1.286552083056698,0.7457679528838363,0.017170292562299457,0.0010280362550789542,-0.020034403152561386,0.022090475662719298,2236,driscoll_kraay,cumulative,twfe_directional_dummies
16,eps_sb,s_neg_x_ph2m,-0.7163868696794489,-1.839740172257526,0.4069664328986282,0.6829503149529911,0.017170292562299457,-0.012300572140186032,-0.03158887699627692,0.006987732715904857,2209,driscoll_kraay,cumulative,twfe_directional_dummies
17,eps_sb,s_neg_x_ph2m,-0.35206480938154283,-1.3857116304728028,0.6815820117097171,0.6284126466663139,0.017170292562299457,-0.006045055777971281,-0.02379307410219902,0.011702962546256458,2182,driscoll_kraay,cumulative,twfe_directional_dummies
18,eps_sb,s_neg_x_ph2m,-0.5355032912719867,-1.8136760052110712,0.7426694226670977,0.777073833802474,0.017170292562299457,-0.009194748179214273,-0.031141347622696647,0.012751851264268099,2155,driscoll_kraay,cumulative,twfe_directional_dummies
19,eps_sb,s_neg_x_ph2m,-0.7560157844662427,-1.8992041345379052,0.3871725656054197,0.6950091675880107,0.017170292562299457,-0.012981012201001717,-0.03260989062554457,0.006647866223541136,2128,driscoll_kraay,cumulative,twfe_directional_dummies
20,eps_sb,s_neg_x_ph2m,-0.27663461715656,-1.6187430001483456,1.0654737658352254,0.8159439606059136,0.017170292562299457,-0.00474989730943784,-0.027794290895721448,0.018294496276845762,2101,driscoll_kraay,cumulative,twfe_directional_dummies
21,eps_sb,s_neg_x_ph2m,-0.6115724893744158,-2.033412882911142,0.8102679041623105,0.8644175811387715,0.017170292562299457,-0.010500878565612494,-0.03491429409953308,0.01391253696830809,2074,driscoll_kraay,cumulative,twfe_directional_dummies
22,eps_sb,s_neg_x_ph2m,-0.49665894753709444,-1.5116580595467821,0.5183401644725933,0.6170756445306689,0.017170292562299457,-0.008527779432895649,-0.025955611136576143,0.008900052270784846,2047,driscoll_kraay,cumulative,twfe_directional_dummies
23,eps_sb,s_neg_x_ph2m,-0.05055637941109441,-1.2548342913905197,1.153721532568331,0.7321489841083321,0.017170292562299457,-8.680678253791037e-4,-0.02154587190038095,0.019809736249622744,2020,driscoll_kraay,cumulative,twfe_directional_dummies
24,eps_sb,s_neg_x_ph2m,-0.2695261504023865,-1.5940420274196991,1.0549897266149262,0.8052484764082841,0.017170292562299457,-0.0046278428555993015,-0.02737016796739721,0.018114482256198605,1993,driscoll_kraay,cumulative,twfe_directional_dummies
25,eps_sb,s_neg_x_ph2m,-0.2957193074923006,-1.6274506729276694,1.0360120579430683,0.8096351818876216,0.017170292562299457,-0.005077587025963394,-0.02794380418487921,0.01778863013295242,1966,driscoll_kraay,cumulative,twfe_directional_dummies
26,eps_sb,s_neg_x_ph2m,0.1769443737373107,-1.6734121727152993,2.0273009201899206,1.1249369038885315,0.017170292562299457,0.003038186664322481,-0.028732976582834878,0.03480934991147984,1939,driscoll_kraay,cumulative,twfe_directional_dummies
27,eps_sb,s_neg_x_ph2m,-0.12736129489289288,-1.8327267725577578,1.5780041827719722,1.0367885930528327,0.017170292562299457,-0.0021868306944242666,-0.03146845487157556,0.027094793482727027,1912,driscoll_kraay,cumulative,twfe_directional_dummies
28,eps_sb,s_neg_x_ph2m,-0.02330145261306828,-1.391061552547517,1.3444586473213802,0.8315390971714725,0.017170292562299457,-4.000927584929395e-4,-0.023884933829407366,0.023084748312421483,1885,driscoll_kraay,cumulative,twfe_directional_dummies
29,eps_sb,s_neg_x_ph2m,0.3754079747535053,-1.1961568806636127,1.9469728301706233,0.955443590643269,0.017170292562299457,0.006445864756738014,-0.020538363591401747,0.033430093104877774,1858,driscoll_kraay,cumulative,twfe_directional_dummies
30,eps_sb,s_neg_x_ph2m,0.044635106868128945,-1.7468239007019943,1.8360941144382523,1.0891297427421347,0.017170292562299457,7.663978434752759e-4,-0.02999347742987038,0.031526273116820935,1831,driscoll_kraay,cumulative,twfe_directional_dummies
31,eps_sb,s_neg_x_ph2m,1.122007611520061,-0.8696380305485847,3.1136532535887067,1.2108345748429357,0.017170292562299457,0.01926519894692628,-0.014931939407821112,0.05346233730167368,1804,driscoll_kraay,cumulative,twfe_directional_dummies
32,eps_sb,s_neg_x_ph2m,0.42198365651857567,-1.4823656368166824,2.3263329498538337,1.1577621632295203,0.017170292562299457,0.007245582838932829,-0.02545265166844178,0.039943817346307434,1777,driscoll_kraay,cumulative,twfe_directional_dummies
33,eps_sb,s_neg_x_ph2m,0.4449281488976489,-1.1422963126783225,2.0321526104736205,0.9649639551925917,0.017170292562299457,0.007639546485774967,-0.019613561881522697,0.034892654853072635,1750,driscoll_kraay,cumulative,twfe_directional_dummies
34,eps_sb,s_neg_x_ph2m,0.6566741345067193,-0.7832401813328163,2.096588450346255,0.8754057456822071,0.017170292562299457,0.011275287007575156,-0.013448463060032933,0.035999037075183246,1723,driscoll_kraay,cumulative,twfe_directional_dummies
35,eps_sb,s_neg_x_ph2m,-1.4514347595744412,-3.2178052051899875,0.314935686041105,1.0738769800990078,0.017170292562299457,-0.02492155945698393,-0.05525065678160212,0.005407537867634262,1696,driscoll_kraay,cumulative,twfe_directional_dummies
36,eps_sb,s_neg_x_ph2m,-0.5327187386256786,-2.534356727478441,1.4689192502270834,1.2169094903371707,0.017170292562299457,-0.00914693659562204,-0.04351564646803666,0.025221773276792585,1669,driscoll_kraay,cumulative,twfe_directional_dummies
37,eps_sb,s_neg_x_ph2m,0.04395235665464298,-1.55215050774778,1.6400552210570658,0.9703616408473974,0.017170292562299457,7.546748225627494e-4,-0.026650878318751032,0.02816022796387653,1642,driscoll_kraay,cumulative,twfe_directional_dummies
38,eps_sb,s_neg_x_ph2m,-1.0895326754897723,-3.63395033749237,1.4548849865128255,1.5468961008514506,0.017170292562299457,-0.018707594794344265,-0.062395990451610844,0.024980800862922314,1615,driscoll_kraay,cumulative,twfe_directional_dummies
39,eps_sb,s_neg_x_ph2m,-1.3952573385086444,-4.483365292366803,1.6928506153495142,1.8774363282291426,0.017170292562299457,-0.02395697670188871,-0.07698069373359724,0.02906674032981982,1588,driscoll_kraay,cumulative,twfe_directional_dummies
