t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
31,0.000744382120753363,-0.003808459863733673,-0.002244567441572894,0.03791900455025771,-7.430164489223975e-05,5.881155653111218e-05,0.00011472433071317358,4.917732452542519e-05,-0.0036695873400114437,-0.0019709005512817605,-0.005627570842619834,-0.0,-0.0,-0.0,0.8062885155414983,1.1331198489906185,0.4851342031247342
32,0.0007526213303976722,-0.003866522964806211,-0.002245994652610403,0.03837427268178964,-7.453882288793872e-05,6.112028483540968e-05,0.00011721991871540372,4.931224854726877e-05,-0.0037236788688586927,-0.0018683793634348437,-0.005579276135906644,-0.0,-0.0,-0.0,0.8159740897644233,1.1514733109857818,0.4941197264366438
33,0.000760410948437025,-0.003922090477876519,-0.0022465427927086156,0.03880672855493879,-7.472568258587149e-05,6.3393091407199e-05,0.00011962646499704981,4.945401368604103e-05,-0.003775409761990189,-0.0017651510203280268,-0.005527914511960426,-0.0,-0.0,-0.0,0.8251753852762022,1.1689185737223737,0.5026794413554672
34,0.0007677713727432098,-0.003975251444665181,-0.0022463406734465202,0.0392175016932603,-7.485942229572821e-05,6.563745152789783e-05,0.0001219451348446374,4.96118227676717e-05,-0.003824869934869142,-0.0016614940166026395,-0.005473854062635565,-0.0,-0.0,-0.0,0.833916616012392,1.1854991392798981,0.5108311104336081
35,0.0007747191752382265,-0.004026093741606256,-0.00224551067832155,0.039607657601095955,-7.493373202261688e-05,6.78650759177758e-05,0.0001241760425405041,4.979952087991779e-05,-0.0038721478194220804,-0.0015576569388972901,-0.005417431535750344,-0.0,-0.0,-0.0,0.8422207852117723,1.2012567109844432,0.5185921327269968
36,0.0007812658739941761,-0.004074705130851464,-0.002244170578703806,0.03997819705319713,-7.493701532860554e-05,7.009414845657952e-05,0.00012631777299469723,5.0038044884866654e-05,-0.003917331462546342,-0.0014538624199733601,-0.005358957387325336,-0.0,-0.0,-0.0,0.8501097459511837,1.2162312049520267,0.5259794806448367
37,0.0007874160999285356,-0.004121174789642478,-0.0022424358178699754,0.04033005359143264,-7.4849673243995e-05,7.235279205938164e-05,0.00012836676127729412,5.035900066891825e-05,-0.0039605101025910715,-0.0013503117093876407,-0.005298721928764539,-0.0,-0.0,-0.0,0.8576042586536244,1.230460775173426,0.5330096508475172
38,0.000793164982043907,-0.004165595460150896,-0.0022404224087708004,0.04066408875272386,-7.46400179237898e-05,7.468439084643121e-05,0.00013031659867726003,5.0809698321617106e-05,-0.004001776366333397,-0.0012471901911484187,-0.005237003040592538,-0.0,-0.0,-0.0,0.8647240457209432,1.2439818480038487,0.53969862633903
39,0.0007984946683777766,-0.004208066293259348,-0.0022382505005036847,0.04098108480843282,-7.425825653670619e-05,7.715567067760032e-05,0.00013215754686942693,5.1459799795088335e-05,-0.0040412291590006515,-0.001144674201744244,-0.005174075874916925,-0.0,-0.0,-0.0,0.8714878434348959,1.2568291627544432,0.546061847337412
40,0.0008033702706736566,-0.004248696178175633,-0.0022360483270920262,0.041281735813983,-7.362792489770406e-05,7.9868771717819e-05,0.0001338770771563111,5.240903619538093e-05,-0.004078977034537046,-0.001042939354737336,-0.005110224530496998,-0.0,-0.0,-0.0,0.8779134512631511,1.269035816057292,0.5521141891715844
41,0.0008077365871600043,-0.004287606532805034,-0.0022339552869380355,0.0415666406959247,-7.263435414436942e-05,8.297885439831095e-05,0.00013546352567046012,5.379344760080266e-05,-0.004115141006837144,-0.0009421699510930854,-0.005045754217637747,-0.0,-0.0,-0.0,0.8840177786999935,1.2806333093227753,0.5578699468226085
42,0.0008115196758564588,-0.004324930438920286,-0.002232120460265335,0.04183630956704508,-7.111071997802643e-05,8.671880335645177e-05,0.00013691788947953236,5.5782491067540014e-05,-0.004149853649107994,-0.0008425672156365211,-0.004980998448188183,-0.0,-0.0,-0.0,0.8898168897649938,1.2916516021150741,0.5633428288960963
43,0.0008146438680367269,-0.004360799981226465,-0.0022306870444730688,0.04209121235434626,-6.882513482895797e-05,9.143163777934508e-05,0.0001382854076755322,5.8547118281992105e-05,-0.004183246251305922,-0.0007443493720839454,-0.004916305915542382,-0.0,-0.0,-0.0,0.8953260452767441,1.3021191822951355,0.5685459712504586
44,0.0008170898894575252,-0.0043953020053366446,-0.0022297397466517106,0.042331940221837415,-6.547981860206458e-05,9.760759395105768e-05,0.0001397332980280418,6.215059940215106e-05,-0.004215404044016696,-0.0006477252056229205,-0.004851968470703113,-0.0,-0.0,-0.0,0.9005597430129069,1.3120631822263367,0.5734919977168957
45,0.0008190538131191552,-0.004428356139094315,-0.002229161971217885,0.04255964376265185,-6.0751752782861655e-05,0.0001059125081882484,0.00014173343197324188,6.624990368761237e-05,-0.004246242875285943,-0.0005527969550482834,-0.004787999060459203,-0.0,-0.0,-0.0,0.9055317558622614,1.3215096121916636,0.5781931944422698
46,0.0008213413102848518,-0.004459410138906785,-0.002228285374622501,0.042777116992641515,-5.444697249087107e-05,0.00011716793183177741,0.0001454787499821433,6.935519852756692e-05,-0.00427520158167147,-0.00045930042929124843,-0.004723564513697843,-0.0,-0.0,-0.0,0.9102551680691483,1.3304838750020134,0.5826619511176929
47,0.000826274526005469,-0.004486718820710354,-0.0022251280813521054,0.04299128574670773,-4.69368668562434e-05,0.00013218064035676503,0.0001537969727155783,6.712944590020852e-05,-0.004300518242658244,-0.0003661787530704056,-0.004655909241432006,-0.0,-0.0,-0.0,0.9147424096656909,1.3390119129291616,0.5869117979785364
48,0.0008392928273157627,-0.004505709279780487,-0.0022158541768945803,0.043217546689547345,-4.024238106469077e-05,0.0001511710994268986,0.00017278743178571185,4.944152033496438e-05,-0.0043176664238798144,-0.0002747976588114089,-0.0045835186062431425,-0.0,-0.0,-0.0,0.9190052891824063,1.3471224029193394,0.5909594455761606
