t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
22,3.464991351632928e-06,4.7958360856576124e-05,-9.755463416320671e-05,2.9972388051854946e-06,-2.04268063755843e-06,-4.651537404289528e-06,-2.723221785646073e-06,3.225507711254241e-07,3.8114264115520823e-05,-0.0004514440235496987,-0.0004127627412109068,-0.0,-0.0,-0.0,-0.0,1.6918446927122424e-06,-3.2908159219044384e-06
23,3.268250282413144e-06,4.523513907093005e-05,-9.201515444365439e-05,2.82707985890113e-06,-1.9283156186433287e-06,-4.391648817913898e-06,-2.571188835398811e-06,3.042120290793307e-07,3.59580605531459e-05,-0.00042613110656469544,-0.00038963776039092495,-0.0,-0.0,-0.0,-0.0,1.8887902106711458e-06,-2.590064208262262e-06
24,3.0825081072495816e-06,4.266395023553124e-05,-8.678489512616075e-05,2.666463930874001e-06,-1.8204599825149934e-06,-4.1465605777531875e-06,-2.427798257980275e-06,2.8686684958895305e-07,3.3922157338371794e-05,-0.00040225150922954797,-0.00036782400043850003,-0.0,-0.0,-0.0,-0.0,2.015718622313661e-06,-2.00659606418795e-06
25,2.907151902137089e-06,4.0236151977550965e-05,-8.184624634701771e-05,2.51488371719601e-06,-1.71876231977328e-06,-3.915466976897018e-06,-2.292566370753254e-06,2.704341889867007e-07,3.1999710533068014e-05,-0.00037972495297063303,-0.0003472481273354657,-0.0,-0.0,-0.0,-0.0,2.0883490164781483e-06,-1.522148067542823e-06
26,2.7416059886028446e-06,3.794358560679771e-05,-7.718257613037257e-05,2.3718687113523375e-06,-1.6229006061437155e-06,-3.69761380379913e-06,-2.1650309761957444e-06,2.5483166908767276e-07,3.018425926441409e-05,-0.0003584757048792029,-0.0003278409639005182,-0.0,-0.0,-0.0,-0.0,2.1191703149655e-06,-1.121225639938055e-06
27,2.585337667331566e-06,3.5778554630601966e-05,-7.277816768400332e-05,2.237004675017568e-06,-1.532582827603577e-06,-3.492306437024493e-06,-2.044753250473681e-06,2.399608967525026e-07,2.8469710002488973e-05,-0.0003384323189810745,-0.0003095372471384844,-0.0,-0.0,-0.0,-0.0,2.1181001845793734e-06,-7.906794274025374e-07
28,2.4378586141436386e-06,3.373380138012828e-05,-6.861816380932212e-05,2.1099409893509277e-06,-1.447553186551076e-06,-3.2989129031348347e-06,-1.9313121718988615e-06,2.25701152435424e-07,2.6850318592116358e-05,-0.00031952739052262694,-0.00029227540076199124,-0.0,-0.0,-0.0,-0.0,2.093014539338652e-06,-5.19342846735534e-07
29,2.2987316753142568e-06,3.180248920822942e-05,-6.468850961411057e-05,1.9904126287375676e-06,-1.36760073123622e-06,-3.1168746609493674e-06,-1.8243004688198024e-06,2.1189314724026471e-07,2.5320677588736762e-05,-0.0003016973203089215,-0.00027599731246239016,-0.0,-0.0,-0.0,-0.0,2.0501772259838713e-06,-2.9771878443351043e-07
30,2.1675811693518274e-06,2.9978188739409616e-05,-6.097589508719997e-05,1.8782715682650972e-06,-1.2925741921296129e-06,-2.945723216813286e-06,-1.7233177406391495e-06,1.983163956814412e-07,2.3875707377711576e-05,-0.0002848820868622091,-0.00026064811517946394,-0.0,-0.0,-0.0,-0.0,1.9945925549535294e-06,-1.1770567313038206e-07
31,2.0441104017482113e-06,2.8254870998770467e-05,-5.746769415217379e-05,1.7735378064679298e-06,-1.2224054761741562e-06,-2.7851082027694732e-06,-1.6279612751364857e-06,1.8465323588378919e-07,2.2510653942105886e-05,-0.00026902502269082507,-0.00024617596580467577,-0.0,-0.0,-0.0,-0.0,1.9303014334180624e-06,2.7647419741559747e-08
32,1.928129391877569e-06,2.662690972363398e-05,-5.415189749896132e-05,1.6764782395255896e-06,-1.1571469276329826e-06,-2.6348423015156184e-06,-1.5378126750797188e-06,1.7043386120831748e-07,2.1221095611012846e-05,-0.00025407258972001706,-0.00023253181402560207,-0.0,-0.0,-0.0,-0.0,1.8606400153952845e-06,1.443675116521134e-07
33,1.8195982070645283e-06,2.508909704855426e-05,-5.10170344383324e-05,1.587728195718548e-06,-1.0970296264358937e-06,-2.4949726648634165e-06,-1.4524187909044576e-06,1.5495223210587217e-07,2.0002963019335265e-05,-0.00023997414671797095,-0.00021966914990904243,-0.0,-0.0,-0.0,-0.0,1.788480002783581e-06,2.377787612604008e-07
34,1.7186931764623762e-06,2.3636678257649804e-05,-4.805207746885903e-05,1.508475586390992e-06,-1.0425538739590686e-06,-2.365893119948111e-06,-1.3712648718784484e-06,1.371392178059064e-07,1.885257801802415e-05,-0.00022668169855071655,-0.00020754371431185736,-0.0,-0.0,-0.0,-0.0,1.7164713021405855e-06,3.1273300802076287e-07
35,1.6259058569103284e-06,2.2265413385771355e-05,-4.5246321106656456e-05,1.440734755287055e-06,-9.946282480697222e-07,-2.2485190910331673e-06,-1.2937383777780963e-06,1.153744461569586e-07,1.7766719366980754e-05,-0.00021414961305621496,-0.00019611315008487686,-0.0,-0.0,-0.0,-0.0,1.647310824178629e-06,3.7386858230160587e-07
36,1.5421864856702358e-06,2.097167500799326e-05,-4.2589225133287665e-05,1.3877422051619567e-06,-9.547807132552275e-07,-2.1445579968736656e-06,-1.2190842698400177e-06,8.721485870505865e-08,1.6742724593559995e-05,-0.0002023342866103959,-0.00018533656580196195,-0.0,-0.0,-0.0,-0.0,1.58406482449695e-06,4.2591997987329507e-07
37,1.4691423653655283e-06,1.9752590738153242e-05,-4.0070213960418184e-05,1.354502814479534e-06,-9.254737270337099e-07,-2.0569231276198607e-06,-1.1463602851597567e-06,4.9020417368564975e-08,1.5778636538593913e-05,-0.0001911937355388875,-0.00017517398078126885,-0.0,-0.0,-0.0,-0.0,1.5305735237840175e-06,4.7410232971772423e-07
38,1.409290280869013e-06,1.8606230452993485e-05,-3.76784344956897e-05,1.3484839700797161e-06,-9.105628424600867e-07,-1.9903588281479434e-06,-1.0744210464239694e-06,-4.521238723971999e-09,1.4873394472458795e-05,-0.00018068709195670602,-0.00016558563045912037,-0.0,-0.0,-0.0,-0.0,1.4919580152115125e-06,5.245861272149477e-07
39,1.3663242185226726e-06,1.7531809406569514e-05,-3.5402509420379704e-05,1.3803511271066008e-06,-9.159377817241225e-07,-1.9523671581841113e-06,-1.002009754478043e-06,-8.089826827567307e-08,1.4027040451161609e-05,-0.00017077400123678336,-0.0001565311595342099,-0.0,-0.0,-0.0,-0.0,1.4752112535106327e-06,5.85041242320631e-07
40,1.3452570671252534e-06,1.652979965209147e-05,-3.323041530431311e-05,1.4643565697632008e-06,-9.5035740370611e-07,-1.9545422623992764e-06,-9.281531987174443e-07,-1.900405211734742e-07,1.3240831948095342e-05,-0.0001614139828911507,-0.00014796887571389393,-0.0,-0.0,-0.0,-0.0,1.4897411439857576e-06,6.651215938245839e-07
41,1.3520407961469728e-06,1.5601646453374028e-05,-3.1149842809906395e-05,1.617295190483808e-06,-1.0263890636818374e-06,-2.0144028574769907e-06,-8.533228051592879e-07,-3.4360455197916635e-07,1.2516953978539255e-05,-0.00015256599429319388,-0.00013985561503406657,-0.0,-0.0,-0.0,-0.0,1.5474384278073445e-06,7.764840036022434e-07
42,1.3916698311930497e-06,1.4748323648214742e-05,-2.9149931904706846e-05,1.8532943241026672e-06,-1.1610800523176884e-06,-2.1576998144111024e-06,-7.824231355642332e-07,-5.51407671209705e-07,1.1857056453967955e-05,-0.00014418887990353855,-0.00013214868633551108,-0.0,-0.0,-0.0,-0.0,1.6611262670012866e-06,9.312634332077769e-07
43,1.4623982955130472e-06,1.396590051265051e-05,-2.7226499187904957e-05,2.167932186550217e-06,-1.3752766788468797e-06,-2.4208066588980802e-06,-7.31995925820613e-07,-8.105597574179888e-07,1.1257770432463209e-05,-0.000136244437393483,-0.00012481349575562453,-0.0,-0.0,-0.0,-0.0,1.8385808527681827e-06,1.1363661399397237e-06
44,1.5406155878812707e-06,1.3233904586829896e-05,-2.5395614933370768e-05,2.4967068325415467e-06,-1.6888107330775273e-06,-2.8518091993419857e-06,-7.469415860832606e-07,-1.077044658154196e-06,1.0698945712037864e-05,-0.00012870721349880068,-0.00011784526319425692,-0.0,-0.0,-0.0,-0.0,2.0655244168366843e-06,1.3774020302432798e-06
45,1.5441310878880634e-06,1.2486963000746635e-05,-2.372632011912049e-05,2.6142331266304835e-06,-2.1048676132587394e-06,-3.506464961202197e-06,-9.383821671461192e-07,-1.1967490347827841e-06,1.0115008718460474e-05,-0.00012158999306727837,-0.00011132331433224955,-0.0,-0.0,-0.0,-0.0,2.262568990765393e-06,1.5782104251690335e-06
46,1.247739917924187e-06,1.1548580833600516e-05,-2.2413631857175665e-05,1.902570450160296e-06,-2.5680827940560686e-06,-4.429440441688443e-06,-1.5671854273891464e-06,-7.470009013640279e-07,9.328296567882649e-06,-0.00011499524085153317,-0.00010552600135887903,-0.0,-0.0,-0.0,-0.0,2.1833655632431826e-06,1.5053492111429236e-06
47,1.1442271097667536e-07,9.981395406211369e-06,-2.188592049978675e-05,-1.1094371440511646e-06,-2.862255014299317e-06,-5.597901034693798e-06,-3.2096386598648125e-06,1.2776067378740466e-06,7.902054065264948e-06,-0.00010903026647892467,-0.00010092043238106613,-0.0,-0.0,-0.0,-0.0,1.1991253510810272e-06,5.654642251122968e-07
48,-2.650797062055964e-06,6.771756746346557e-06,-2.1963419839673497e-05,-8.546919518735457e-06,-2.3882623748289917e-06,-6.771756746346557e-06,-6.771756746346557e-06,6.31017951663335e-06,4.900195437993725e-06,-9.980621215570133e-05,-9.303445540935478e-05,-0.0,-0.0,-0.0,-0.0,-1.822684403515231e-06,-2.327314236344398e-06
