t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
37,6.150225934359496e-06,-4.6469658791014605e-05,1.7347608338307189e-06,0.00035185653823551155,8.734208461053043e-08,2.2586436028021256e-06,2.048988282596896e-06,3.2095578405159594e-07,-4.317864004472916e-05,0.00010355071058571929,6.023545856079678e-05,-0.0,-0.0,-0.0,0.0074945127024407705,0.014229570221399222,0.007030170202680436
38,5.748882115371393e-06,-4.442067050841771e-05,2.0134090991748227e-06,0.000334035161291225,2.0965532020519694e-07,2.331598787049566e-06,1.949837399965916e-06,4.5069765269885564e-07,-4.126626374232556e-05,0.00010312151823922195,6.171888817200141e-05,-0.0,-0.0,-0.0,0.007119787067318732,0.013521072830422661,0.006688975491512774
39,5.3296863338695795e-06,-4.247083310845179e-05,2.171908267115506e-06,0.00031699605570895524,3.817613870836093e-07,2.4712798311691183e-06,1.8409481921668857e-06,6.501014734712274e-07,-3.9452792667254555e-05,0.00010251598940417472,6.292716567561306e-05,-0.0,-0.0,-0.0,0.006763797713952795,0.012847314750594441,0.006363220998382042
40,4.875602295880101e-06,-4.062988491628491e-05,2.2021734116585534e-06,0.0003006510055501763,6.303316390021376e-07,2.713101040218688e-06,1.7195302868841495e-06,9.492364002925925e-07,-3.774787553639471e-05,0.00010173484700690798,6.385134441992648e-05,-0.0,-0.0,-0.0,0.006425607828255154,0.01220665330284895,0.0060523418341724014
41,4.3663164863476375e-06,-3.891035462940076e-05,2.093040153990721e-06,0.0002849048819416999,9.93570753334638e-07,3.110082680491946e-06,1.5864485141490312e-06,1.3844114054217337e-06,-3.616397230009738e-05,0.00010076940364425051,6.447031285925154e-05,-0.0,-0.0,-0.0,0.006104327436842396,0.011597493265483243,0.005755757651024088
42,3.7830886964545004e-06,-3.732390611525173e-05,1.8348266727003054e-06,0.000269668871120375,1.5236341663429877e-06,3.739948958140825e-06,1.454363809072245e-06,1.9890434667373526e-06,-3.471264227084992e-05,9.960273545656434e-05,6.475576944956388e-05,-0.0,-0.0,-0.0,0.005799111065000276,0.011018292792298833,0.005472882073487807
43,3.124192180268045e-06,-3.586954230617948e-05,1.4334157922665018e-06,0.0002549027873011795,2.285585149068461e-06,4.7128344228933035e-06,1.3675181959998473e-06,2.7646272144520894e-06,-3.339260219792818e-05,9.821784355257569e-05,6.469253264580136e-05,-0.0,-0.0,-0.0,0.005509155511750262,0.010467580180061279,0.005203142354362225
44,2.4460214207983296e-06,-3.4502024110179635e-05,9.472978213579435e-07,0.00024072786749115865,3.3453162268933857e-06,6.175956171712594e-06,1.4478903525095889e-06,3.6034811201589504e-06,-3.215779271077447e-05,9.662416646102487e-05,6.433744483926929e-05,-0.0,-0.0,-0.0,0.005233697736162749,0.009943999931201208,0.004946026466437171
45,1.9639236616299872e-06,-3.3054133757670046e-05,5.777754338256169e-07,0.00022770354081443997,4.728065819202924e-06,8.304914237190724e-06,2.0001339452000776e-06,4.099304285461311e-06,-3.083883126924598e-05,9.492825057463706e-05,6.396941024390997e-05,-0.0,-0.0,-0.0,0.0049720128493546106,0.009446429965327009,0.00470119672537407
46,2.287497165696659e-06,-3.1053999812469966e-05,8.765965953841417e-07,0.00021747322998965984,6.304780291990587e-06,1.1255423643529016e-05,3.745318008901419e-06,3.105294839954551e-06,-2.8958706385527e-05,9.349652575703501e-05,6.443454676135932e-05,-0.0,-0.0,-0.0,0.00472341220688688,0.008974262810349819,0.004468756675423131
47,4.933215720617211e-06,-2.730868180356855e-05,3.157293270395569e-06,0.00021416875406621026,7.510105634627669e-06,1.5012708524987609e-05,8.318222733434987e-06,-2.225752627358393e-06,-2.531666098677425e-05,9.31216762208428e-05,6.765527226583717e-05,-0.0,-0.0,-0.0,0.004487241596542535,0.008528037927148286,0.004249846860843526
48,1.30183013102937e-05,-1.899045907013356e-05,9.27390445752494e-06,0.00022626094283961597,6.694485791552629e-06,1.899045907013356e-05,1.899045907013356e-05,-1.7687925565244136e-05,-1.714818122157064e-05,9.138109425899674e-05,7.239063518886318e-05,-0.0,-0.0,-0.0,0.004262879516715408,0.008110489990177746,0.004047647597624165
