t,Y,cR,cW,cP,pi,R,r,X,q,hW,bW,A,j,u,TP,dP,dW
24,6.232877500873947e-05,-0.0005136822904541979,0.0013042337153530558,0.0002519712936413813,7.490613097697937e-05,-5.212815351456843e-05,-5.063283467690529e-05,-0.00020184931346781267,-0.0003900819543277058,0.0052604435387921,0.004855554966341148,-0.0,-0.0,-0.0,-0.0,0.00031189888541788833,0.0002988836578980616
25,6.163310696141868e-05,-0.0005233106161214423,0.0013238191447676347,0.00025136949356224043,7.531742287608045e-05,-5.1191200318498875e-05,-5.008423411381714e-05,-0.00020191402712245273,-0.00039773933752980297,0.005351309969389643,0.004938649842292308,-0.0,-0.0,-0.0,-0.0,0.00031139915312617365,0.00029924790091305584
26,6.097705328798936e-05,-0.0005323903412255985,0.0013422885794003186,0.0002508019163146552,7.570577550906183e-05,-5.0306378382381846e-05,-4.956615218266938e-05,-0.0002019750071660135,-0.00040496229161309763,0.005437091552884447,0.005017100673506451,-0.0,-0.0,-0.0,-0.0,0.0003108920454398266,0.00029951620503949943
27,6.035839390339532e-05,-0.000540951984398607,0.0013597040593974579,0.00025026661140920003,7.607251551403112e-05,-4.947068555260411e-05,-4.907685215676975e-05,-0.00020203242870231306,-0.0004117749619626108,0.005518076846539977,0.005091171509685181,-0.0,-0.0,-0.0,-0.0,0.0003103851938307473,0.0002997054109812025
28,5.9775025576305616e-05,-0.0005490243275457159,0.0013761240696462782,0.0002497617122579226,7.641890831790928e-05,-4.868127090388278e-05,-4.861469805797496e-05,-0.00020208643794753946,-0.0004182001194135122,0.005594538277972911,0.005161111665608413,-0.0,-0.0,-0.0,-0.0,0.0003098843451009216,0.00029982968733009675
29,5.9224949684259924e-05,-0.0005566345165940299,0.0013916037317630934,0.0002492854156922774,7.674616886783587e-05,-4.793541716726434e-05,-4.817815136637026e-05,-0.00020213714300078167,-0.00042425924082441837,0.005666733055805789,0.005227156550048524,-0.0,-0.0,-0.0,-0.0,0.0003093937471426886,0.0002999009300626369
30,5.87062575036471e-05,-0.0005638081589507392,0.0014061949823399092,0.0002488359539653988,7.70554759128496e-05,-4.7230519182167134e-05,-4.776576937605789e-05,-0.00020218459919996894,-0.0004299725875255814,0.005734904025798245,0.005289528442343331,-0.0,-0.0,-0.0,-0.0,0.0003089164503399707,0.0002999290964875578
31,5.821711130848373e-05,-0.0005705694193171362,0.001419946736606854,0.00024841155454486346,7.734799190763446e-05,-4.656405562944618e-05,-4.73762057483178e-05,-0.00020222878586800795,-0.0004353592832329184,0.005799280473440411,0.005348437216013792,-0.0,-0.0,-0.0,-0.0,0.0003084545381062346,0.0002999224805874767
32,5.77557188342745e-05,-0.000576941116055793,0.0014329050360215232,0.00024801038103122323,7.76248918326153e-05,-4.593355001412349e-05,-4.7008214264958635e-05,-0.00020226956990524288,-0.0004404373935768837,0.005860078872807959,0.005404081007067239,-0.0,-0.0,-0.0,-0.0,0.0003080092955286708,0.0002998879341075168
33,5.732029737222894e-05,-0.0005829448213110907,0.0014451131771584624,0.0002476304449939009,7.788740596457882e-05,-4.533651455800977e-05,-4.666065714439065e-05,-0.0002023066492600085,-0.0004452240104076249,0.005917503579763257,0.005456646821898415,-0.0,-0.0,-0.0,-0.0,0.00030758132050944523,0.0002998310347461801
34,5.690902201880343e-05,-0.0005886009694458204,0.0014566118177619664,0.00024726947374061205,7.813688430012457e-05,-4.4770367241898085e-05,-4.633251978250117e-05,-0.00020233946604257568,-0.00044973534541117947,0.005971747465154388,0.005506311075893155,-0.0,-0.0,-0.0,-0.0,0.0003071705768403014,0.0002997561991791557
35,5.6519950243168744e-05,-0.0005939289802186607,0.0014674390538033915,0.00024692471255590033,7.83748942543468e-05,-4.423230698977551e-05,-4.602293415322902e-05,-0.0002023670746156295,-0.0004539868394456803,0.006022992480263437,0.005553240048566782,-0.0,-0.0,-0.0,-0.0,0.00030677638295468286,0.0002996667341510596
36,5.615091212709989e-05,-0.0005989474053622288,0.0014776304590284157,0.0002465926322441217,7.860336887719725e-05,-4.3719124148192824e-05,-4.573121290780816e-05,-0.00020238794472923045,-0.0004579932962518311,0.006071410142226275,0.005597590234304861,-0.0,-0.0,-0.0,-0.0,0.0003063973235452047,0.00029956481346349746
37,5.579935313226417e-05,-0.0006036741092603759,0.0014872190764931852,0.00024626850596528953,7.882483047335908e-05,-4.322691192679898e-05,-4.5456894176641435e-05,-0.0002023996750891076,-0.0004617690512311697,0.006117161921679054,0.005639508560300117,-0.0,-0.0,-0.0,-0.0,0.0003060310643573759,0.00029945136296175294
38,5.546211646531202e-05,-0.0006081264944273564,0.001496235352158881,0.0002459458199681735,7.904272396358619e-05,-4.2750628235386966e-05,-4.519979017364226e-05,-0.00020239859317752523,-0.00046532818595752535,0.006160399509761461,0.005679132438268514,-0.0,-0.0,-0.0,-0.0,0.00030567404568271914,0.0002993258319200131
39,5.513516137899263e-05,-0.0006123217755913378,0.0015047070094467668,0.0002456155083072983,7.926190365199907e-05,-4.2283435775444065e-05,-4.496001385896752e-05,-0.0002023792345948926,-0.00046868479206853584,0.006201264940936975,0.005716589623088465,-0.0,-0.0,-0.0,-0.0,0.00030532103443092973,0.0002991858342479451
40,5.4813247564876644e-05,-0.0006162772804406444,0.001512658894626697,0.0002452650945312862,7.948931979726725e-05,-4.181572282309038e-05,-4.473791107758494e-05,-0.0002023337587743208,-0.00047185326210942455,0.00623989056287493,0.005751997892864964,-0.0,-0.0,-0.0,-0.0,0.0003049645462433369,0.0002990266737169571
41,5.448971043568083e-05,-0.0006200106825085684,0.0015201129084007922,0.0002448780832484296,7.97349299682384e-05,-4.133368550631025e-05,-4.453371486438979e-05,-0.0002022515357891544,-0.0004748485114894976,0.006276398901933333,0.005785464696765398,-0.0,-0.0,-0.0,-0.0,0.00030459425136172765,0.00029884086467472416
42,5.415669026110049e-05,-0.0006235398883632972,0.001527088352715475,0.0002444345984609263,8.001277107182338e-05,-4.081735788837864e-05,-4.4346484615259555e-05,-0.00020211958647559216,-0.00047768585043427047,0.006310902636139353,0.005817087268159569,-0.0,-0.0,-0.0,-0.0,0.00030419675150433507,0.0002986180176285672
43,5.380674509108822e-05,-0.0006268818639688958,0.0015336035284486407,0.0002439158222835161,8.034186844062475e-05,-4.0238070015564415e-05,-4.417132136493609e-05,-0.00020192562326257072,-0.00048037978299698937,0.006343505301879031,0.005846954562265448,-0.0,-0.0,-0.0,-0.0,0.0003037567875826885,0.00029834609045027553
44,5.343808288361796e-05,-0.000630048676324171,0.0015396805820206338,0.00024331837184907217,8.07459930631155e-05,-3.9555645221875714e-05,-4.399258168701584e-05,-0.0002016678914413802,-0.00048293999138046355,0.0063743043446896205,0.005875154390445079,-0.0,-0.0,-0.0,-0.0,0.0003032625171124396,0.00029801648449468354
45,5.306857943320356e-05,-0.0006330367490015259,0.001545358181039537,0.00024269279791428483,8.124967817888396e-05,-3.87165643225374e-05,-4.376803116064696e-05,-0.00020138151491473624,-0.00048536046633350306,0.006403400269463513,0.005901793546330213,-0.0,-0.0,-0.0,-0.0,0.00030272109478408546,0.000297638826015974
46,5.277000102330747e-05,-0.0006358002711525119,0.0015507216598092519,0.00024223752157699396,8.186420855185339e-05,-3.76566196459184e-05,-4.339301091307753e-05,-0.0002012027610429428,-0.00048759268469589326,0.006430918100436006,0.005927045431948207,-0.0,-0.0,-0.0,-0.0,0.0003021986254707853,0.0002972786028898684
47,5.2742620196094484e-05,-0.0006381887730559284,0.0015559588596840543,0.00024250300477072036,8.254913298090298e-05,-3.631706773635439e-05,-4.262495917918911e-05,-0.00020150848644515768,-0.0004894836098028218,0.006457008540541492,0.005951195226142895,-0.0,-0.0,-0.0,-0.0,0.0003019116803026067,0.0002971432899077623
48,5.337694371205817e-05,-0.0006398092232254566,0.001561214604793596,0.00024454824320763717,8.312063315657856e-05,-3.4696617566826224e-05,-4.100450900966094e-05,-0.00020301848331162787,-0.000490656203979732,0.006480891706973146,0.00597345794240502,-0.0,-0.0,-0.0,-0.0,0.0003023478402772346,0.0002977002054748881
