horizon,agent_type,estimate,conf_low,conf_high,uf_code,region
12,Ricardian,6.499406028906762,-44.18341689651173,57.182228954325254,17,North
12,PH2M,-11.302726822592316,-74.53307667705732,51.9276230318727,17,North
12,WH2M,18.162404608299365,-34.323550426251856,70.64835964285058,17,North
13,Ricardian,38.62680618925852,-121.57860979129346,198.8322221698105,17,North
13,PH2M,10.920909267335997,-186.89233410271828,208.73415263739025,17,North
13,WH2M,27.46728414845633,-139.1007411415116,194.03530943842424,17,North
14,Ricardian,-63.699198098208484,-217.19683779452478,89.79844159810781,17,North
14,PH2M,-16.998494352744892,-205.99646238558714,171.99947368009734,17,North
14,WH2M,-46.089820127258875,-205.9232623234201,113.74362206890235,17,North
15,Ricardian,-347.39500045452576,-610.2993747578356,-84.4906261512159,17,North
15,PH2M,-105.5619168233556,-427.9399276827495,216.8160940360383,17,North
15,WH2M,-238.79456558747415,-513.2015191295382,35.612387954589906,17,North
16,Ricardian,5.2890036457524445,-105.78189733255793,116.35990462406282,17,North
16,PH2M,-5.710620800299003,-141.73228829779626,130.31104669719824,17,North
16,WH2M,11.195423453080492,-104.84516121276583,127.23600811892682,17,North
17,Ricardian,144.6530276461852,93.97602585745946,195.33002943491093,17,North
17,PH2M,44.46636949805371,-17.65686158879555,106.58960058490297,17,North
17,WH2M,99.14691566641604,46.17029679259838,152.1235345402337,17,North
18,Ricardian,332.1138115852008,275.3082705103456,388.91935266005595,17,North
18,PH2M,111.05022150542396,41.4883259069733,180.61211710387462,17,North
18,WH2M,218.5411447313752,159.19243923415092,277.88985022859947,17,North
19,Ricardian,190.11695722017015,154.23176923588238,226.00214520445792,17,North
19,PH2M,51.50706847845362,7.487546255643608,95.52659070126363,17,North
19,WH2M,137.2592664244376,99.81063001009849,174.70790283877673,17,North
20,Ricardian,-19.91557144179086,-66.0195639944522,26.188421110870472,17,North
20,PH2M,-18.21477037673924,-74.25533520682221,37.82579445334373,17,North
20,WH2M,-1.242645302986837,-49.647656204488044,47.16236559851437,17,North
21,Ricardian,-110.73918776181546,-155.86977762218478,-65.60859790144613,17,North
21,PH2M,-46.72025178161546,-101.53268522902431,8.092181665793397,17,North
21,WH2M,-62.7712367314807,-110.16274692090295,-15.379726542058442,17,North
22,Ricardian,-127.10985015719183,-165.60193988172233,-88.61776043266133,17,North
22,PH2M,-50.410462346830585,-96.76166975044657,-4.059254943214604,17,North
22,WH2M,-75.28799113309952,-115.94195235568208,-34.63402991051697,17,North
23,Ricardian,107.43749958412391,82.8741329767596,132.00086619148823,17,North
23,PH2M,22.814197476534275,-6.8947948355345865,52.52318978860313,17,North
23,WH2M,84.14471548222087,58.27400585486284,110.0154251095789,17,North
24,Ricardian,294.6856517640401,248.3084616792088,341.06284184887136,17,North
24,PH2M,61.240211597122084,5.020206281688445,117.46021691255572,17,North
24,WH2M,231.8085888105672,183.04067437723188,280.5765032439025,17,North
0,Ricardian,-1.2010797927935206,-7.557168948911584,5.155009363324543,21,Northeast
0,PH2M,-1.8338229457134467,-8.8006945134617,5.133048622034807,21,Northeast
0,WH2M,0.5943083562759783,-7.567903869942023,8.75652058249398,21,Northeast
1,Ricardian,1.6948243194159662,-6.177823374649052,9.567472013480984,21,Northeast
1,PH2M,1.594488596042878,-6.794343622810081,9.983320814895837,21,Northeast
1,WH2M,0.12043012636167716,-9.83588840158355,10.076748654306904,21,Northeast
2,Ricardian,3.666848498466101,-7.5801445992516205,14.913841596183822,21,Northeast
2,PH2M,3.0708388931628186,-8.782975899150234,14.924653685475871,21,Northeast
2,WH2M,0.5708157149411641,-13.645370628847033,14.78700205872936,21,Northeast
3,Ricardian,-9.121215883204924,-34.30669650041604,16.064264734006194,21,Northeast
3,PH2M,-10.29338318539427,-36.18217468685876,15.595408316070223,21,Northeast
3,WH2M,0.963758612372061,-31.25873592020786,33.18625314495198,21,Northeast
4,Ricardian,-7.249737068056335,-26.383308759386885,11.883834623274213,21,Northeast
4,PH2M,-7.623444005079927,-27.237705945699865,11.99081793554001,21,Northeast
4,WH2M,0.2616884745148065,-24.76194638752021,25.285323336549823,21,Northeast
5,Ricardian,-2.790912867451464,-11.808055717242532,6.2262299823396035,21,Northeast
5,PH2M,-3.790022707396872,-13.370391854929998,5.790346440136254,21,Northeast
5,WH2M,0.9582243617801396,-10.736489122464592,12.652937846024871,21,Northeast
6,Ricardian,19.620870819955442,2.2045624468130143,37.03717919309787,21,Northeast
6,PH2M,18.63956349939705,0.5440800188923767,36.735046979901725,21,Northeast
6,WH2M,1.0652609722959525,-21.72903434399707,23.859556288588976,21,Northeast
7,Ricardian,3.1854592050000665,-4.800687367500248,11.171605777500382,21,Northeast
7,PH2M,4.085783609654799,-4.286588375341683,12.45815559465128,21,Northeast
7,WH2M,-0.9188752705148762,-11.56729014399067,9.729539602960918,21,Northeast
8,Ricardian,-3.2841339629594657,-12.649960410397597,6.0816924844786655,21,Northeast
8,PH2M,-3.957408375178963,-13.823752342949792,5.908935592591867,21,Northeast
8,WH2M,0.6131824035185711,-11.756724796541715,12.983089603578858,21,Northeast
9,Ricardian,-8.882078163468528,-15.011039208441609,-2.753117118495446,21,Northeast
9,PH2M,-7.189817845318672,-13.669834063839508,-0.7098016267978355,21,Northeast
9,WH2M,-1.7520184293829253,-9.51215934499827,6.008122486232421,21,Northeast
10,Ricardian,-7.855999312978673,-18.067647162190774,2.3556485362334296,21,Northeast
10,PH2M,-6.6797298580365005,-17.246227941910067,3.8867682258370664,21,Northeast
10,WH2M,-1.2148008741539034,-14.259335615591345,11.829733867283538,21,Northeast
11,Ricardian,-8.269467116314738,-15.180938514010602,-1.3579957186188745,21,Northeast
11,PH2M,-5.364338654131213,-12.575066003387619,1.8463886951251922,21,Northeast
11,WH2M,-2.9743650673841007,-11.861797226853959,5.9130670920857575,21,Northeast
12,Ricardian,4.304286887741199,-2.8417131878122257,11.450286963294623,21,Northeast
12,PH2M,-0.7126492508873357,-8.087615767893613,6.662317266118942,21,Northeast
12,WH2M,4.944962477035093,-4.217906842072054,14.10783179614224,21,Northeast
13,Ricardian,-11.66471569476775,-18.42917995844754,-4.90025143108796,21,Northeast
13,PH2M,-12.430136364861564,-19.413955861178493,-5.446316868544634,21,Northeast
13,WH2M,0.5507340319684513,-7.971725681579224,9.073193745516127,21,Northeast
14,Ricardian,-13.44560260164164,-17.292353485916585,-9.598851717366696,21,Northeast
14,PH2M,-9.339216424968022,-13.369129219721234,-5.30930363021481,21,Northeast
14,WH2M,-4.251420754294179,-9.07307790744067,0.5702363988523125,21,Northeast
15,Ricardian,-6.972113707374348,-10.80680330044509,-3.137424114303606,21,Northeast
15,PH2M,-4.18485925235732,-8.140875794485018,-0.22884271022962244,21,Northeast
15,WH2M,-2.8383014902692683,-8.336718584976055,2.660115604437517,21,Northeast
16,Ricardian,-1.4881101945089341,-3.4401897981647203,0.46396940914685203,21,Northeast
16,PH2M,4.311302594336675,2.2085184590028453,6.4140867296705055,21,Northeast
16,WH2M,-5.85142072699075,-8.369769837641918,-3.3330716163395833,21,Northeast
17,Ricardian,-5.448996526847825,-7.932507376978505,-2.965485676717145,21,Northeast
17,PH2M,-4.507201853919503,-7.116580293616408,-1.8978234142225983,21,Northeast
17,WH2M,-1.0281053934849576,-4.632856253756158,2.5766454667862426,21,Northeast
18,Ricardian,5.6711625074535945,1.0517388738294269,10.290586141077762,21,Northeast
18,PH2M,5.168293068745825,0.3605060984653434,9.976080039026307,21,Northeast
18,WH2M,0.5409158495047226,-5.427611090164385,6.50944278917383,21,Northeast
19,Ricardian,0.8464440096203649,-0.974785598554399,2.6676736177951286,21,Northeast
19,PH2M,-0.053868189397043076,-2.302242929746428,2.194506550952342,21,Northeast
19,WH2M,0.9206955730796662,-1.2543833117895438,3.095774457948876,21,Northeast
20,Ricardian,5.390215603190043,-1.0926510441560904,11.873082250536177,21,Northeast
20,PH2M,3.5434362268991375,-3.162073437559087,10.248945891357362,21,Northeast
20,WH2M,1.904579517717134,-6.229012482787446,10.038171518221713,21,Northeast
21,Ricardian,12.204324242124763,3.024234711256133,21.38441377299339,21,Northeast
21,PH2M,11.37875217839591,2.021098879853909,20.73640547693791,21,Northeast
21,WH2M,0.9867660450824562,-10.814515729206855,12.788047819371767,21,Northeast
22,Ricardian,17.79777941987558,14.559598053080073,21.03596078667109,21,Northeast
22,PH2M,11.116718504867967,7.812410305221899,14.421026704514034,21,Northeast
22,WH2M,6.801054999741801,2.5104868978673496,11.091623101616253,21,Northeast
23,Ricardian,8.504151585301187,3.9081247530102177,13.100178417592158,21,Northeast
23,PH2M,6.332148755470591,1.6382938333142167,11.026003677626965,21,Northeast
23,WH2M,2.293600666948066,-3.591192113347353,8.178393447243486,21,Northeast
24,Ricardian,6.2820031379006736,4.4843990451227445,8.079607230678603,21,Northeast
24,PH2M,4.441543729044207,2.5828262705279146,6.300261187560499,21,Northeast
24,WH2M,1.9392199158386383,-0.4740917056252614,4.3525315373025375,21,Northeast
0,Ricardian,-18.7104554154842,-31.290459919200245,-6.130450911768159,22,Northeast
0,PH2M,0.9191450812908997,-14.946277158315075,16.784567320896876,22,Northeast
0,WH2M,-19.69645601450828,-33.00045201754137,-6.392460011475189,22,Northeast
1,Ricardian,-11.121500062546415,-27.758829561323736,5.515829436230904,22,Northeast
1,PH2M,1.4174249001906603,-19.722918142558367,22.557767942939687,22,Northeast
1,WH2M,-12.64230809455315,-30.156577216203758,4.871961027097461,22,Northeast
2,Ricardian,-1.0169715524792924,-20.723232031526997,18.68928892656841,22,Northeast
2,PH2M,2.5361260800713037,-22.71222506043508,27.784477220577685,22,Northeast
2,WH2M,-3.7118650466618006,-24.683148424063692,17.259418330740093,22,Northeast
3,Ricardian,6.783413017380537,-10.751455353722266,24.318281388483342,22,Northeast
3,PH2M,7.627865408675298,-16.25283379463429,31.508564611984887,22,Northeast
3,WH2M,-1.1628541182442786,-20.250542642282625,17.924834405794066,22,Northeast
4,Ricardian,-3.549540598086354,-20.701696383475706,13.602615187303,22,Northeast
4,PH2M,15.837394208672078,-10.034492320895618,41.70928073823978,22,Northeast
4,WH2M,-19.851969277562134,-39.33004796551886,-0.3738905896054092,22,Northeast
5,Ricardian,-1.4388312999732342,-34.69848715025475,31.820824550308277,22,Northeast
5,PH2M,4.238188735460071,-44.53487424295605,53.01125171387619,22,Northeast
5,WH2M,-5.8712080800721775,-39.79272334587564,28.050307185731285,22,Northeast
6,Ricardian,19.311743271619072,-13.90299250884808,52.52647905208622,22,Northeast
6,PH2M,1.4279674508771372,-47.11250157460917,49.96843647636345,22,Northeast
6,WH2M,17.678684319929843,-15.902786996053344,51.26015563591303,22,Northeast
7,Ricardian,1.3246386049393735,-31.043536335589685,33.69281354546843,22,Northeast
7,PH2M,3.521409283625461,-45.26509225671656,52.307910823967475,22,Northeast
7,WH2M,-2.491338452686854,-35.37374940300748,30.391072497633772,22,Northeast
8,Ricardian,6.947540973707124,-24.578378525786125,38.473460473200376,22,Northeast
8,PH2M,2.5797696612494816,-44.59800857640962,49.75754789890858,22,Northeast
8,WH2M,4.146841243056164,-27.860939421441437,36.15462190755377,22,Northeast
9,Ricardian,-1.4613634977752703,-21.959406563367107,19.036679567816567,22,Northeast
9,PH2M,0.39159567679332485,-28.88579079504163,29.66898214862828,22,Northeast
9,WH2M,-1.9836503331712194,-22.816342322465996,18.849041656123557,22,Northeast
10,Ricardian,41.53404620075831,17.444367287167296,65.62372511434933,22,Northeast
10,PH2M,-2.126789806607917,-34.77295099311943,30.519371379903596,22,Northeast
10,WH2M,43.7146768715629,19.09287290785268,68.33648083527312,22,Northeast
11,Ricardian,25.108243841803244,-3.534991988668178,53.75147967227467,22,Northeast
11,PH2M,3.5177104026063724,-34.72673882283452,41.76215962804726,22,Northeast
11,WH2M,21.55089601543925,-7.740095303653312,50.84188733453181,22,Northeast
12,Ricardian,30.963773473007066,-12.99462449909062,74.92217144510475,22,Northeast
12,PH2M,-0.8411298114312054,-63.98914597828633,62.30688635542393,22,Northeast
12,WH2M,31.81211445248857,-12.785462800661872,76.409691705639,22,Northeast
13,Ricardian,-89.16606015784194,-124.7153213139239,-53.616799001759986,22,Northeast
13,PH2M,21.071717453347233,-29.190733486328625,71.33416839302309,22,Northeast
13,WH2M,-110.86615549254384,-146.48443868863023,-75.24787229645744,22,Northeast
14,Ricardian,-107.72521555462157,-127.05733169914423,-88.39309941009891,22,Northeast
14,PH2M,12.435146343782634,-19.094421190141418,43.964713877706686,22,Northeast
14,WH2M,-120.55327837514682,-141.26059849737837,-99.84595825291527,22,Northeast
15,Ricardian,-6.227601263855048,-27.38940248845166,14.93419996074156,22,Northeast
15,PH2M,0.3119260481759305,-36.637069613222465,37.26092170957432,22,Northeast
15,WH2M,-6.621672827926343,-30.280361085352336,17.03701542949965,22,Northeast
16,Ricardian,8.120403713442034,-24.672063909909934,40.912871336794,22,Northeast
16,PH2M,-4.8032107378034254,-55.03553539804245,45.4291139224356,22,Northeast
16,WH2M,12.917490449960187,-20.4123718075161,46.24735270743648,22,Northeast
17,Ricardian,28.143309524870723,-4.496005907510678,60.782624957252125,22,Northeast
17,PH2M,2.4018114046073755,-43.15014607284448,47.95376888205924,22,Northeast
17,WH2M,25.574007509015285,-7.570729890635743,58.71874490866631,22,Northeast
18,Ricardian,44.217930134970814,11.924839938767157,76.51102033117448,22,Northeast
18,PH2M,-4.213586113612422,-50.86077609962688,42.43360387240204,22,Northeast
18,WH2M,48.48261703675879,15.910477727128097,81.05475634638948,22,Northeast
19,Ricardian,94.27298407525765,34.13284978461538,154.41311836589992,22,Northeast
19,PH2M,0.08772200417408271,-83.65588527212908,83.83132928047725,22,Northeast
19,WH2M,94.28041934186416,34.05353027843402,154.5073084052943,22,Northeast
20,Ricardian,-582.8894305803124,-685.1946723947063,-480.5841887659184,22,Northeast
20,PH2M,52.785685440259044,-97.80283320095756,203.37420408147565,22,Northeast
20,WH2M,-637.2791919641272,-740.1076391012427,-534.4507448270117,22,Northeast
21,Ricardian,-517.9659190178885,-601.4291703169505,-434.5026677188265,22,Northeast
21,PH2M,38.43072863976988,-90.06272110409788,166.92417838363764,22,Northeast
21,WH2M,-557.6502059214461,-642.433367182522,-472.8670446603701,22,Northeast
22,Ricardian,-178.9042768138947,-260.42374691402404,-97.3848067137654,22,Northeast
22,PH2M,5.326585017755747,-122.1886937639657,132.8418637994772,22,Northeast
22,WH2M,-184.55481876243306,-267.86245206706303,-101.24718545780307,22,Northeast
23,Ricardian,-55.005118360124925,-125.58869895225945,15.5784622320096,22,Northeast
23,PH2M,24.12760940537939,-83.56620021923911,131.82141902999788,22,Northeast
23,WH2M,-79.49102338636368,-150.97135839957195,-8.010688373155418,22,Northeast
24,Ricardian,-57.57006615734571,-123.67951263017207,8.539380315480656,22,Northeast
24,PH2M,24.087107121858267,-80.23575419108488,128.4099684348014,22,Northeast
24,WH2M,-82.16266707882707,-149.9645790917749,-14.360755065879218,22,Northeast
0,Ricardian,-4.280052151077706,-6.8545230743378305,-1.7055812278175817,23,Northeast
0,PH2M,-4.462057245264593,-7.2535844645005465,-1.6705300260286404,23,Northeast
0,WH2M,0.20799850614557958,-3.41108119078692,3.827078203078079,23,Northeast
1,Ricardian,0.8532297220529739,-1.5112918211694908,3.2177512652754388,23,Northeast
1,PH2M,-0.051683792590565325,-2.778459074797844,2.6750914896167135,23,Northeast
1,WH2M,0.9146948977542348,-2.761398489774445,4.5907882852829145,23,Northeast
2,Ricardian,4.538764528966825,0.3085521633379962,8.768976894595653,23,Northeast
2,PH2M,3.176079793268924,-1.4550105531536799,7.807170139691528,23,Northeast
2,WH2M,1.3592647669020956,-4.541949733094304,7.2604792668984945,23,Northeast
3,Ricardian,4.578309876562839,0.7019417043066389,8.454678048819039,23,Northeast
3,PH2M,0.7550748374143654,-3.3891727905022466,4.899322465330977,23,Northeast
3,WH2M,3.855430267188065,-1.4277499199548775,9.138610454331008,23,Northeast
4,Ricardian,4.511125388057931,0.37707966038186047,8.645171115734001,23,Northeast
4,PH2M,2.301834681338322,-2.1712169424373764,6.774886305114021,23,Northeast
4,WH2M,2.1805802066629614,-3.6472554647656334,8.008415878091556,23,Northeast
5,Ricardian,7.6795550953777045,2.488254218835853,12.870855971919557,23,Northeast
5,PH2M,8.003670662647258,1.6265873225943919,14.380754002700122,23,Northeast
5,WH2M,-0.4402661687026459,-10.107783815518545,9.227251478113253,23,Northeast
6,Ricardian,-0.720792068920407,-4.792703826354151,3.351119688513337,23,Northeast
6,PH2M,-6.747579453454373,-11.684276310341868,-1.8108825965668762,23,Northeast
6,WH2M,6.053219627186651,-1.500283655638981,13.606722910012284,23,Northeast
7,Ricardian,2.3775337727581567,-2.8283679767093046,7.583435522225618,23,Northeast
7,PH2M,-0.17119026143599259,-6.075922411305193,5.733541888433207,23,Northeast
7,WH2M,2.511893382882246,-6.450989650607271,11.474776416371762,23,Northeast
8,Ricardian,3.326444300492935,-2.388684774636234,9.041573375622104,23,Northeast
8,PH2M,1.6877500849580405,-4.560619635486519,7.936119805402599,23,Northeast
8,WH2M,1.5532855497310343,-7.667079594262814,10.773650693724884,23,Northeast
9,Ricardian,3.113596145853175,-1.9736548275313712,8.200847119237721,23,Northeast
9,PH2M,-0.28147151900838985,-5.85261666796512,5.28967362994834,23,Northeast
9,WH2M,3.3835267277329066,-4.894658980434025,11.661712435899839,23,Northeast
10,Ricardian,2.9874852256249245,0.9921168283958328,4.982853622854016,23,Northeast
10,PH2M,-1.3397334996263126,-3.742807324332551,1.0633403250799258,23,Northeast
10,WH2M,4.340565050493195,0.7069344897123391,7.974195611274052,23,Northeast
11,Ricardian,2.1224190678210046,0.1533741218143274,4.091464013827682,23,Northeast
11,PH2M,-0.715370590084111,-2.8983574857269256,1.4676163055587037,23,Northeast
11,WH2M,2.837456547056403,-0.4202568417416255,6.095169935854431,23,Northeast
12,Ricardian,-4.443140080744837,-6.769421224574148,-2.116858936915526,23,Northeast
12,PH2M,-6.163349018986387,-8.815642824444199,-3.511055213528575,23,Northeast
12,WH2M,1.7842278002176357,-2.431158849167728,5.9996144496029995,23,Northeast
13,Ricardian,4.113400679762863,1.7061500596373387,6.520651299888388,23,Northeast
13,PH2M,3.745372357062324,0.35452986991074065,7.136214844213907,23,Northeast
13,WH2M,0.300775779779733,-5.044715869166732,5.6462674287261985,23,Northeast
14,Ricardian,1.0098338106002818,-1.4289723997934718,3.448640020994035,23,Northeast
14,PH2M,3.5159596369551354,-0.4734949836510416,7.505414257561313,23,Northeast
14,WH2M,-2.55577543901512,-8.556562879956461,3.445012001926221,23,Northeast
15,Ricardian,4.086723829970779,2.0249900232749,6.148457636666659,23,Northeast
15,PH2M,8.594000087051763,5.174544813261381,12.013455360842144,23,Northeast
15,WH2M,-4.555501830967858,-9.206979300114321,0.0959756381786061,23,Northeast
16,Ricardian,-2.3157392537377826,-3.7035993722276555,-0.9278791352479094,23,Northeast
16,PH2M,-4.096660298821618,-5.64381352689669,-2.549507070746547,23,Northeast
16,WH2M,1.7866658940719882,-0.6692041005375389,4.242535888681515,23,Northeast
17,Ricardian,-3.800849127501092,-5.172638273208376,-2.429059981793807,23,Northeast
17,PH2M,-7.5344682102254,-9.026105378657418,-6.0428310417933835,23,Northeast
17,WH2M,3.786441802442546,1.5903712014548397,5.982512403430253,23,Northeast
18,Ricardian,0.5128598759074839,-2.5658884833833473,3.5916082351983154,23,Northeast
18,PH2M,2.909907134164532,-0.9453311397010751,6.765145408030139,23,Northeast
18,WH2M,-2.437660329319602,-8.704460512892553,3.8291398542533486,23,Northeast
19,Ricardian,-1.8195895778149462,-5.911224352486672,2.2720451968567787,23,Northeast
19,PH2M,-2.1954566477489696,-6.540862269603782,2.149948974105843,23,Northeast
19,WH2M,0.365359757289089,-6.468959857945562,7.19967937252374,23,Northeast
20,Ricardian,-11.638292441481324,-14.44760304322254,-8.82898183974011,23,Northeast
20,PH2M,-21.258595091654946,-24.215567813246167,-18.301622370063725,23,Northeast
20,WH2M,9.816784532327572,5.51007871755312,14.123490347102024,23,Northeast
21,Ricardian,-24.005701992820747,-26.694929796106724,-21.31647418953477,23,Northeast
21,PH2M,-51.49434123124939,-54.53273943496853,-48.45594302753025,23,Northeast
21,WH2M,28.033813008597676,23.385948492235038,32.681677524960314,23,Northeast
22,Ricardian,-4.414130278053232,-5.876082622603099,-2.952177933503365,23,Northeast
22,PH2M,1.5756828678043755,-0.27766273958711407,3.429028475195865,23,Northeast
22,WH2M,-6.011826995381176,-8.511097854708215,-3.5125561360541373,23,Northeast
23,Ricardian,9.179864733891693,8.37857023788083,9.981159229902556,23,Northeast
23,PH2M,22.078774603025927,20.776884872214907,23.380664333836947,23,Northeast
23,WH2M,-13.09548277602133,-14.859727389466048,-11.33123816257661,23,Northeast
24,Ricardian,20.47753529882512,19.605498624879164,21.349571972771077,23,Northeast
24,PH2M,43.27556267605262,42.12601662188235,44.425108730222895,23,Northeast
24,WH2M,-23.161070888798644,-24.923264999768467,-21.39887677782882,23,Northeast
0,Ricardian,1.1430497131965414,-6.94771288609507,9.233812312488153,24,Northeast
0,PH2M,-1.7820403508871072,-12.093079915481386,8.52899921370717,24,Northeast
0,WH2M,2.9209957694034747,-5.604966161423007,11.446957700229955,24,Northeast
1,Ricardian,-1.3245831423296452,-8.688528019750475,6.039361735091185,24,Northeast
1,PH2M,-0.6407824917320426,-9.682786312115601,8.401221328651514,24,Northeast
1,WH2M,-0.6985433176630718,-8.595452864081368,7.198366228755225,24,Northeast
2,Ricardian,-1.4042976001770717,-7.825286136283632,5.016690935929489,24,Northeast
2,PH2M,-1.2738558642765203,-8.61140439486837,6.06369266631533,24,Northeast
2,WH2M,-0.1545612150553073,-7.290703714178479,6.981581284067865,24,Northeast
3,Ricardian,12.74326115793488,5.58111826201773,19.90540405385203,24,Northeast
3,PH2M,8.63064945276446,0.16994481867732603,17.091354086851595,24,Northeast
3,WH2M,4.03893195456169,-3.715420061304676,11.793283970428057,24,Northeast
4,Ricardian,-3.431795741055047,-10.95325902380371,4.089667541693617,24,Northeast
4,PH2M,-0.02683747803209746,-9.05252053477537,8.998845578711174,24,Northeast
4,WH2M,-3.4795883345776044,-11.66159562665991,4.702418957504701,24,Northeast
5,Ricardian,7.587136414327508,-0.9220830080142797,16.096355836669296,24,Northeast
5,PH2M,3.721340965689032,-6.772565140127988,14.215247071506052,24,Northeast
5,WH2M,3.7333056492804677,-5.227438208873599,12.694049507434533,24,Northeast
6,Ricardian,-17.991987274797427,-24.83245281981967,-11.151521729775183,24,Northeast
6,PH2M,-5.480806838779532,-13.538225767910482,2.576612090351418,24,Northeast
6,WH2M,-12.81762450253774,-20.208175151887307,-5.427073853188173,24,Northeast
7,Ricardian,-1.7823597778352038,-8.597256555321021,5.032536999650614,24,Northeast
7,PH2M,1.1513211345109498,-7.0619050308695375,9.364547299891436,24,Northeast
7,WH2M,-3.0856940674407976,-10.358801923602018,4.1874137887204235,24,Northeast
8,Ricardian,-9.599311804355182,-17.589460354049784,-1.6091632546605803,24,Northeast
8,PH2M,-1.3448923537176416,-10.705851439639707,8.016066732204424,24,Northeast
8,WH2M,-8.455920721916623,-17.093024981339262,0.18118353750601557,24,Northeast
9,Ricardian,-9.495692896410837,-17.009663264275517,-1.9817225285461575,24,Northeast
9,PH2M,-2.49135482287885,-11.710838329615015,6.728128683857315,24,Northeast
9,WH2M,-7.118060666260497,-15.109429777959718,0.8733084454387239,24,Northeast
10,Ricardian,-3.648776237163215,-8.960769724716286,1.663217250389856,24,Northeast
10,PH2M,-0.36876792079572196,-6.70104758037027,5.963511738778827,24,Northeast
10,WH2M,-3.4278297867541787,-9.182117731318659,2.326458157810301,24,Northeast
11,Ricardian,5.309674709398712,-1.7470862711536554,12.366435689951079,24,Northeast
11,PH2M,2.9703801046731795,-5.143383295064261,11.08414350441062,24,Northeast
11,WH2M,2.242354184607259,-5.49983945646535,9.984547825679869,24,Northeast
12,Ricardian,15.517612888197503,0.4564613917682383,30.578764384626766,24,Northeast
12,PH2M,2.206529329195428,-16.206477848745656,20.61953650713651,24,Northeast
12,WH2M,13.286693346187413,-2.5515644065852836,29.12495109896011,24,Northeast
13,Ricardian,6.4935991728726705,-1.0598620088448474,14.047060354590188,24,Northeast
13,PH2M,1.896010754350054,-6.793645406447864,10.585666915147971,24,Northeast
13,WH2M,4.543765121536317,-3.7199045269910576,12.80743477006369,24,Northeast
14,Ricardian,3.2661281794132178,-3.6831897506227085,10.215446109449143,24,Northeast
14,PH2M,0.12356040222479692,-7.831564652699694,8.078685457149287,24,Northeast
14,WH2M,3.0719235869205614,-4.572396863612152,10.716244037453276,24,Northeast
15,Ricardian,11.199595587772393,8.20803485935614,14.191156316188646,24,Northeast
15,PH2M,5.035657657890527,1.5649157830946594,8.506399532686395,24,Northeast
15,WH2M,6.178770798514295,2.71592450674965,9.64161709027894,24,Northeast
16,Ricardian,0.04161240658902443,-3.7237980620548217,3.8070228752328705,24,Northeast
16,PH2M,0.5937725251934829,-3.641857802267155,4.829402852654121,24,Northeast
16,WH2M,-0.5986657321216097,-4.902253788107382,3.7049223238641624,24,Northeast
17,Ricardian,1.2449816409848191,-3.3092280549583757,5.799191336928014,24,Northeast
17,PH2M,1.2649329191754999,-4.3127547429729445,6.842620581323945,24,Northeast
17,WH2M,-0.07035390452727364,-5.00158876488048,4.860880955825933,24,Northeast
18,Ricardian,-8.976779190897613,-13.331607421634956,-4.6219509601602695,24,Northeast
18,PH2M,-1.6899718323055168,-6.927644738398341,3.547701073787307,24,Northeast
18,WH2M,-7.370030529046835,-12.184071733935479,-2.5559893241581895,24,Northeast
19,Ricardian,3.1085022387471595,-1.6537869628457882,7.870791440340107,24,Northeast
19,PH2M,1.8220840883818192,-3.4537401901174416,7.0979083668810805,24,Northeast
19,WH2M,1.2714742562640948,-4.129136916938686,6.672085429466875,24,Northeast
20,Ricardian,2.7158618811899835,-1.515221580016565,6.946945342396532,24,Northeast
20,PH2M,0.4962846086762456,-4.406636288611084,5.399205505963575,24,Northeast
20,WH2M,2.2021319867175775,-2.391311550659214,6.795575524094369,24,Northeast
21,Ricardian,-6.397409034689472,-7.786635613022314,-5.00818245635663,24,Northeast
21,PH2M,-1.566993060628338,-3.2652532265032335,0.1312671052465575,24,Northeast
21,WH2M,-4.799800280760158,-6.251559139855001,-3.348041421665315,24,Northeast
22,Ricardian,-2.719997810997981,-5.767028373291818,0.32703275129585574,24,Northeast
22,PH2M,-1.556617714717744,-5.220393782302647,2.1071583528671587,24,Northeast
22,WH2M,-1.1461215725603882,-4.361379517565615,2.069136372444839,24,Northeast
23,Ricardian,6.849784374932263,5.025255735369222,8.674313014495302,24,Northeast
23,PH2M,2.087662395133509,-0.1634916378818807,4.338816428148899,24,Northeast
23,WH2M,4.799732346010815,2.897440278248186,6.702024413773445,24,Northeast
24,Ricardian,8.797503400487876,5.716110486128617,11.878896314847136,24,Northeast
24,PH2M,1.1262260210127923,-2.8218746561531765,5.074326698178761,24,Northeast
24,WH2M,7.723464844566134,4.577673452762424,10.869256236369845,24,Northeast
0,Ricardian,9.39124962554531,-2.2470928036307978,21.02959205472142,25,Northeast
0,PH2M,-0.3691585399917816,-14.105464842247061,13.367147762263498,25,Northeast
0,WH2M,9.848530187840526,-2.9484048051921743,22.645465180873224,25,Northeast
1,Ricardian,5.614827831151467,-1.609194912883189,12.838850575186122,25,Northeast
1,PH2M,-5.202175939034357,-15.203531214488628,4.799179336419914,25,Northeast
1,WH2M,10.877381168988585,3.209883496327529,18.54487884164964,25,Northeast
2,Ricardian,-0.09507844208819027,-13.065414089323953,12.875257205147571,25,Northeast
2,PH2M,-5.167289175260014,-20.710539192601086,10.375960842081057,25,Northeast
2,WH2M,4.977138788268605,-9.132515038883923,19.086792615421132,25,Northeast
