level,frequency,group,outcome,horizon,n_obs,estimate,std_error,ci_low,ci_high,p_value,shock_sd,irf_pos_1sd,irf_neg_1sd,inference,model_id
state,quarterly,29,consumption_index,4,19,-0.04066710835734471,0.06662512664078533,-0.17125235657328397,0.08991813985859454,0.5416055056742348,0.1134395615862862,-0.004613258943039179,0.004613258943039179,newey-west,state_29_consumption_index
state,quarterly,31,consumption_index,4,19,-0.02020267043111456,0.08923248494567208,-0.19509834092463185,0.15469300006240272,0.8208865294219843,0.1134395615862862,-0.002291782076577863,0.002291782076577863,newey-west,state_31_consumption_index
state,quarterly,32,consumption_index,4,19,-0.09318226390948425,0.11341566446428411,-0.3154769662594811,0.1291124384405126,0.4113048202832006,0.1134395615862862,-0.010570555165509513,0.010570555165509513,newey-west,state_32_consumption_index
state,quarterly,33,consumption_index,4,19,0.0063630341542983,0.0591515168379637,-0.10957393884811055,0.12230000715670715,0.9143353807008316,0.1134395615862862,0.0007218198048221645,-0.0007218198048221645,newey-west,state_33_consumption_index
state,quarterly,35,consumption_index,4,19,-0.01908764636117552,0.04724215020258992,-0.11168226075825176,0.07350696803590072,0.6861844259551326,0.1134395615862862,-0.0021652942349258218,0.0021652942349258218,newey-west,state_35_consumption_index
state,quarterly,41,consumption_index,4,19,-0.055310994024015785,0.018804287894624554,-0.09216739829747991,-0.018454589750551656,0.0032672886247933075,0.1134395615862862,-0.006274454912986047,0.006274454912986047,newey-west,state_41_consumption_index
state,quarterly,42,consumption_index,4,19,0.028091625993009073,0.08117665458998476,-0.13101461700336103,0.18719786898937918,0.7293010220988461,0.1134395615862862,0.0031867017368928706,-0.0031867017368928706,newey-west,state_42_consumption_index
state,quarterly,43,consumption_index,4,19,-0.020867741688354896,0.036096856419343994,-0.09161758027026912,0.049882096893559325,0.5631938205299523,0.1134395615862862,-0.002367227468422847,0.002367227468422847,newey-west,state_43_consumption_index
state,quarterly,50,consumption_index,4,19,-0.009644715850094477,0.043473886105949947,-0.09485353261775638,0.07556410091756742,0.8244300420448569,0.1134395615862862,-0.001094092337659023,0.001094092337659023,newey-west,state_50_consumption_index
state,quarterly,51,consumption_index,4,19,-0.02892373249495577,0.07024280678040173,-0.16659963378454318,0.10875216879463162,0.6805095571817692,0.1134395615862862,-0.0032810955336668025,0.0032810955336668025,newey-west,state_51_consumption_index
state,quarterly,52,consumption_index,4,19,-0.02444952613712005,0.029609081412350427,-0.08248332570532688,0.03358427343108678,0.40894923463341226,0.1134395615862862,-0.002773543525987344,0.002773543525987344,newey-west,state_52_consumption_index
state,quarterly,53,consumption_index,4,19,0.010107175907180993,0.06301203806132287,-0.11339641869301183,0.1336107705073738,0.8725654270667718,0.1134395615862862,0.0011465536037860863,-0.0011465536037860863,newey-west,state_53_consumption_index
state,quarterly,11,consumption_index,5,18,-0.01394524858408927,0.1239024510082789,-0.25679405256031596,0.2289035553921374,0.9103871498864433,0.1134395615862862,-0.0015819428855908652,0.0015819428855908652,newey-west,state_11_consumption_index
state,quarterly,12,consumption_index,5,18,-0.3050364126378635,0.13780211371654244,-0.5751285555222867,-0.03494426975344034,0.026857479648867866,0.1134395615862862,-0.03460319691749273,0.03460319691749273,newey-west,state_12_consumption_index
state,quarterly,13,consumption_index,5,18,0.05099975877409568,0.1320812696913096,-0.2078795298208711,0.30987904736906247,0.6994047767104405,0.1134395615862862,0.005785390276339767,-0.005785390276339767,newey-west,state_13_consumption_index
state,quarterly,14,consumption_index,5,18,0.03302195123083924,0.07007482701993599,-0.1043247097282353,0.17036861218991375,0.6374704805360458,0.1134395615862862,0.0037459956703501268,-0.0037459956703501268,newey-west,state_14_consumption_index
state,quarterly,15,consumption_index,5,18,-0.23301254835823182,0.1278820646132268,-0.4836613950001563,0.017636298283692675,0.06844142897740602,0.1134395615862862,-0.02643284132986113,0.02643284132986113,newey-west,state_15_consumption_index
state,quarterly,16,consumption_index,5,18,0.01615903126338395,0.18112121280358665,-0.33883854583164585,0.3711566083584138,0.9289097183812187,0.1134395615862862,0.0018330734221773677,-0.0018330734221773677,newey-west,state_16_consumption_index
state,quarterly,17,consumption_index,5,18,0.1686755327416083,0.07585343206954019,0.020002805885309533,0.317348259597907,0.026168408154396694,0.1134395615862862,0.019134478484541306,-0.019134478484541306,newey-west,state_17_consumption_index
state,quarterly,21,consumption_index,5,18,-0.09970055793459416,0.08652739319237697,-0.269294248591653,0.06989313272246471,0.2492213519552755,0.1134395615862862,-0.011309987582008489,0.011309987582008489,newey-west,state_21_consumption_index
state,quarterly,22,consumption_index,5,18,-0.18536075040799602,0.05952373503236117,-0.3020272710714239,-0.06869422974456812,0.0018452914321851477,0.1134395615862862,-0.02102724226158809,0.02102724226158809,newey-west,state_22_consumption_index
state,quarterly,23,consumption_index,5,18,-0.10786090397043523,0.11301257485150247,-0.32936555067938006,0.11364374273850962,0.33987358353145947,0.1134395615862862,-0.012235693658706689,0.012235693658706689,newey-west,state_23_consumption_index
state,quarterly,24,consumption_index,5,18,-0.10789860063624951,0.0956272832420946,-0.29532807579075493,0.07953087451825591,0.25918292631201467,0.1134395615862862,-0.012239969951949925,0.012239969951949925,newey-west,state_24_consumption_index
state,quarterly,25,consumption_index,5,18,-0.10891096282799255,0.14372400203699492,-0.3906100068205026,0.1727880811645175,0.4485835781860332,0.1134395615862862,-0.012354811875147788,0.012354811875147788,newey-west,state_25_consumption_index
state,quarterly,26,consumption_index,5,18,-0.1046813657748901,0.09975297237850646,-0.30019719163676273,0.09083446008698257,0.2939913069280544,0.1134395615862862,-0.011875008239757196,0.011875008239757196,newey-west,state_26_consumption_index
state,quarterly,27,consumption_index,5,18,-0.14587012449381093,0.07041546422850933,-0.2838844343816892,-0.007855814605932626,0.03830614167307145,0.1134395615862862,-0.0165474429711149,0.0165474429711149,newey-west,state_27_consumption_index
state,quarterly,28,consumption_index,5,18,-0.11057585304776905,0.045585483496570676,-0.19992340070104758,-0.021228305394490526,0.015279683393047527,0.1134395615862862,-0.01254367629176853,0.01254367629176853,newey-west,state_28_consumption_index
state,quarterly,29,consumption_index,5,18,-0.10416735922885653,0.06430906087883934,-0.23021311855138163,0.021878400093668565,0.10527677527069113,0.1134395615862862,-0.011816699562522667,0.011816699562522667,newey-west,state_29_consumption_index
state,quarterly,31,consumption_index,5,18,-0.16368611303378477,0.07589386829616739,-0.3124380948942729,-0.0149341311732967,0.031023081572711053,0.1134395615862862,-0.01856848090031583,0.01856848090031583,newey-west,state_31_consumption_index
state,quarterly,32,consumption_index,5,18,-0.26675455223410627,0.12917916993293416,-0.5199457253026571,-0.013563379165555334,0.038923317946010894,0.1134395615862862,-0.030260519456583094,0.030260519456583094,newey-west,state_32_consumption_index
state,quarterly,33,consumption_index,5,18,-0.046284202974601396,0.027683105560260934,-0.10054308987271282,0.007974683923510036,0.09453820962338999,0.1134395615862862,-0.0052504596938094655,0.0052504596938094655,newey-west,state_33_consumption_index
state,quarterly,35,consumption_index,5,18,-0.06275999813183282,0.04321638094407167,-0.14746410478221328,0.02194410851854764,0.14643847905919727,0.1134395615862862,-0.007119466673231256,0.007119466673231256,newey-west,state_35_consumption_index
state,quarterly,41,consumption_index,5,18,-0.023123896689608375,0.0233465569386956,-0.06888314828945175,0.022635354910235002,0.32194795196466597,0.1134395615862862,-0.002623164702635749,0.002623164702635749,newey-west,state_41_consumption_index
state,quarterly,42,consumption_index,5,18,-0.02746954181507527,0.06292504039174243,-0.15080262098289043,0.09586353735273989,0.662442163640417,0.1134395615862862,-0.003116132780478295,0.003116132780478295,newey-west,state_42_consumption_index
state,quarterly,43,consumption_index,5,18,-0.13551453798692442,0.08615177245632874,-0.30437201200132874,0.0333429360274799,0.11572473152329477,0.1134395615862862,-0.015372709777804833,0.015372709777804833,newey-west,state_43_consumption_index
state,quarterly,50,consumption_index,5,18,-0.10417068925322141,0.046218454902553316,-0.1947588608622259,-0.013582517644216918,0.024203938608458486,0.1134395615862862,-0.011817077319026693,0.011817077319026693,newey-west,state_50_consumption_index
state,quarterly,51,consumption_index,5,18,-0.14758716730940075,0.06935177892756092,-0.28351665400742015,-0.011657680611381338,0.03332921576765413,0.1134395615862862,-0.01674222355534029,0.01674222355534029,newey-west,state_51_consumption_index
state,quarterly,52,consumption_index,5,18,-0.10330286556853704,0.04518355895363357,-0.19186264111765883,-0.014743090019415261,0.022237108871372202,0.1134395615862862,-0.011718631780701901,0.011718631780701901,newey-west,state_52_consumption_index
state,quarterly,53,consumption_index,5,18,-0.002424670433342019,0.03208987492406555,-0.0653208252845105,0.06047148441782646,0.9397701653413877,0.1134395615862862,-0.0002750535509495492,0.0002750535509495492,newey-west,state_53_consumption_index
state,quarterly,11,consumption_index,6,17,0.1262893496859514,0.19869648079365848,-0.2631557526696192,0.515734452041522,0.5250441698584962,0.1134395615862862,0.014326208461391517,-0.014326208461391517,newey-west,state_11_consumption_index
state,quarterly,12,consumption_index,6,17,-0.1687393682963658,0.09780270253071957,-0.36043266525657613,0.022953928663844575,0.08447274860246412,0.1134395615862862,-0.019141719961886617,0.019141719961886617,newey-west,state_12_consumption_index
state,quarterly,13,consumption_index,6,17,0.2533055346302301,0.2304311193263373,-0.198339459249391,0.7049505285098512,0.2716512257221,0.1134395615862862,0.028734868795833136,-0.028734868795833136,newey-west,state_13_consumption_index
state,quarterly,14,consumption_index,6,17,-0.06949837082976298,0.09526701445771125,-0.256221719166877,0.11722497750735106,0.465688911476809,0.1134395615862862,-0.007883864717889454,0.007883864717889454,newey-west,state_14_consumption_index
state,quarterly,15,consumption_index,6,17,-0.03291107665927598,0.08024717513144314,-0.19019553991690452,0.12437338659835256,0.681716960545842,0.1134395615862862,-0.0037334181075609233,0.0037334181075609233,newey-west,state_15_consumption_index
state,quarterly,16,consumption_index,6,17,0.2600012868698013,0.24551520484984035,-0.2212085146358858,0.7412110883754883,0.28959850919511876,0.1134395615862862,0.029494431994380486,-0.029494431994380486,newey-west,state_16_consumption_index
state,quarterly,17,consumption_index,6,17,0.09213290694620661,0.06691499991707166,-0.039020492891253825,0.22328630678366707,0.1685540566224475,0.1134395615862862,0.01045151657164778,-0.01045151657164778,newey-west,state_17_consumption_index
state,quarterly,21,consumption_index,6,17,0.0016847730571420833,0.043066656232638695,-0.08272587315882976,0.08609541927311393,0.9687946143019712,0.1134395615862862,0.00019111991697458503,-0.00019111991697458503,newey-west,state_21_consumption_index
state,quarterly,22,consumption_index,6,17,-0.061995841425262384,0.08848773861936719,-0.23543180911922207,0.11144012626869731,0.483543283523157,0.1134395615862862,-0.007032781071454685,0.007032781071454685,newey-west,state_22_consumption_index
state,quarterly,23,consumption_index,6,17,-0.16442019978998143,0.2032699101743425,-0.5628292237316928,0.23398882415172986,0.41858633941398615,0.1134395615862862,-0.01865175538010508,0.01865175538010508,newey-west,state_23_consumption_index
state,quarterly,24,consumption_index,6,17,-0.03133734652105411,0.061902048179536207,-0.15266536095294508,0.08999066791083685,0.6126875694289453,0.1134395615862862,-0.0035548948506259094,0.0035548948506259094,newey-west,state_24_consumption_index
state,quarterly,25,consumption_index,6,17,0.12474737470805843,0.05172212328570759,0.023372013068071545,0.2261227363480453,0.01587065549372957,0.1134395615862862,0.014151287495922314,-0.014151287495922314,newey-west,state_25_consumption_index
state,quarterly,26,consumption_index,6,17,0.06182869126989807,0.035191928849026055,-0.007147489274192995,0.13080487181398914,0.07893489695180023,0.1134395615862862,0.007013819631111078,-0.007013819631111078,newey-west,state_26_consumption_index
state,quarterly,27,consumption_index,6,17,-0.019156116245602185,0.03453989652997398,-0.08685431344435118,0.04854208095314682,0.5791625522123693,0.1134395615862862,-0.0021730614285970467,0.0021730614285970467,newey-west,state_27_consumption_index
state,quarterly,28,consumption_index,6,17,-0.0992469580683602,0.030736257064834235,-0.1594900219154353,-0.039003894221285106,0.00124229773926543,0.1134395615862862,-0.01125853141204731,0.01125853141204731,newey-west,state_28_consumption_index
state,quarterly,29,consumption_index,6,17,0.031447119240237756,0.037992848528461985,-0.043018863875547736,0.10591310235602325,0.40783388100530704,0.1134395615862862,0.0035673474197642366,-0.0035673474197642366,newey-west,state_29_consumption_index
state,quarterly,31,consumption_index,6,17,0.07597824783166326,0.08310503394083114,-0.08690761869236577,0.2388641143556923,0.36058884361702104,0.1134395615862862,0.008618939124118081,-0.008618939124118081,newey-west,state_31_consumption_index
state,quarterly,32,consumption_index,6,17,-0.11936097251252137,0.09949047652222194,-0.3143623064960763,0.07564036147103362,0.23024709536010257,0.1134395615862862,-0.013540256392333182,0.013540256392333182,newey-west,state_32_consumption_index
state,quarterly,33,consumption_index,6,17,0.004117781435523719,0.06949100257495369,-0.13208458361138553,0.14032014648243296,0.952747947525808,0.1134395615862862,0.0004671193207539589,-0.0004671193207539589,newey-west,state_33_consumption_index
state,quarterly,35,consumption_index,6,17,0.008971787107506693,0.04081994278502159,-0.07103530075113562,0.08897887496614901,0.826035244534894,0.1134395615862862,0.001017755596121054,-0.001017755596121054,newey-west,state_35_consumption_index
state,quarterly,41,consumption_index,6,17,0.04105294446694162,0.023680222815975593,-0.005360292252370544,0.08746618118625378,0.0829822560573783,0.1134395615862862,0.004657028022156011,-0.004657028022156011,newey-west,state_41_consumption_index
state,quarterly,42,consumption_index,6,17,0.052585897668461556,0.08564998620051545,-0.11528807528454871,0.22045987062147182,0.5392399688552438,0.1134395615862862,0.005965321177131588,-0.005965321177131588,newey-west,state_42_consumption_index
state,quarterly,43,consumption_index,6,17,-0.14277250399890634,0.05184827714210274,-0.2443951271974277,-0.04114988080038498,0.005893303536902428,0.1134395615862862,-0.016196050260212227,0.016196050260212227,newey-west,state_43_consumption_index
state,quarterly,50,consumption_index,6,17,0.029869895366503578,0.03748294830961306,-0.043596683320338024,0.10333647405334517,0.4255132349226809,0.1134395615862862,0.0033884278350044075,-0.0033884278350044075,newey-west,state_50_consumption_index
state,quarterly,51,consumption_index,6,17,-0.019589762262737842,0.055963619179738244,-0.1292784558550248,0.09009893132954912,0.7263052322049748,0.1134395615862862,-0.0022222540426645545,0.0022222540426645545,newey-west,state_51_consumption_index
state,quarterly,52,consumption_index,6,17,0.011564924257946071,0.05290999496599238,-0.09213866587539898,0.11526851439129113,0.8269793310889304,0.1134395615862862,0.0013119199376000086,-0.0013119199376000086,newey-west,state_52_consumption_index
state,quarterly,53,consumption_index,6,17,-0.025115250875548237,0.031061803769044872,-0.08599638626287619,0.035765884511779714,0.41876978456632163,0.1134395615862862,-0.0028490630484517823,0.0028490630484517823,newey-west,state_53_consumption_index
state,quarterly,11,consumption_index,7,16,-0.1590623391407714,0.2801754919006152,-0.7082063032659771,0.3900816249844343,0.570222421056138,0.1134395615862862,-0.018043962017018276,0.018043962017018276,newey-west,state_11_consumption_index
state,quarterly,12,consumption_index,7,16,-0.18147462571845782,0.05524789045876583,-0.28976049101763884,-0.0731887604192768,0.001020786840894683,0.1134395615862862,-0.020586401980537232,0.020586401980537232,newey-west,state_12_consumption_index
state,quarterly,13,consumption_index,7,16,-0.3702186870576229,0.12916344603089194,-0.6233790412781711,-0.11705833283707467,0.0041532585836914215,0.1134395615862862,-0.04199744555086723,0.04199744555086723,newey-west,state_13_consumption_index
state,quarterly,14,consumption_index,7,16,-0.0944673949535196,0.04135674592494682,-0.17552661696641536,-0.013408172940623839,0.022359330857822712,0.1134395615862862,-0.01071633986772581,0.01071633986772581,newey-west,state_14_consumption_index
state,quarterly,15,consumption_index,7,16,-0.010058804789564682,0.13402554469952122,-0.27274887240062623,0.2526312628214969,0.9401738157456789,0.1134395615862862,-0.0011410664054102534,0.0011410664054102534,newey-west,state_15_consumption_index
state,quarterly,16,consumption_index,7,16,-0.21861631414758578,0.19554675828062612,-0.6018879603776129,0.1646553320824414,0.2635778301571492,0.1134395615862862,-0.024799738832511947,0.024799738832511947,newey-west,state_16_consumption_index
state,quarterly,17,consumption_index,7,16,-0.025839395371413748,0.07008339303737045,-0.16320284572465982,0.11152405498183232,0.7123550890486017,0.1134395615862862,-0.0029312096825878883,0.0029312096825878883,newey-west,state_17_consumption_index
state,quarterly,21,consumption_index,7,16,0.032219384393765205,0.04125151147316224,-0.04863357809363279,0.1130723468811632,0.4347746366698202,0.1134395615862862,0.0036549528402087562,-0.0036549528402087562,newey-west,state_21_consumption_index
state,quarterly,22,consumption_index,7,16,0.15981393680297937,0.11969399885385504,-0.0747863009505765,0.39441417455653527,0.18181497135637725,0.1134395615862862,0.018129222926308426,-0.018129222926308426,newey-west,state_22_consumption_index
state,quarterly,23,consumption_index,7,16,-0.007355687392904063,0.06858309522500433,-0.14177855403391257,0.12706717924810443,0.9145889098388424,0.1134395615862862,-0.0008344259530168094,0.0008344259530168094,newey-west,state_23_consumption_index
state,quarterly,24,consumption_index,7,16,0.008059494891808974,0.02538519760196714,-0.04169549240804662,0.05781448219166457,0.7508733651248067,0.1134395615862862,0.0009142655671337232,-0.0009142655671337232,newey-west,state_24_consumption_index
state,quarterly,25,consumption_index,7,16,0.2575781866038829,0.033825894405610624,0.19127943356888605,0.3238769396388797,2.6423307986078726e-14,0.1134395615862862,0.02921955656253509,-0.02921955656253509,newey-west,state_25_consumption_index
state,quarterly,26,consumption_index,7,16,-0.010938906848654065,0.04491863060312782,-0.09897942283078459,0.07710160913347647,0.8075970423613206,0.1134395615862862,-0.0012409047971445406,0.0012409047971445406,newey-west,state_26_consumption_index
state,quarterly,27,consumption_index,7,16,0.02730868138122068,0.04878740765479129,-0.06831463762217024,0.1229320003846116,0.5756509520764852,0.1134395615862862,0.0030978848433852505,-0.0030978848433852505,newey-west,state_27_consumption_index
state,quarterly,28,consumption_index,7,16,-0.058206370662514495,0.03319414646447034,-0.12326689773287636,0.006854156407847367,0.07951397293198914,0.1134395615862862,-0.006602905169484515,0.006602905169484515,newey-west,state_28_consumption_index
state,quarterly,29,consumption_index,7,16,-0.030586145134384457,0.04850925259474828,-0.12566428022009107,0.06449198995132217,0.5283531921780849,0.1134395615862862,-0.0034696788946590932,0.0034696788946590932,newey-west,state_29_consumption_index
state,quarterly,31,consumption_index,7,16,0.11950903974871305,0.08255892526386875,-0.0423064537684697,0.2813245332658958,0.14774000278590838,0.1134395615862862,0.01355705307469206,-0.01355705307469206,newey-west,state_31_consumption_index
state,quarterly,32,consumption_index,7,16,0.06981383156516346,0.12033114487536459,-0.16603521239055113,0.30566287552087806,0.5617926345483,0.1134395615862862,0.007919650445410972,-0.007919650445410972,newey-west,state_32_consumption_index
state,quarterly,33,consumption_index,7,16,0.0856566839947189,0.059258080855182804,-0.030489154481439393,0.2018025224708772,0.1483216228371651,0.1134395615862862,0.00971685667929597,-0.00971685667929597,newey-west,state_33_consumption_index
state,quarterly,35,consumption_index,7,16,0.0272488648683639,0.05750968663948162,-0.08547012094502007,0.13996785068174786,0.6356329197439545,0.1134395615862862,0.003091099284391157,-0.003091099284391157,newey-west,state_35_consumption_index
state,quarterly,41,consumption_index,7,16,0.04912657758702246,0.019049404138494812,0.011789745475572634,0.0864634096984723,0.009911443141206622,0.1134395615862862,0.005572897423706502,-0.005572897423706502,newey-west,state_41_consumption_index
state,quarterly,42,consumption_index,7,16,0.05196559918744045,0.06377011206150351,-0.07302382045310643,0.17695501882798734,0.41513552398759,0.1134395615862862,0.0058949547893919155,-0.0058949547893919155,newey-west,state_42_consumption_index
state,quarterly,43,consumption_index,7,16,-0.027539444031502644,0.03640103752384953,-0.09888547757824773,0.04380658951524244,0.4493155698701419,0.1134395615862862,-0.003124062457263726,0.003124062457263726,newey-west,state_43_consumption_index
state,quarterly,50,consumption_index,7,16,0.11431337953068861,0.08698759435381417,-0.05618230540278717,0.2848090644641644,0.18880102049166658,0.1134395615862862,0.012967659657408058,-0.012967659657408058,newey-west,state_50_consumption_index
state,quarterly,51,consumption_index,7,16,0.03827593735486659,0.060212279077532974,-0.07974012963709803,0.15629200434683121,0.5249828948714892,0.1134395615862862,0.004342005552840221,-0.004342005552840221,newey-west,state_51_consumption_index
state,quarterly,52,consumption_index,7,16,0.028511378965768094,0.027795117442059234,-0.025967051220668003,0.08298980915220419,0.305000326465223,0.1134395615862862,0.0032343183300971947,-0.0032343183300971947,newey-west,state_52_consumption_index
state,quarterly,53,consumption_index,7,16,0.04995752235375778,0.07371118225180215,-0.09451639485977442,0.19443143956728998,0.49793220915311576,0.1134395615862862,0.0056671594337473746,-0.0056671594337473746,newey-west,state_53_consumption_index
state,quarterly,11,consumption_index,8,15,-0.14143937142256735,0.14964638930173957,-0.4347462944539769,0.1518675516088422,0.34457859539933744,0.1134395615862862,-0.016044820285215936,0.016044820285215936,newey-west,state_11_consumption_index
state,quarterly,12,consumption_index,8,15,-0.24332689829668908,0.11622057729876793,-0.4711192298022742,-0.015534566791103932,0.03628987631953473,0.1134395615862862,-0.027602896664927257,0.027602896664927257,newey-west,state_12_consumption_index
state,quarterly,13,consumption_index,8,15,-0.5835051003839713,0.2871741474783546,-1.1463664294415463,-0.020643771326396276,0.042165208539019394,0.1134395615862862,-0.06619256277091962,0.06619256277091962,newey-west,state_13_consumption_index
state,quarterly,14,consumption_index,8,15,-0.1099444579231833,0.04794661201683291,-0.20391981747617582,-0.015969098370190796,0.021844551133707535,0.1134395615862862,-0.012472051105647803,0.012472051105647803,newey-west,state_14_consumption_index
state,quarterly,15,consumption_index,8,15,0.04866730637540711,0.08902744158942741,-0.1258264791398706,0.22316109189068484,0.5846156959934636,0.1134395615862862,0.005520797898811654,-0.005520797898811654,newey-west,state_15_consumption_index
state,quarterly,16,consumption_index,8,15,-0.4415478325522502,0.17902945683103064,-0.7924455679410702,-0.0906500971634302,0.013650101126099434,0.1134395615862862,-0.05008899254410217,0.05008899254410217,newey-west,state_16_consumption_index
state,quarterly,17,consumption_index,8,15,0.02289650264624149,0.041196841640566854,-0.05784930696926954,0.10364231226175252,0.5783592347375146,0.1134395615862862,0.0025973692220488762,-0.0025973692220488762,newey-west,state_17_consumption_index
state,quarterly,21,consumption_index,8,15,-0.02346603848609133,0.056284154452755884,-0.13378298121349286,0.0868509042413102,0.6767362897835181,0.1134395615862862,-0.0026619771180291193,0.0026619771180291193,newey-west,state_21_consumption_index
state,quarterly,22,consumption_index,8,15,-0.0394362259647231,0.08574680499532918,-0.20749996375556828,0.1286275118261221,0.6455773657667094,0.1134395615862862,-0.0044736281840559045,0.0044736281840559045,newey-west,state_22_consumption_index
state,quarterly,23,consumption_index,8,15,-0.09390048089675465,0.06872055605555008,-0.2285927707656328,0.040791808972123506,0.17181019360305871,0.1134395615862862,-0.01065202938566929,0.01065202938566929,newey-west,state_23_consumption_index
state,quarterly,24,consumption_index,8,15,-0.07494817337958215,0.09842407528157042,-0.2678593609314602,0.11796301417229588,0.44636915518985054,0.1134395615862862,-0.008502087929872764,0.008502087929872764,newey-west,state_24_consumption_index
state,quarterly,25,consumption_index,8,15,-0.002988763710744441,0.07791499835106058,-0.15570216047882318,0.1497246330573343,0.9694012220847117,0.1134395615862862,-0.0003390440450318513,0.0003390440450318513,newey-west,state_25_consumption_index
state,quarterly,26,consumption_index,8,15,-0.11492389860894428,0.1061221291648247,-0.3229232717720007,0.09307547455411214,0.27883505556418653,0.1134395615862862,-0.013036916673985445,0.013036916673985445,newey-west,state_26_consumption_index
state,quarterly,27,consumption_index,8,15,-0.10260650188488571,0.052001188993612044,-0.2045288323123653,-0.0006841714574061103,0.04847769575618899,0.1134395615862862,-0.011639636589723883,0.011639636589723883,newey-west,state_27_consumption_index
state,quarterly,28,consumption_index,8,15,-0.17262856160727358,0.05912711587506063,-0.2885177087223924,-0.05673941449215475,0.0035046126038851266,0.1134395615862862,-0.01958290834600031,0.01958290834600031,newey-west,state_28_consumption_index
state,quarterly,29,consumption_index,8,15,-0.2486415821699468,0.11161367770716903,-0.46740439047599813,-0.029878773863895508,0.025900651176317346,0.1134395615862862,-0.02820579207347932,0.02820579207347932,newey-west,state_29_consumption_index
state,quarterly,31,consumption_index,8,15,-0.05498704726792197,0.04136785196969235,-0.13606803712851898,0.026093942592675036,0.18377483192466748,0.1134395615862862,-0.006237706534997464,0.006237706534997464,newey-west,state_31_consumption_index
state,quarterly,32,consumption_index,8,15,-0.10658829380734394,0.07167045101338033,-0.2470623777935694,0.03388579017888152,0.13696199953736898,0.1134395615862862,-0.012091329319735361,0.012091329319735361,newey-west,state_32_consumption_index
state,quarterly,33,consumption_index,8,15,-0.06274174934450047,0.03456516710587221,-0.13048947687201,0.0050059781830090605,0.06949736636688808,0.1134395615862862,-0.0071173965387967926,0.0071173965387967926,newey-west,state_33_consumption_index
state,quarterly,35,consumption_index,8,15,-0.07848019061170326,0.06728223279818304,-0.21035336689614204,0.053392985672735496,0.24343957912243686,0.1134395615862862,-0.008902758416199792,0.008902758416199792,newey-west,state_35_consumption_index
state,quarterly,41,consumption_index,8,15,-0.042915744630632933,0.020249675531411444,-0.08260510867219936,-0.003226380589066505,0.03406258891130154,0.1134395615862862,-0.004868343256048016,0.004868343256048016,newey-west,state_41_consumption_index
state,quarterly,42,consumption_index,8,15,-0.06580865190545962,0.04447447729809302,-0.15297862740972196,0.021361323598802703,0.13895471928712588,0.1134395615862862,-0.007465304620739857,0.007465304620739857,newey-west,state_42_consumption_index
state,quarterly,43,consumption_index,8,15,-0.07091972647045588,0.054565530648534324,-0.17786816654158316,0.03602871360067139,0.19369811564883843,0.1134395615862862,-0.008045102678627852,0.008045102678627852,newey-west,state_43_consumption_index
state,quarterly,50,consumption_index,8,15,0.05281854851465096,0.04764391511516527,-0.040563525111072966,0.14620062214037488,0.26759821066433154,0.1134395615862862,0.005991712987125993,-0.005991712987125993,newey-west,state_50_consumption_index
state,quarterly,51,consumption_index,8,15,-0.06297179422123234,0.06207409736342442,-0.18463702505354418,0.05869343661107952,0.31036249688495743,0.1134395615862862,-0.007143492728758426,0.007143492728758426,newey-west,state_51_consumption_index
state,quarterly,52,consumption_index,8,15,-0.026133842777475533,0.07653155002735783,-0.17613568083109687,0.1238679952761458,0.7327437430793116,0.1134395615862862,-0.0029646116672417564,0.0029646116672417564,newey-west,state_52_consumption_index
state,quarterly,53,consumption_index,8,15,-0.16855020546737606,0.12764332372778067,-0.41873111997382617,0.08163070903907407,0.18667546439477545,0.1134395615862862,-0.0191202614134976,0.0191202614134976,newey-west,state_53_consumption_index
state,quarterly,11,consumption_index,9,14,0.09310320108869244,0.15130774932619376,-0.20345998759064735,0.38966638976803225,0.5383411569323469,0.1134395615862862,0.010561586313781113,-0.010561586313781113,newey-west,state_11_consumption_index
state,quarterly,12,consumption_index,9,14,-0.10993180113899115,0.051608041982576035,-0.2110835634248402,-0.008780038853142116,0.03316094187562291,0.1134395615862862,-0.012470615325597952,0.012470615325597952,newey-west,state_12_consumption_index
state,quarterly,13,consumption_index,9,14,0.1524983182389723,0.08519617561987368,-0.014486185975980087,0.3194828224539247,0.07345926315118412,0.1134395615862862,0.01729934236367497,-0.01729934236367497,newey-west,state_13_consumption_index
state,quarterly,14,consumption_index,9,14,-0.1153209183573073,0.05913678803489706,-0.23122902290570554,0.0005871861910909382,0.05116769148507938,0.1134395615862862,-0.013081954420180845,0.013081954420180845,newey-west,state_14_consumption_index
state,quarterly,15,consumption_index,9,14,0.1161138035707063,0.1602104007199336,-0.19789858184036355,0.4301261889817761,0.46860037608183225,0.1134395615862862,0.013171898971177076,-0.013171898971177076,newey-west,state_15_consumption_index
state,quarterly,16,consumption_index,9,14,-0.504446564287984,0.2074847233473884,-0.9111166220488652,-0.09777650652710268,0.015046962270618636,0.1134395615862862,-0.057224197096537234,0.057224197096537234,newey-west,state_16_consumption_index
state,quarterly,17,consumption_index,9,14,-0.05231714579907393,0.055358735426493444,-0.1608202672350011,0.05618597563685322,0.3446299114258031,0.1134395615862862,-0.005934834082892761,0.005934834082892761,newey-west,state_17_consumption_index
