draw,loss,mse,sign_penalty,persistence_penalty,impact_ph_model,impact_wh_model,r_R,r_pi,r_Y,rho_A,rho_j,rho_u,phi,kappa
60,0.07319713857565327,0.02214248107183336,0.04,0.011054657503819917,-0.06102519659634566,-0.0572024818717047,0.7869610469329783,1.236717571521936,0.23877857808673006,0.7201613776931364,0.8409620443121342,0.5393155068797436,0.10059782098777692,0.26910436832937
354,0.07346014516433912,0.022081760956225042,0.04,0.01137838420811407,-0.05346615363585381,-0.04797430509569513,0.683753919043118,0.278812273162004,0.1749204896813119,0.9514964562329834,0.8849919704502851,0.2781342325379722,0.0612991061676809,0.3108533345825028
58,0.07376160583639324,0.022516577513941392,0.04,0.011245028322451845,-0.051807368842628064,-0.037186169408605856,0.7438404672625953,1.009957165350319,0.08128992451260081,0.9227820134870887,0.7973930249262513,0.5452027824498877,0.018498659135112464,0.1681239145882016
326,0.07391317291650902,0.022210271029101603,0.04,0.011702901887407417,-0.04453508668165414,-0.034206655383740535,0.7705928733649091,0.9053432584993886,0.037368497274215234,0.8437271816213895,0.9247786757422081,0.5413123210341351,0.01,0.33367893219264727
169,0.07407406413558053,0.02279207701804314,0.04,0.01128198711753739,-0.057763282472048504,-0.049801795048046764,0.7704829600629359,0.8894717470047556,0.2861389423677756,0.8853757682266105,0.7195734174272558,0.5616026813475871,0.06659386091090023,0.23508359697405554
269,0.0745311957990389,0.023410343801491238,0.04,0.011120851997547662,-0.06827608387149213,-0.06949858284837594,0.7515078898582712,0.9437355699446262,0.14837986243975787,0.98,0.7904274966922588,0.45216773170318325,0.1522106370551608,0.2931036385815146
361,0.0746197169510469,0.02311169391455231,0.04,0.01150802303649458,-0.05248308895094436,-0.0405876563545879,0.6714630024522313,0.3907986700083807,0.03,0.9080014480072339,0.5739229757416684,0.3096037808834074,0.0296940745862928,0.21589565900174884
111,0.07467076034401204,0.02313304123089815,0.04,0.011537719113113893,-0.04975346177446887,-0.03522017194355906,0.7289356130909075,0.63636141247753,0.12404300145810111,0.8980859999733332,0.8227364318226262,0.6364615438181551,0.01,0.1944324563139166
85,0.07468045433326087,0.02294947497377605,0.04,0.01173097935948482,-0.04992489286316392,-0.04377926134957006,0.8063126157206288,1.1451916706620258,0.23910054688303842,0.7137656507756337,0.5351683545109313,0.35799387773493224,0.042642728457518715,0.35601002785178265
206,0.07494225894136991,0.023384906539117213,0.04,0.011557352402252703,-0.0549338169973799,-0.04626341935035214,0.7426090686141085,0.6950930878708106,0.1463047506693754,0.9741808370076097,0.6220657922174728,0.6402299463272925,0.05031305619640965,0.2554284094158201
178,0.074950211232988,0.02373475878566873,0.04,0.011215452447319274,-0.06473721200331276,-0.05863418607882082,0.7292401388284466,0.8478015455902281,0.1058743123499178,0.98,0.6419526140238058,0.6815749745930697,0.1017069016372527,0.21458066189083425
67,0.0753325075260083,0.02403524599519981,0.04,0.01129726153080848,-0.061234317165961026,-0.05047763669101609,0.741360374571991,0.7743699011169362,0.2201277580481865,0.8752548993428187,0.7051348927307642,0.435406754043917,0.06709822333431065,0.16962384511929424
183,0.07539853990376319,0.02399723478019062,0.04,0.011401305123572575,-0.06376725616065872,-0.060080502774804,0.7035127303207982,0.5291525867573366,0.11124860733647497,0.9348770401957951,0.7893934072675123,0.4430848431195001,0.1054594512768018,0.26107144348466294
362,0.07553972203374701,0.023836360998583238,0.04,0.011703361035163777,-0.055558887233729946,-0.04951550845826996,0.7642496945906906,0.7880070952679141,0.18148280776588233,0.9514630473175472,0.9149939291676272,0.4997237503986962,0.06147104885087012,0.30049202988757573
284,0.07557014620888944,0.023927442422777008,0.04,0.011642703786112428,-0.05619386123180274,-0.04795077747498553,0.7586844106346792,0.7710447470878943,0.19247217614831746,0.9376832276531182,0.5603691184336179,0.38699178840953724,0.05522415388955399,0.2559829338411201
237,0.07565314920359478,0.023736968723002086,0.04,0.011916180480592703,-0.04734727963755694,-0.035349714568082016,0.7926274436224556,1.1095666287779842,0.10368774510945296,0.9069390042564635,0.5976043804788893,0.5384100081886364,0.01,0.2808436727950921
351,0.07567106490435327,0.023832735044091537,0.04,0.011838329860261725,-0.051863765931615215,-0.04389630365896567,0.7206224349360024,0.4736906744177613,0.10026125842077711,0.9752653545596901,0.8681011486229795,0.580687401665445,0.04026569868120988,0.3043885022875622
382,0.07572889598325223,0.023884019990851314,0.04,0.011844875992400921,-0.051164247216886775,-0.04153110375501874,0.7217156567383001,0.45956286800180746,0.1258528810754682,0.98,0.7880019265347075,0.3718682255338289,0.0313930600446684,0.28092023539505023
322,0.0758078112725272,0.024047559570914766,0.04,0.011760251701612441,-0.0552561622596867,-0.04868771968959275,0.761013836472287,0.7132647439102092,0.2065018213635979,0.98,0.914263725249863,0.3644185852789087,0.05761083545152405,0.29595618375702665
195,0.07588519307846431,0.024938613398665113,0.04,0.010946579679799201,-0.06211864948047068,-0.04541031097134937,0.7410237111325035,1.7020885667312615,0.14028508368371764,0.811660677114951,0.5659277930539517,0.235839979018166,0.05098896126191769,0.07028087058834548
254,0.0761016163709905,0.02434166950270166,0.04,0.011759946868288842,-0.05615037963181027,-0.04819266378880777,0.7275736223110116,0.5098335665856671,0.16351458530408772,0.9325996429649602,0.8014797581008829,0.3862419650430652,0.05491134848747759,0.26386934316365196
105,0.07631243315528943,0.024983439912952054,0.04,0.01132899324233738,-0.07335634150976428,-0.07927044963566113,0.8060238770494728,1.3698175626444726,0.2805472416083471,0.81657485108378,0.4585844542106741,0.8231786327024321,0.1917702332574159,0.3293341025364166
25,0.07669537445610837,0.024833084905605318,0.04,0.011862289550503044,-0.05452973680019622,-0.04336081547753913,0.6903557693771244,0.43023600408200124,0.03445961206662449,0.6872692913995649,0.4738204419604518,0.642126938890286,0.035584825971991536,0.22721547606722156
56,0.07704209437106535,0.02477393993034196,0.04,0.012268154440723392,-0.046176715964114656,-0.03566472764327371,0.7669697340760409,0.6454976298103152,0.1489309313314709,0.9247554548087329,0.9331226948772393,0.4506387942755294,0.01,0.3355016789107016
429,0.07718951189306954,0.02509061652646847,0.04,0.012098895366601066,-0.053972570980451384,-0.04881018543000387,0.7411809839878031,0.5968779511635017,0.06630389350803802,0.9044824285287755,0.8116052418447872,0.6359958850697992,0.05516356629788009,0.3456555118717329
279,0.0772752252723763,0.02543510238174416,0.04,0.01184012289063215,-0.058484183305446434,-0.04848388486293048,0.7309743929878523,0.6717548122626378,0.09260245583045618,0.7983875589789947,0.8093420881597236,0.3893567850251006,0.05325055357226023,0.2182419235396389
260,0.07742279378523784,0.02592973384529463,0.04,0.011493059939943203,-0.05646329494422317,-0.038346303927707805,0.70595990871922,0.4846599812738312,0.22619501407812462,0.605367398721193,0.919494305374364,0.3116594222570093,0.01830764376194028,0.08788730451619997
272,0.07775744074335438,0.026494222311310496,0.04,0.011263218432043883,-0.07690862450156175,-0.071727800964801,0.6849390610904564,0.4281413848800633,0.20494672088235696,0.9433260334062707,0.8609833322684305,0.6795984446445128,0.15631814158342375,0.16058542212032684
274,0.07800243884626586,0.025873303250391465,0.04,0.012129135595874389,-0.051426715536438766,-0.03675956134848332,0.7715608766355798,0.8462257940718166,0.16473319475737658,0.8744588287212465,0.96,0.5337580807734221,0.01,0.20511699468339495
381,0.07806295790921886,0.026014237155278425,0.04,0.012048720753940428,-0.05935767609634586,-0.05304271323010537,0.7535833772201967,0.6712476408173103,0.1629390889198745,0.8159016940206035,0.8359985705681492,0.657188041190356,0.06840174108224292,0.27703070627164694
316,0.07872668040081754,0.026943057319201283,0.04,0.011783623081616262,-0.06482704046961703,-0.05359696974154323,0.7486800840342802,0.9318056029683651,0.13712742483009607,0.8598823294770744,0.8011070755723061,0.7067831385585508,0.07098807480776223,0.1604438576036477
401,0.07915269995299229,0.026685029641641062,0.04,0.012467670311351216,-0.05385849178477603,-0.04735587595042782,0.6991288427929471,0.30772936071443613,0.04808981827032838,0.8437864657257234,0.8086943866914806,0.32999441507549737,0.045622627323067245,0.33495549408360104
79,0.07919993365820106,0.0273334295192239,0.04,0.01186650413897716,-0.06860120522567541,-0.061784263672764676,0.7327741030310887,0.777447072931437,0.09430724219419187,0.9322257224685552,0.7462280034057959,0.44072408160086585,0.10150789178456629,0.20270974535838338
311,0.07934855621344895,0.027211209282034764,0.04,0.012137346931414187,-0.06311647331741076,-0.05659568304580863,0.7583172950038484,0.8682406931254595,0.07772123164860542,0.9024952836840134,0.595212747478767,0.530486784920566,0.07880924134603834,0.2506223431731715
363,0.0794837294318854,0.027114902389566056,0.04,0.012368827042319354,-0.05436509467299471,-0.04182368907330894,0.7422391386545846,0.5856080387438827,0.11085131002202925,0.8440790055542304,0.8424989764549109,0.4864618149317376,0.02493203222593029,0.2265452430492173
34,0.07997555796770822,0.02772133370390834,0.04,0.012254224263799886,-0.06665720488915197,-0.06963298988505857,0.7603917536856911,0.7153087401024257,0.13000486104206546,0.8506454305056692,0.8319026215766695,0.48599072982845753,0.12912176207757647,0.3673880255226069
339,0.08009604830597868,0.02764564705993855,0.04,0.012450401246040124,-0.06042573580919475,-0.05788447533197172,0.7727915825403269,0.7419415305310387,0.15265003515432607,0.8410404068965651,0.8864068036385065,0.33986562737227505,0.08157725036950433,0.342993644300153
139,0.08012004864189698,0.027377279440274665,0.04,0.012742769201622312,-0.04871398160033237,-0.037222600758216054,0.8141245273801294,1.0576844790823774,0.1950937206249,0.9420043837145035,0.8603133823451482,0.5748311225618964,0.01,0.31241222554882053
10,0.08015462750851564,0.02838527097681473,0.04,0.011769356531700904,-0.0779610011345634,-0.07600640013287696,0.768870499357146,0.8502189783041129,0.29048652309313105,0.6634497095649274,0.4127187609549619,0.1720382886205134,0.16169546362525455,0.2116570305879856
229,0.08016320769225517,0.02784216085463394,0.04,0.012321046837621225,-0.06420994676688234,-0.06172114369154523,0.78740015745433,0.9685999867814425,0.15787738013160796,0.8821593334451265,0.5875449097284683,0.6107700139573464,0.09618134358302502,0.3088738466216574
392,0.08027365260077876,0.027857319437968184,0.04,0.012416333162810565,-0.06098598937066102,-0.055112920772811484,0.7167608450336903,0.4626503522542307,0.058072425623235835,0.9228147523959165,0.8186997413037422,0.5990219577692979,0.07064302720773451,0.28355325576006996
346,0.08036932358300491,0.027811572124938164,0.04,0.012557751458066755,-0.05824087248153233,-0.05290643906015649,0.6959897224799354,0.2337073158059686,0.1365592111825799,0.9738042593237501,0.679283100465357,0.5919813509613406,0.06253227607605358,0.31552600725030366
19,0.08055540257051964,0.027917166318049188,0.04,0.012638236252470453,-0.056620714028793616,-0.050886260682535954,0.7162939500798573,0.40173171918616624,0.03353826238502906,0.8667365390193842,0.7945787188775133,0.7545819075555031,0.05492437691167509,0.3301792558611193
1,0.08081815728229721,0.02848243559006721,0.04,0.012335721692229998,-0.06354501810005232,-0.05448529764862294,0.7285483799916295,0.45432334885880893,0.18065332335209894,0.9532009683833401,0.8066558943141706,0.6623227338033968,0.06767185313712733,0.21413124150502263
86,0.0810262642873212,0.028754765917335837,0.04,0.012271498369985355,-0.06800716646654388,-0.06238704304486431,0.7632729095159648,0.8210143164327819,0.15233170093669204,0.8885821295805741,0.8823310074138397,0.5900122689797341,0.09731520532376436,0.2354233227925177
208,0.08108387306768251,0.02873260403703512,0.04,0.012351269030647389,-0.06059114607915258,-0.04716999027946936,0.7145641933971999,0.5000880943900483,0.10081968471205871,0.98,0.8540587344934342,0.44446928266066477,0.041062325325341396,0.16953450995978347
201,0.08114202283853031,0.0290097580735207,0.04,0.012132264765009622,-0.07138568581972198,-0.06513103127512522,0.7149804227118252,0.4898817680889338,0.15177112948449464,0.9309536278582041,0.8323416443495204,0.5343585138936959,0.1096396381464253,0.20100825921683885
15,0.08131792334240105,0.029489246370081625,0.04,0.011828676972319431,-0.0701470110993169,-0.056110463180883634,0.7303670250781131,1.239754562487712,0.057022182764764506,0.7580068128248316,0.4233039373626598,0.4951926553956152,0.07927085458988492,0.10058346610311643
14,0.08179098265863374,0.029115399014500786,0.04,0.012675583644132958,-0.060536747418964594,-0.052834549014479135,0.7675342028023621,0.768467853471696,0.09577696255186466,0.8010896427598297,0.8072706543775581,0.42375304989481244,0.05879516078920781,0.26964335183464355
262,0.08214861721841993,0.029437272516437782,0.04,0.012711344701982147,-0.05971493697653943,-0.04950890605164182,0.7651876004187445,0.8114729140659742,0.0635483248153738,0.9108378466541819,0.9030586483163356,0.6118985060946893,0.046398197250873276,0.23878415892723623
158,0.08220235131667306,0.029354353012007135,0.04,0.012847998304665912,-0.05518759837795567,-0.042375368730621206,0.7151768263173075,0.2508976282319846,0.18571643598454368,0.98,0.7196713722788937,0.543483786922775,0.022580200468098534,0.2286721286680489
38,0.08234340690781095,0.029450198318626622,0.04,0.01289320858918433,-0.056815140567071334,-0.04692765141796227,0.6978665801738405,0.2,0.1488925398619327,0.98,0.6453867703844534,0.6243912339725392,0.037581746565954616,0.2644032328794493
321,0.08242376940516064,0.02965153043914536,0.04,0.012772238966015273,-0.06470937388372751,-0.06546518861506428,0.6925345852826782,0.2,0.15240856520898474,0.8740053965460538,0.5884000006698267,0.6208978050714923,0.10424323352798175,0.3621445002313507
174,0.08268858836420287,0.029793279135138802,0.04,0.01289530922906407,-0.05766121830265584,-0.047324449848649135,0.7780449036583202,0.7510512736812704,0.14677492961040908,0.98,0.9235842181189966,0.1,0.038000822627135625,0.25789365193139774
188,0.08269092697195418,0.029969868608334636,0.04,0.012721058363619552,-0.05973195054604841,-0.04690500613883024,0.7583709928526449,0.7514773974264621,0.0945015181201346,0.8984483271677258,0.7372479526113123,0.34567500893190883,0.03663336276700425,0.19871538263825198
393,0.0827768353891444,0.029761628986009647,0.04,0.01301520640313475,-0.0545546856148554,-0.043268553651818295,0.7780916799145406,0.6877072682864867,0.1537825443648103,0.850331722856253,0.8372663573044243,0.5962521466811853,0.024686042018870726,0.271532088903216
247,0.08329948684762675,0.030399817246946848,0.04,0.01289966960067989,-0.061761279853096915,-0.053788883065247865,0.7441973049705976,0.5155388593056374,0.11439652708071402,0.8838487017223858,0.7259737140549569,0.5698535170635842,0.05901108056885468,0.26268398811571714
258,0.08333601349228947,0.030346155381659776,0.04,0.012989858110629688,-0.0609034529036516,-0.055175763925925186,0.7388349753935367,0.37658836985714655,0.1741715560957539,0.816230193208703,0.9168221179035916,0.9,0.06385185334040461,0.30500247921310447
259,0.08337412824099162,0.030374287967695132,0.04,0.012999840273296493,-0.06067023064554616,-0.05417010699534609,0.6874169159674236,0.2,0.0952833646894592,0.8252459655088455,0.6541419386973665,0.7480198316473735,0.06031420318137422,0.2921869842453476
243,0.08352158408434496,0.030121253008484995,0.04,0.013400331075859952,-0.04848871950966311,-0.038363746630496645,0.8048418573541769,0.9109392092116974,0.030976318688739735,0.8723942990932776,0.712990885235697,0.6862654354581493,0.01,0.36933310026182253
137,0.08395180330293298,0.031072284795454392,0.04,0.012879518507478573,-0.06557022183681281,-0.058562319223477044,0.7673761606291395,0.7178319472998282,0.13635879379526378,0.8720700116626559,0.6590705462922759,0.27771797083682026,0.07469265658803038,0.2508345609912667
77,0.08416233090852873,0.03141602236498528,0.04,0.012746308543543451,-0.06574667077873461,-0.053926455149139456,0.7767537711735115,0.9197228269130377,0.15581052336272533,0.7847051434908792,0.8542338715447677,0.35105964055888655,0.058893437018036364,0.17857139723652588
308,0.08417563759920295,0.03099327872021616,0.04,0.013182358878986786,-0.057267217035560924,-0.047013547789885146,0.7964386513039716,0.9359020006466958,0.0991789799655014,0.8724236728979847,0.8545459884923785,0.38082786933420876,0.03448181525303244,0.27391101101087806
84,0.0844005535050592,0.031454564014384,0.04,0.012945989490675214,-0.06524912574814871,-0.05698311624885398,0.7284825717923487,0.44010214869975633,0.11028116193296038,0.8944193965535377,0.628070256625636,0.2673451991378224,0.06822212638286486,0.23533538880797678
403,0.08453274028075014,0.031402015915588694,0.04,0.01313072436516144,-0.06108997235632059,-0.05234935784870064,0.7670626097933899,0.6012607399619669,0.15763017456241774,0.921918746747069,0.9029049883570495,0.4210382425474373,0.051557589324345225,0.2643911788515745
438,0.08486537284630594,0.03164160954229347,0.04,0.013223763304012467,-0.05519976101726052,-0.03975184714881682,0.8055431858177678,1.0114359406538982,0.172215532908402,0.9181621595995667,0.8090225071761925,0.4658346004499741,0.01,0.2080820416110187
114,0.08513713983936076,0.03211174419844557,0.04,0.013025395640915186,-0.06260281641968221,-0.04954975475279347,0.7636693633396482,0.7295353169131648,0.12150731258071357,0.98,0.7372814895142925,0.7966829365554673,0.04147869121917785,0.18781463063354228
226,0.08560683753103855,0.03226070485012182,0.04,0.013346132680916736,-0.05820415538885226,-0.045973923260653755,0.7536599832138506,0.6133797995641403,0.03,0.877722249270957,0.7670076126302936,0.4786775737451234,0.028700780118932373,0.24035690101245422
28,0.08560974177672405,0.03216115328008019,0.04,0.013448588496643862,-0.05541105461828027,-0.04241157745550816,0.7452559381704006,0.3876962351967904,0.13521221142176557,0.9156108177815011,0.96,0.7702656240245604,0.017747401348876604,0.25016151488906857
236,0.0856242554509652,0.032931484435227774,0.04,0.012692771015737429,-0.07514558728165632,-0.06640462493975638,0.676760947264804,0.35602274155135577,0.06868636982313249,0.7749377606974013,0.8735667419327654,0.760483694059919,0.10387743406317755,0.1658233438831961
187,0.08591253514845919,0.03302564139112649,0.04,0.012886893757332693,-0.07127679984412535,-0.061589083891993926,0.7688781286923417,0.8622341651727302,0.1366000635725754,0.9225681380441569,0.8783830406520765,0.3834339700794417,0.08319061428272995,0.18176747660287768
408,0.086155128017622,0.03300628746040277,0.04,0.013148840557219224,-0.06979848046323077,-0.06517720256776513,0.7719145890863318,0.7970435227053349,0.08139654523697595,0.8076690689989731,0.8879327469401463,0.5267601791627239,0.09344644458820552,0.265448491812831
147,0.08626883750475478,0.03281635966240713,0.04,0.013452477842347661,-0.059355973809058264,-0.048039957112387524,0.708001854132215,0.2658902134413623,0.07325489733889642,0.8411184291889878,0.96,0.7594508404755891,0.03443587201152026,0.2453609193773383
132,0.08647567164552461,0.03277216360286339,0.04,0.013703508042661214,-0.053418925097319096,-0.041353461602539464,0.790356132240098,0.7293546555633253,0.08609016881760724,0.841230308329431,0.7458036122481754,0.5781336027140422,0.013877368672227164,0.29582993832971843
300,0.08648906058371526,0.034555861128337514,0.04,0.011933199455377758,-0.09526640980113847,-0.08943866380982773,0.7846913576783661,1.7311545354092472,0.21800696976923975,0.8524510500050164,0.6447917036318884,0.7048966477944596,0.21951015239111352,0.10613626342370765
45,0.0865094250022206,0.03388469302053782,0.04,0.012624731981682772,-0.0728412066463106,-0.05842542827833367,0.7721910783881245,0.7338204133251811,0.3174772951556914,0.8897622158868479,0.5514995669096984,0.39135361421764325,0.0760323958428952,0.10516407701874989
122,0.08657561450889592,0.03306136311710656,0.04,0.013514251391789363,-0.059895919490956545,-0.04971045728056063,0.7269232323931761,0.30695440416594916,0.11526407269076858,0.8492340607705754,0.8931752619244934,0.5049841098826768,0.03931032068222186,0.26157720503744436
149,0.08692044528190049,0.03370785726734513,0.04,0.013212588014555361,-0.06559903774094157,-0.05283776814773179,0.7616405092485322,0.8202319241177001,0.05393983451255467,0.9584605039412725,0.7193386609825335,0.5911315397034521,0.0495978580238323,0.18155425422475593
257,0.08703126238195573,0.03356584846385347,0.04,0.013465413918102255,-0.06562516557559148,-0.06068831604996065,0.8097160720488705,0.8900907976356164,0.24038722489995962,0.8477807506959508,0.6609817554640625,0.3568157443767028,0.07496472901553092,0.2996358115256375
146,0.08710696408746621,0.033418646274959087,0.04,0.01368831781250712,-0.05486052379460675,-0.040540326751615695,0.7902913748896004,0.7318565793026591,0.13007717517305845,0.98,0.5529520894431593,0.295853479497022,0.01,0.2453812458698319
278,0.08757172512558535,0.03378015930811856,0.04,0.013791565817466784,-0.05567672050626869,-0.043062376123237704,0.7827770007778978,0.5749502752214409,0.17552666427325153,0.9670036373350686,0.9302019957383942,0.7560782105676545,0.017249469958673214,0.2691422538546149
119,0.0876275089374798,0.0349459033455999,0.04,0.012681605591879894,-0.07166401995519263,-0.05489458195919463,0.7482830809134923,0.9552814603555702,0.15826816243804398,0.98,0.8291674030212769,0.448779442557771,0.0626947995120683,0.08363922098794177
101,0.08775877799698156,0.03414221024204994,0.04,0.013616567754931617,-0.0641881334036501,-0.05762750762890369,0.8160285997417533,1.0050564368021404,0.18908820215018973,0.9026616633520599,0.7148194309407097,0.3439473688604393,0.06302606539956351,0.2921613088316719
68,0.08831523004063668,0.0343808032567506,0.04,0.013934426783886088,-0.055793152589858556,-0.04383363705754207,0.7850774859890569,0.54483386052609,0.19611400925825323,0.7362325951448078,0.7207141698694999,0.2571485862222893,0.018768526171442597,0.2838696184365301
286,0.08851385070462087,0.035143569278311804,0.04,0.013370281426309059,-0.06384426410804488,-0.04725423381234966,0.7845421366825042,0.9616172696129837,0.13730753783464053,0.6904374571442321,0.6711686930386502,0.7716112388320757,0.029340871423527315,0.14326564360953992
180,0.0890873654139445,0.03670375078375186,0.04,0.012383614630192644,-0.09558450112607023,-0.08983297231144201,0.763532104810953,1.2765654314958297,0.16912311897889476,0.6868853290116036,0.8042677965270988,0.23509843329017183,0.2067006352916766,0.11576625266276686
375,0.08922947935382143,0.03551063459134833,0.04,0.013718844762473105,-0.0671918437729295,-0.05953532952464599,0.8257623144267765,1.1833699508038817,0.18857113732881375,0.8345918979717607,0.484931676916489,0.2724565682641747,0.06667886223083182,0.25922276922051335
256,0.08934686905452366,0.03521934148764566,0.04,0.014127527566877983,-0.05485157021204315,-0.04209297589914728,0.7869794361113638,0.585688813723516,0.13655189364080186,0.9503996187149315,0.7533743837944824,0.6435039033677702,0.012438220245374942,0.28682601574784455
186,0.08968268091169701,0.03542085447498573,0.04,0.014261826436711277,-0.05621902400357451,-0.04957291194986293,0.7288408760096965,0.2,0.11901219748472999,0.8888645486303297,0.96,0.2901721405395839,0.035232386621750406,0.3757353855409742
356,0.08970265811841226,0.03566020955544703,0.04,0.014042448562965229,-0.062412010112080564,-0.057368295222028014,0.8147301726298896,0.9795034184887544,0.07264824293391195,0.9337395170985944,0.7891605985779808,0.5798235206670642,0.058719413029987656,0.3436360542449922
442,0.08985743049472042,0.03621460950419604,0.04,0.013642820990524378,-0.0654728910237248,-0.05078041270672014,0.7685742322355842,0.682693432646522,0.1307245217354656,0.9449263872276574,0.7266813317415596,0.5058084423998754,0.038196262243868524,0.16837365406685056
341,0.09004908402592551,0.03651763906622611,0.04,0.013531444959699407,-0.07431689493810475,-0.06604457738310969,0.7235399651768075,0.3716204252844665,0.12185520616045822,0.9046207951111284,0.8115853382873661,0.5233163888890497,0.08928814989792132,0.19984648982551534
140,0.09024032351269631,0.03637697460313012,0.04,0.013863348909566192,-0.07178581374297897,-0.07364465654346512,0.8494176361353534,1.5139692585565527,0.16333311937276163,0.7221873592515418,0.8193396366135507,0.7411115470741785,0.11316406374218689,0.3625608568377061
160,0.09038663723109032,0.035951831796078,0.04,0.014434805435012311,-0.05360679293820248,-0.04502653259958443,0.8126589803872452,0.6118757797525943,0.2945727622155982,0.9524518466575188,0.7345409362813508,0.6351581271932637,0.02104095796784163,0.3809319618576673
6,0.09039467884031513,0.036212140793091964,0.04,0.014182538047223157,-0.056406596208157536,-0.041851361061262644,0.8052914464147236,0.7643955180471085,0.16910542123294114,0.9046224083530402,0.8291432353879504,0.5909055045207499,0.01,0.24812738003615667
152,0.09064025540587567,0.03701096661262218,0.04,0.013629288793253478,-0.07920333389408113,-0.07975025423701396,0.7663075876986042,0.6705097484960042,0.0925275354646379,0.8538838676180436,0.728196423907199,0.37335061347311227,0.13624572276103514,0.2870098641513566
103,0.09076694546979477,0.036998312674887734,0.04,0.013768632794907035,-0.0694196480003121,-0.058164653180461615,0.7518492480133993,0.5548601704737441,0.09382339357741847,0.9213033738663553,0.7594791479229762,0.5351510320128827,0.06032711206381024,0.19648263959789747
110,0.09076735050788318,0.037889759590123584,0.04,0.012877590917759588,-0.08291518606445603,-0.06963182107974977,0.6748399877984501,0.6151037437672549,0.04445539743661644,0.7829667093239866,0.9372261146759406,0.6220153606021306,0.11405637689200987,0.08874222591036565
299,0.09104661875401063,0.03680011453592796,0.04,0.014246504218082677,-0.05715510071381764,-0.04213271464534116,0.7735840175580373,0.4986817063060692,0.13245554700761422,0.8940693984623987,0.772410637221569,0.6138090437769974,0.01,0.23569477049454196
118,0.09120817092745376,0.0371438678755301,0.04,0.01406430305192366,-0.06925084359902979,-0.06642342251267708,0.8306825710712761,1.1744494713097589,0.147834116717968,0.9403250070048352,0.6839928574740949,0.4873457490921506,0.08554294177259966,0.3228226908869473
449,0.09135702641831568,0.03762594918927,0.04,0.01373107722904568,-0.07246615770249462,-0.061522615139492434,0.7613859300469866,0.6791452464168034,0.09495803223592855,0.7701812105344976,0.8342358900847058,0.5267916094859152,0.07107636685877805,0.18400141398921432
108,0.09169440003277701,0.037154429282856366,0.04,0.014539970749920642,-0.05455524346448236,-0.04205097699260079,0.8085031574946784,0.708952649278092,0.14604597267588004,0.9009565891755861,0.8339275791618279,0.5611950892308055,0.01,0.3102607447890673
159,0.09314310173507269,0.03900156741861434,0.04,0.014141534316458352,-0.07295141274001757,-0.06570558184136319,0.796916342413968,0.6889009805890971,0.23020372721522625,0.8670152984567202,0.9007331023134285,0.5140275314659206,0.08008040876833201,0.24009573425488
62,0.09325315751201713,0.038984154172430424,0.04,0.014269003339586687,-0.07002702192088955,-0.061916976499277306,0.7671780374139325,0.4547572895144988,0.1683377096116535,0.9742336311041002,0.8369463658495129,0.45878018236798035,0.06715989889786872,0.24882026416724265
266,0.09344109985205959,0.038914064028549855,0.04,0.014527035823509726,-0.06547300148299759,-0.05927791400268703,0.808730967050757,0.7571906427562768,0.15818851488285238,0.8822700866628483,0.8063199889662609,0.5154849219277233,0.05813070953395957,0.31693667454438057
244,0.0937659242740718,0.039604085028233996,0.04,0.014161839245837811,-0.0625262241570571,-0.043049454023333135,0.7271233345057366,0.36536289096253477,0.0909890070010656,0.845169271291438,0.6715184650768371,0.5136550678011741,0.01,0.13090359551616076
2,0.0938580370377256,0.039641042179295836,0.04,0.014216994858429775,-0.07559651151163922,-0.0709675579063548,0.7618600677447279,0.4238418109612483,0.1805987373552989,0.8965850676885403,0.7813658737546377,0.4019461456058324,0.09621206260187834,0.2585313092963321
418,0.09449863584536411,0.03991923468631575,0.04,0.01457940115904835,-0.06670735846821868,-0.05743188577828967,0.8086327691627962,0.7817649283385363,0.1637102578062701,0.9043869572826657,0.7320757498313996,0.4623779276900594,0.050717866854996095,0.2660818739154955
0,0.09453937209776792,0.04045334318524052,0.04,0.014086028912527394,-0.08558780427408126,-0.09152661302564503,0.8214989033068625,0.9022055036032838,0.30475133437164237,0.8649998510425583,0.45273931481708374,0.8804978813094048,0.1698393374179741,0.3251225068469339
374,0.09470288125226442,0.04045401681413643,0.04,0.014248864438127996,-0.07855684679199203,-0.07496332661429493,0.7574750871973737,0.47413354943242814,0.12279744164647068,0.8582692375616935,0.96,0.4870787691327269,0.10840977533412995,0.2559424598257823
189,0.09490091028396827,0.04047125743201048,0.04,0.014429652851957804,-0.07559057532791756,-0.07293506504820393,0.7578897008976566,0.3687753776841193,0.17100987652428457,0.8191868317536687,0.7429174725094346,0.4100571092170142,0.10009054635146891,0.2890749332405119
334,0.0953624820097306,0.04089891019237685,0.04,0.014463571817353747,-0.06776199790380047,-0.052957751643724606,0.7531692642745393,0.42624557233050625,0.11963545093792158,0.930767368336467,0.6983624642635544,0.399187899730992,0.036868928889975505,0.17825129431041115
250,0.09576554601801986,0.04138954136647963,0.04,0.01437600465154022,-0.08432826149563609,-0.09397144284076768,0.7348874843722523,0.23493022663329857,0.19484268059078044,0.7310358785715584,0.6359168715026225,0.1802299187962002,0.1743923187862155,0.37984148778298293
